기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익,1997-당기순이익,2001-자본총계,2000-자본총계,1999-자본총계,1998-자본총계,1997-자본총계,증자
00173032,1,1,025900,동화기업,421960000000.0,276050000000.0,52929999999.0,81570000000.0,63179999999.0,10860000000.0,145910000000.0,277180000000.0,29650000000.0,20050000000.0,0.0,34970000000.0,2003-08-01,61352683700.0,3080.0,3080.0,0.12543843018058584,0.039340699148704944,0.22225206919036405,1.2910731244268925,-1.0486908822865395,5.649418388581952,0.22134599790749693,2.069230478920742,10910000000.0,6680000000.0,3410000000.0,3400000000.0,,217700000000.0,207200000000.0,200500000000.0,195100000000.0,,1
00111874,1,0,005710,대원산업,105300000000.0,41900000000.0,25720000000.0,71500000000.0,55600000000.0,12380000000.0,63400000000.0,397890000000.0,11900000000.0,12720000000.0,6000000000.0,23010000000.0,2003-08-01,28440000000.0,24000.0,24000.0,0.2442545109211776,0.2954653937947494,0.6787589498806682,1.2859712230215827,0.2848101265822785,2.2972536348949917,0.07147704139334993,2.3899159663865546,5660000000.0,3270000000.0,1540000000.0,-2480000000.0,,30600000000.0,25800000000.0,10500000000.0,9000000000.0,,0
00114808,1,0,086450,동국제약,54800000000.0,36600000000.0,25540000000.0,33000000000.0,10900000000.0,4460000000.0,18200000000.0,44520000000.0,9250000000.0,6740000000.0,80500000000.0,9480000000.0,2003-08-01,,,,0.4660583941605839,0.12185792349726775,,3.027522935779817,,,,,3240000000.0,1789999999.0,3470000000.0,,,32100000000.0,30900000000.0,19500000000.0,,,0
00129013,1,0,011150,CJ씨푸드,65500000000.0,15100000000.0,22400000000.0,43600000000.0,39100000000.0,43040000000.0,50400000000.0,174600000000.0,-8620000000.0,1710000000.0,0.0,46410000000.0,2003-08-01,21558463800.0,605.0,605.0,0.3419847328244275,2.8503311258278146,1.4277128344370862,1.1150895140664965,-0.3154213613309497,0.5008936756505576,0.1234734467353952,-2.500981879350348,-6310000000.0,3629999999.0,-10950000000.0,-4270000000.0,,-51700000000.0,-45700000000.0,-43400000000.0,-27700000000.0,,1
00174004,1,0,002920,유성기업,139100000000.0,96900000000.0,9300000000.0,65300000000.0,29200000000.0,16050000000.0,42200000000.0,120159999999.0,-6670000000.0,4580000000.0,4600000000.0,30820000000.0,2003-08-01,33768509200.0,13350.0,13350.0,0.06685837526959022,0.16563467492260062,0.3484882270381837,2.2363013698630136,0.6840692866595366,2.1039569595015566,0.28102953728596064,-5.062745007496252,2640000000.0,5850000000.0,7109999999.0,1120000000.0,,81800000000.0,79600000000.0,86200000000.0,73100000000.0,,0
00249247,1,0,037270,YG PLUS,68200000000.0,19800000000.0,27289999999.0,45400000000.0,43200000000.0,5390000000.0,48400000000.0,55579999999.0,7800000000.0,7409999999.0,0.0,8140000000.0,2003-08-01,61625000000.0,29000.0,29000.0,0.4001466275513196,0.2722222222222222,3.112373737373737,1.0509259259259258,-0.0486815415821501,11.433209647495362,1.1087621446763,7.9006410256410255,2890000000.0,2080000000.0,4540000000.0,,,14400000000.0,11500000000.0,9500000000.0,,,0
00301422,1,0,066590,우수AMS,16900000000.0,5600000000.0,3660000000.0,11800000000.0,11100000000.0,1500000000.0,11400000000.0,32920000000.0,3600000000.0,1860000000.0,0.0,1839999999.0,2003-08-01,11421900000.0,3255.0,3255.0,0.2165680473372781,0.26785714285714285,2.039625,1.063063063063063,0.035020443183708484,7.6146,0.34695929526123936,3.17275,1320000000.0,640000000.0,290000000.0,,,4100000000.0,2500000000.0,1400000000.0,,,0
00329677,1,0,052650,이디디컴퍼니,31100000000.0,22900000000.0,5900000000.0,12200000000.0,7800000000.0,2340000000.0,8100000000.0,30810000000.0,1970000000.0,2810000000.0,7500000000.0,3310000000.0,2003-08-01,61237520000.0,4900.0,4900.0,0.18971061093247588,0.10218340611353713,2.6741275109170304,1.5641025641025639,0.0669524174068447,26.169880341880344,1.9875858487504057,31.085035532994922,1950000000.0,2089999999.0,1019999999.0,-360000000.0,,23300000000.0,15100000000.0,3000000000.0,0.0,,0
00359623,1,0,072470,우리산업홀딩스,29200000000.0,10400000000.0,10250000000.0,15400000000.0,14600000000.0,2590000000.0,18800000000.0,51990000000.0,5570000000.0,4220000000.0,0.0,5760000000.0,2003-08-01,,,,0.351027397260274,0.24903846153846154,,1.0547945205479452,,,,,950000000.0,1120000000.0,540000000.0,,,7900000000.0,6700000000.0,4700000000.0,,,0
00416414,1,0,089140,넥스턴,8700000000.0,2300000000.0,2170000000.0,6500000000.0,6300000000.0,560000000.0,6500000000.0,10200000000.0,450000000.0,800000000.0,0.0,1270000000.0,2003-08-01,,,,0.24942528735632186,0.2434782608695653,,1.031746031746032,,,,,620000000.0,,,,,1700000000.0,,,,,0
