기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2000-당기순이익,1999-당기순이익,1998-당기순이익,1997-당기순이익,1996-당기순이익,증자
00100939,1,1,000860,강남제비스코,247960000000.0,156820000000.0,31130000000.0,83330000000.0,62570000000.0,2420000000.0,91140000000.0,206519999999.0,20920000000.0,8830000000.0,11300000000.0,21380000000.0,2002-09-02,31499476800.0,32650.0,32650.0,0.12554444265204065,0.20086390001275348,1.3317883969953652,-0.2479406261122407,13.016312727272727,0.1525250668223539,1.5057111281070745,4780000000.0,8910000000.0,19240000000.0,,,0
00101220,1,1,001390,KG케미칼,123520000000.0,1720000000.0,31520000000.0,70490000000.0,12760000000.0,-2940000000.0,121800000000.0,134050000000.0,780000000.0,10180000000.0,0.0,13450000000.0,2002-09-02,14703219100.0,2020.0,2020.0,0.2551813471502591,8.548383197674418,5.524294670846395,-3.4897119910292296,-5.001094931972789,0.10968458858634837,18.850280897435898,16900000000.0,-14450000000.0,-40270000000.0,,,0
00101488,1,1,009450,경동나비엔,143060000000.0,82200000000.0,47540000000.0,101280000000.0,55160000000.0,11050000000.0,60860000000.0,187890000000.0,11900000000.0,16640000000.0,10000000000.0,19970000000.0,2002-09-02,51609600000.0,22900.0,22900.0,0.33230812246609814,0.6278540145985402,1.836113125453227,0.7831876240079365,4.670552036199095,0.27467986587897175,4.336941176470588,6140000000.0,6680000000.0,1830000000.0,,,0
00101628,1,1,000050,경방,593630000000.0,342010000000.0,50160000000.0,108030000000.0,215060000000.0,-4300000000.0,251619999999.0,342760000000.0,950000000.0,1920000000.0,1800000000.0,23680000000.0,2002-09-02,40656231000.0,25700.0,25700.0,0.08449707730404461,0.11887439256162101,0.5023249325769553,-3.5318079533491433,-9.454937441860466,0.1186142811296534,42.796032631578946,2350000000.0,9240000000.0,4510000000.0,,,0
00102432,1,1,013580,계룡건설산업,355390000000.0,145710000000.0,56220000000.0,215010000000.0,167050000000.0,26120000000.0,209690000000.0,458950000000.0,0.0,37600000000.0,55000000000.0,36840000000.0,2002-09-02,79663690440.0,8700.0,8700.0,0.15819240834013337,0.5467276812847437,1.2870996707572584,0.06678073750558725,3.0499115788667686,0.1735781467262229,inf,15569999999.0,12890000000.0,5180000000.0,,,0
00102618,1,1,012200,계양전기,120320000000.0,99830000000.0,25220000000.0,65520000000.0,16519999999.0,10290000000.0,20490000000.0,122109999999.0,23830000000.0,12310000000.0,7000000000.0,19260000000.0,2002-09-02,77914000000.0,2400.0,2400.0,0.20960771276595744,0.7804667935490334,3.966101695155333,0.5779449136227123,7.57181729834791,0.6380640406243392,3.269576164498531,8760000000.0,10700000000.0,4450000000.0,,,0
00102858,1,1,010130,고려아연,1676600000000.0,534150000000.0,189660000000.0,552220000000.0,632230000000.0,34670000000.0,1142450000000.0,1509820000000.0,96310000000.0,108200000000.0,50000000000.0,200260000000.0,2002-09-02,356643000000.0,18800.0,18800.0,0.11312179410712156,0.6676832350463353,0.8734479540673489,-1.6549602824112628,10.286789731756562,0.23621557536659998,3.7030734087841344,8940000000.0,45520000000.0,59300000000.0,,,0
00103006,1,1,002240,고려제강,690430000000.0,452089999999.0,80600000000.0,190470000000.0,155300000000.0,40450000000.0,238340000000.0,424410000000.0,7930000000.0,18920000000.0,9800000000.0,79260000000.0,2002-09-02,128896321000.0,19900.0,19900.0,0.11673884390886839,0.28511208166578583,1.2264649066323245,-0.37138375733780643,3.186559233621755,0.30370707806130864,16.254264943253467,16190000000.0,30010000000.0,35890000000.0,,,1
00104388,1,1,007690,국도화학,174570000000.0,117330000000.0,21530000000.0,111340000000.0,0.0,5950000000.0,57240000000.0,184360000000.0,4430000000.0,9490000000.0,60000000000.0,15650000000.0,2002-09-02,80767562400.0,13600.0,13600.0,0.12333161482499856,0.6883794630529276,inf,0.6698233596808414,13.574380235294118,0.43809699717943157,18.23195539503386,7390000000.0,8740000000.0,6060000000.0,,,0
00104999,1,1,008600,윌비스,378850000000.0,193410000000.0,37770000000.0,131380000000.0,140200000000.0,63810000000.0,185450000000.0,166090000000.0,6809999999.0,8050000000.0,15000000000.0,73830000000.0,2002-09-02,64901401040.0,5210.0,5210.0,0.09969644978223571,0.33556383351429603,0.9370898716119829,-0.8331099041556222,1.0171039185080708,0.39076043735324223,9.530308524160104,6470000000.0,11680000000.0,7690000000.0,,,0
00105271,1,1,002380,케이씨씨,2109009999999.0,1152580000000.0,418760000000.0,795300000000.0,512950000000.0,88010000000.0,956429999999.0,1912459999999.0,320420000000.0,154880000000.0,300000000000.0,397610000000.0,2002-09-02,1395057164000.0,126000.0,126000.0,0.19855761708109423,1.2103777299623453,1.5504435130129641,-0.11550064338367141,15.851121054425633,0.7294569109945983,4.353839223519131,67740000000.0,75440000000.0,13030000000.0,,,0
00105280,1,1,005440,현대그린푸드,2819310000000.0,1011190000000.0,786010000000.0,805220000000.0,1407610000000.0,118859999999.0,1808120000000.0,3092010000000.0,328650000000.0,219469999999.0,7500000000.0,293040000000.0,2002-09-02,932429823450.0,33500.0,33500.0,0.27879516619314654,0.9221113969184822,0.572047655245416,-1.0755769225497953,7.844773880681851,0.3015610633374407,2.83715144819717,80130000000.0,46260000000.0,26389999999.0,,,0
00105299,1,1,014280,금강공업,130330000000.0,68900000000.0,30550000000.0,79050000000.0,29289999999.0,27989999999.0,61420000000.0,157780000000.0,14660000000.0,15000000000.0,0.0,39110000000.0,2002-09-02,35448537200.0,7100.0,7100.0,0.23440497199416865,0.514492557329463,2.698873335701566,0.4973406913952997,1.2664714970084485,0.22467066294840918,2.41804482946794,969999999.0,-1580000000.0,-63850000000.0,,,1
00105855,1,1,010120,엘에스일렉트릭,1242970000000.0,118909999999.0,229950000000.0,442870000000.0,647390000000.0,-16300000000.0,1124060000000.0,817890000000.0,0.0,75090000000.0,0.0,98760000000.0,2002-09-02,345452186690.0,2640.0,2640.0,0.18500044248855563,2.905156729399589,0.6840853272370596,-1.9718792534704161,-21.193385686503067,0.4223699845822788,inf,81780000000.0,-174380000000.0,-68429999999.0,,,0
00105873,1,1,034220,LG디스플레이,4015480000000.0,1578580000000.0,-173610000000.0,666090000000.0,1185140000000.0,-381600000000.0,2436900000000.0,2444830000000.0,472430000000.0,-285050000000.0,0.0,386530000000.0,2002-09-02,,,,-0.043235179853965154,,0.5620348650792312,,,,,494770000000.0,617180000000.0,450000000.0,,,0
00105952,1,1,006260,LS,1765240000000.0,904450000000.0,305760000000.0,443189999999.0,607040000000.0,103220000000.0,860790000000.0,1919020000000.0,132170000000.0,146510000000.0,100000000000.0,233550000000.0,2002-09-02,412160000000.0,12600.0,12600.0,0.17321157463007864,0.45570236055061086,0.7300836847637717,-1.0131987577664014,3.9930246076341795,0.2147762920657419,3.118408110766437,82360000000.0,96950000000.0,20680000000.0,,,0
00106119,1,1,001570,금양,101180000000.0,29300000000.0,9180000000.0,39760000000.0,49660000000.0,-2750000000.0,71870000000.0,55510000000.0,-10340000000.0,-2860000000.0,0.0,6150000000.0,2002-09-02,18117749500.0,595.0,595.0,0.09072939316070369,0.6183532252559727,0.8006443817962142,-1.7722951738569959,-6.588272545454545,0.3263871284453252,-1.7522001450676983,-5690000000.0,3560000000.0,3960000000.0,,,1
00106313,1,1,002990,금호산업,11651370000000.0,1262850000000.0,1147000000000.0,3527110000000.0,6558739999999.0,-404050000000.0,10388510000000.0,6044490000000.0,746590000000.0,317900000000.0,0.0,412320000000.0,2002-09-02,98713797660.0,2560.0,2560.0,0.09844335902129964,0.07816747646988953,0.5377724989861677,-69.50801369867995,-0.24431084682588788,0.01633120373431009,0.13221955512396363,-103420000000.0,49380000000.0,5590000000.0,,,0
00106368,1,1,011780,금호석유화학,13082920000000.0,1272350000000.0,1432460000000.0,3107810000000.0,5296150000000.0,-413180000000.0,11810580000000.0,7343820000000.0,828670000000.0,450489999999.0,0.0,580610000000.0,2002-09-02,79001929430.0,2720.0,2720.0,0.10949084760894356,0.06209135020238142,0.5868055096626795,-110.15895513933147,-0.19120463098407472,0.010757606998809883,0.095335814534133,-24260000000.0,61990000000.0,2200000000.0,,,0
00106395,1,1,001210,금호전기,192970000000.0,96730000000.0,20170000000.0,45210000000.0,33870000000.0,180000000.0,96230000000.0,79640000000.0,2170000000.0,9710000000.0,0.0,14469999999.0,2002-09-02,91370845200.0,17500.0,17500.0,0.10452401927760792,0.9445967662565905,1.3348095659875996,-0.5583838027143476,507.6158066666667,1.1472984078352586,42.106380276497696,-11860000000.0,-1130000000.0,-14590000000.0,,,0
00106641,1,1,000270,기아자동차,9812330000000.0,3162240000000.0,3112040000000.0,3734400000000.0,4145190000000.0,461580000000.0,6650089999999.0,13236260000000.0,391710000000.0,448060000000.0,0.0,1105130000000.0,2002-09-02,3806853786500.0,10050.0,10050.0,0.3171560679267819,1.2038472053038352,0.9008995968821695,-0.7659054335994525,8.247440934399238,0.2876079637677108,9.718551444946517,330700000000.0,135740000000.0,-3631000000000.0,,,0
00108001,1,1,091590,남화토건,66560000000.0,35010000000.0,8740000000.0,11860000000.0,15550000000.0,3090000000.0,31560000000.0,48740000000.0,3379999999.0,4060000000.0,0.0,5480000000.0,2002-09-02,,,,0.13131009615384615,,0.7627009646302251,,,,,2089999999.0,2010000000.0,,,,0
00108135,1,1,005250,녹십자홀딩스,491420000000.0,273930000000.0,275830000000.0,203190000000.0,185210000000.0,12210000000.0,217490000000.0,275830000000.0,31860000000.0,27410000000.0,11500000000.0,34060000000.0,2002-09-02,132275162200.0,28450.0,28450.0,0.5612917667168613,0.48287942978133097,1.0970789914151504,-0.10810797554251647,10.833346617526617,0.4795532110357829,4.15176278091651,50010000000.0,13000000000.0,8509999999.0,,,0
00108241,1,1,004370,농심,1207350000000.0,664250000000.0,196520000000.0,281710000000.0,418139999999.0,37650000000.0,543110000000.0,641830000000.0,34000000000.0,52779999999.0,75000000000.0,76500000000.0,2002-09-02,595840000000.0,78500.0,78500.0,0.16276970224044396,0.8970116672939406,0.673721719999698,-0.43870837808807733,15.825763612217795,0.9283455120514778,17.52470588235294,75040000000.0,53320000000.0,48330000000.0,,,0
00108940,1,1,016710,대성홀딩스,362690000000.0,137660000000.0,56570000000.0,112300000000.0,88280000000.0,9720000000.0,225030000000.0,334470000000.0,-9450000000.0,17169999999.0,17800000000.0,29330000000.0,2002-09-02,46761000000.0,15500.0,15500.0,0.1559734208277041,0.3396847304954235,1.2720888083371091,-2.4107696584760805,4.810802469135803,0.1398062606511795,-4.948253968253968,15030000000.0,12250000000.0,11430000000.0,,,0
00109286,1,1,000490,대동공업,276000000000.0,155000000000.0,70960000000.0,132700000000.0,75770000000.0,3500000000.0,121000000000.0,278590000000.0,919999999.0,7180000000.0,6500000000.0,24820000000.0,2002-09-02,20880824800.0,4300.0,4300.0,0.2571014492753623,0.13471499870967743,1.7513527781443843,0.560322693766388,5.965949942857143,0.07495181018701318,22.696548720322337,5730000000.0,7450000000.0,1520000000.0,,,0
00109693,1,1,000210,대림산업,4013050000000.0,1771050000000.0,457410000000.0,1930690000000.0,1288320000000.0,16850000000.0,2241990000000.0,3680950000000.0,557210000000.0,169130000000.0,50000000000.0,183790000000.0,2002-09-02,628050000000.0,15350.0,15350.0,0.11398063816797697,0.35462014059456254,1.4986105936413314,-0.49566117347344957,37.27299703264095,0.17062171450304947,1.127133396744495,39570000000.0,187270000000.0,76390000000.0,,,0
00109754,1,1,005750,대림비앤코,102290000000.0,38680000000.0,15100000000.0,51840000000.0,56640000000.0,3540000000.0,63610000000.0,72600000000.0,6520000000.0,8240000000.0,7000000000.0,11520000000.0,2002-09-02,26000000000.0,2690.0,2690.0,0.1476195131488904,0.672182006204757,0.9152542372881356,-0.45269230769230767,7.344632768361582,0.3581267217630854,3.9877300613496933,1390000000.0,710000000.0,15490000000.0,,,0
00109824,1,1,006570,대림통상,309620000000.0,138560000000.0,45200000000.0,144590000000.0,130220000000.0,9500000000.0,171050000000.0,241890000000.0,16460000000.0,20850000000.0,15700000000.0,33520000000.0,2002-09-02,46960000000.0,2940.0,2940.0,0.145985401459854,0.3389145496535797,1.1103517124865612,-0.563458262350937,4.943157894736842,0.19413783124560752,2.852976913730255,6459999999.0,5950000000.0,9080000000.0,,,0
