기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2006-당기순이익,2005-당기순이익,2004-당기순이익,2003-당기순이익,2002-당기순이익,증자
00100939,1,1,000860,강남제비스코,328350000000.0,243940000000.0,48620000000.0,114530000000.0,63029999999.0,14540000000.0,84410000000.0,293550000000.0,16390000000.0,16780000000.0,35000000000.0,26310000000.0,2008-09-01,100100000000.0,15500.0,15500.0,0.14807370184254606,0.41034680659178485,1.8170712359482322,0.3008991008991009,6.884456671251719,0.34099812638392096,6.10738255033557,12540000000.0,11710000000.0,18870000000.0,17520000000.0,17520000000.0,0
00101220,1,1,001390,KG케미칼,257140000000.0,92580000000.0,41780000000.0,147150000000.0,115850000000.0,-3890000000.0,164560000000.0,272840000000.0,-5940000000.0,-570000000.0,0.0,11420000000.0,2008-09-01,88382000000.0,8720.0,8720.0,0.16247958310647895,0.9546554331389069,1.270176952956409,-0.19698581159059536,-22.720308483290488,0.32393344084445097,-14.879124579124579,11300000000.0,9640000000.0,6459999999.0,18790000000.0,-8660000000.0,0
00101257,1,1,000800,경남기업,1398320000000.0,445630000000.0,153890000000.0,1089479999999.0,703310000000.0,36340000000.0,952690000000.0,0.0,0.0,64010000000.0,0.0,0.0,2008-09-01,173786591000.0,12550.0,12550.0,0.11005349276274387,0.38997955927563227,1.5490750877976995,0.7871148125519074,4.782239708310402,inf,inf,33110000000.0,25610000000.0,17140000000.0,13160000000.0,19180000000.0,1
00101488,1,1,009450,경동나비엔,180010000000.0,129200000000.0,42070000000.0,103230000000.0,37180000000.0,7670000000.0,50810000000.0,184550000000.0,-3470000000.0,1550000000.0,10000000000.0,15480000000.0,2008-09-01,57369600000.0,26300.0,26300.0,0.2337092383756458,0.4440371517027864,2.7764927380311994,0.9137243418116912,7.479739243807041,0.3108620969926849,-16.533025936599422,5990000000.0,4970000000.0,5420000000.0,9320000000.0,17010000000.0,0
00101628,1,1,000050,경방,570710000000.0,385430000000.0,21910000000.0,92240000000.0,140010000000.0,65610000000.0,185280000000.0,186170000000.0,-47470000000.0,-13830000000.0,0.0,108000000000.0,2008-09-01,255840000000.0,126000.0,126000.0,0.03839077640132466,0.66377811794619,0.658810084993929,-0.3636647904940588,3.899405578417924,1.374227856260407,-5.389509163682326,-21700000000.0,770000000.0,-9450000000.0,190000000.0,3529999999.0,0
00102113,1,1,012610,경인양행,145690000000.0,71120000000.0,20710000000.0,93320000000.0,66250000000.0,4360000000.0,74570000000.0,135080000000.0,-11720000000.0,3970000000.0,4700000000.0,11910000000.0,2008-09-01,82654000000.0,22350.0,22350.0,0.14215114283753175,1.1621766029246343,1.4086037735849057,0.22684927529218188,18.957339449541283,0.6118892508143322,-7.052389078498294,880000000.0,2530000000.0,4300000000.0,3010000000.0,4600000000.0,0
00102432,1,1,013580,계룡건설산업,796970000000.0,400200000000.0,153970000000.0,566410000000.0,294360000000.0,54490000000.0,396770000000.0,1216340000000.0,6000000000.0,80950000000.0,85000000000.0,94350000000.0,2008-09-01,166114870200.0,21000.0,21000.0,0.19319422312006726,0.41507963568215894,1.924208452235358,1.021221036959279,3.0485386346118553,0.13656943798608942,27.6858117,54340000000.0,49680000000.0,36900000000.0,35430000000.0,31670000000.0,0
00102618,1,1,012200,계양전기,139830000000.0,118320000000.0,34600000000.0,99110000000.0,17980000000.0,8980000000.0,21500000000.0,156700000000.0,14919999999.0,9720000000.0,7500000000.0,13450000000.0,2008-09-01,59169000000.0,1920.0,1920.0,0.24744332403632982,0.5000760649087221,5.512235817575084,1.311666582162957,6.588975501113586,0.37759412890874283,3.965750670507088,5340000000.0,2260000000.0,1030000000.0,1120000000.0,11190000000.0,0
00102760,1,1,011160,두산건설,1998359999999.0,569610000000.0,308720000000.0,1292750000000.0,1002929999999.0,73230000000.0,1428760000000.0,1908009999999.0,-108359999999.0,145760000000.0,297300000000.0,121090000000.0,2008-09-01,462790685140.0,6030.0,6030.0,0.15448667907692032,0.8124693828057794,1.2889733082082389,-0.2938909627337362,6.319687083708862,0.24255149875537474,-4.270862727429595,15730000000.0,40060000000.0,29700000000.0,-4830000000.0,-134240000000.0,0
00102858,1,1,010130,고려아연,2882200000000.0,1656300000000.0,617740000000.0,1603350000000.0,822679999999.0,429539999999.0,1225900000000.0,3372150000000.0,452650000000.0,561940000000.0,200000000000.0,726500000000.0,2008-09-01,2302140000000.0,124500.0,124500.0,0.21432933176046076,1.3899293606230756,1.9489351874385532,0.16395614515190216,5.3595474228368944,0.682692051065344,5.0859162708494425,425239999999.0,70970000000.0,117520000000.0,42410000000.0,78850000000.0,0
