기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,1999-당기순이익,1998-당기순이익,1997-당기순이익,1996-당기순이익,1995-당기순이익,증자
00100939,1,1,000860,강남제비스코,280130000000.0,153250000000.0,34550000000.0,90100000000.0,71040000000.0,6100000000.0,126880000000.0,209930000000.0,24060000000.0,13069999999.0,11300000000.0,32310000000.0,2001-09-03,18382821600.0,19300.0,19300.0,0.12333559418841253,0.11995315889070148,1.2682995495495495,-2.0007809900086286,3.0135773114754096,0.08756643452579431,0.7640407980049875,8910000000.0,19240000000.0,,,,0
00101488,1,1,009450,경동나비엔,148010000000.0,71820000000.0,40300000000.0,106580000000.0,69870000000.0,6170000000.0,76190000000.0,170350000000.0,3510000000.0,12220000000.0,10000000000.0,13530000000.0,2001-09-03,27763200000.0,12400.0,12400.0,0.2722789000743193,0.3865664160401002,1.5254043223128668,1.0946144536652835,4.499708265802269,0.16297739947167597,7.90974358974359,6680000000.0,1830000000.0,,,,0
00101628,1,1,000050,경방,648410000000.0,374680000000.0,54260000000.0,134970000000.0,240150000000.0,-420000000.0,273730000000.0,370390000000.0,1600000000.0,6780000000.0,5400000000.0,36930000000.0,2001-09-03,35075964000.0,22300.0,22300.0,0.0836816211964652,0.09361578947368421,0.5620237351655215,-3.955985357950533,-83.5142,0.09470008369556414,21.9224775,9240000000.0,4510000000.0,,,,0
00102858,1,1,010130,고려아연,1761880000000.0,521060000000.0,169560000000.0,466470000000.0,547050000000.0,3590000000.0,1240820000000.0,1594250000000.0,124700000000.0,100890000000.0,50000000000.0,86390000000.0,2001-09-03,277389000000.0,14600.0,14600.0,0.09623810929234682,0.5323551990173876,0.8527008500137099,-2.7915670772813628,77.26713091922005,0.17399341383095498,2.2244506816359264,45520000000.0,59300000000.0,,,,0
00103006,1,1,002240,고려제강,712030000000.0,429580000000.0,62350000000.0,205550000000.0,214780000000.0,12710000000.0,282440000000.0,397780000000.0,14340000000.0,4090000000.0,6900000000.0,42560000000.0,2001-09-03,111927691400.0,16700.0,16700.0,0.08756653511790234,0.26055144885702314,0.9570257938355526,-0.6869613679890479,8.806269976396537,0.28138089245311476,7.805278340306834,30010000000.0,35890000000.0,,,,0
00104388,1,1,007690,국도화학,177950000000.0,113940000000.0,23060000000.0,112759999999.0,0.0,7390000000.0,64020000000.0,168150000000.0,-2600000000.0,11520000000.0,60000000000.0,17520000000.0,2001-09-03,72923230800.0,12800.0,12800.0,0.12958696262995223,0.6400143127962086,inf,0.668374117058456,9.867825548037889,0.4336796360392507,-28.04739646153846,8740000000.0,6060000000.0,,,,0
00104999,1,1,008600,윌비스,382490000000.0,142980000000.0,37940000000.0,146290000000.0,144820000000.0,3800000000.0,239510000000.0,171620000000.0,-11240000000.0,8559999999.0,8000000000.0,24900000000.0,2001-09-03,67156662080.0,5500.0,5500.0,0.0991921357421109,0.46969269883899845,1.0101505316945174,-1.388097578300604,17.672805810526317,0.3913102323738492,-5.974792,11680000000.0,7690000000.0,,,,0
00105271,1,1,002380,케이씨씨,1988650000000.0,1070010000000.0,347370000000.0,773680000000.0,603140000000.0,70300000000.0,918640000000.0,1515630000000.0,216819999999.0,148430000000.0,275000000000.0,308860000000.0,2001-09-03,748155656500.0,66200.0,66200.0,0.1746762879340256,0.6992043593050532,1.282753589548032,-0.19375647131794424,10.642327972972973,0.49362684593205464,3.450584155075411,75440000000.0,13030000000.0,,,,0
00105280,1,1,005440,현대그린푸드,2521210000000.0,920560000000.0,701810000000.0,685010000000.0,1029590000000.0,107350000000.0,1600650000000.0,2793820000000.0,210850000000.0,203010000000.0,7500000000.0,267410000000.0,2001-09-03,388708800000.0,15100.0,15100.0,0.27836237362218935,0.42225254193099854,0.6653230897735992,-2.355593698933495,3.6209482999534233,0.13913165486681317,1.843532368982689,46260000000.0,26389999999.0,,,,0
00105299,1,1,014280,금강공업,128659999999.0,8500000000.0,28680000000.0,75680000000.0,32450000000.0,969999999.0,120159999999.0,158510000000.0,-7109999999.0,11500000000.0,0.0,14490000000.0,2001-09-03,4925846250.0,6000.0,6000.0,0.22291310430765515,0.5795113235294118,2.3322033898305086,-9.029920493153842,5.078192015544528,0.031075933695035012,-0.6928053798442764,-1580000000.0,-63850000000.0,,,,0
