기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2007-당기순이익,2006-당기순이익,2005-당기순이익,2004-당기순이익,2003-당기순이익,증자
00100939,1,1,000860,강남제비스코,334680000000.0,251990000000.0,42870000000.0,120820000000.0,63550000000.0,8290000000.0,82690000000.0,315790000000.0,14840000000.0,8610000000.0,30000000000.0,21960000000.0,2009-09-01,92625000000.0,14000.0,14000.0,0.1280925062746504,0.3675741100837335,1.9011801730920534,0.4116599190283401,11.17310012062726,0.29331201114664807,6.241576819407008,12530000000.0,12540000000.0,11710000000.0,18870000000.0,17520000000.0,0
00101044,1,1,003060,에이프로젠제약,31610000000.0,19530000000.0,6310000000.0,18490000000.0,10340000000.0,-5490000000.0,12080000000.0,21140000000.0,-3460000000.0,-4140000000.0,0.0,-6670000000.0,2009-09-01,23353044075.0,3400.0,3400.0,0.19962037329958873,1.1957523847926268,1.7882011605415862,0.2744824177701981,-4.253742090163934,1.1046851501892148,-6.749434703757226,-10500000000.0,-2730000000.0,-5380000000.0,-4120000000.0,-4850000000.0,1
00101220,1,1,001390,KG케미칼,429339999999.0,192430000000.0,75890000000.0,169480000000.0,158860000000.0,6440000000.0,236910000000.0,412570000000.0,10840000000.0,35150000000.0,20000000000.0,29770000000.0,2009-09-01,109140000000.0,9790.0,9790.0,0.17675967764516878,0.5671672816088967,1.0668513156238197,-0.617830309693971,16.9472049689441,0.264536927066922,10.068265682656827,-3700000000.0,11300000000.0,9640000000.0,6459999999.0,18790000000.0,0
00101257,1,1,000800,경남기업,2198850000000.0,533150000000.0,154710000000.0,1499950000000.0,1206920000000.0,12919999999.0,1665700000000.0,0.0,0.0,58320000000.0,0.0,0.0,2009-09-01,259100008400.0,16800.0,16800.0,0.07035950610546422,0.4859795712276095,1.2427915686209525,-0.63971437524662,20.054180218270446,inf,inf,36750000000.0,33110000000.0,25610000000.0,17140000000.0,13160000000.0,0
00101488,1,1,009450,경동나비엔,197390000000.0,142360000000.0,52260000000.0,114570000000.0,46280000000.0,7690000000.0,55029999999.0,213969999999.0,1220000000.0,5440000000.0,10000000000.0,16840000000.0,2009-09-01,98841600000.0,40850.0,40850.0,0.26475505344748973,0.6943073897162124,2.475583405358686,0.6023779461380633,12.853263979193757,0.4619413936554748,81.01770491803279,7650000000.0,5990000000.0,4970000000.0,5420000000.0,9320000000.0,0
00101628,1,1,000050,경방,787720000000.0,407490000000.0,7820000000.0,127350000000.0,277230000000.0,-14840000000.0,380230000000.0,159560000000.0,-12620000000.0,-6600000000.0,0.0,-4990000000.0,2009-09-01,300560000000.0,138000.0,138000.0,0.00992738536535825,0.7375886524822695,0.4593658694946434,-0.8413627894596752,-20.253369272237197,1.88368012033091,-23.816164817749605,60490000000.0,-21700000000.0,770000000.0,-9450000000.0,190000000.0,0
00102113,1,1,012610,경인양행,205080000000.0,108809999999.0,67990000000.0,134520000000.0,81170000000.0,17240000000.0,96270000000.0,239869999999.0,20550000000.0,43280000000.0,5000000000.0,36570000000.0,2009-09-01,144000000000.0,3810.0,3810.0,0.3315291593524478,1.3234077750328408,1.6572625354194899,0.265625,8.352668213457077,0.6003251761395769,7.007299270072993,4250000000.0,880000000.0,2530000000.0,4300000000.0,3010000000.0,1
00102432,1,1,013580,계룡건설산업,1172600000000.0,430310000000.0,129500000000.0,938220000000.0,413560000000.0,40690000000.0,742300000000.0,1483720000000.0,-57560000000.0,55750000000.0,55000000000.0,75510000000.0,2009-09-01,190228319100.0,21500.0,21500.0,0.11043834214565922,0.4420727361669494,2.2686430022245867,1.0299202607000273,4.675063138363234,0.1282103894939746,-3.304870033009034,48890000000.0,54340000000.0,49680000000.0,36900000000.0,35430000000.0,0
00102618,1,1,012200,계양전기,143380000000.0,124740000000.0,31860000000.0,98340000000.0,15140000000.0,4660000000.0,18640000000.0,162100000000.0,3350000000.0,4270000000.0,5000000000.0,8100000000.0,2009-09-01,91932000000.0,2750.0,2750.0,0.22220672339238387,0.736988936988937,6.495376486129459,0.8669451333594396,19.727896995708154,0.5671314003701419,27.442388059701493,8980000000.0,5340000000.0,2260000000.0,1030000000.0,1120000000.0,0
00102760,1,1,011160,두산건설,2601510000000.0,850550000000.0,282660000000.0,1603940000000.0,1288630000000.0,42020000000.0,1750959999999.0,2086180000000.0,31720000000.0,125259999999.0,127400000000.0,114140000000.0,2009-09-01,491677632050.0,6750.0,6750.0,0.10865228271273222,0.5780702275586386,1.2446862171453403,-0.2990170599911471,11.701038363874346,0.23568322582423376,15.500555865384616,74230000000.0,15730000000.0,40060000000.0,29700000000.0,-4830000000.0,0
