기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2013-당기순이익,2012-당기순이익,2011-당기순이익,2010-당기순이익,2009-당기순이익,증자
00100601,1,1,114190,강원,67037638566.0,50445491366.0,10915272389.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,42708484000.0,2800.0,2800.0,0.16282304422542687,0.8466263851041661,,0.0,inf,3920000000.0,8970000000.0,919999999.0,1720000000.0,2590000000.0,0
00100717,1,1,023430,아이이,78500000000.0,41570000000.0,2580000000.0,32900000000.0,36260000000.0,-3500000000.0,36930000000.0,40190000000.0,3460000000.0,2015-12-01,66121838946.0,478.0,478.0,0.03286624203821656,1.5906143600192446,0.9073359073359073,-0.06094809316013121,-18.89195398457143,-3100000000.0,-21930000000.0,-2370000000.0,1510000000.0,-3790000000.0,0
00100939,1,1,000860,강남제비스코,490785440147.0,399739719387.0,55079919331.0,244190000000.0,59579999999.0,41690000000.0,96500000000.0,377500000000.0,41560000000.0,2015-12-01,240500000000.0,37000.0,37000.0,0.11222810382170764,0.6016414890389332,4.0985229943621775,0.6140956340956341,5.768769489086112,23050000000.0,21930000000.0,17040000000.0,21830000000.0,24720000000.0,0
00101044,1,1,003060,에이프로젠제약,84828017989.0,62113229535.0,10856391183.0,48580000000.0,10400000000.0,-4400000000.0,22710000000.0,33089999999.0,-6920000000.0,2015-12-01,305662298600.0,3800.0,3800.0,0.12798119584036247,4.921049845391846,4.671153846153846,0.08463588777055674,-69.46870422727272,-14900000000.0,-25260000000.0,-4670000000.0,-700000000.0,-8100000000.0,0
00101220,1,1,001390,KG케미칼,928917993550.0,433166113228.0,211702768050.0,555360000000.0,440389999999.0,40660000000.0,495750000000.0,877570000000.0,-5550000000.0,2015-12-01,185383750500.0,16150.0,16150.0,0.22790253770512722,0.4279738069040086,1.261064056861557,0.32154921798283503,4.559364252336449,-8630000000.0,-12540000000.0,-6530000000.0,5070000000.0,8490000000.0,0
00101257,1,1,000800,경남기업,2154500000000.0,-191940000000.0,-200370000000.0,715670000000.0,812820000000.0,-408450000000.0,2346440000000.0,0.0,0.0,2015-12-01,,,,-0.09300069621721978,,0.8804778425727713,,,-339560000000.0,-23160000000.0,19010000000.0,20410000000.0,22650000000.0,1
00101433,1,1,002100,경농,284623062641.0,168915899878.0,65703308374.0,139650000000.0,90430000000.0,7100000000.0,115709999999.0,188480000000.0,14710000000.0,2015-12-01,113664770000.0,5240.0,5240.0,0.2308432344320345,0.6729074650882167,1.5442883998673007,0.21061935022610787,16.00912253521127,13750000000.0,6590000000.0,3150000000.0,9300000000.0,16780000000.0,0
00101488,1,1,009450,경동나비엔,401658956830.0,190021879743.0,115144756388.0,159950000000.0,186320000000.0,9380000000.0,211640000000.0,428989999999.0,-13269999999.0,2015-12-01,443334948000.0,34800.0,34800.0,0.2866729458661976,2.3330731629410244,0.8584693001288106,-0.11659356031638633,47.26385373134328,9250000000.0,9210000000.0,9450000000.0,7680000000.0,3700000000.0,0
00101549,1,1,011040,경동제약,227679293781.0,190430469701.0,90668957392.0,102740000000.0,32000000000.0,24320000000.0,37250000000.0,153260000000.0,23130000000.0,2015-12-01,255543750000.0,19250.0,19250.0,0.39823101998556176,1.3419267956500665,3.210625,0.25627705627705627,10.507555509868421,18740000000.0,7959999999.0,20240000000.0,19980000000.0,13480000000.0,0
00101628,1,1,000050,경방,1301841378870.0,647668813634.0,90678216961.0,101230000000.0,409410000000.0,11490000000.0,654170000000.0,329040000000.0,23820000000.0,2015-12-01,503070204500.0,183500.0,183500.0,0.06965381376931559,0.7767398922256689,0.24725824967636353,-1.0991308868104512,43.78330761531767,15100000000.0,-7070000000.0,-1820000000.0,22220000000.0,6480000000.0,0
00101752,1,1,025880,케이씨피드,123114940149.0,46554487050.0,7809520364.0,67710000000.0,58320000000.0,-2980000000.0,76560000000.0,92880000000.0,4760000000.0,2015-12-01,43109937110.0,3470.0,3470.0,0.06343275929427021,0.9260103556441183,1.161008230452675,-0.20528909558411554,-14.466421848993289,1870000000.0,4320000000.0,1989999999.0,3030000000.0,4590000000.0,0
00102113,1,1,012610,경인양행,313039125204.0,198238666780.0,48989734667.0,164610000000.0,86320000000.0,10150000000.0,114800000000.0,277180000000.0,18370000000.0,2015-12-01,151486368750.0,3750.0,3750.0,0.15649716192847965,0.7641615594505362,1.9069740500463392,0.3288084625105914,14.92476539408867,12330000000.0,4480000000.0,2790000000.0,6320000000.0,11570000000.0,0
00102140,1,1,009140,경인전자,61733224927.0,57474635649.0,8735769098.0,36610000000.0,3540000000.0,-990000000.0,4260000000.0,34030000000.0,6550000000.0,2015-12-01,28431425700.0,18100.0,18100.0,0.14150838723118891,0.4946777892361407,10.341807909604519,1.1378254591010537,-28.718611818181817,890000000.0,570000000.0,1200000000.0,3260000000.0,6280000000.0,0
00102353,1,1,024910,경창산업,475258490610.0,123288708388.0,64698997889.0,164330000000.0,250430000000.0,24860000000.0,351970000000.0,552780000000.0,71780000000.0,2015-12-01,103604000000.0,5900.0,5900.0,0.13613433356226431,0.8403364862412983,0.6561913508764924,-1.8111269835141501,4.167497988736927,23050000000.0,9410000000.0,4310000000.0,10990000000.0,2800000000.0,0
00102432,1,1,013580,계룡건설산업,1238256091695.0,301688105366.0,6006892586.0,773780000000.0,808890000000.0,-111070000000.0,936570000000.0,1633250000000.0,-950000000.0,2015-12-01,92434887450.0,10350.0,10350.0,0.004851090680101078,0.3063922170145238,0.9565948398422529,-1.7611315866864292,-0.8322219091563878,-92180000000.0,2580000000.0,5510000000.0,14250000000.0,30760000000.0,0
00102618,1,1,012200,계양전기,204236124273.0,152920875123.0,55641970082.0,115990000000.0,45290000000.0,6500000000.0,51320000000.0,286530000000.0,8860000000.0,2015-12-01,166586000000.0,5110.0,5110.0,0.2724394143301703,1.089360755135678,2.561051004636785,0.3882078926200281,25.628615384615383,7820000000.0,8350000000.0,8359999999.0,5540000000.0,4660000000.0,0
00102751,1,1,002140,고려산업,156033056392.0,76117815450.0,28159910588.0,82280000000.0,73990000000.0,9050000000.0,79920000000.0,185090000000.0,16940000000.0,2015-12-01,52497489625.0,2105.0,2105.0,0.1804740049265855,0.6896872869332984,1.1120421678605217,0.04495453052818237,5.8008275828729285,3760000000.0,4690000000.0,4160000000.0,5660000000.0,8790000000.0,0
00102760,1,1,011160,두산건설,5133090000000.0,1962600000000.0,255260000000.0,2557120000000.0,2648670000000.0,-68579999999.0,3170500000000.0,2208010000000.0,-4910000000.0,2015-12-01,358680863960.0,6040.0,6040.0,0.049728331278041105,0.1827580067053908,0.9654354827139658,-1.7100995944640192,-5.230108835888453,-33680000000.0,-614850000000.0,-293450000000.0,5950000000.0,50880000000.0,0
00102858,1,1,010130,고려아연,5642418565089.0,4783113803703.0,825970473183.0,2674110000000.0,551180000000.0,504870000000.0,859300000000.0,4938530000000.0,403850000000.0,2015-12-01,8859465000000.0,469500.0,469500.0,0.14638589173328578,1.852237969571446,4.851609274647121,0.20484419770268295,17.548012359617328,467670000000.0,596360000000.0,676790000000.0,490820000000.0,413689999999.0,0
00103006,1,1,002240,고려제강,2522989253877.0,1473771315954.0,215651106263.0,1061910000000.0,846250000000.0,290530000000.0,1049220000000.0,1341240000000.0,74570000000.0,2015-12-01,721800000000.0,40100.0,40100.0,0.0854744450185888,0.48976390854287,1.2548419497784342,0.017581047381546134,2.48442501634943,24060000000.0,90330000000.0,33420000000.0,78270000000.0,85010000000.0,1
00103042,1,1,009070,케이씨티시,333591385593.0,164964036013.0,55484857559.0,93940000000.0,86660000000.0,17100000000.0,168630000000.0,356100000000.0,12230000000.0,2015-12-01,91500000000.0,3050.0,3050.0,0.1663258104233381,0.5546663515967162,1.0840064620355412,-0.8162841530054645,5.350877192982456,-21840000000.0,4560000000.0,2170000000.0,1650000000.0,3090000000.0,0
00103130,1,1,009810,엔케이물산,31292686335.0,25071997667.0,913513718.0,12590000000.0,5160000000.0,-10560000000.0,6220000000.0,8000000000.0,3660000000.0,2015-12-01,40788272360.0,1210.0,1210.0,0.029192563023209047,1.626845730513365,2.439922480620155,0.1561723414950738,-3.8625257916666667,-40000000.0,-5700000000.0,-490000000.0,2340000000.0,-4229999999.0,1
00103176,1,1,000540,흥국화재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917600000000.0,2015-12-01,265322123850.0,4130.0,4130.0,,inf,,0.0,inf,11280000000.0,56520000000.0,-64900000000.0,-19470000000.0,-17660000000.0,0
00103510,1,1,023800,인지컨트롤스,446266593527.0,193000799030.0,57113791063.0,186230000000.0,200060000000.0,740000000.0,253269999999.0,593350000000.0,24370000000.0,2015-12-01,78832665600.0,5200.0,5200.0,0.12798132751010974,0.40845771621777727,0.9308707387783665,-0.8504088944443863,106.53062918918918,13510000000.0,9770000000.0,6959999999.0,15430000000.0,5220000000.0,0
00103592,1,1,009290,광동제약,442528217116.0,314395911600.0,194034526977.0,247350000000.0,110690000000.0,35060000000.0,128130000000.0,522270000000.0,32750000000.0,2015-12-01,568766233350.0,10850.0,10850.0,0.43846814614792734,1.8090764299557132,2.2346192067937483,0.20961159965105725,16.222653546776954,21440000000.0,26680000000.0,29030000000.0,25210000000.0,23190000000.0,0
00103635,1,1,014200,광림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6340000000.0,2015-12-01,76954953075.0,4025.0,4025.0,,inf,,0.0,inf,1630000000.0,590000000.0,2580000000.0,2590000000.0,-680000000.0,0
00103662,1,1,017040,광명전기,138580023213.0,78696029518.0,19998187217.0,93730000000.0,53300000000.0,9110000000.0,59879999999.0,134780000000.0,11460000000.0,2015-12-01,108560725575.0,2505.0,2505.0,0.14430786453443167,1.3794943180731767,1.7585365853658537,0.31180705380984647,11.916654838090011,5300000000.0,-1560000000.0,-80000000.0,300000000.0,260000000.0,0
00104102,1,1,010050,우리종금,0.0,0.0,0.0,0.0,0.0,2390000000.0,0.0,0.0,-78020000000.0,2015-12-01,293057704908.0,618.0,618.0,,inf,,0.0,122.61828657238493,-36550000000.0,-70820000000.0,-14030000000.0,13630000000.0,6730000000.0,1
00104388,1,1,007690,국도화학,637431454801.0,379074201205.0,85829297381.0,372560000000.0,0.0,20940000000.0,258360000000.0,977960000000.0,15850000000.0,2015-12-01,350380144800.0,60300.0,60300.0,0.13464866964840178,0.9243049083430436,inf,0.32593171072860405,16.732576160458454,28110000000.0,26370000000.0,21900000000.0,26470000000.0,22660000000.0,0
00104519,1,1,001140,국보,91005502138.0,22620239382.0,5963452061.0,31670000000.0,55300000000.0,-7000000000.0,68390000000.0,97520000000.0,-240000000.0,2015-12-01,22395227200.0,21800.0,21800.0,0.06552847817879263,0.9900526171186741,0.5726943942133815,-1.6396350736731977,-3.1993181714285712,-3770000000.0,-1920000000.0,-180000000.0,869999999.0,490000000.0,0
00104573,1,1,078130,국일제지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510000000.0,2015-12-01,66499995820.0,3230.0,3230.0,,inf,,0.0,inf,1110000000.0,-5710000000.0,2590000000.0,1140000000.0,12460000000.0,0
00104698,1,1,000680,LS네트웍스,1590408229795.0,769353305723.0,276522915058.0,433710000000.0,545420000000.0,710000000.0,821050000000.0,948090000000.0,-47900000000.0,2015-12-01,295101318750.0,3745.0,3745.0,0.17386914244881843,0.3835706125583986,0.7951853617395769,-1.3125661438610565,415.6356602112676,-12620000000.0,15690000000.0,17010000000.0,14200000000.0,7759999999.0,0
00104722,1,1,002720,국제약품,117508308579.0,50853062832.0,47166691023.0,71910000000.0,55560000000.0,-6920000000.0,66660000000.0,122430000000.0,-60000000.0,2015-12-01,65515869510.0,3945.0,3945.0,0.4013902641725982,1.2883367463320856,1.2942764578833694,0.08013325686227316,-9.467611200867053,2690000000.0,-18940000000.0,880000000.0,6859999999.0,6600000000.0,0
00104768,1,1,000500,가온전선,511258653110.0,263581471508.0,41840762102.0,271300000000.0,147700000000.0,-560000000.0,247680000000.0,888690000000.0,20120000000.0,2015-12-01,86327200250.0,20750.0,20750.0,0.08183873631767703,0.32751619359322026,1.8368314150304672,0.2736101707410579,-154.15571473214285,10840000000.0,6870000000.0,-12020000000.0,9710000000.0,20560000000.0,0
00104786,1,1,007120,미래아이앤지,48844886895.0,37819308853.0,4850396396.0,5840000000.0,6550000000.0,-18680000000.0,11030000000.0,18790000000.0,-3060000000.0,2015-12-01,116313880000.0,2000.0,2000.0,0.09930202943097632,3.0755157491666707,0.8916030534351145,-0.04462064200764346,-6.226653104925053,-11790000000.0,200000000.0,1530000000.0,-2330000000.0,-1980000000.0,1
00104810,1,1,007720,대명소노시즌,120208040618.0,88984211177.0,41117765531.0,75050000000.0,29150000000.0,11880000000.0,31220000000.0,179030000000.0,-3360000000.0,2015-12-01,108864486000.0,1080.0,1080.0,0.3420550349178806,1.2234135085319329,2.574614065180103,0.40261063649352097,9.163677272727274,1930000000.0,-11120000000.0,-9580000000.0,-4760000000.0,-530000000.0,0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,236600000000.0,0.0,0.0,-1517180000000.0,2015-12-01,3389899567750.0,44350.0,44350.0,,inf,,0.0,14.327555231403212,8390000000.0,134720000000.0,238310000000.0,245310000000.0,229710000000.0,0
00104999,1,1,008600,윌비스,245277934555.0,126885534364.0,45151562188.0,170680000000.0,105890000000.0,3100000000.0,118390000000.0,237850000000.0,16930000000.0,2015-12-01,127110000000.0,2230.0,2230.0,0.1840832615861555,1.0017690403963313,1.6118613655680423,0.4113759735662025,41.00322580645161,440000000.0,1939999999.0,3370000000.0,1989999999.0,1900000000.0,0
00105040,1,1,012340,뉴인텍,55236131763.0,18684549158.0,1792002161.0,33430000000.0,32650000000.0,-3300000000.0,36550000000.0,57450000000.0,-4290000000.0,2015-12-01,67100281600.0,1760.0,1760.0,0.03244257162483589,3.591217590137585,1.0238897396630935,-0.046497569393211015,-20.333418666666667,-3030000000.0,-5240000000.0,500000000.0,500000000.0,-880000000.0,0
00105101,1,1,015360,예스코홀딩스,1346602637820.0,633783828114.0,106469779776.0,722370000000.0,562000000000.0,13260000000.0,712820000000.0,1391330000000.0,36810000000.0,2015-12-01,228000000000.0,38000.0,38000.0,0.07906547691631047,0.3597441112981336,1.285355871886121,0.0418859649122807,17.194570135746606,16650000000.0,22800000000.0,21500000000.0,37670000000.0,18350000000.0,0
00105138,1,1,033540,파라텍,110139456104.0,70166089744.0,13146390176.0,71830000000.0,36180000000.0,5560000000.0,39970000000.0,132090000000.0,7300000000.0,2015-12-01,67387200000.0,6060.0,6060.0,0.11936131374742238,0.9603955449970386,1.9853510226644555,0.4727900847638721,12.12,4040000000.0,150000000.0,4990000000.0,2310000000.0,1510000000.0,0
00105156,1,1,014530,극동유화,188576260360.0,119668332450.0,35354281689.0,111320000000.0,61600000000.0,9300000000.0,68910000000.0,291580000000.0,17820000000.0,2015-12-01,115766474400.0,33200.0,33200.0,0.1874800233152741,0.9673943977482072,1.8071428571428572,0.3663409481873277,12.448008,13619999999.0,11920000000.0,9180000000.0,8950000000.0,9530000000.0,0
00105244,1,1,002250,알보젠코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14400000000.0,2015-12-01,240715816600.0,20300.0,20300.0,,inf,,0.0,inf,2030000000.0,-1320000000.0,3640000000.0,4540000000.0,4680000000.0,1
