기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2006-당기순이익,2005-당기순이익,2004-당기순이익,2003-당기순이익,2002-당기순이익
00103006,1,1,002240,고려제강,994729999999.0,667930000000.0,131830000000.0,330230000000.0,200160000000.0,41810000000.0,326800000000.0,2008-12-01,383500000000.0,38350.0,38350.0,0.13252842479882232,0.5741619630799635,1.649830135891287,0.00894393741851369,9.172446783066253,15330000000.0,35030000000.0,39020000000.0,37800000000.0,27310000000.0
00103042,1,1,009070,케이씨티시,187090000000.0,114659999999.0,28610000000.0,78580000000.0,35220000000.0,14640000000.0,72430000000.0,2008-12-01,29640000000.0,9880.0,9880.0,0.15292105403816345,0.25850340136279876,2.2311186825667235,0.2074898785425101,2.0245901639344264,1250000000.0,2860000000.0,3790000000.0,2150000000.0,1220000000.0
00103510,1,1,023800,인지컨트롤스,260000000000.0,120409999999.0,51700000000.0,132909999999.0,120020000000.0,12790000000.0,139580000000.0,2008-12-01,33428082240.0,2205.0,2205.0,0.19884615384615384,0.27761882103045943,1.107398766863856,-0.19953283449263168,2.613610808444097,10780000000.0,16100000000.0,9550000000.0,7870000000.0,5360000000.0
00103662,1,1,017040,광명전기,89090000000.0,57890000000.0,8630000000.0,46810000000.0,27580000000.0,810000000.0,31200000000.0,2008-12-01,25815277050.0,690.0,690.0,0.09686833539117747,0.4459367256866471,1.6972443799854968,0.6046807078524071,31.870712407407407,4700000000.0,4179999999.0,220000000.0,2220000000.0,1060000000.0
00104388,1,1,007690,국도화학,306920000000.0,178710000000.0,45520000000.0,219860000000.0,0.0,13550000000.0,128209999999.0,2008-12-01,98489941200.0,16950.0,16950.0,0.14831226378209306,0.5511160047003525,inf,0.9305518805711298,7.2686303468634685,16910000000.0,10790000000.0,9240000000.0,6260000000.0,9180000000.0
00104698,1,1,000680,LS네트웍스,491920000000.0,429330000000.0,79610000000.0,347670000000.0,33670000000.0,19340000000.0,62579999999.0,2008-12-01,331123602600.0,4200.0,4200.0,0.16183525776549032,0.7712566151911118,10.325809325809326,0.860977585899822,17.121179038262667,-5910000000.0,2010000000.0,26260000000.0,21500000000.0,23390000000.0
00104810,1,1,007720,대명소노시즌,125390000000.0,92020000000.0,19610000000.0,54690000000.0,13730000000.0,3400000000.0,33370000000.0,2008-12-01,20774397600.0,450.0,450.0,0.15639205678283755,0.2257595913931754,3.9832483612527314,1.0262632115984918,6.110116941176471,2520000000.0,1810000000.0,-1630000000.0,26700000000.0,10200000000.0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,219600000000.0,0.0,2008-12-01,4150463746500.0,62100.0,62100.0,,inf,,0.0,18.9001081352459,220030000000.0,31389999999.0,96700000000.0,57540000000.0,57379999999.0
00104999,1,1,008600,윌비스,187420000000.0,127250000000.0,26850000000.0,119559999999.0,55090000000.0,5920000000.0,60170000000.0,2008-12-01,23805533200.0,1900.0,1900.0,0.14326112474655853,0.18707688172888015,2.1702668360682518,2.494798142097485,4.021204932432433,1950000000.0,-31610000000.0,-33120000000.0,10330000000.0,-10260000000.0
00105040,1,1,012340,뉴인텍,34630000000.0,8059999999.0,5370000000.0,19310000000.0,25490000000.0,130000000.0,26570000000.0,2008-12-01,23225400000.0,935.0,935.0,0.15506786023678892,2.8815632757917573,0.757551981169086,-0.312588803637397,178.65692307692308,-14050000000.0,-100000000.0,2310000000.0,-7100000000.0,-2020000000.0
00105271,1,1,002380,케이씨씨,7688850000000.0,4809610000000.0,677360000000.0,2642510000000.0,1097390000000.0,246590000000.0,2879240000000.0,2008-12-01,2635260000000.0,250500.0,250500.0,0.08809639933149951,0.547915527454409,2.407995334384312,-0.08983174335739168,10.686808061965205,196040000000.0,178060000000.0,130630000000.0,193910000000.0,154320000000.0
00105280,1,1,005440,현대그린푸드,843929999999.0,549940000000.0,121250000000.0,299070000000.0,173610000000.0,35520000000.0,293990000000.0,2008-12-01,278085590550.0,49050.0,49050.0,0.14367305345247078,0.5056653281267047,1.72265422498704,0.01826775702384555,7.828986220439189,23460000000.0,37440000000.0,24080000000.0,24250000000.0,84710000000.0
00105299,1,1,014280,금강공업,387410000000.0,146200000000.0,50020000000.0,189540000000.0,170710000000.0,2450000000.0,241210000000.0,2008-12-01,23308627200.0,4800.0,4800.0,0.12911385870266642,0.1594297346101231,1.1103040243688127,-2.2167757696171826,9.513725387755102,5760000000.0,6470000000.0,17090000000.0,14910000000.0,19540000000.0
00105855,1,1,010120,엘에스일렉트릭,971920000000.0,454160000000.0,281180000000.0,495910000000.0,396140000000.0,110740000000.0,517760000000.0,2008-12-01,1228500000000.0,40950.0,40950.0,0.2893036463906494,2.7049938347718867,1.25185540465492,-0.017785917785917787,11.09355246523388,99540000000.0,82290000000.0,84430000000.0,-55020000000.0,4110000000.0
00105873,1,1,034220,LG디스플레이,13779840000000.0,8289460000000.0,2236600000000.0,5746130000000.0,2401220000000.0,1344030000000.0,5490380000000.0,2008-12-01,7764600690000.0,21700.0,21700.0,0.16230957688913658,0.9366835342712312,2.3930043894353705,0.032937946226826505,5.777103703042343,-769310000000.0,517010000000.0,1655450000000.0,1019100000000.0,288790000000.0
00105952,1,1,006260,LS,5437910000000.0,2297750000000.0,1044860000000.0,3160710000000.0,2274170000000.0,361470000000.0,3140160000000.0,2008-12-01,2144520000000.0,66600.0,66600.0,0.19214367284489814,0.9333130236100533,1.3898301358297753,0.009582563930390017,5.932774504108225,215310000000.0,113270000000.0,117830000000.0,58329999999.0,73010000000.0
00106119,1,1,001570,금양,54529999999.0,21430000000.0,9230000000.0,33639999999.0,29450000000.0,30000000.0,33100000000.0,2008-12-01,13380124720.0,340.0,340.0,0.1692646249801809,0.6243641959869342,1.1422750424108659,0.0403583681243892,446.00415733333335,520000000.0,6100000000.0,229999999.0,-5220000000.0,-33620000000.0
00106313,1,1,002990,금호산업,15442200000000.0,2219450000000.0,1165150000000.0,2397460000000.0,2867360000000.0,177820000000.0,13222750000000.0,2008-12-01,598057143600.0,12300.0,12300.0,0.07545233192161739,0.2694618683007051,0.8361210311924557,-18.10076196872636,3.36327265549432,194250000000.0,90000000000.0,139650000000.0,20610000000.0,-104909999999.0
00106368,1,1,011780,금호석유화학,7567050000000.0,1476540000000.0,1059770000000.0,2272100000000.0,2848340000000.0,129680000000.0,6090520000000.0,2008-12-01,477979603600.0,18800.0,18800.0,0.1400506141759338,0.32371598710498867,0.7976926911815303,-7.988667238603484,3.685839016039482,87710000000.0,121409999999.0,134470000000.0,21010000000.0,10980000000.0
00106395,1,1,001210,금호전기,299400000000.0,197520000000.0,50770000000.0,105200000000.0,81410000000.0,22110000000.0,101890000000.0,2008-12-01,132442376650.0,19150.0,19150.0,0.16957247828991315,0.6705264107432158,1.2922245424395038,0.024992000926917828,5.99015724332881,28220000000.0,20840000000.0,13680000000.0,9220000000.0,2470000000.0
00106614,1,1,092440,기신정기,106880000000.0,95210000000.0,20930000000.0,64379999999.0,8059999999.0,10980000000.0,11670000000.0,2008-12-01,96360000000.0,6600.0,6600.0,0.19582709580838323,1.0120785631761369,7.987593052976128,0.5470112079597343,8.775956284153006,14330000000.0,12670000000.0,11360000000.0,10420000000.0,10320000000.0
00106641,1,1,000270,기아자동차,19461000000000.0,4542200000000.0,3817960000000.0,8369700000000.0,10420750000000.0,-172390000000.0,14918800000000.0,2008-12-01,2350750180350.0,6770.0,6770.0,0.19618519089460973,0.5175355951631369,0.8031763548688914,-2.7859617133050323,-13.63623284616277,39340000000.0,680900000000.0,662030000000.0,752860000000.0,680410000000.0
00107613,1,1,007660,이수페타시스,223990000000.0,91660000000.0,16419999999.0,113100000000.0,112170000000.0,-700000000.0,132330000000.0,2008-12-01,40551149520.0,1260.0,1260.0,0.07330684405107371,0.44240835173467163,1.0082909868948917,-0.4742159033128193,-57.9302136,-4060000000.0,2380000000.0,6700000000.0,1050000000.0,4520000000.0
00107677,1,1,002070,남영비비안,136420000000.0,108320000000.0,80900000000.0,78740000000.0,19840000000.0,8890000000.0,28100000000.0,2008-12-01,40520875500.0,29500.0,29500.0,0.5930215510922152,0.3740848919867061,3.96875,1.2497262059404417,4.55802874015748,4810000000.0,-11210000000.0,1100000000.0,12190000000.0,10600000000.0
00108001,1,1,091590,남화토건,146260000000.0,97620000000.0,25490000000.0,49190000000.0,43520000000.0,10790000000.0,48640000000.0,2008-12-01,,,,0.17427868179953507,,1.1302849264705883,,,6570000000.0,5360000000.0,6640000000.0,5220000000.0,4910000000.0
00108135,1,1,005250,녹십자홀딩스,2431620000000.0,351080000000.0,203600000000.0,722750000000.0,340020000000.0,41040000000.0,2080550000000.0,2008-12-01,256592203000.0,59500.0,59500.0,0.08373018810504931,0.7308653383844138,2.125610258220105,-5.291665078381201,6.2522466617933725,4970000000.0,2170000000.0,5380000000.0,5230000000.0,9360000000.0
00108241,1,1,004370,농심,1587150000000.0,1025100000000.0,476689999999.0,583110000000.0,492950000000.0,103390000000.0,562060000000.0,2008-12-01,1392925018000.0,229000.0,229000.0,0.30034338279242667,1.3588186693981075,1.182898874125165,0.015112084087788278,13.472531366669891,112859999999.0,118670000000.0,130640000000.0,101630000000.0,80060000000.0
00108913,1,1,019680,대교,917620000000.0,659540000000.0,238119999999.0,240960000000.0,152660000000.0,46310000000.0,258080000000.0,2008-12-01,349822770500.0,4130.0,4130.0,0.2594973954349295,0.5304041763956697,1.57840953753439,-0.04893906698963726,7.5539358777801775,51450000000.0,60650000000.0,65100000000.0,60979999999.0,27539999999.0
00108940,1,1,016710,대성홀딩스,580600000000.0,204110000000.0,95040000000.0,171840000000.0,225190000000.0,11480000000.0,376500000000.0,2008-12-01,72922707000.0,4545.0,4545.0,0.16369273165690665,0.35727160354710696,0.7630889471113282,-2.8065332242808814,6.352152177700348,8870000000.0,15630000000.0,2170000000.0,4730000000.0,6459999999.0
00109170,1,1,004130,대덕GDS,321250000000.0,279890000000.0,21010000000.0,205519999999.0,34730000000.0,15530000000.0,41350000000.0,2008-12-01,85997809445.0,4265.0,4265.0,0.06540077821011674,0.30725574134481404,5.917650446271235,1.909002113640989,5.537527974565357,12460000000.0,18620000000.0,20160000000.0,17540000000.0,25010000000.0
00109286,1,1,000490,대동공업,346820000000.0,149850000000.0,92860000000.0,174760000000.0,129830000000.0,-4850000000.0,196970000000.0,2008-12-01,77116682500.0,16250.0,16250.0,0.2677469580762355,0.5146258425091759,1.3460679349919125,-0.2880051278139461,-15.900346907216495,1870000000.0,5020000000.0,4240000000.0,2910000000.0,-2380000000.0
00109453,1,1,067250,STX조선해양,6282000000000.0,1943640000000.0,794540000000.0,2732460000000.0,2212230000000.0,423880000000.0,4338350000000.0,2008-12-01,867600000000.0,12050.0,12050.0,0.12647882839859917,0.4463789590664938,1.2351609009913074,-1.8509566620562472,2.0468056997263377,41180000000.0,-6080000000.0,21020000000.0,41180000000.0,43680000000.0
00109693,1,1,000210,대림산업,6868810000000.0,3196340000000.0,1033260000000.0,4310969999999.0,2498340000000.0,502789999999.0,3672469999999.0,2008-12-01,1137960000000.0,32700.0,32700.0,0.1504278033604074,0.35601969752904883,1.72553375441253,0.5610917782698864,2.2632908371333227,253560000000.0,342910000000.0,415500000000.0,218340000000.0,121700000000.0
00109754,1,1,005750,대림비앤코,132340000000.0,62210000000.0,15860000000.0,82190000000.0,54150000000.0,4640000000.0,70120000000.0,2008-12-01,18000000000.0,1200.0,1200.0,0.11984282907662082,0.28934254942935217,1.517820867959372,0.6705555555555556,3.8793103448275863,2210000000.0,4690000000.0,1830000000.0,3310000000.0,8409999999.0
00109824,1,1,006570,대림통상,179710000000.0,119130000000.0,25380000000.0,105700000000.0,39950000000.0,12520000000.0,60579999999.0,2008-12-01,60976125000.0,4005.0,4005.0,0.14122753324801068,0.5118452530848653,2.6458072590738424,0.7399617473396349,4.8702975239616615,-5120000000.0,2220000000.0,20950000000.0,600000000.0,6770000000.0
00110495,1,1,005620,대성합동지주,1320180000000.0,575210000000.0,210100000000.0,430570000000.0,332530000000.0,50060000000.0,744970000000.0,2008-12-01,282779261000.0,55100.0,55100.0,0.1591449650805193,0.4916104744354236,1.2948305416052688,-1.111821280274157,5.648806652017579,36180000000.0,31810000000.0,21580000000.0,22870000000.0,29150000000.0
00110583,1,1,025440,대성엘텍,152410000000.0,40220000000.0,23860000000.0,80560000000.0,107409999999.0,2580000000.0,112200000000.0,2008-12-01,11228042500.0,625.0,625.0,0.15655140738796666,0.2791656514172054,0.7500232753072342,-2.817944445792755,4.351954457364341,1030000000.0,6850000000.0,4070000000.0,910000000.0,2030000000.0
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,102090000000.0,0.0,2008-12-01,642283510000.0,12650.0,12650.0,,inf,,0.0,6.291345969242825,157380000000.0,41230000000.0,73830000000.0,42050000000.0,13430000000.0
00111227,1,1,006580,대양제지,93190000000.0,30480000000.0,14130000000.0,26260000000.0,49790000000.0,2440000000.0,62710000000.0,2008-12-01,13854600000.0,5160.0,5160.0,0.1516257109131881,0.4545472440944882,0.5274151436031331,-2.6308951539560868,5.6781147540983605,4640000000.0,-3500000000.0,560000000.0,-1440000000.0,4029999999.0
00111704,1,1,042660,대우조선해양,9543540000000.0,1733309999999.0,597270000000.0,6518830000000.0,6860839999999.0,279480000000.0,7810239999999.0,2008-12-01,2995265362700.0,15650.0,15650.0,0.06258369535832616,1.7280609716102302,0.950150418899282,-0.4311504469957526,10.717279815013597,58720000000.0,7590000000.0,241840000000.0,254230000000.0,259219999999.0
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,444739999999.0,0.0,2008-12-01,2186160246500.0,11500.0,11500.0,,inf,,0.0,4.915591686164761,410420000000.0,-148940000000.0,132520000000.0,-60400000000.0,51429999999.0
00111810,1,1,003090,대웅,452460000000.0,294160000000.0,246130000000.0,263700000000.0,141070000000.0,55029999999.0,158290000000.0,2008-12-01,97302956700.0,15450.0,15450.0,0.5439817884453875,0.33078242011150394,1.8692847522506557,1.0833175432170603,1.7681802053746716,12140000000.0,9650000000.0,7509999999.0,11970000000.0,28989999999.0
00111838,1,1,007680,대원,248610000000.0,148680000000.0,46550000000.0,190220000000.0,54640000000.0,20910000000.0,99930000000.0,2008-12-01,,,,0.18724106029524154,,3.481332357247438,,,21610000000.0,22350000000.0,15960000000.0,10340000000.0,9550000000.0
00111847,1,1,000430,대원강업,405780000000.0,180830000000.0,56260000000.0,125300000000.0,173990000000.0,10980000000.0,224960000000.0,2008-12-01,87900000000.0,1465.0,1465.0,0.13864655724776973,0.48609190952828624,0.7201563308236105,-1.1337883959044368,8.005464480874316,8540000000.0,9570000000.0,20600000000.0,19530000000.0,14760000000.0
00111874,1,1,005710,대원산업,125490000000.0,70520000000.0,8120000000.0,78420000000.0,42590000000.0,3779999999.0,54979999999.0,2008-12-01,16800000000.0,1400.0,1400.0,0.06470635110367359,0.238230289279637,1.841277295139704,1.395238095297619,4.444444445620223,5810000000.0,2390000000.0,8470000000.0,11640000000.0,12380000000.0
00112165,1,1,092200,디아이씨,176910000000.0,97420000000.0,26180000000.0,104259999999.0,57929999999.0,10320000000.0,79490000000.0,2008-12-01,43400000000.0,2000.0,2000.0,0.14798485105420836,0.44549373845206325,1.7997583290315857,0.5707373271658986,4.205426356589148,9100000000.0,8870000000.0,8390000000.0,6970000000.0,7650000000.0
00112378,1,1,000040,KR모터스,102100000000.0,50800000000.0,18510000000.0,58020000000.0,39530000000.0,11820000000.0,51310000000.0,2008-12-01,33730626490.0,305.0,305.0,0.1812928501469148,0.6639887104330708,1.4677460156842903,0.19892900601740351,2.8536909043993233,-8740000000.0,910000000.0,-18550000000.0,4140000000.0,67520000000.0
00112679,1,1,015230,대창단조,109140000000.0,44320000000.0,19120000000.0,66040000000.0,54650000000.0,3960000000.0,64820000000.0,2008-12-01,15880000000.0,7940.0,7940.0,0.17518783214220268,0.3583032490974729,1.2084172003659652,0.07682619647355164,4.01010101010101,3310000000.0,4770000000.0,4079999999.0,1510000000.0,-930000000.0
00112970,1,1,001070,대한방직,207850000000.0,109890000000.0,12900000000.0,77930000000.0,68150000000.0,-9930000000.0,97950000000.0,2008-12-01,19080000000.0,18000.0,18000.0,0.06206398845321145,0.17362817362817362,1.1435069699192957,-1.049266247379455,-1.9214501510574018,-4390000000.0,39110000000.0,7240000000.0,14500000000.0,20640000000.0
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,223950000000.0,0.0,2008-12-01,,,,,,,,,374860000000.0,536639999999.0,614970000000.0,979450000000.0,868440000000.0
00113207,1,1,001440,대한전선,4525420000000.0,1316620000000.0,305520000000.0,1988409999999.0,1868609999999.0,120270000000.0,3208790000000.0,2008-12-01,738352729100.0,15050.0,15050.0,0.0675119657401965,0.5607941008795249,1.0641118264378677,-1.6528414562624523,6.139126374823314,104400000000.0,145490000000.0,44840000000.0,43270000000.0,63270000000.0
00113234,1,1,001790,대한제당,1111850000000.0,259400000000.0,157540000000.0,711170000000.0,644020000000.0,11680000000.0,852450000000.0,2008-12-01,153739422500.0,48500.0,48500.0,0.1416917749696452,0.5926731784888204,1.1042669482314214,-0.9189575302326897,13.16262178938356,14240000000.0,14150000000.0,14069999999.0,6030000000.0,8440000000.0
00113243,1,1,001130,대한제분,733540000000.0,489630000000.0,93820000000.0,315550000000.0,177780000000.0,29989999999.0,243919999999.0,2008-12-01,196885000000.0,116500.0,116500.0,0.12790031900100882,0.4021097563466291,1.7749465631679604,0.36381644107473904,6.565021674110204,37100000000.0,6609999999.0,31170000000.0,19890000000.0,21760000000.0
00113410,1,1,000120,CJ대한통운,1635930000000.0,721670000000.0,173250000000.0,399860000000.0,326890000000.0,79740000000.0,914260000000.0,2008-12-01,3346721109200.0,83300.0,83300.0,0.10590306431204269,4.637467414746352,1.223224938052556,-0.15370267889545244,41.97041772259845,-344270000000.0,47780000000.0,18860000000.0,39130000000.0,44040000000.0
00113492,1,1,004540,깨끗한나라,419750000000.0,30930000000.0,62110000000.0,102000000000.0,0.0,0.0,388820000000.0,2008-12-01,23804396250.0,2875.0,2875.0,0.14796902918403812,0.7696216052376333,inf,-12.049034850022714,inf,-14800000000.0,830000000.0,1470000000.0,-10180000000.0,3860000000.0
00113508,1,1,000320,노루홀딩스,533820000000.0,275170000000.0,85230000000.0,181120000000.0,166010000000.0,11170000000.0,258640000000.0,2008-12-01,48174930150.0,3650.0,3650.0,0.15966055973923796,0.17507333702801905,1.091018613336546,-1.6091357010509335,4.312885420769919,8590000000.0,10670000000.0,18390000000.0,13750000000.0,24530000000.0
00113526,1,1,003490,대한항공,17132770000000.0,4805590000000.0,2139309999999.0,2220850000000.0,3691030000000.0,37250000000.0,12327170000000.0,2008-12-01,2659351765450.0,36950.0,36950.0,0.12486655689646216,0.5533871523475785,0.6016884175961723,-3.800294542188881,71.39199370335571,383010000000.0,200380000000.0,486680000000.0,-238280000000.0,111900000000.0
00114792,1,1,001230,동국제강,6252870000000.0,2701200000000.0,657840000000.0,3236470000000.0,2519000000000.0,230190000000.0,3551669999999.0,2008-12-01,1406502597500.0,22750.0,22750.0,0.10520608936376416,0.5206954677550718,1.2848233425962683,-0.22410196793042184,6.110181143837699,212600000000.0,320030000000.0,456239999999.0,131880000000.0,86490000000.0
00115287,1,1,004140,동방,524839999999.0,132270000000.0,57300000000.0,174080000000.0,280330000000.0,3679999999.0,392570000000.0,2008-12-01,36375509300.0,1690.0,1690.0,0.10917612986835831,0.2750095206774023,0.6209824135839903,-6.006513838694212,9.884649268990394,8680000000.0,5810000000.0,7480000000.0,5660000000.0,3529999999.0
00115612,1,1,005960,동부건설,1668020000000.0,430750000000.0,150700000000.0,797490000000.0,972960000000.0,-34300000000.0,1237280000000.0,2008-12-01,99581876650.0,4570.0,4570.0,0.09034663852951404,0.23118253430063843,0.8196534287123828,-4.416365856868997,-2.9032617099125364,15850000000.0,38750000000.0,57070000000.0,52040000000.0,52600000000.0
00115676,1,1,016380,KG동부제철,2819990000000.0,992190000000.0,135480000000.0,755980000000.0,1223410000000.0,33820000000.0,1827790000000.0,2008-12-01,158833864000.0,5600.0,5600.0,0.04804272355575729,0.160084120984892,0.6179285766832051,-6.747994243847144,4.696447782377292,-23760000000.0,15010000000.0,121730000000.0,41190000000.0,40190000000.0
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,9350000000.0,0.0,2008-12-01,169693948000.0,4000.0,4000.0,,inf,,0.0,18.149085347593584,25200000000.0,2410000000.0,2730000000.0,-12310000000.0,10960000000.0
00116824,1,1,000640,동아쏘시오홀딩스,713720000000.0,328690000000.0,379980000000.0,307340000000.0,246240000000.0,34800000000.0,385030000000.0,2008-12-01,953529000000.0,93000.0,93000.0,0.5323936557753741,2.900997900757553,1.2481319038336582,-0.0814762844129544,27.400258620689655,27080000000.0,25410000000.0,26570000000.0,23810000000.0,41900000000.0
00116949,1,1,007340,디티알오토모티브,351220000000.0,304340000000.0,47680000000.0,184000000000.0,43510000000.0,24330000000.0,46880000000.0,2008-12-01,143785741200.0,6060.0,6060.0,0.1357553670064347,0.4724510126831833,4.228912893587681,0.9536411528405433,5.909812626387176,10080000000.0,15710000000.0,21650000000.0,21130000000.0,23570000000.0
00117027,1,1,001780,알루코,264340000000.0,96290000000.0,22900000000.0,130420000000.0,128170000000.0,1610000000.0,168040000000.0,2008-12-01,31630717800.0,690.0,690.0,0.08663085420292048,0.3284943171668917,1.017554810017945,-1.18935018287824,19.646408571428573,4540000000.0,-3540000000.0,7320000000.0,310000000.0,96500000000.0
00117179,1,1,013570,디와이,292980000000.0,175430000000.0,60600000000.0,199010000000.0,74150000000.0,16990000000.0,117550000000.0,2008-12-01,64517357940.0,2055.0,2055.0,0.20684005734179808,0.3677669608390811,2.683884018880647,1.2626059497934858,3.797372450853443,12190000000.0,10190000000.0,22020000000.0,12300000000.0,11970000000.0
00117188,1,1,004800,효성,6683980000000.0,1661690000000.0,1110980000000.0,2026250000000.0,2864290000000.0,198190000000.0,5022290000000.0,2008-12-01,1141317287500.0,32500.0,32500.0,0.1662153387652267,0.6868412805637634,0.7074178941378143,-2.6250719522199475,5.758702696907008,83550000000.0,-60270000000.0,63660000000.0,50260000000.0,50780000000.0
00117212,1,1,000150,두산,17188670000000.0,3170280000000.0,3267670000000.0,7281910000000.0,8649230000000.0,424180000000.0,14018379999999.0,2008-12-01,1832625787200.0,74100.0,74100.0,0.1901060407815148,0.5780643309739203,0.8419142513264186,-3.6758568208796185,4.320396499599227,23230000000.0,7959999999.0,-41840000000.0,10440000000.0,-254819999999.0
00117230,1,1,002900,동양물산기업,260200000000.0,128570000000.0,67550000000.0,168420000000.0,101900000000.0,10960000000.0,131630000000.0,2008-12-01,30732783000.0,4700.0,4700.0,0.25960799385088396,0.23903541261569572,1.6527968596663396,1.1970930195290157,2.8040860401459855,4430000000.0,5110000000.0,2970000000.0,2070000000.0,-880000000.0
00117300,1,1,002710,TCC스틸,292220000000.0,140220000000.0,31030000000.0,131970000000.0,123559999999.0,950000000.0,152000000000.0,2008-12-01,29700000000.0,11000.0,11000.0,0.10618711929368284,0.21181001283697048,1.0680640984223702,-0.6744107744107745,31.263157894736842,6770000000.0,7240000000.0,15219999999.0,8950000000.0,4460000000.0
00117337,1,1,001520,동양,22061430000000.0,1496030000000.0,1257460000000.0,9248740000000.0,12191020000000.0,80760000000.0,20565400000000.0,2008-12-01,176695283700.0,2340.0,2340.0,0.056998118435658975,0.11810945215002373,0.7586518601396766,-64.04619163018441,2.187905939821694,23230000000.0,-66970000000.0,-23520000000.0,1970000000.0,-34470000000.0
00117498,1,1,026890,디피씨,156880000000.0,95470000000.0,24970000000.0,86200000000.0,59120000000.0,3579999999.0,61410000000.0,2008-12-01,32092194750.0,770.0,770.0,0.15916624171341154,0.33614952079187177,1.4580514208389717,0.7724619706790231,8.9643002120012,580000000.0,2230000000.0,-4350000000.0,-9140000000.0,2070000000.0
