기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2010-당기순이익,2009-당기순이익,2008-당기순이익,2007-당기순이익,2006-당기순이익
00102113,1,1,012610,경인양행,319690000000.0,176290000000.0,31189999999.0,173440000000.0,108580000000.0,2890000000.0,143390000000.0,2012-12-03,99937500000.0,2665.0,2665.0,0.09756326440927149,0.566892620114584,1.5973475778228035,0.3006879299562226,34.58044982698962,6320000000.0,11570000000.0,12869999999.0,4250000000.0,880000000.0
00102140,1,1,009140,경인전자,63390000000.0,55479999999.0,5160000000.0,40880000000.0,6650000000.0,919999999.0,7909999999.0,2012-12-03,20891600100.0,13300.0,13300.0,0.08140085186938002,0.37656092466432156,6.147368421052631,1.578146233088197,22.70826100294376,3260000000.0,6280000000.0,3120000000.0,9020000000.0,850000000.0
00102353,1,1,024910,경창산업,380990000000.0,71790000000.0,30310000000.0,129330000000.0,222400000000.0,7040000000.0,309200000000.0,2012-12-03,84024600000.0,4785.0,4785.0,0.07955589385548177,1.1704220643543668,0.5815197841726619,-2.1406826096167073,11.9353125,10990000000.0,2800000000.0,-5940000000.0,310000000.0,1050000000.0
00102432,1,1,013580,계룡건설산업,1561230000000.0,513610000000.0,132770000000.0,1138530000000.0,652690000000.0,11850000000.0,1047620000000.0,2012-12-03,69125220180.0,7740.0,7740.0,0.08504192207426196,0.13458698269114697,1.7443656253351514,1.3151495179801682,5.833351913924051,14250000000.0,30760000000.0,36870000000.0,48890000000.0,54340000000.0
00102618,1,1,012200,계양전기,170610000000.0,138600000000.0,39990000000.0,113330000000.0,26350000000.0,6620000000.0,32010000000.0,2012-12-03,76447000000.0,2345.0,2345.0,0.2343942324599965,0.5515656565656566,4.300948766603415,1.063743508574568,11.547885196374622,5540000000.0,4660000000.0,4660000000.0,8980000000.0,5340000000.0
00102751,1,1,002140,고려산업,124890000000.0,56070000000.0,22020000000.0,61100000000.0,53629999999.0,4370000000.0,68830000000.0,2012-12-03,26136517400.0,5240.0,5240.0,0.17631515733845785,0.46614084893882646,1.1392877121226792,-0.29575478177517256,5.9808964302059495,5660000000.0,8790000000.0,-6270000000.0,3410000000.0,2860000000.0
00102760,1,1,011160,두산건설,5088200000000.0,1266180000000.0,275310000000.0,3592800000000.0,2581410000000.0,-294200000000.0,3822019999999.0,2012-12-03,398974143700.0,2300.0,2300.0,0.0541075429424944,0.31510065211897204,1.391797506014155,-0.5745234462395564,-1.3561323715159754,5950000000.0,50880000000.0,41300000000.0,74230000000.0,15730000000.0
00102858,1,1,010130,고려아연,4606180000000.0,3510410000000.0,1098350000000.0,2438550000000.0,686320000000.0,713730000000.0,1095770000000.0,2012-12-03,8255625000000.0,437500.0,437500.0,0.23845138487857617,2.3517552080811073,3.5530801958270195,0.16265031417972595,11.566874027993778,490820000000.0,413689999999.0,282720000000.0,421710000000.0,425239999999.0
00103006,1,1,002240,고려제강,1823259999999.0,1271780000000.0,217800000000.0,617570000000.0,379680000000.0,107290000000.0,551480000000.0,2012-12-03,447000000000.0,29800.0,29800.0,0.11945635839107942,0.3514758841938071,1.6265539401601348,0.14785234899328858,4.166278311119396,78270000000.0,85010000000.0,110540000000.0,32760000000.0,15330000000.0
00103042,1,1,009070,케이씨티시,272590000000.0,148380000000.0,46210000000.0,71250000000.0,53590000000.0,3429999999.0,124209999999.0,2012-12-03,44250000000.0,14750.0,14750.0,0.16952199273634397,0.2982207844723008,1.3295390931143871,-1.1968361581694915,12.9008746393297,1650000000.0,3090000000.0,4660000000.0,14510000000.0,1250000000.0
00103130,1,1,009810,엔케이물산,59910000000.0,56979999999.0,2860000000.0,44850000000.0,2200000000.0,-4960000000.0,2930000000.0,2012-12-03,14202795420.0,540.0,540.0,0.04773827407778334,0.2492593088846834,20.386363636363637,2.9515316358756647,-2.863466818548387,2340000000.0,-4229999999.0,-7540000000.0,-1490000000.0,-12760000000.0
00103510,1,1,023800,인지컨트롤스,696900000000.0,279550000000.0,55920000000.0,354730000000.0,342620000000.0,40170000000.0,417360000000.0,2012-12-03,109304522880.0,7210.0,7210.0,0.08024106758501937,0.3910016915757467,1.0353452804856693,-0.5729863536274556,2.7210486153846154,15430000000.0,5220000000.0,4000000000.0,9040000000.0,10780000000.0
00103592,1,1,009290,광동제약,321680000000.0,249519999999.0,136709999999.0,171370000000.0,60229999999.0,29889999999.0,72160000000.0,2012-12-03,303516727290.0,5790.0,5790.0,0.42498756527915943,1.216402401776276,2.8452598373376268,0.3268683109686017,10.154457253267129,25210000000.0,23190000000.0,21410000000.0,24160000000.0,17680000000.0
00103662,1,1,017040,광명전기,123890000000.0,62940000000.0,11280000000.0,70950000000.0,52470000000.0,-1830000000.0,60950000000.0,2012-12-03,102710147550.0,2370.0,2370.0,0.09104851077568811,1.6318739680648235,1.3522012578616351,0.09736136339529579,-56.12576368852459,300000000.0,260000000.0,-459999999.0,840000000.0,4700000000.0
00104388,1,1,007690,국도화학,567440000000.0,315510000000.0,75750000000.0,353240000000.0,0.0,24930000000.0,251940000000.0,2012-12-03,238525786800.0,41050.0,41050.0,0.13349429014521358,0.75600071883617,inf,0.42469202747013013,9.567821371841156,26470000000.0,22660000000.0,29210000000.0,13250000000.0,16910000000.0
00104519,1,1,001140,국보,98870000000.0,34470000000.0,9160000000.0,41340000000.0,54220000000.0,-40000000.0,64400000000.0,2012-12-03,12481743600.0,12150.0,12150.0,0.09264691008394862,0.3621045430809399,0.7624492807082257,-1.8474982934275304,-312.04359,869999999.0,490000000.0,-409999999.0,270000000.0,-580000000.0
00104698,1,1,000680,LS네트웍스,1342190000000.0,792390000000.0,228430000000.0,210100000000.0,87290000000.0,20750000000.0,549800000000.0,2012-12-03,323718320880.0,4185.0,4185.0,0.17019199964237552,0.40853408155075155,2.406919463856112,-1.049369090623463,15.600882933975903,14200000000.0,7759999999.0,23190000000.0,19340000000.0,-5910000000.0
00104722,1,1,002720,국제약품,141610000000.0,74790000000.0,44790000000.0,91180000000.0,30039999999.0,969999999.0,66820000000.0,2012-12-03,41683815000.0,2700.0,2700.0,0.3162912223713015,0.5573447653429603,3.035286285054437,0.5843994845481394,42.973005198941244,6859999999.0,6600000000.0,6220000000.0,6140000000.0,5160000000.0
00104768,1,1,000500,가온전선,509900000000.0,260019999999.0,37600000000.0,293850000000.0,159110000000.0,-12720000000.0,249880000000.0,2012-12-03,89863495200.0,21600.0,21600.0,0.07373994900960973,0.3456022429057211,1.8468355225944315,0.4892976831375239,-7.064740188679245,9710000000.0,20560000000.0,12430000000.0,17820000000.0,18630000000.0
00104786,1,1,007120,미래아이앤지,41180000000.0,24080000000.0,8590000000.0,12070000000.0,14380000000.0,2010000000.0,17100000000.0,2012-12-03,73888784000.0,3200.0,3200.0,0.20859640602234095,3.068471096345515,0.8393602225312935,-0.0680752846061183,36.76058905472637,-2330000000.0,-1980000000.0,-5320000000.0,-4610000000.0,-6540000000.0
00104810,1,1,007720,대명소노시즌,109530000000.0,90620000000.0,3860000000.0,68840000000.0,13780000000.0,-7780000000.0,18910000000.0,2012-12-03,83765173950.0,4155.0,4155.0,0.03524148635077148,0.9243563666960936,4.995645863570392,0.5960711074247104,-10.766731870179948,-4760000000.0,-530000000.0,-4810000000.0,3080000000.0,2520000000.0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,257010000000.0,0.0,2012-12-03,3783540667500.0,49500.0,49500.0,,inf,,0.0,14.72137530640831,245310000000.0,229710000000.0,358240000000.0,204260000000.0,220030000000.0
00104971,1,1,000470,그린손해보험,0.0,0.0,0.0,0.0,0.0,-24880000000.0,0.0,2012-12-03,,,,,,,,,-7640000000.0,-42050000000.0,21550000000.0,3879999999.0,6340000000.0
00104999,1,1,008600,윌비스,258350000000.0,133870000000.0,48130000000.0,170490000000.0,106509999999.0,2930000000.0,124480000000.0,2012-12-03,120289722000.0,2040.0,2040.0,0.186297658215599,0.8985562261895869,1.6006947704591183,0.3824931942231939,41.05451262798635,1989999999.0,1900000000.0,5090000000.0,5300000000.0,1950000000.0
00105040,1,1,012340,뉴인텍,72040000000.0,28489999999.0,6740000000.0,43240000000.0,39760000000.0,-250000000.0,43550000000.0,2012-12-03,40806586540.0,1180.0,1180.0,0.09355913381454747,1.432312619916894,1.0875251509054327,-0.00759681282569733,-163.22634616,500000000.0,-880000000.0,-9070000000.0,120000000.0,-14050000000.0
00105101,1,1,015360,예스코홀딩스,1298230000000.0,607710000000.0,124500000000.0,633130000000.0,528210000000.0,21960000000.0,690520000000.0,2012-12-03,179700000000.0,29950.0,29950.0,0.09589980203815965,0.29570025176482206,1.1986331194032676,-0.31936560934891484,8.183060109289617,37670000000.0,18350000000.0,25430000000.0,27560000000.0,18160000000.0
00105138,1,1,033540,파라텍,88060000000.0,63040000000.0,11820000000.0,52460000000.0,20540000000.0,5270000000.0,25020000000.0,2012-12-03,29245600000.0,2630.0,2630.0,0.13422666363842833,0.46392131979695433,2.554040895813048,0.938260798205542,5.549449715370019,2310000000.0,1510000000.0,2890000000.0,3320000000.0,3440000000.0
00105271,1,1,002380,케이씨씨,7342270000000.0,5025480000000.0,624600000000.0,2438880000000.0,861960000000.0,327040000000.0,2316790000000.0,2012-12-03,2971900000000.0,282500.0,282500.0,0.08506905902398032,0.5913663968416947,2.8294584435472645,0.0410814630371143,9.087267612524462,326640000000.0,360850000000.0,187260000000.0,203070000000.0,196040000000.0
00105280,1,1,005440,현대그린푸드,1682600000000.0,1246310000000.0,189090000000.0,497689999999.0,214560000000.0,86470000000.0,436289999999.0,2012-12-03,1748910227800.0,17900.0,17900.0,0.11237965054082967,1.403270637160899,2.3195842654688663,0.03510757672063972,20.22563001966,78080000000.0,45520000000.0,54210000000.0,32920000000.0,23460000000.0
00105299,1,1,014280,금강공업,431239999999.0,192840000000.0,41790000000.0,159700000000.0,185170000000.0,210000000.0,238400000000.0,2012-12-03,63370330200.0,13050.0,13050.0,0.09690659493575945,0.32861610765401367,0.8624507209591187,-1.2419061057693526,301.76347714285714,3390000000.0,7400000000.0,5090000000.0,1570000000.0,5760000000.0
00105475,1,1,053260,금강철강,125759999999.0,82950000000.0,15519999999.0,99520000000.0,38410000000.0,8850000000.0,42810000000.0,2012-12-03,46425600000.0,2480.0,2480.0,0.12340966920422558,0.5596817359855335,2.5909919291851082,1.2215243314033637,5.245830508474576,6420000000.0,6740000000.0,3960000000.0,5280000000.0,4900000000.0
00105855,1,1,010120,엘에스일렉트릭,1769390000000.0,776510000000.0,359350000000.0,920910000000.0,514030000000.0,69720000000.0,992879999999.0,2012-12-03,2157000000000.0,71900.0,71900.0,0.20309259123200651,2.777813550372822,1.7915491313736551,-0.03336578581316643,30.938037865748708,116809999999.0,169720000000.0,94780000000.0,110730000000.0,99540000000.0
00105873,1,1,034220,LG디스플레이,25162930000000.0,10131030000000.0,1209970000000.0,7858070000000.0,9911430000000.0,-787900000000.0,15031900000000.0,2012-12-03,12273078510000.0,34300.0,34300.0,0.04808541771566348,1.2114344257197935,0.7928290872255568,-0.5845175677931844,-15.576949498667343,1002650000000.0,1067950000000.0,1086900000000.0,1344030000000.0,-769310000000.0
00105952,1,1,006260,LS,9957830000000.0,2786070000000.0,1213860000000.0,4860950000000.0,3809169999999.0,121209999999.0,7171760000000.0,2012-12-03,2984940000000.0,92700.0,92700.0,0.12190005252148309,1.0713801160774854,1.276117894449782,-0.7741562644475266,24.626185958457437,254710000000.0,216310000000.0,-30270000000.0,183960000000.0,215310000000.0
00105961,1,1,011070,LG이노텍,4409970000000.0,1324840000000.0,392800000000.0,1735940000000.0,1473820000000.0,-145370000000.0,3085130000000.0,2012-12-03,1714514090000.0,85000.0,85000.0,0.08907090070907511,1.294129170314906,1.1778507551804156,-0.7869226668180954,-11.794139712457866,204440000000.0,78230000000.0,56410000000.0,25180000000.0,3030000000.0
00106119,1,1,001570,금양,130820000000.0,45180000000.0,17510000000.0,73360000000.0,73870000000.0,2960000000.0,85640000000.0,2012-12-03,40337140700.0,1025.0,1025.0,0.1338480354685828,0.8928096657813192,0.9930959794233112,-0.30443407209574475,13.627412398648648,810000000.0,1480000000.0,3250000000.0,30000000.0,520000000.0
00106313,1,1,002990,금호산업,3681190000000.0,121159999999.0,141540000000.0,2806840000000.0,1877170000000.0,-49520000000.0,3560040000000.0,2012-12-03,325636199870.0,1910.0,1910.0,0.03844952311616624,2.687654340316009,1.4952508297064198,-2.3130106551442724,-6.575852178311793,105740000000.0,-2340080000000.0,36480000000.0,39910000000.0,194250000000.0
00106368,1,1,011780,금호석유화학,4714230000000.0,1557080000000.0,1047010000000.0,2058130000000.0,2713200000000.0,543770000000.0,3157160000000.0,2012-12-03,3412381392000.0,112000.0,112000.0,0.22209565506986295,2.1915260564646646,0.758561845790948,-0.32207126746634185,6.275413119517443,471420000000.0,-614840000000.0,-19750000000.0,134180000000.0,87710000000.0
00106395,1,1,001210,금호전기,549339999999.0,270119999999.0,63090000000.0,233050000000.0,144670000000.0,310000000.0,279230000000.0,2012-12-03,159414975550.0,23050.0,23050.0,0.11484690719793725,0.5901635404656825,1.6109075827745905,-0.2896842021314101,514.2418566129032,26789999999.0,17050000000.0,10060000000.0,20270000000.0,28220000000.0
00106492,1,1,004790,렉스엘이앤지,64260000000.0,16340000000.0,5030000000.0,41820000000.0,47750000000.0,170000000.0,47910000000.0,2012-12-03,10559281500.0,810.0,810.0,0.07827575474634298,0.6462228580171359,0.8758115183246074,-0.5767437869707328,62.11342058823529,-19470000000.0,-9980000000.0,22640000000.0,-53110000000.0,-1090000000.0
00106614,1,1,092440,기신정기,190470000000.0,181080000000.0,27689999999.0,116640000000.0,9110000000.0,16000000000.0,9400000000.0,2012-12-03,194180000000.0,6650.0,6650.0,0.14537722475455453,1.0723437154848685,12.80351262349067,0.5522710886806056,12.13625,15960000000.0,11120000000.0,12160000000.0,11080000000.0,14330000000.0
00106623,1,1,011210,현대위아,4252850000000.0,1495440000000.0,583110000000.0,2695140000000.0,2160170000000.0,240880000000.0,2757410000000.0,2012-12-03,4515635884500.0,175500.0,175500.0,0.13711040831442445,3.019603517693789,1.2476518051819996,-0.013789862954571443,18.746412672284954,136659999999.0,77230000000.0,46390000000.0,43280000000.0,61460000000.0
00106641,1,1,000270,기아자동차,30255180000000.0,13509710000000.0,10051980000000.0,11075190000000.0,11421920000000.0,3519240000000.0,16745470000000.0,2012-12-03,25375745522200.0,62600.0,62600.0,0.3322399668420416,1.8783338444866693,0.9696434574922604,-0.2234527452617835,7.210575443050204,2254310000000.0,1450260000000.0,113780000000.0,13560000000.0,39340000000.0
00106881,1,1,014990,인디에프,226869999999.0,104690000000.0,85200000000.0,154390000000.0,104770000000.0,-25370000000.0,122180000000.0,2012-12-03,32589946235.0,553.0,553.0,0.37554546656841165,0.3112995150921769,1.4736088574973751,0.9883416120953291,-1.2845859769412693,-5540000000.0,-3520000000.0,52550000000.0,-24070000000.0,15480000000.0
00107066,1,1,001260,남광토건,883710000000.0,-65690000000.0,10980000000.0,666900000000.0,631090000000.0,-159680000000.0,949400000000.0,2012-12-03,14992518366.0,798.0,798.0,0.012424890518382727,-0.22823136498706043,1.0567430952795955,-18.84273162810678,-0.09389102183116232,-195210000000.0,-9540000000.0,-7159999999.0,20730000000.0,16730000000.0
00107598,1,1,003920,남양유업,1012070000000.0,818970000000.0,372090000000.0,679030000000.0,166850000000.0,47980000000.0,193100000000.0,2012-12-03,660960000000.0,918000.0,918000.0,0.3676524351082435,0.807062529762995,4.069703326341025,0.7351882110869039,13.775739891621509,76160000000.0,103209999999.0,-25100000000.0,57929999999.0,48990000000.0
00107613,1,1,007660,이수페타시스,330050000000.0,162310000000.0,39920000000.0,212060000000.0,118950000000.0,8380000000.0,167740000000.0,2012-12-03,202215150200.0,4900.0,4900.0,0.12095137100439328,1.2458576193703408,1.7827658680117697,0.21917249996434737,24.13068618138425,23990000000.0,17660000000.0,11020000000.0,-720000000.0,-4060000000.0
00107677,1,1,002070,남영비비안,213100000000.0,154010000000.0,131659999999.0,140950000000.0,52910000000.0,5320000000.0,59090000000.0,2012-12-03,51166190250.0,7450.0,7450.0,0.6178320037494134,0.3322264154925005,2.663957663957664,1.599884603485795,9.617704934210526,7570000000.0,4190000000.0,420000000.0,8840000000.0,4810000000.0
00108001,1,1,091590,남화토건,120590000000.0,96120000000.0,13219999999.0,51070000000.0,15069999999.0,7490000000.0,24470000000.0,2012-12-03,60695800000.0,5170.0,5170.0,0.10962766397711253,0.6314585934248855,3.3888520241133944,0.4382510816234402,8.103578104138851,4140000000.0,8330000000.0,6859999999.0,6300000000.0,6570000000.0
00108038,1,1,004250,엔피씨,238930000000.0,119730000000.0,42830000000.0,109720000000.0,82000000000.0,13419999999.0,119190000000.0,2012-12-03,90514800000.0,2465.0,2465.0,0.1792575231239275,0.7559909797043347,1.338048780487805,-0.104623774233606,6.744769001992903,15480000000.0,9070000000.0,6310000000.0,4950000000.0,4590000000.0
00108065,1,1,015540,쎌마테라퓨틱스,17910000000.0,13810000000.0,869999999.0,9370000000.0,3650000000.0,-5280000000.0,4090000000.0,2012-12-03,26112193030.0,770.0,770.0,0.04857621434952541,1.8908177429398987,2.5671232876712327,0.20220438757992745,-4.945491104166667,-5800000000.0,-4980000000.0,-9350000000.0,-15580000000.0,-39960000000.0
00108135,1,1,005250,녹십자홀딩스,4603220000000.0,895760000000.0,283270000000.0,3812590000000.0,3460319999999.0,57070000000.0,3707460000000.0,2012-12-03,724234434000.0,15400.0,15400.0,0.0615373586315666,0.8085139256050727,1.101802723447861,0.14516017889312344,12.690282705449448,67520000000.0,37610000000.0,21360000000.0,12930000000.0,4970000000.0
00108241,1,1,004370,농심,2270290000000.0,1519250000000.0,578140000000.0,922779999999.0,649130000000.0,83880000000.0,751040000000.0,2012-12-03,1548032389000.0,254500.0,254500.0,0.25465469169136984,1.0189451301629093,1.4215642475297705,0.11094083122507588,18.455321757272294,124340000000.0,127459999999.0,78470000000.0,103390000000.0,112859999999.0
00108490,1,1,048830,엔피케이,43300000000.0,21390000000.0,5360000000.0,18980000000.0,13819999999.0,700000000.0,21910000000.0,2012-12-03,16478739590.0,1730.0,1730.0,0.12378752886836028,0.7703945577372604,1.3733719248461196,-0.1778048608631481,23.541056557142856,1010000000.0,370000000.0,-350000000.0,1550000000.0,1650000000.0
00108649,1,1,048770,TPC,53379999999.0,25830000000.0,18760000000.0,33220000000.0,23980000000.0,6770000000.0,27539999999.0,2012-12-03,24574500000.0,1905.0,1905.0,0.3514424878297385,0.9513937282229965,1.385321100917431,0.23113389900099696,3.6299113737075333,3460000000.0,-1739999999.0,-960000000.0,300000000.0,1210000000.0
00108913,1,1,019680,대교,858490000000.0,643780000000.0,169030000000.0,334480000000.0,173900000000.0,50430000000.0,214710000000.0,2012-12-03,516687385000.0,6100.0,6100.0,0.19689221773113258,0.8025837786200255,1.9234042553191488,0.2318036079011296,10.245635236962126,49450000000.0,56490000000.0,21180000000.0,48110000000.0,51450000000.0
00108940,1,1,016710,대성홀딩스,936800000000.0,449820000000.0,110300000000.0,350700000000.0,328830000000.0,37740000000.0,486980000000.0,2012-12-03,120831837090.0,7510.0,7510.0,0.11774124679760888,0.2686226425903695,1.0665085302435908,-1.127848448571494,3.2016914968203496,19320000000.0,39350000000.0,15869999999.0,10270000000.0,8870000000.0
00109019,1,1,005270,대구은행,0.0,0.0,0.0,0.0,0.0,310030000000.0,0.0,2012-12-03,,,,,,,,,227440000000.0,,,,
00109161,1,1,006890,태경케미컬,84350000000.0,71310000000.0,16330000000.0,35240000000.0,10700000000.0,7830000000.0,13030000000.0,2012-12-03,51736000000.0,4460.0,4460.0,0.1935981031416716,0.7255083438507923,3.2934579439252336,0.4292948817071285,6.607407407407408,7109999999.0,9840000000.0,5840000000.0,3080000000.0,2650000000.0
00109170,1,1,004130,대덕GDS,474810000000.0,343250000000.0,39680000000.0,255700000000.0,113170000000.0,15610000000.0,131559999999.0,2012-12-03,370361034000.0,18000.0,18000.0,0.0835702702133485,1.078983347414421,2.25943271184943,0.335186449449755,23.725883023702753,30860000000.0,32470000000.0,-10330000000.0,15769999999.0,12460000000.0
00109286,1,1,000490,대동공업,568320000000.0,234919999999.0,134620000000.0,269000000000.0,236450000000.0,6290000000.0,333400000000.0,2012-12-03,120302024700.0,5070.0,5070.0,0.23687359234234234,0.5120978405436408,1.1376612391626137,-0.5353193361507905,19.125918076311606,1300000000.0,3760000000.0,-13560000000.0,-4680000000.0,1870000000.0
00109453,1,1,067250,STX조선해양,13909890000000.0,2176659999999.0,260740000000.0,6682470000000.0,9447120000000.0,168610000000.0,11733230000000.0,2012-12-03,549209935600.0,6800.0,6800.0,0.018744936156935822,0.2523177416777321,0.707355257475294,-9.196410466395065,3.257279731925746,75380000000.0,-155680000000.0,43000000000.0,160800000000.0,41180000000.0
00109693,1,1,000210,대림산업,10764640000000.0,4637400000000.0,929679999999.0,7158839999999.0,4649730000000.0,379840000000.0,6127250000000.0,2012-12-03,2703960000000.0,77700.0,77700.0,0.08636424441495488,0.5830767240263941,1.539624881444514,0.38151082116562374,7.118681550126369,353890000000.0,343190000000.0,101490000000.0,459760000000.0,253560000000.0
00109718,1,1,003960,사조대림,358450000000.0,150580000000.0,78330000000.0,132990000000.0,181210000000.0,9760000000.0,207880000000.0,2012-12-03,81361848750.0,13650.0,13650.0,0.21852420142279258,0.5403230757736751,0.7338998951492743,-0.9204559772248292,8.336254994877049,19020000000.0,21510000000.0,10150000000.0,10970000000.0,11600000000.0
00109754,1,1,005750,대림비앤코,234169999999.0,148720000000.0,17610000000.0,62290000000.0,57400000000.0,1170000000.0,85450000000.0,2012-12-03,35325000000.0,2355.0,2355.0,0.07520177648748859,0.23752689618074233,1.085191637630662,-0.6556263269639065,30.192307692307693,1300000000.0,-8860000000.0,-1739999999.0,3500000000.0,2210000000.0
00109824,1,1,006570,대림통상,267060000000.0,147740000000.0,27139999999.0,113780000000.0,90050000000.0,-2030000000.0,119320000000.0,2012-12-03,62879250000.0,4130.0,4130.0,0.10162510296937018,0.42560748612427235,1.2635202665186007,-0.08810537657494324,-30.975,3690000000.0,5170000000.0,5230000000.0,5180000000.0,-5120000000.0
00110051,1,1,036490,SK머티리얼즈,613790000000.0,326590000000.0,118990000000.0,85330000000.0,0.0,65710000000.0,287200000000.0,2012-12-03,353874429150.0,33550.0,33550.0,0.19386109255608597,1.0835433698214887,inf,-0.5704565896012552,5.385396882514077,59910000000.0,50610000000.0,37460000000.0,16360000000.0,10180000000.0
00110431,1,1,067290,JW신약,102790000000.0,52810000000.0,37180000000.0,31630000000.0,47100000000.0,-2200000000.0,49990000000.0,2012-12-03,216294947550.0,6050.0,6050.0,0.36170833738690533,4.095719514296535,0.6715498938428874,-0.08488409095064875,-98.31588525,210000000.0,1630000000.0,-5700000000.0,-2750000000.0,-1789999999.0
00110495,1,1,005620,대성합동지주,3439219999999.0,1090350000000.0,267719999999.0,875740000000.0,1267440000000.0,-41670000000.0,2348870000000.0,2012-12-03,63327510400.0,35200.0,35200.0,0.07784323189533611,0.058079983858394094,0.6909518399293063,-23.26208610910433,-1.5197386705063596,11230000000.0,21930000000.0,26220000000.0,33020000000.0,36180000000.0
00110583,1,1,025440,대성엘텍,123180000000.0,26380000000.0,4630000000.0,57510000000.0,91030000000.0,-13380000000.0,96790000000.0,2012-12-03,43566755100.0,850.0,850.0,0.03758727066082156,1.6515070166793024,0.6317697462375041,-0.9016049028631926,-3.2561102466367715,1050000000.0,-10580000000.0,-10960000000.0,1510000000.0,1030000000.0
00110608,1,1,155660,DSR,128420000000.0,70720000000.0,27789999999.0,79860000000.0,56700000000.0,8230000000.0,57700000000.0,2012-12-03,,,,0.2163993147406946,,1.4084656084656084,,,7490000000.0,7190000000.0,6390000000.0,3060000000.0,1760000000.0
