기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2002-당기순이익,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익,증자
00100717,1,1,023430,아이이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-740000000.0,2004-12-01,18461556070.0,590.0,590.0,,inf,,0.0,inf,inf,-24.948048743243245,-75100000000.0,-4460000000.0,-8600000000.0,-1470000000.0,-910000000.0,0
00100939,1,1,000860,강남제비스코,277880000000.0,190750000000.0,44140000000.0,95160000000.0,73110000000.0,18020000000.0,87130000000.0,255440000000.0,21200000000.0,2004-12-01,40430000000.0,6220.0,6220.0,0.15884554483949906,0.21195281782437747,1.3016003282724662,0.1986148899332179,2.2436182019977804,0.15827591606639524,1.9070754716981133,17520000000.0,1700000000.0,4780000000.0,8910000000.0,19240000000.0,0
00101220,1,1,001390,KG케미칼,133359999999.0,71880000000.0,30070000000.0,76010000000.0,26339999999.0,18800000000.0,61479999999.0,146630000000.0,-6210000000.0,2004-12-01,51360000000.0,480.0,480.0,0.2254799040208869,0.7145242070116862,2.885725132987309,0.28290498444314643,2.7319148936170214,0.35026938552820025,-8.270531400966183,-8660000000.0,-2890000000.0,16900000000.0,-14450000000.0,-40270000000.0,1
00101433,1,1,002100,경농,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250000000.0,2004-12-01,21905273900.0,10100.0,10100.0,,inf,,0.0,inf,inf,4.172433123809524,6060000000.0,5940000000.0,4480000000.0,3040000000.0,1720000000.0,0
00101488,1,1,009450,경동나비엔,159390000000.0,107000000000.0,46010000000.0,114220000000.0,44060000000.0,9530000000.0,52390000000.0,199580000000.0,8940000000.0,2004-12-01,29145600000.0,12650.0,12650.0,0.2886630277934626,0.272388785046729,2.592374035406264,2.121417984189723,3.0583001049317944,0.1460346728129071,3.2601342281879195,17010000000.0,10890000000.0,6140000000.0,6680000000.0,1830000000.0,0
00101628,1,1,000050,경방,549500000000.0,349920000000.0,38290000000.0,95580000000.0,171030000000.0,-7709999999.0,199580000000.0,225169999999.0,-23080000000.0,2004-12-01,105248000000.0,50600.0,50600.0,0.06968152866242039,0.30077732053040696,0.5588493246798807,-0.9881422924901185,-13.65084306273033,0.4674157303391545,-4.560138648180243,3529999999.0,-310000000.0,2350000000.0,9240000000.0,4510000000.0,0
00102140,1,1,009140,경인전자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26050000000.0,2004-12-01,11356862310.0,7230.0,7230.0,,inf,,0.0,inf,inf,0.43596400422264875,530000000.0,160000000.0,1540000000.0,1340000000.0,680000000.0,0
00102432,1,1,013580,계룡건설산업,505170000000.0,230760000000.0,112059999999.0,285350000000.0,188140000000.0,39260000000.0,274410000000.0,894250000000.0,41110000000.0,2004-12-01,133963605000.0,15000.0,15000.0,0.22182631589168003,0.5805321762870514,1.5166896991602,0.08166397134505302,3.4122161232806927,0.14980554095610846,3.2586622476283145,31670000000.0,25550000000.0,15569999999.0,12890000000.0,5180000000.0,0
00102618,1,1,012200,계양전기,126280000000.0,108680000000.0,18760000000.0,77950000000.0,13380000000.0,1130000000.0,17600000000.0,118470000000.0,4480000000.0,2004-12-01,42380000000.0,1300.0,1300.0,0.14855875831485588,0.38995215311004783,5.8258594917787745,1.4240207645115621,37.50442477876106,0.3577276947750485,9.459821428571429,11190000000.0,10550000000.0,8760000000.0,10700000000.0,4450000000.0,0
00102645,1,1,012410,글로스텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400000000.0,2004-12-01,8053500000.0,3835.0,3835.0,,inf,,0.0,inf,inf,0.95875,-1810000000.0,-3629999999.0,3260000000.0,2030000000.0,1689999999.0,0
00102858,1,1,010130,고려아연,1813670000000.0,795390000000.0,102160000000.0,698880000000.0,493500000000.0,48480000000.0,1018279999999.0,1809850000000.0,-93650000000.0,2004-12-01,547230000000.0,29000.0,29000.0,0.056327777379567394,0.6880021121713876,1.4161702127659574,-0.5836668311295068,11.287747524752476,0.30236207420504463,-5.843352909770422,78850000000.0,35980000000.0,8940000000.0,45520000000.0,59300000000.0,0
00103006,1,1,002240,고려제강,813860000000.0,534630000000.0,106130000000.0,256540000000.0,200840000000.0,38970000000.0,279230000000.0,473570000000.0,45560000000.0,2004-12-01,150000000000.0,15000.0,15000.0,0.13040326346054604,0.28056786936760003,1.2773351921927902,-0.15126666666666666,3.849114703618168,0.3167430369322381,3.292361720807726,27310000000.0,40800000000.0,16190000000.0,30010000000.0,35890000000.0,0
00103130,1,1,009810,엔케이물산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3120000000.0,2004-12-01,5060780550.0,350.0,350.0,,inf,,0.0,inf,inf,-1.622045048076923,-11530000000.0,-9060000000.0,-45590000000.0,-14969999999.0,-1140000000.0,1
00103644,1,1,042370,비츠로테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970000000.0,2004-12-01,10325000000.0,1180.0,1180.0,,inf,,0.0,inf,inf,3.4764309764309766,2320000000.0,2010000000.0,1060000000.0,1360000000.0,790000000.0,0
00104388,1,1,007690,국도화학,185300000000.0,121900000000.0,26189999999.0,118490000000.0,0.0,6180000000.0,63400000000.0,208750000000.0,1839999999.0,2004-12-01,64788368400.0,11150.0,11150.0,0.14133837020507287,0.5314878457752256,inf,0.8503069510853741,10.483554757281553,0.31036344143712574,35.21106980174515,9180000000.0,5950000000.0,7390000000.0,8740000000.0,6060000000.0,0
00104704,1,1,025610,한국저축은행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70930000000.0,2004-12-01,40670000000.0,5810.0,5810.0,,inf,,0.0,inf,inf,-0.5733822078105174,17800000000.0,-9470000000.0,4040000000.0,-11880000000.0,3150000000.0,0
00104810,1,1,007720,대명소노시즌,140440000000.0,56360000000.0,19320000000.0,92170000000.0,64279999999.0,26700000000.0,84080000000.0,113040000000.0,0.0,2004-12-01,14712763395.0,3795.0,3795.0,0.13756764454571346,0.2610497408623137,1.43388301184558,0.5498627132649543,0.5510398275280899,0.13015537327494692,inf,10200000000.0,-67490000000.0,-6920000000.0,54110000000.0,,0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,61910000000.0,0.0,0.0,-232450000000.0,2004-12-01,1319994508750.0,19750.0,19750.0,,inf,,0.0,21.321184118074626,inf,-5.678616944504195,57379999999.0,194340000000.0,123609999999.0,124909999999.0,12280000000.0,0
