기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2007-당기순이익,2006-당기순이익,2005-당기순이익,2004-당기순이익,2003-당기순이익,증자
00100939,1,1,000860,강남제비스코,334680000000.0,251990000000.0,42870000000.0,120820000000.0,63550000000.0,8290000000.0,82690000000.0,315790000000.0,14840000000.0,2009-08-03,88075000000.0,13550.0,13550.0,0.1280925062746504,0.3495178380094448,1.9011801730920534,0.43292648311098497,10.624246079613993,0.2789037018271636,5.934973045822103,12530000000.0,12540000000.0,11710000000.0,18870000000.0,17520000000.0,0
00101044,1,1,003060,에이프로젠제약,31610000000.0,19530000000.0,6310000000.0,18490000000.0,10340000000.0,-5490000000.0,12080000000.0,21140000000.0,-3460000000.0,2009-08-03,15385534920.0,2560.0,2560.0,0.19962037329958873,0.7877898064516129,1.7882011605415862,0.4166250984011936,-2.8024653770491805,0.7277925695364238,-4.446686393063584,-10500000000.0,-2730000000.0,-5380000000.0,-4120000000.0,-4850000000.0,0
00101220,1,1,001390,KG케미칼,429339999999.0,192430000000.0,75890000000.0,169480000000.0,158860000000.0,6440000000.0,236910000000.0,412570000000.0,10840000000.0,2009-08-03,88489000000.0,8290.0,8290.0,0.17675967764516878,0.45985033518682117,1.0668513156238197,-0.7620156177603996,13.74052795031056,0.21448239086700438,8.16319188191882,-3700000000.0,11300000000.0,9640000000.0,6459999999.0,18790000000.0,0
00101257,1,1,000800,경남기업,2198850000000.0,533150000000.0,154710000000.0,1499950000000.0,1206920000000.0,12919999999.0,1665700000000.0,0.0,0.0,2009-08-03,199854579650.0,12400.0,12400.0,0.07035950610546422,0.37485619366032075,1.2427915686209525,-0.8293530240351438,15.468620717141533,inf,inf,36750000000.0,33110000000.0,25610000000.0,17140000000.0,13160000000.0,0
00101336,1,1,008020,경남에너지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30100000000.0,2009-08-03,90285697800.0,2960.0,2960.0,,inf,,0.0,inf,inf,2.9995248438538207,11550000000.0,10800000000.0,9020000000.0,5510000000.0,7720000000.0,0
00101488,1,1,009450,경동나비엔,197390000000.0,142360000000.0,52260000000.0,114570000000.0,46280000000.0,7690000000.0,55029999999.0,213969999999.0,1220000000.0,2009-08-03,85248000000.0,37300.0,37300.0,0.26475505344748973,0.598819893228435,2.475583405358686,0.6984328078195383,11.08556566970091,0.3984109921970295,69.87540983606557,7650000000.0,5990000000.0,4970000000.0,5420000000.0,9320000000.0,0
00101628,1,1,000050,경방,787720000000.0,407490000000.0,7820000000.0,127350000000.0,277230000000.0,-14840000000.0,380230000000.0,159560000000.0,-12620000000.0,2009-08-03,326560000000.0,160500.0,160500.0,0.00992738536535825,0.801393899236791,0.4593658694946434,-0.77437530622244,-22.005390835579515,2.0466282276259715,-25.876386687797147,60490000000.0,-21700000000.0,770000000.0,-9450000000.0,190000000.0,0
00102113,1,1,012610,경인양행,205080000000.0,108809999999.0,67990000000.0,134520000000.0,81170000000.0,17240000000.0,96270000000.0,239869999999.0,20550000000.0,2009-08-03,122437500000.0,33250.0,33250.0,0.3315291593524478,1.1252412462193295,1.6572625354194899,0.3124042879019908,7.101943155452436,0.5104327343999268,5.958029197080292,4250000000.0,880000000.0,2530000000.0,4300000000.0,3010000000.0,0
00102140,1,1,009140,경인전자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2630000000.0,2009-08-03,18928103850.0,12300.0,12300.0,,inf,,0.0,inf,inf,-7.196997661596958,9020000000.0,850000000.0,490000000.0,-880000000.0,850000000.0,0
00102432,1,1,013580,계룡건설산업,1172600000000.0,430310000000.0,129500000000.0,938220000000.0,413560000000.0,40690000000.0,742300000000.0,1483720000000.0,-57560000000.0,2009-08-03,205857406350.0,22600.0,22600.0,0.11043834214565922,0.4783932661337176,2.2686430022245867,0.9517267484993746,5.059164569918899,0.13874410694066266,-3.576396913655316,48890000000.0,54340000000.0,49680000000.0,36900000000.0,35430000000.0,0
00102618,1,1,012200,계양전기,143380000000.0,124740000000.0,31860000000.0,98340000000.0,15140000000.0,4660000000.0,18640000000.0,162100000000.0,3350000000.0,2009-08-03,73676000000.0,2245.0,2245.0,0.22220672339238387,0.5906365239698573,6.495376486129459,1.081763396492752,15.810300429184549,0.4545095619987662,21.99283582089552,8980000000.0,5340000000.0,2260000000.0,1030000000.0,1120000000.0,0
00102751,1,1,002140,고려산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13960000000.0,2009-08-03,12694167325.0,2570.0,2570.0,,inf,,0.0,inf,inf,-0.909324306948424,3410000000.0,2860000000.0,1710000000.0,-300000000.0,-7830000000.0,0
00102760,1,1,011160,두산건설,2601510000000.0,850550000000.0,282660000000.0,1603940000000.0,1288630000000.0,42020000000.0,1750959999999.0,2086180000000.0,31720000000.0,2009-08-03,537108352150.0,7130.0,7130.0,0.10865228271273222,0.6314835719828347,1.2446862171453403,-0.27372503036024515,12.78220733341266,0.2574602153936861,16.9327979870744,74230000000.0,15730000000.0,40060000000.0,29700000000.0,-4830000000.0,0
00102858,1,1,010130,고려아연,2679670000000.0,1854550000000.0,631580000000.0,1344250000000.0,379240000000.0,289670000000.0,825120000000.0,3086640000000.0,699820000000.0,2009-08-03,2679540000000.0,139000.0,139000.0,0.23569320102848484,1.44484645870966,3.5445891783567136,0.1937384774998694,9.250319328891496,0.8681090117409221,3.828898859706782,421710000000.0,425239999999.0,70970000000.0,117520000000.0,42410000000.0,0
00103006,1,1,002240,고려제강,1406830000000.0,827990000000.0,261780000000.0,596990000000.0,409540000000.0,128609999999.0,578840000000.0,1104950000000.0,152070000000.0,2009-08-03,560300000000.0,42400.0,42400.0,0.18607791986238564,0.6766989939492023,1.457708648727841,0.0323933606996252,4.356581914348469,0.5070817684058102,3.6844874071151446,32760000000.0,15330000000.0,35030000000.0,39020000000.0,37800000000.0,1
00103042,1,1,009070,케이씨티시,187360000000.0,118180000000.0,36010000000.0,64179999999.0,29810000000.0,4990000000.0,69170000000.0,246730000000.0,640000000.0,2009-08-03,40950000000.0,13800.0,13800.0,0.19219684030742953,0.34650533085124385,2.1529688023817513,-0.12185592188034187,8.206412825651302,0.1659708993636769,63.984375,14510000000.0,1250000000.0,2860000000.0,3790000000.0,2150000000.0,0
