기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2017-당기순이익,2016-당기순이익,2015-당기순이익,2014-당기순이익,2013-당기순이익,증자
00102618,1,1,012200,계양전기,272561799847.0,187406118254.0,69500183280.0,135070000000.0,54440000000.0,9540000000.0,85160000000.0,365070000000.0,-2970000000.0,2019-08-01,102364000000.0,3140.0,3140.0,0.2549887156564613,0.5462148245409012,2.481080088170463,0.4875737563987339,10.729979035639413,8680000000.0,17200000000.0,9580000000.0,6500000000.0,7820000000.0,0
00102751,1,1,002140,고려산업,213622766568.0,92389590075.0,30131129955.0,116100000000.0,103540000000.0,3710000000.0,121230000000.0,158430000000.0,-5720000000.0,2019-08-01,70079784250.0,2810.0,2810.0,0.14104830884403285,0.7585246800327899,1.1213057755456828,-0.07320228015684851,18.889429716981134,5120000000.0,4880000000.0,4800000000.0,8209999999.0,3760000000.0,0
00102760,1,1,011160,두산건설,2399080000000.0,367680000000.0,95070000000.0,901820000000.0,1911409999999.0,-551780000000.0,2031409999999.0,1547800000000.0,94500000000.0,2019-08-01,457766585730.0,1410.0,1410.0,0.03962769061473565,1.2450135599706267,0.47180876944270034,-2.4676113006318356,-0.8296179378194208,-185630000000.0,-371530000000.0,-497980000000.0,-48940000000.0,-33680000000.0,0
00102858,1,1,010130,고려아연,7225894143698.0,6374527774875.0,903999501810.0,3965910000000.0,538439999999.0,534810000000.0,851370000000.0,6883320000000.0,888329999999.0,2019-08-01,8227320000000.0,436000.0,436000.0,0.1251055556354109,1.2906556047065514,7.3655560508271405,0.3785606977727863,15.383631570090312,530650000000.0,537489999999.0,490110000000.0,462450000000.0,467670000000.0,0
00103006,1,1,002240,고려제강,2387466225171.0,1457078456235.0,200085087814.0,949370000000.0,690070000000.0,1880000000.0,930390000000.0,1577240000000.0,124050000000.0,2019-08-01,473000000000.0,23650.0,23650.0,0.08380645795299957,0.3246221903672933,1.3757589809729447,0.04012684989429176,251.59574468085106,18870000000.0,31260000000.0,18550000000.0,10170000000.0,24060000000.0,0
00103042,1,1,009070,케이씨티시,376041365813.0,189643067450.0,55468931585.0,86090000000.0,102150000000.0,7270000000.0,186400000000.0,400440000000.0,7930000000.0,2019-08-01,84600000000.0,2820.0,2820.0,0.1475075261070717,0.4461012002049854,0.8427802251590798,-1.1856973995271867,11.636863823933975,7940000000.0,13919999999.0,11130000000.0,6420000000.0,-21840000000.0,0
00103130,1,1,009810,엔케이물산,45213640495.0,42646312473.0,353449247.0,22600000000.0,1989999999.0,-14119999999.0,2570000000.0,6530000000.0,1889999999.0,2019-08-01,85249996560.0,1020.0,1020.0,0.007817314490282785,1.9990004203522405,11.356783925304917,0.2349560212111286,-6.037535167566397,-8380000000.0,-120000000.0,3779999999.0,-9480000000.0,-40000000.0,0
00103510,1,1,023800,인지컨트롤스,455405552863.0,197829855309.0,56967839304.0,175860000000.0,217340000000.0,980000000.0,257580000000.0,504150000000.0,7859999999.0,2019-08-01,79439070720.0,5240.0,5240.0,0.12509254431760888,0.4015524886065366,0.8091469586822491,-1.0287129401102844,81.06027624489796,-1650000000.0,2170000000.0,11630000000.0,5540000000.0,13510000000.0,0
00103547,1,1,018620,우진비앤지,60048956790.0,26512628069.0,1692964165.0,16500000000.0,21390000000.0,-6630000000.0,33539999999.0,30620000000.0,-3720000000.0,2019-08-01,58166109120.0,2240.0,2240.0,0.028193065383642614,2.193902051830575,0.7713884992987378,-0.29295409744264495,-8.77316879638009,-4190000000.0,180000000.0,350000000.0,819999999.0,610000000.0,0
00103592,1,1,009290,광동제약,732056804258.0,430838604311.0,241593889407.0,459080000000.0,271350000000.0,21970000000.0,301220000000.0,1180220000000.0,53100000000.0,2019-08-01,353316535740.0,6740.0,6740.0,0.3300206869217961,0.8200670325376859,1.6918371107425834,0.4467948256918455,16.081772223031408,23850000000.0,29170000000.0,33360000000.0,34480000000.0,21440000000.0,0
00103635,1,1,014200,광림,187812629277.0,90075229329.0,14059036510.0,75330000000.0,89330000000.0,-28450000000.0,97740000000.0,136600000000.0,-13290000000.0,2019-08-01,140436454870.0,2830.0,2830.0,0.07485671524924285,1.5591018298388728,0.843277734243815,-0.1595739512275827,-4.9362550042179265,86200000000.0,440000000.0,3290000000.0,1140000000.0,1630000000.0,1
00103644,1,1,042370,비츠로테크,337733687054.0,216712656976.0,33988118214.0,134280000000.0,82100000000.0,15460000000.0,121020000000.0,144930000000.0,14069999999.0,2019-08-01,118028449440.0,5280.0,5280.0,0.10063585457072176,0.544631084713576,1.635566382460414,0.11234579512747685,7.6344404553686935,590000000.0,-7290000000.0,2230000000.0,400000000.0,3070000000.0,0
00103662,1,1,017040,광명전기,151823119344.0,98748349035.0,10806650299.0,69980000000.0,36260000000.0,2720000000.0,53070000000.0,112559999999.0,-3820000000.0,2019-08-01,91225679575.0,2105.0,2105.0,0.07117921398067412,0.9238197951306133,1.9299503585217872,0.18536447279735158,33.53885278492647,-1350000000.0,15610000000.0,3440000000.0,6980000000.0,5300000000.0,0
00104102,1,1,010050,우리종금,0.0,0.0,0.0,0.0,0.0,33360000000.0,0.0,0.0,94640000000.0,2019-08-01,483403842102.0,717.0,717.0,,inf,,0.0,14.490522844784172,20640000000.0,23880000000.0,10770000000.0,5270000000.0,-36550000000.0,0
00104388,1,1,007690,국도화학,854418440592.0,499645831346.0,141921806289.0,451230000000.0,0.0,46630000000.0,354770000000.0,1280620000000.0,-12150000000.0,2019-08-01,271646298000.0,46750.0,46750.0,0.1661033979915822,0.5436777032007049,inf,0.3550941084424423,5.825569333047395,33839999999.0,20620000000.0,51429999999.0,15219999999.0,28110000000.0,0
00104519,1,1,001140,국보,48188112711.0,13412206093.0,3613843069.0,11760000000.0,28130000000.0,-4000000000.0,34780000000.0,71550000000.0,-6080000000.0,2019-08-01,72254956800.0,4295.0,4295.0,0.07499449274291792,5.387253692568203,0.41805901173124776,-0.31859405941821833,-18.0637392,-2760000000.0,-5030000000.0,-3679999999.0,-6630000000.0,-3770000000.0,0
00104698,1,1,000680,LS네트웍스,1273639854605.0,638148486787.0,132601573212.0,259700000000.0,210480000000.0,16300000000.0,635490000000.0,445889999999.0,8950000000.0,2019-08-01,224982610680.0,2855.0,2855.0,0.10411229888304992,0.3525552678386187,1.233846446218168,-1.6703068688917393,13.802614152147239,8330000000.0,-71850000000.0,-97380000000.0,-18220000000.0,-12620000000.0,0
00104722,1,1,002720,국제약품,126234895634.0,68698152622.0,48809196206.0,54560000000.0,48200000000.0,2180000000.0,57540000000.0,107680000000.0,13250000000.0,2019-08-01,74154095600.0,4030.0,4030.0,0.38665375339252683,1.0794190639742587,1.1319502074688796,-0.040186586808025206,34.01564018348624,710000000.0,819999999.0,-6170000000.0,-7490000000.0,2690000000.0,0
00104768,1,1,000500,가온전선,526494275213.0,260405860114.0,35493546900.0,277830000000.0,147500000000.0,100000000.0,266090000000.0,840650000000.0,27639999999.0,2019-08-01,71765985750.0,17250.0,17250.0,0.06741487718103037,0.2755928216000301,1.8835932203389831,0.16358724648326872,717.6598575,840000000.0,1190000000.0,1520000000.0,520000000.0,10840000000.0,0
00104786,1,1,007120,미래아이앤지,57570342895.0,55133481668.0,1529000548.0,23220000000.0,1450000000.0,-10840000000.0,2440000000.0,6450000000.0,-3030000000.0,2019-08-01,41564411508.0,321.0,321.0,0.026558823017411526,0.7538869349534365,16.013793103448275,0.49994693166774234,-3.8343553051660515,-2990000000.0,-2540000000.0,1500000000.0,-18650000000.0,-11790000000.0,0
00104810,1,1,007720,대명소노시즌,412281944022.0,130379074517.0,54873451492.0,135220000000.0,135440000000.0,-7950000000.0,281900000000.0,215150000000.0,33150000000.0,2019-08-01,174384778500.0,1730.0,1730.0,0.13309690683197095,1.337521217618876,0.998375664500886,-0.8411284589268209,-21.935192264150942,-4640000000.0,-4190000000.0,-580000000.0,5580000000.0,1930000000.0,0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,334090000000.0,0.0,0.0,-1520200000000.0,2019-08-01,3286240000000.0,36800.0,36800.0,,inf,,0.0,9.836391391541202,256869999999.0,163340000000.0,257580000000.0,243519999999.0,8390000000.0,0
00104999,1,1,008600,윌비스,304848694739.0,132088337500.0,52121797880.0,200750000000.0,149900000000.0,-6620000000.0,172760000000.0,277700000000.0,-1500000000.0,2019-08-01,57285000000.0,1005.0,1005.0,0.1709759588264753,0.43368703917558205,1.339226150767178,0.48860958366064416,-8.65332326283988,-2990000000.0,440000000.0,-2050000000.0,5010000000.0,440000000.0,0
00105040,1,1,012340,뉴인텍,42464347531.0,14311212855.0,3299483678.0,19960000000.0,21760000000.0,-3940000000.0,28150000000.0,50070000000.0,590000000.0,2019-08-01,24143544122.0,446.0,446.0,0.07770009124928381,1.6870368966362495,0.9172794117647058,-0.3392211167761876,-6.127803076649746,-3700000000.0,-9650000000.0,-1660000000.0,-4020000000.0,-3030000000.0,0
00105101,1,1,015360,예스코홀딩스,1520633167860.0,647035353133.0,147428038506.0,506320000000.0,432910000000.0,-36030000000.0,864729999999.0,1095370000000.0,-21210000000.0,2019-08-01,243900000000.0,40650.0,40650.0,0.09695174459036478,0.3769500365304856,1.1695733524289114,-1.4694956949528495,-6.7693588676103245,34460000000.0,22160000000.0,11980000000.0,4960000000.0,16650000000.0,0
00105138,1,1,033540,파라텍,147465475380.0,84003057641.0,11270000000.0,110830000000.0,51410000000.0,240000000.0,63460000000.0,191160000000.0,-8880000000.0,2019-08-01,84408939300.0,4970.0,4970.0,0.07642466801777587,1.0048317486338962,2.1558062633728845,0.5611964845529104,351.70391375,12190000000.0,3760000000.0,3560000000.0,5060000000.0,4040000000.0,0
00105156,1,1,014530,극동유화,280142460192.0,159930220892.0,45496347445.0,126809999999.0,68910000000.0,16290000000.0,120209999999.0,830879999999.0,12420000000.0,2019-08-01,118730375100.0,3405.0,3405.0,0.16240432604831972,0.7423886144706695,1.8402263822231897,0.055588133992175014,7.288543591160221,14510000000.0,14140000000.0,14840000000.0,10420000000.0,13619999999.0,0
00105271,1,1,002380,케이씨씨,8965418419357.0,5741346635246.0,845605261050.0,2645610000000.0,1422170000000.0,-23100000000.0,3224070000000.0,3081030000000.0,538980000000.0,2019-08-01,2528284863500.0,239500.0,239500.0,0.09431854950843965,0.4403644343609068,1.8602628377760746,-0.22879542109792803,-109.44956119047619,-27030000000.0,132309999999.0,157020000000.0,288310000000.0,223319999999.0,0
00105280,1,1,005440,현대그린푸드,2837374829000.0,2111092852000.0,569554251000.0,1132350000000.0,455400000000.0,127230000000.0,726280000000.0,3251740000000.0,95420000000.0,2019-08-01,1196879904500.0,12250.0,12250.0,0.20073282006266788,0.5669480162211264,2.4864953886693018,0.33927380556166736,9.407214528806099,101030000000.0,56779999999.0,57090000000.0,53010000000.0,50790000000.0,0
00105299,1,1,014280,금강공업,852848676558.0,354235314683.0,102418563852.0,362890000000.0,422320000000.0,14869999999.0,498610000000.0,567910000000.0,21920000000.0,2019-08-01,96832115835.0,3965.0,3965.0,0.12008996046678486,0.2733553426813293,0.8592773252509945,-1.4016010992805752,6.511910951009543,21580000000.0,28160000000.0,11290000000.0,13119999999.0,12840000000.0,0
00105466,1,1,021320,KCC건설,969157830353.0,353617882205.0,94750298059.0,0.0,0.0,0.0,0.0,0.0,-24970000000.0,2019-08-01,132038000000.0,6170.0,6170.0,0.09776560132056998,0.3733917503737967,,0.0,inf,22480000000.0,16650000000.0,-85380000000.0,1700000000.0,-140170000000.0,0
00105475,1,1,053260,금강철강,133399432605.0,109046912709.0,9692015465.0,92560000000.0,22370000000.0,5260000000.0,24350000000.0,195050000000.0,15230000000.0,2019-08-01,61776000000.0,3300.0,3300.0,0.07265409811523238,0.5665084729620358,4.137684398748323,1.1041504791504793,11.74448669201521,3010000000.0,5860000000.0,6310000000.0,6040000000.0,7120000000.0,0
00105606,1,1,214330,금호에이치티,238380055775.0,124851869970.0,21172946738.0,155550000000.0,86740000000.0,7790000000.0,113530000000.0,209260000000.0,1470000000.0,2019-08-01,101428278980.0,4405.0,4405.0,0.0888201266216018,0.8123889454308667,1.7932902928291445,0.4142828846409359,13.02031822593068,5430000000.0,12890000000.0,16769999999.0,13519999999.0,6730000000.0,1
00105855,1,1,010120,엘에스일렉트릭,2405835525053.0,1297471337214.0,478736151793.0,1536080000000.0,700170000000.0,132230000000.0,1108360000000.0,2484980000000.0,204660000000.0,2019-08-01,1384500000000.0,46150.0,46150.0,0.19898955968008392,1.0670755956527507,2.1938672036791065,0.3089346334416757,10.47039249792029,94810000000.0,57879999999.0,69450000000.0,93900000000.0,110780000000.0,0
00105873,1,1,034220,LG디스플레이,33175710000000.0,14886246000000.0,3085266000000.0,8800130000000.0,9954480000000.0,-179440000000.0,18289460000000.0,24336570000000.0,4484120000000.0,2019-08-01,5152546080000.0,14400.0,14400.0,0.09299773840559855,0.346127968058569,0.8840371370478418,-1.8416778525928292,-28.71459028087383,1779720000000.0,967079999999.0,968210000000.0,973120000000.0,99670000000.0,0
00105952,1,1,006260,LS,10490289000000.0,4359561000000.0,1255132000000.0,5977500000000.0,3956640000000.0,487660000000.0,6130730000000.0,10092730000000.0,49860000000.0,2019-08-01,1432900000000.0,44500.0,44500.0,0.11964703736951385,0.32867988313502206,1.5107515467669537,-0.10693698094772838,2.9383176803510644,70760000000.0,39670000000.0,108950000000.0,52550000000.0,62110000000.0,0
00105961,1,1,011070,LG이노텍,5756067240947.0,2118235198917.0,863935461685.0,2233330000000.0,1584400000000.0,163100000000.0,3637830000000.0,7982100000000.0,1062340000000.0,2019-08-01,2615215323500.0,110500.0,110500.0,0.15009127335052874,1.2346198971847382,1.4095746023731381,-0.5370494686916742,16.034428715511957,180410000000.0,12170000000.0,43580000000.0,58870000000.0,-50040000000.0,0
00106119,1,1,001570,금양,204777155570.0,79456335765.0,40431464506.0,129420000000.0,114570000000.0,20250000000.0,125320000000.0,205440000000.0,17370000000.0,2019-08-01,97126137675.0,2205.0,2205.0,0.197441283884711,1.2223838003587302,1.1296150824823252,0.042213147749365604,4.796352477777778,370000000.0,-23750000000.0,2340000000.0,2860000000.0,1520000000.0,0
00106313,1,1,002990,금호산업,1182209921759.0,356300000000.0,99511549265.0,618880000000.0,639740000000.0,-470000000.0,825910000000.0,1376710000000.0,55710000000.0,2019-08-01,464856002100.0,12900.0,12900.0,0.08417417874224709,1.30467584086444,0.9673930034076343,-0.44536372352886955,-989.0553236170213,8180000000.0,119380000000.0,-2180000000.0,60229999999.0,12740000000.0,1
00106368,1,1,011780,금호석유화학,4616720747880.0,2348147098107.0,730684871327.0,1348710000000.0,1758920000000.0,503080000000.0,2268570000000.0,5584910000000.0,484650000000.0,2019-08-01,2507490969300.0,82300.0,82300.0,0.15826923724215522,1.0678594076672019,0.7667830259477406,-0.36684479077377946,4.984278781307148,135420000000.0,29420000000.0,77470000000.0,83310000000.0,-30970000000.0,0
00106395,1,1,001210,금호전기,170295317411.0,34692432864.0,-14512267782.0,61340000000.0,111190000000.0,-20930000000.0,135600000000.0,63610000000.0,-2180000000.0,2019-08-01,26830386000.0,2700.0,2700.0,-0.08521824324138814,0.7733786242429147,0.5516683154959978,-2.767757422498506,-1.281910463449594,-22250000000.0,-18850000000.0,-17980000000.0,-14469999999.0,-30370000000.0,0
00106614,1,1,092440,기신정기,240439614952.0,228244043885.0,20517318655.0,122920000000.0,10620000000.0,9670000000.0,12200000000.0,106420000000.0,7330000000.0,2019-08-01,110960000000.0,3800.0,3800.0,0.08533252167741144,0.48614631125229635,11.574387947269303,0.9978370583994232,11.474663908996897,3000000000.0,9560000000.0,18580000000.0,20680000000.0,12480000000.0,0
00106623,1,1,011210,현대위아,7107447377503.0,3036931202224.0,302077184035.0,3890800000000.0,1862770000000.0,-55560000000.0,4070519999999.0,7880480000000.0,-113340000000.0,2019-08-01,1155791027500.0,42500.0,42500.0,0.04250150131130851,0.3805786007445915,2.0887173403050294,-0.1554952372209863,-20.802574289056874,-72600000000.0,158710000000.0,339110000000.0,404700000000.0,375120000000.0,0
00106641,1,1,000270,기아자동차,51786605000000.0,27243464000000.0,7992530000000.0,19711790000000.0,14834740000000.0,1155940000000.0,24543140000000.0,54169810000000.0,4470760000000.0,2019-08-01,17369819418950.0,42850.0,42850.0,0.15433585576810838,0.637577490841473,1.3287587109716787,-0.2781462422533379,15.026575271164594,1042750000000.0,2071480000000.0,2496400000000.0,2420820000000.0,2634440000000.0,0
00106669,1,1,001430,세아베스틸,3718893786248.0,1994998723731.0,190099987903.0,1380930000000.0,981779999999.0,24810000000.0,1723900000000.0,3278060000000.0,88020000000.0,2019-08-01,582759433750.0,16250.0,16250.0,0.0511173480151452,0.29211017872740136,1.4065574772366585,-0.5885275812577097,23.488892936316002,97300000000.0,70890000000.0,119920000000.0,123520000000.0,104009999999.0,0
00106881,1,1,014990,인디에프,138090885454.0,66268947474.0,103667246732.0,94820000000.0,66600000000.0,229999999.0,71820000000.0,197600000000.0,3390000000.0,2019-08-01,180040299725.0,3055.0,3055.0,0.7507175176057004,2.7168124225246992,1.4237237237237237,0.12774917635180025,782.7839152512344,710000000.0,-9570000000.0,-5870000000.0,-8270000000.0,-5790000000.0,0
00107066,1,1,001260,남광토건,148906646963.0,49112603503.0,24805094544.0,99010000000.0,93810000000.0,5720000000.0,99790000000.0,157170000000.0,5000000000.0,2019-08-01,107118616400.0,10900.0,10900.0,0.1665815129808377,2.1810820188641955,1.0554311907046157,-0.007281647450405269,18.72703083916084,1700000000.0,-2150000000.0,-75420000000.0,-107680000000.0,-46060000000.0,0
00107224,1,1,008350,남선알미늄,303023071213.0,168719761498.0,34873630215.0,128970000000.0,90890000000.0,25220000000.0,134300000000.0,347830000000.0,24210000000.0,2019-08-01,332189956350.0,3015.0,3015.0,0.11508572623002274,1.9688858815387655,1.418967983276488,-0.016045036576555125,13.17168740483743,21740000000.0,20400000000.0,14880000000.0,17600000000.0,9660000000.0,0
00107598,1,1,003920,남양유업,1052659643579.0,888822844174.0,269247233877.0,628690000000.0,148690000000.0,2020000000.0,163840000000.0,1079750000000.0,42560000000.0,2019-08-01,378000000000.0,525000.0,525000.0,0.25577805278216076,0.42528159855216435,4.228192884524851,1.2297619047619048,187.12871287128712,4600000000.0,33139999999.0,24940000000.0,1680000000.0,-44330000000.0,0
00107613,1,1,007660,이수페타시스,505590088623.0,177655037354.0,56779268338.0,268840000000.0,268260000000.0,-7370000000.0,327940000000.0,560340000000.0,-26630000000.0,2019-08-01,196231232490.0,4755.0,4755.0,0.1123029695709447,1.104563289691497,1.002162081562663,-0.3011752983970671,-26.625676050203527,-14600000000.0,2350000000.0,22740000000.0,27639999999.0,26639999999.0,0
00107677,1,1,002070,남영비비안,141137610322.0,104610652918.0,122068034690.0,79220000000.0,32370000000.0,-5760000000.0,36530000000.0,211390000000.0,750000000.0,2019-08-01,189898679250.0,27650.0,27650.0,0.8648866479424336,1.815290068009171,2.4473277726289773,0.2248040911532564,-32.968520703125,-1950000000.0,-3840000000.0,8500000000.0,2210000000.0,-7609999999.0,0
00108001,1,1,091590,남화토건,156340050555.0,134256591003.0,4634884717.0,40980000000.0,10070000000.0,450000000.0,22080000000.0,51700000000.0,680000000.0,2019-08-01,89576200000.0,7630.0,7630.0,0.029646176399114443,0.6672015081777132,4.069513406156902,0.21099354516043323,199.0582222222222,5020000000.0,3350000000.0,-10000000.0,3550000000.0,3130000000.0,0
00108038,1,1,004250,엔피씨,392840423777.0,261010019255.0,55798716105.0,173390000000.0,122450000000.0,11850000000.0,131830000000.0,414889999999.0,38770000000.0,2019-08-01,123746400000.0,3370.0,3370.0,0.14203914039323695,0.47410593797590195,1.4160065332788894,0.33584815396649925,10.44273417721519,32310000000.0,47690000000.0,17850000000.0,15860000000.0,16280000000.0,0
00108065,1,1,015540,쎌마테라퓨틱스,19548915329.0,3603572182.0,405784931.0,10840000000.0,15400000000.0,-10460000000.0,15950000000.0,37780000000.0,-9200000000.0,2019-08-01,42011146170.0,6690.0,6690.0,0.020757414115863248,11.658194715745532,0.7038961038961039,-0.12163438672494567,-4.016361966539197,-7270000000.0,-10970000000.0,-24270000000.0,-12230000000.0,-3979999999.0,1
00108135,1,1,005250,녹십자홀딩스,2628599972133.0,1453116546625.0,406550000000.0,1144590000000.0,661790000000.0,19380000000.0,1175480000000.0,1548710000000.0,37640000000.0,2019-08-01,917050095000.0,19500.0,19500.0,0.15466408137792892,0.6310919087184955,1.7295365599359314,-0.0336840922523431,47.319406346749226,20580000000.0,26789999999.0,17800000000.0,19640000000.0,16200000000.0,0
00108241,1,1,004370,농심,2532286534905.0,1897750298683.0,671743356042.0,1053750000000.0,522230000000.0,84300000000.0,634540000000.0,2236440000000.0,146870000000.0,2019-08-01,1408131623000.0,231500.0,231500.0,0.26527146386583805,0.7420004749714515,2.0177890967581336,0.297706544724051,16.70381521945433,80390000000.0,194240000000.0,115180000000.0,68060000000.0,92610000000.0,0
00108490,1,1,048830,엔피케이,76952969286.0,41476069525.0,5719554493.0,32680000000.0,11890000000.0,-270000000.0,35480000000.0,67270000000.0,-150000000.0,2019-08-01,34732877165.0,1855.0,1855.0,0.07432532553413185,0.8374196871298161,2.7485281749369217,-0.08061526221103082,-128.6402857962963,2039999999.0,2560000000.0,-850000000.0,170000000.0,2120000000.0,0
00108649,1,1,048770,TPC,112779862926.0,30054653636.0,18771967764.0,74570000000.0,52870000000.0,4150000000.0,82730000000.0,104630000000.0,850000000.0,2019-08-01,57727500000.0,4475.0,4475.0,0.16644786823616856,1.920750799498583,1.4104407036126347,-0.14135377419773937,13.910240963855422,3390000000.0,-6640000000.0,-3629999999.0,1560000000.0,320000000.0,0
