기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2013-당기순이익,2012-당기순이익,2011-당기순이익,2010-당기순이익,2009-당기순이익
00101752,1,1,025880,케이씨피드,123114940149.0,46554487050.0,7809520364.0,67710000000.0,58320000000.0,-2980000000.0,76560000000.0,2015-08-03,21927676945.0,1765.0,1765.0,0.06343275929427021,0.4710110310408844,1.161008230452675,-0.40359952502939433,-7.358280854026845,1870000000.0,4320000000.0,1989999999.0,3030000000.0,4590000000.0
00102113,1,1,012610,경인양행,313039125204.0,198238666780.0,48989734667.0,164610000000.0,86320000000.0,10150000000.0,114800000000.0,2015-08-03,177744006000.0,4400.0,4400.0,0.15649716192847965,0.8966162297552958,1.9069740500463392,0.280234485094254,17.51172472906404,12330000000.0,4480000000.0,2790000000.0,6320000000.0,11570000000.0
00102140,1,1,009140,경인전자,61733224927.0,57474635649.0,8735769098.0,36610000000.0,3540000000.0,-990000000.0,4260000000.0,2015-08-03,35264392650.0,22450.0,22450.0,0.14150838723118891,0.6135644402404066,10.341807909604519,0.9173559380725645,-35.62059863636364,890000000.0,570000000.0,1200000000.0,3260000000.0,6280000000.0
00102353,1,1,024910,경창산업,475258490610.0,123288708388.0,64698997889.0,164330000000.0,250430000000.0,24860000000.0,351970000000.0,2015-08-03,113262000000.0,6450.0,6450.0,0.13613433356226431,0.9186729383485379,0.6561913508764924,-1.6566897988734086,4.5559935639581655,23050000000.0,9410000000.0,4310000000.0,10990000000.0,2800000000.0
00102432,1,1,013580,계룡건설산업,1238256091695.0,301688105366.0,6006892586.0,773780000000.0,808890000000.0,-111070000000.0,936570000000.0,2015-08-03,96900340950.0,10850.0,10850.0,0.004851090680101078,0.32119377339203703,0.9565948398422529,-1.6799734490511098,-0.8724258661204646,-92180000000.0,2580000000.0,5510000000.0,14250000000.0,30760000000.0
00102618,1,1,012200,계양전기,204236124273.0,152920875123.0,55641970082.0,115990000000.0,45290000000.0,6500000000.0,51320000000.0,2015-08-03,159740000000.0,4900.0,4900.0,0.2724394143301703,1.0445925049246227,2.561051004636785,0.404845373732315,24.575384615384614,7820000000.0,8350000000.0,8359999999.0,5540000000.0,4660000000.0
00102751,1,1,002140,고려산업,156033056392.0,76117815450.0,28159910588.0,82280000000.0,73990000000.0,9050000000.0,79920000000.0,2015-08-03,59854620000.0,2400.0,2400.0,0.1804740049265855,0.7863417998289387,1.1120421678605217,0.03942886948409329,6.613770165745857,3760000000.0,4690000000.0,4160000000.0,5660000000.0,8790000000.0
00102760,1,1,011160,두산건설,5133090000000.0,1962600000000.0,255260000000.0,2557120000000.0,2648670000000.0,-68579999999.0,3170500000000.0,2015-08-03,469050932640.0,8080.0,8080.0,0.049728331278041105,0.23899466658514215,0.9654354827139658,-1.3077044672902796,-6.8394711672038415,-33680000000.0,-614850000000.0,-293450000000.0,5950000000.0,50880000000.0
00102858,1,1,010130,고려아연,5642418565089.0,4783113803703.0,825970473183.0,2674110000000.0,551180000000.0,504870000000.0,859300000000.0,2015-08-03,9038730000000.0,479000.0,479000.0,0.14638589173328578,1.8897166931303995,4.851609274647121,0.2007815257231934,17.903083962208093,467670000000.0,596360000000.0,676790000000.0,490820000000.0,413689999999.0
00103006,1,1,002240,고려제강,2522989253877.0,1473771315954.0,215651106263.0,1061910000000.0,846250000000.0,290530000000.0,1049220000000.0,2015-08-03,912600000000.0,50700.0,50700.0,0.0854744450185888,0.619227684865923,1.2548419497784342,0.013905325443786982,3.1411558186762125,24060000000.0,90330000000.0,33420000000.0,78270000000.0,85010000000.0
00103042,1,1,009070,케이씨티시,333591385593.0,164964036013.0,55484857559.0,93940000000.0,86660000000.0,17100000000.0,168630000000.0,2015-08-03,106200000000.0,3540.0,3540.0,0.1663258104233381,0.643776683492582,1.0840064620355412,-0.7032956685499059,6.2105263157894735,-21840000000.0,4560000000.0,2170000000.0,1650000000.0,3090000000.0
00103130,1,1,009810,엔케이물산,31292686335.0,25071997667.0,913513718.0,12590000000.0,5160000000.0,-10560000000.0,6220000000.0,2015-08-03,39608446300.0,1175.0,1175.0,0.029192563023209047,1.5797882093828133,2.439922480620155,0.1608242835821611,-3.7507998390151513,-40000000.0,-5700000000.0,-490000000.0,2340000000.0,-4229999999.0
00103510,1,1,023800,인지컨트롤스,446266593527.0,193000799030.0,57113791063.0,186230000000.0,200060000000.0,740000000.0,253269999999.0,2015-08-03,74360427840.0,4905.0,4905.0,0.12798132751010974,0.3852855957784995,0.9308707387783665,-0.9015547912560262,100.48706464864865,13510000000.0,9770000000.0,6959999999.0,15430000000.0,5220000000.0
00103592,1,1,009290,광동제약,442528217116.0,314395911600.0,194034526977.0,247350000000.0,110690000000.0,35060000000.0,128130000000.0,2015-08-03,754860254400.0,14400.0,14400.0,0.43846814614792734,2.4009862296186424,2.2346192067937483,0.15793651779263687,21.53052636622932,21440000000.0,26680000000.0,29030000000.0,25210000000.0,23190000000.0
00103662,1,1,017040,광명전기,138580023213.0,78696029518.0,19998187217.0,93730000000.0,53300000000.0,9110000000.0,59879999999.0,2015-08-03,104443652150.0,2410.0,2410.0,0.14430786453443167,1.3271781662899624,1.7585365853658537,0.32409820323388605,11.464725812294182,5300000000.0,-1560000000.0,-80000000.0,300000000.0,260000000.0
00104102,1,1,010050,우리종금,0.0,0.0,0.0,0.0,0.0,2390000000.0,0.0,2015-08-03,306335400276.0,646.0,646.0,,inf,,0.0,128.17380764686192,-36550000000.0,-70820000000.0,-14030000000.0,13630000000.0,6730000000.0
00104388,1,1,007690,국도화학,637431454801.0,379074201205.0,85829297381.0,372560000000.0,0.0,20940000000.0,258360000000.0,2015-08-03,461943972000.0,79500.0,79500.0,0.13464866964840178,1.2186109488104804,inf,0.24721612776018648,22.06036160458453,28110000000.0,26370000000.0,21900000000.0,26470000000.0,22660000000.0
00104519,1,1,001140,국보,91005502138.0,22620239382.0,5963452061.0,31670000000.0,55300000000.0,-7000000000.0,68390000000.0,2015-08-03,19056489200.0,18550.0,18550.0,0.06552847817879263,0.8424530297041929,0.5726943942133815,-1.9269026741819788,-2.7223556,-3770000000.0,-1920000000.0,-180000000.0,869999999.0,490000000.0
00104698,1,1,000680,LS네트웍스,1590408229795.0,769353305723.0,276522915058.0,433710000000.0,545420000000.0,710000000.0,821050000000.0,2015-08-03,320829637350.0,4115.0,4115.0,0.17386914244881843,0.4170120995951272,0.7951853617395769,-1.2073074146122056,451.87272866197185,-12620000000.0,15690000000.0,17010000000.0,14200000000.0,7759999999.0
00104722,1,1,002720,국제약품,117508308579.0,50853062832.0,47166691023.0,71910000000.0,55560000000.0,-6920000000.0,66660000000.0,2015-08-03,86025907240.0,5180.0,5180.0,0.4013902641725982,1.691656361470267,1.2942764578833694,0.06102812708912502,-12.431489485549132,2690000000.0,-18940000000.0,880000000.0,6859999999.0,6600000000.0
00104768,1,1,000500,가온전선,511258653110.0,263581471508.0,41840762102.0,271300000000.0,147700000000.0,-560000000.0,247680000000.0,2015-08-03,93607807500.0,22500.0,22500.0,0.08183873631767703,0.3551380412456605,1.8368314150304672,0.2523293796834201,-167.15679910714286,10840000000.0,6870000000.0,-12020000000.0,9710000000.0,20560000000.0
00104786,1,1,007120,미래아이앤지,48844886895.0,37819308853.0,4850396396.0,5840000000.0,6550000000.0,-18680000000.0,11030000000.0,2015-08-03,70649657760.0,1320.0,1320.0,0.09930202943097632,1.8680843173154855,0.8916030534351145,-0.07346107772567928,-3.7821015931477517,-11790000000.0,200000000.0,1530000000.0,-2330000000.0,-1980000000.0
00104810,1,1,007720,대명소노시즌,120208040618.0,88984211177.0,41117765531.0,75050000000.0,29150000000.0,11880000000.0,31220000000.0,2015-08-03,156744699750.0,1555.0,1555.0,0.3420550349178806,1.7614888942288478,2.574614065180103,0.2796266800083618,13.193998295454545,1930000000.0,-11120000000.0,-9580000000.0,-4760000000.0,-530000000.0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,236600000000.0,0.0,2015-08-03,3837045283000.0,50200.0,50200.0,,inf,,0.0,16.217435684699915,8390000000.0,134720000000.0,238310000000.0,245310000000.0,229710000000.0
00104999,1,1,008600,윌비스,245277934555.0,126885534364.0,45151562188.0,170680000000.0,105890000000.0,3100000000.0,118390000000.0,2015-08-03,98040000000.0,1720.0,1720.0,0.1840832615861555,0.7726649100814753,1.6118613655680423,0.5333537331701347,31.625806451612902,440000000.0,1939999999.0,3370000000.0,1989999999.0,1900000000.0
00105040,1,1,012340,뉴인텍,55236131763.0,18684549158.0,1792002161.0,33430000000.0,32650000000.0,-3300000000.0,36550000000.0,2015-08-03,56043985200.0,1470.0,1470.0,0.03244257162483589,2.9994828735808237,1.0238897396630935,-0.05567055927350434,-16.98302581818182,-3030000000.0,-5240000000.0,500000000.0,500000000.0,-880000000.0
00105101,1,1,015360,예스코홀딩스,1346602637820.0,633783828114.0,106469779776.0,722370000000.0,562000000000.0,13260000000.0,712820000000.0,2015-08-03,245700000000.0,40950.0,40950.0,0.07906547691631047,0.38767161467522554,1.285355871886121,0.03886853886853887,18.529411764705884,16650000000.0,22800000000.0,21500000000.0,37670000000.0,18350000000.0
00105138,1,1,033540,파라텍,110139456104.0,70166089744.0,13146390176.0,71830000000.0,36180000000.0,5560000000.0,39970000000.0,2015-08-03,73392000000.0,6600.0,6600.0,0.11936131374742238,1.0459753460363788,1.9853510226644555,0.434107259646828,13.2,4040000000.0,150000000.0,4990000000.0,2310000000.0,1510000000.0
00105156,1,1,014530,극동유화,188576260360.0,119668332450.0,35354281689.0,111320000000.0,61600000000.0,9300000000.0,68910000000.0,2015-08-03,108095202000.0,31000.0,31000.0,0.1874800233152741,0.9032899497046514,1.8071428571428572,0.3923393380586864,11.62314,13619999999.0,11920000000.0,9180000000.0,8950000000.0,9530000000.0
00105271,1,1,002380,케이씨씨,8654534050524.0,6229307774138.0,798217305211.0,2561230000000.0,900350000000.0,326690000000.0,2425230000000.0,2015-08-03,4960180000000.0,471500.0,471500.0,0.09223111268048809,0.7962650393664937,2.8447048370078303,0.027418359817587265,15.183139979797362,223319999999.0,406590000000.0,291710000000.0,326640000000.0,360850000000.0
00105280,1,1,005440,현대그린푸드,1882969346000.0,1381731606000.0,255276155000.0,660280000000.0,284110000000.0,97950000000.0,501239999999.0,2015-08-03,2364448464400.0,24200.0,24200.0,0.1355710625572765,1.7112212343791462,2.324029425222625,0.06726304353660667,24.139341137314958,50790000000.0,51529999999.0,42960000000.0,78080000000.0,45520000000.0
00105299,1,1,014280,금강공업,723147128775.0,274606803739.0,106613947188.0,288010000000.0,329600000000.0,23070000000.0,448539999999.0,2015-08-03,446263091600.0,91900.0,91900.0,0.1474305061109796,1.6250984517636011,0.8738167475728156,-0.3597205393424922,19.343870463805807,12840000000.0,9760000000.0,2000000000.0,3390000000.0,7400000000.0
00105466,1,1,021320,KCC건설,1129961181679.0,385841608599.0,41733247447.0,0.0,0.0,0.0,0.0,2015-08-03,179974000000.0,8410.0,8410.0,0.036933346139368176,0.4664452873641333,,0.0,inf,-140170000000.0,6750000000.0,33220000000.0,47580000000.0,56129999999.0
00105475,1,1,053260,금강철강,127849883428.0,99911938912.0,10494734149.0,102360000000.0,24820000000.0,5860000000.0,27939999999.0,2015-08-03,54849600000.0,2930.0,2930.0,0.0820863802735512,0.5489794372653521,4.12409347300564,1.356801143508795,9.36,7120000000.0,7280000000.0,9550000000.0,6420000000.0,6740000000.0
00105606,1,1,214330,금호에이치티,110805832616.0,63008983478.0,23883026489.0,79330000000.0,39940000000.0,13450000000.0,47800000000.0,2015-08-03,,,,0.215539434388505,,1.9862293440160241,,,6730000000.0,3440000000.0,5580000000.0,7100000000.0,3090000000.0
00105855,1,1,010120,엘에스일렉트릭,2294355145932.0,993460539333.0,425912608623.0,1402950000000.0,737440000000.0,105150000000.0,1300890000000.0,2015-08-03,1551000000000.0,51700.0,51700.0,0.18563499612436338,1.5612094679083346,1.9024598611412453,0.06580270793036751,14.750356633380884,110780000000.0,100890000000.0,58829999999.0,116809999999.0,169720000000.0
00105873,1,1,034220,LG디스플레이,22967023000000.0,11783410000000.0,3788395000000.0,9240630000000.0,7549560000000.0,917400000000.0,11183610000000.0,2015-08-03,7979290110000.0,22300.0,22300.0,0.16494932756413402,0.6771630716405522,1.2239958355188911,-0.24350286469280913,8.697721942446043,99670000000.0,28550000000.0,-991029999999.0,1002650000000.0,1067950000000.0
00105952,1,1,006260,LS,10335736000000.0,3033108000000.0,1318253000000.0,5603830000000.0,4167719999999.0,86710000000.0,7302630000000.0,2015-08-03,1228430000000.0,38150.0,38150.0,0.1275432151130795,0.40500700931190053,1.3445792903557208,-1.382903380738015,14.16710875331565,62110000000.0,69120000000.0,55550000000.0,254710000000.0,216310000000.0
00105961,1,1,011070,LG이노텍,4428761036738.0,1696490074045.0,862865548237.0,2082009999999.0,1646620000000.0,112680000000.0,2732270000000.0,2015-08-03,1869701453000.0,79000.0,79000.0,0.19483226597218775,1.10209984815414,1.264414376115315,-0.3477881449777105,16.59301963968761,-50040000000.0,-41030000000.0,-164340000000.0,204440000000.0,78230000000.0
00106119,1,1,001570,금양,160244911179.0,44489985269.0,20089422854.0,111770000000.0,74020000000.0,-110000000.0,115750000000.0,2015-08-03,66703857060.0,1695.0,1695.0,0.12536699422273265,1.4993004977791782,1.5099972980275602,-0.05966671457124282,-606.3987005454545,1520000000.0,3160000000.0,2440000000.0,810000000.0,1480000000.0
00106313,1,1,002990,금호산업,1504368051796.0,300902828993.0,98101871129.0,799240000000.0,773320000000.0,105800000000.0,1203470000000.0,2015-08-03,579903441750.0,16750.0,16750.0,0.06521134971716556,1.927211663947136,1.033517819272746,-0.6970643229502784,5.481128939035917,12740000000.0,-420970000000.0,-137550000000.0,105740000000.0,-2340080000000.0
00106368,1,1,011780,금호석유화학,4437304355252.0,1641582072687.0,346989634989.0,1401400000000.0,1739370000000.0,88330000000.0,2795720000000.0,2015-08-03,1767126078000.0,58000.0,58000.0,0.07819829500275377,1.0764774466058253,0.8056940156493443,-0.7890325525488623,20.005955824748103,-30970000000.0,96120000000.0,343320000000.0,471420000000.0,-614840000000.0
00106395,1,1,001210,금호전기,515679906446.0,194634132855.0,53568216400.0,227190000000.0,258240000000.0,-4630000000.0,321050000000.0,2015-08-03,121722497600.0,17600.0,17600.0,0.10387881267118841,0.6253913217302011,0.8797630111524164,-0.7710982098678199,-26.289956285097194,-30370000000.0,-39990000000.0,11090000000.0,26789999999.0,17050000000.0
00106614,1,1,092440,기신정기,230626358937.0,216354531547.0,32198304995.0,114930000000.0,13250000000.0,19690000000.0,14269999999.0,2015-08-03,215788000000.0,7390.0,7390.0,0.13961242393717702,0.99738146669289,8.673962264150944,0.4664763564285317,10.959268664296598,12480000000.0,17620000000.0,17230000000.0,15960000000.0,11120000000.0
00106623,1,1,011210,현대위아,5937316944022.0,2848872774130.0,830551031453.0,3452730000000.0,1830980000000.0,439189999999.0,3088440000000.0,2015-08-03,2828288632000.0,104000.0,104000.0,0.13988659175239787,0.9927746362291359,1.885727861582322,0.12880227140834472,6.439783765583096,375120000000.0,363790000000.0,216690000000.0,136659999999.0,77230000000.0
00106641,1,1,000270,기아자동차,41044202000000.0,22483865000000.0,9342934000000.0,16655400000000.0,11974340000000.0,2993590000000.0,18560340000000.0,2015-08-03,17167137745450.0,42350.0,42350.0,0.2276310305655352,0.7635314366746998,1.390924259708677,-0.11096433361495499,5.734632246049058,2634440000000.0,2136800000000.0,1804840000000.0,2254310000000.0,1450260000000.0
00106669,1,1,001430,세아베스틸,2429299409356.0,1503917504320.0,264160158340.0,0.0,0.0,0.0,0.0,2015-08-03,1204967198400.0,33600.0,33600.0,0.10873923458040442,0.801218946477273,,0.0,inf,104009999999.0,119180000000.0,226560000000.0,143110000000.0,-38680000000.0
00106881,1,1,014990,인디에프,179919716451.0,81217657242.0,75242485027.0,130400000000.0,78060000000.0,-8120000000.0,98700000000.0,2015-08-03,144385837750.0,2450.0,2450.0,0.4182003312988314,1.7777641297849935,1.6705098642070202,0.2195506186339941,-17.781507112068965,-5790000000.0,-9160000000.0,-25900000000.0,-5540000000.0,-3520000000.0
00107066,1,1,001260,남광토건,525552503699.0,-65919546367.0,-28901885404.0,208730000000.0,240430000000.0,-105990000000.0,591470000000.0,2015-08-03,99906811200.0,13800.0,13800.0,-0.05499333596658688,-1.5155870558298377,0.8681528927338519,-3.83097003500398,-0.9426060118879139,-46060000000.0,-293330000000.0,-152020000000.0,-195210000000.0,-9540000000.0
00107598,1,1,003920,남양유업,963217254922.0,823933553813.0,293417636864.0,503170000000.0,108120000000.0,160000000.0,139280000000.0,2015-08-03,534960000000.0,743000.0,743000.0,0.3046224881921997,0.6492756576356332,4.653810580836108,0.6802190818005085,3343.5,-44330000000.0,56829999999.0,52979999999.0,76160000000.0,103209999999.0
00107613,1,1,007660,이수페타시스,521615979150.0,198627267845.0,52382130864.0,267669999999.0,241890000000.0,2560000000.0,322990000000.0,2015-08-03,238531340440.0,5780.0,5780.0,0.10042278794710117,1.2008992673963546,1.1065773698747365,-0.23191920985710116,93.176304859375,26639999999.0,14119999999.0,12520000000.0,23990000000.0,17660000000.0
00107677,1,1,002070,남영비비안,194159987987.0,138991126796.0,113418422130.0,106740000000.0,49530000000.0,-180000000.0,55170000000.0,2015-08-03,74173806000.0,10800.0,10800.0,0.5841493054562505,0.5336585702256113,2.1550575408843127,0.6952589166046029,-412.0767,-7609999999.0,3660000000.0,8480000000.0,7570000000.0,4190000000.0
00108001,1,1,091590,남화토건,138071542595.0,120907982249.0,7166386111.0,58870000000.0,6840000000.0,5930000000.0,17160000000.0,2015-08-03,70087800000.0,5970.0,5970.0,0.051903426124678624,0.5796788491239558,8.60672514619883,0.5951107040026937,11.819190556492412,3130000000.0,4680000000.0,4650000000.0,4140000000.0,8330000000.0
00108038,1,1,004250,엔피씨,305664451022.0,184958523150.0,49153220053.0,110270000000.0,91350000000.0,26400000000.0,120709999999.0,2015-08-03,223992000000.0,6100.0,6100.0,0.16080777430497545,1.211039081547727,1.2071154898741105,-0.046608807452944746,8.484545454545454,16280000000.0,12500000000.0,12880000000.0,15480000000.0,9070000000.0
00108065,1,1,015540,쎌마테라퓨틱스,11991188812.0,9343939688.0,-114165878.0,5280000000.0,2430000000.0,-12810000000.0,2650000000.0,2015-08-03,175293315270.0,6210.0,6210.0,-0.009520813973486118,18.76010774075536,2.1728395061728394,0.015003424380154345,-13.684099552693208,-3979999999.0,-5660000000.0,-8990000000.0,-5800000000.0,-4980000000.0
00108135,1,1,005250,녹십자홀딩스,1790874896416.0,1181067099038.0,337320000000.0,835129999999.0,433010000000.0,101470000000.0,609810000000.0,2015-08-03,1810586085000.0,38500.0,38500.0,0.18835486536500334,1.5330086550330242,1.928662155606106,0.12444589178370936,17.843560510495713,16200000000.0,37280000000.0,16030000000.0,67520000000.0,37610000000.0
00108241,1,1,004370,농심,2224132075059.0,1553472908479.0,585347641445.0,899640000000.0,553720000000.0,64450000000.0,670660000000.0,2015-08-03,1919073551000.0,315500.0,315500.0,0.26318025265180006,1.2353440736079255,1.6247200751282236,0.1193179906422461,29.77616060512025,92610000000.0,210000000.0,86170000000.0,124340000000.0,127459999999.0
00108490,1,1,048830,엔피케이,54593939184.0,30700787987.0,5665606302.0,25240000000.0,14569999999.0,120000000.0,23890000000.0,2015-08-03,34054537105.0,2635.0,2635.0,0.10377720286687858,1.1092398383852595,1.7323266988148474,0.039642294823669426,283.78780920833333,2120000000.0,990000000.0,660000000.0,1010000000.0,370000000.0
00108649,1,1,048770,TPC,87136906267.0,31759403950.0,17564050310.0,52750000000.0,43510000000.0,2430000000.0,55379999999.0,2015-08-03,81270000000.0,6300.0,6300.0,0.20156844054322087,2.5589271173963577,1.2123649735692945,-0.03236126490709979,33.44444444444444,320000000.0,2550000000.0,6770000000.0,3460000000.0,-1739999999.0
00108913,1,1,019680,대교,842177324636.0,640828006374.0,150890654329.0,327610000000.0,183440000000.0,38220000000.0,201350000000.0,2015-08-03,863969070000.0,10200.0,10200.0,0.1791673201296614,1.3482074151044054,1.7859245529873529,0.14613949085006017,22.605156200941916,42070000000.0,31810000000.0,61110000000.0,49450000000.0,56490000000.0
00108940,1,1,016710,대성홀딩스,1190198479838.0,518538139121.0,122879604390.0,499420000000.0,454789999999.0,26980000000.0,671660000000.0,2015-08-03,213989804700.0,13300.0,13300.0,0.10324295188708807,0.41267900768638704,1.0981332043384817,-0.804898159711251,7.931423450704226,12190000000.0,6490000000.0,5720000000.0,19320000000.0,39350000000.0
00108977,1,1,006370,대구백화점,640060608797.0,413275509311.0,106559999999.0,90630000000.0,55960000000.0,5750000000.0,226790000000.0,2015-08-03,168276051050.0,15550.0,15550.0,0.16648423373417798,0.40717644103940387,1.6195496783416725,-0.8091466322771187,29.265400182608694,8300000000.0,17620000000.0,26410000000.0,21060000000.0,20200000000.0
00109019,1,1,005270,대구은행,0.0,0.0,0.0,0.0,0.0,250180000000.0,0.0,2015-08-03,,,,,,,,,248890000000.0,280060000000.0,323370000000.0,227440000000.0,
00109161,1,1,006890,태경케미컬,113103974437.0,94664317790.0,15155193228.0,33110000000.0,12850000000.0,6110000000.0,18440000000.0,2015-08-03,67280000000.0,5800.0,5800.0,0.13399346312486649,0.7107218598379549,2.5766536964980546,0.21804399524375742,11.011456628477905,5740000000.0,6430000000.0,7009999999.0,7109999999.0,9840000000.0
00109170,1,1,004130,대덕GDS,536560000000.0,437700000000.0,42240000000.0,217769999999.0,86820000000.0,21300000000.0,98870000000.0,2015-08-03,186415053780.0,9060.0,9060.0,0.07872372148501565,0.4258968557916381,2.508293020029947,0.6378240254101006,8.751880459154929,49020000000.0,34039999999.0,23730000000.0,30860000000.0,32470000000.0
00109286,1,1,000490,대동공업,707010305377.0,230397275891.0,112607986990.0,399810000000.0,371340000000.0,5000000000.0,476610000000.0,2015-08-03,284738520000.0,12000.0,12000.0,0.15927347329110556,1.2358588828745902,1.076668282436581,-0.2697211462642989,56.947704,-4200000000.0,2460000000.0,1730000000.0,1300000000.0,3760000000.0
00109514,1,1,004870,티웨이홀딩스,115512018892.0,40775109738.0,32228557873.0,38250000000.0,37710000000.0,7200000000.0,74740000000.0,2015-08-03,157843250000.0,10000.0,10000.0,0.2790060998166144,3.871068674351093,1.0143198090692125,-0.23117871685992275,21.92267361111111,-409999999.0,-3020000000.0,-5640000000.0,-21600000000.0,-14840000000.0
00109693,1,1,000210,대림산업,10596719328877.0,4465255062130.0,196451867916.0,6423130000000.0,4300519999999.0,-440510000000.0,6131460000000.0,2015-08-03,2446440000000.0,70300.0,70300.0,0.01853893283562312,0.547883595888699,1.4935705449577013,0.11922221677212602,-5.553653719552337,165850000000.0,488970000000.0,431370000000.0,353890000000.0,343190000000.0
00109718,1,1,003960,사조대림,363336124890.0,147153212957.0,105399264884.0,149810000000.0,184590000000.0,6640000000.0,216180000000.0,2015-08-03,126364190000.0,21200.0,21200.0,0.2900874910687992,0.8587253207779105,0.8115824259168969,-0.5252279146489207,19.030751506024096,1320000000.0,-3560000000.0,6900000000.0,19020000000.0,21510000000.0
00109754,1,1,005750,대림비앤코,266069639679.0,139760827247.0,31484274130.0,79670000000.0,65770000000.0,3260000000.0,126309999999.0,2015-08-03,385216549200.0,24850.0,24850.0,0.11833095338492673,2.756255502975844,1.2113425573969896,-0.12107475677215791,118.16458564417178,1650000000.0,-3870000000.0,1190000000.0,1300000000.0,-8860000000.0
00109824,1,1,006570,대림통상,255369179140.0,126348911630.0,23060738040.0,128709999999.0,103720000000.0,-1590000000.0,129020000000.0,2015-08-03,124540500000.0,8180.0,8180.0,0.09030352886617342,0.9856871609998846,1.240937138440031,-0.002489150123855292,-78.32735849056604,990000000.0,-5930000000.0,-190000000.0,3690000000.0,5170000000.0
00110051,1,1,036490,SK머티리얼즈,589824044564.0,322901397454.0,47837510603.0,118609999999.0,0.0,13600000000.0,266919999999.0,2015-08-03,1228803904500.0,116500.0,116500.0,0.08110471426840805,3.805508164996571,inf,-0.12069460347324279,90.35322827205883,2680000000.0,30689999999.0,67120000000.0,59910000000.0,50610000000.0
