기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익,1997-당기순이익,증자
00100939,1,1,000860,강남제비스코,272200000000.0,173690000000.0,41590000000.0,94930000000.0,77340000000.0,18580000000.0,98510000000.0,232010000000.0,24590000000.0,2003-08-01,31548237600.0,32350.0,32350.0,0.15279206465833944,0.18163531348955034,1.2274372898888026,-0.11347702034550418,1.6979675780409043,1700000000.0,4780000000.0,8910000000.0,19240000000.0,,0
00101220,1,1,001390,KG케미칼,118690000000.0,-6940000000.0,26260000000.0,69570000000.0,15950000000.0,-8660000000.0,125630000000.0,136750000000.0,1260000000.0,2003-08-01,18683352590.0,2570.0,2570.0,0.2212486308871851,-2.692125733429395,4.361755485893417,-3.000532143786941,-2.1574310150115474,-2890000000.0,16900000000.0,-14450000000.0,-40270000000.0,,0
00101488,1,1,009450,경동나비엔,159980000000.0,96920000000.0,54810000000.0,117440000000.0,55729999999.0,17240000000.0,63060000000.0,210790000000.0,18430000000.0,2003-08-01,39974400000.0,17350.0,17350.0,0.3426053256657082,0.41244737928188197,2.1073030684031457,1.360370637207813,2.3187006960556844,10890000000.0,6140000000.0,6680000000.0,1830000000.0,,0
00101628,1,1,000050,경방,559260000000.0,358070000000.0,46780000000.0,93550000000.0,175220000000.0,-600000000.0,201200000000.0,330180000000.0,8150000000.0,2003-08-01,58344000000.0,28050.0,28050.0,0.08364624682616315,0.16294020722205155,0.5339002396986645,-1.8450911833264774,-97.24,-310000000.0,2350000000.0,9240000000.0,4510000000.0,,0
00102353,1,1,024910,경창산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9080000000.0,2003-08-01,18418400000.0,1540.0,1540.0,,inf,,0.0,inf,3260000000.0,4170000000.0,2280000000.0,140000000.0,,0
00102432,1,1,013580,계룡건설산업,458670000000.0,203490000000.0,69190000000.0,251490000000.0,165640000000.0,33400000000.0,255180000000.0,557010000000.0,-27339999999.0,2003-08-01,85736707200.0,9600.0,9600.0,0.15084919440992434,0.4213313047324193,1.5182926829268293,-0.04303874175377708,2.5669672814371256,25550000000.0,15569999999.0,12890000000.0,5180000000.0,,0
00102618,1,1,012200,계양전기,130809999999.0,107830000000.0,30230000000.0,80510000000.0,19410000000.0,11500000000.0,22980000000.0,139570000000.0,6590000000.0,2003-08-01,68460000000.0,2100.0,2100.0,0.23109853986874931,0.6348882500231846,4.147861926841834,0.8403447268477944,5.953043478260869,10550000000.0,8760000000.0,10700000000.0,4450000000.0,,0
00102645,1,1,012410,글로스텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280000000.0,2003-08-01,11190646280.0,4670.0,4670.0,,inf,,0.0,inf,-3629999999.0,3260000000.0,2030000000.0,1689999999.0,,0
00102858,1,1,010130,고려아연,1629790000000.0,636890000000.0,132450000000.0,551080000000.0,452050000000.0,87600000000.0,992910000000.0,1470390000000.0,94730000000.0,2003-08-01,424575000000.0,22500.0,22500.0,0.08126813883997325,0.6666378809527548,1.219068687092136,-1.0406406406406405,4.846746575342466,35980000000.0,8940000000.0,45520000000.0,59300000000.0,,0
00103006,1,1,002240,고려제강,723210000000.0,480470000000.0,91560000000.0,202060000000.0,163980000000.0,29110000000.0,242740000000.0,459710000000.0,14130000000.0,2003-08-01,111750000000.0,14900.0,14900.0,0.1266022317169287,0.23258476075509396,1.2322234418831566,-0.3640268456375839,3.8388869804191,40800000000.0,16190000000.0,30010000000.0,35890000000.0,,1
