기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2008-당기순이익,2007-당기순이익,2006-당기순이익,2005-당기순이익,2004-당기순이익,2008-자본총계,2007-자본총계,2006-자본총계,2005-자본총계,2004-자본총계,증자
00111874,1,1,005710,대원산업,154180000000.0,77180000000.0,24250000000.0,100010000000.0,62079999999.0,7450000000.0,77010000000.0,296370000000.0,25900000000.0,9570000000.0,6000000000.0,21080000000.0,2010-08-02,36000000000.0,2930.0,2930.0,0.15728369438318848,0.09652759782327028,0.4664420834413061,1.6109858247682185,0.6388888888888888,4.832214765100671,0.1214697843911327,1.3899613899613898,130000000.0,3779999999.0,5810000000.0,2390000000.0,8470000000.0,71900000000.0,70500000000.0,67300000000.0,62600000000.0,61000000000.0,0
00173032,1,1,025900,동화기업,575940000000.0,274540000000.0,82430000000.0,186320000000.0,233080000000.0,9520000000.0,301400000000.0,442539999999.0,23360000000.0,17920000000.0,0.0,45010000000.0,2010-08-02,218254628900.0,10750.0,10750.0,0.14312254748758552,0.03467618561958185,0.7949829857215707,0.7993821863737772,-0.5272740403262073,22.925906397058824,0.4931862179701116,9.343091990582193,1250000000.0,260000000.0,3010000000.0,6730000000.0,9300000000.0,236000000000.0,252500000000.0,234600000000.0,229400000000.0,227500000000.0,0
00174004,1,1,002920,유성기업,232980000000.0,168220000000.0,8270000000.0,119200000000.0,48860000000.0,1370000000.0,64760000000.0,185700000000.0,11840000000.0,-2000000000.0,500000000.0,13440000000.0,2010-08-02,64868750000.0,2450.0,2450.0,0.035496609151000086,0.008144097015812627,0.3856185352514565,2.4396234138354482,0.8392330667694383,47.34945255474452,0.34932014001077005,5.4787795608108105,5930000000.0,13350000000.0,12869999999.0,10390000000.0,11030000000.0,156100000000.0,150900000000.0,139100000000.0,129800000000.0,117300000000.0,0
00301422,1,1,066590,우수AMS,114220000000.0,21310000000.0,6300000000.0,49960000000.0,88910000000.0,-2280000000.0,92920000000.0,94250000000.0,5750000000.0,-2120000000.0,0.0,4620000000.0,2010-08-02,15160600000.0,1040.0,1040.0,0.055156715111188935,-0.10699202252463633,0.7114312529328953,0.5619165448206052,-2.8336609369022336,-6.64938596491228,0.1608551724137931,2.6366260869565217,-1480000000.0,1989999999.0,2100000000.0,570000000.0,1200000000.0,24500000000.0,17600000000.0,12100000000.0,10000000000.0,9900000000.0,0
00114808,1,0,086450,동국제약,130300000000.0,99700000000.0,72180000000.0,90900000000.0,24500000000.0,12890000000.0,30600000000.0,123170000000.0,10490000000.0,17730000000.0,30000000000.0,19830000000.0,2010-08-02,122709600000.0,13750.0,13750.0,0.5539524174980813,0.12928786359077232,1.2307883650952858,3.7102040816326536,0.4914040955230887,9.519751745539178,0.9962620768044168,11.697769304099145,10180000000.0,10280000000.0,6690000000.0,6250000000.0,5590000000.0,86000000000.0,81500000000.0,48600000000.0,41400000000.0,38700000000.0,1
00129013,1,0,011150,CJ씨푸드,54600000000.0,25100000000.0,20820000000.0,17000000000.0,24300000000.0,4670000000.0,29500000000.0,100560000000.0,8990000000.0,4730000000.0,0.0,6480000000.0,2010-08-02,101324779860.0,2760.0,2760.0,0.3813186813186813,0.18605577689243027,4.036843819123507,0.6995884773662552,-0.12336567636535894,21.696955002141326,1.0076052094272077,11.27083202002225,530000000.0,100000000.0,-6450000000.0,-2500000000.0,520000000.0,21300000000.0,10500000000.0,9700000000.0,15900000000.0,18600000000.0,0
00249247,1,0,037270,YG PLUS,61700000000.0,26900000000.0,6730000000.0,42100000000.0,33300000000.0,-5300000000.0,34700000000.0,33980000000.0,-1120000000.0,-3300000000.0,0.0,-6759999999.0,2010-08-02,16684375000.0,1390.0,1390.0,0.10907617504051864,-0.1970260223048327,0.6202369888475836,1.2642642642642643,0.4435287507023787,-3.1479952830188678,0.4910057386698058,-14.896763392857142,-3610000000.0,4760000000.0,4510000000.0,3920000000.0,4820000000.0,35700000000.0,45000000000.0,40600000000.0,38300000000.0,36300000000.0,0
00329677,1,0,052650,이디디컴퍼니,30400000000.0,29400000000.0,-380000000.0,29400000000.0,800000000.0,15669999999.0,1000000000.0,8090000000.0,-4810000000.0,-3900000000.0,0.0,16340000000.0,2010-08-02,47830120000.0,3835.0,3835.0,-0.0125,0.5329931972448979,1.6268748299319729,36.75,0.5937681109727511,3.052336949779983,5.912252163164401,-9.943891891891893,-3090000000.0,-5200000000.0,-3279999999.0,1240000000.0,470000000.0,13700000000.0,16800000000.0,22000000000.0,25300000000.0,24000000000.0,0
00359623,1,0,072470,우리산업홀딩스,104300000000.0,31500000000.0,14119999999.0,64800000000.0,61700000000.0,760000000.0,72800000000.0,99960000000.0,-680000000.0,2830000000.0,3000000000.0,8190000000.0,2010-08-02,36830952900.0,2910.0,2910.0,0.13537871523489933,0.02412698412698413,1.1692366,1.0502431118314424,-0.21720860770887088,48.46178013157895,0.3684569117647059,-54.163166029411755,-7170000000.0,1789999999.0,390000000.0,660000000.0,3450000000.0,30600000000.0,29400000000.0,27700000000.0,22400000000.0,22000000000.0,0
00416414,1,0,089140,넥스턴,22800000000.0,19900000000.0,3050000000.0,14200000000.0,2400000000.0,1100000000.0,2900000000.0,11880000000.0,1000000000.0,980000000.0,2000000000.0,1610000000.0,2010-08-02,33582000000.0,5760.0,5760.0,0.1337719298245614,0.055276381909547735,1.6875376884422109,5.916666666666668,0.33648978619498543,30.52909090909091,2.8267676767676764,33.582,2060000000.0,2710000000.0,2650000000.0,1650000000.0,980000000.0,19200000000.0,17900000000.0,15900000000.0,5900000000.0,4300000000.0,0
