기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2008-매출액(수익),매출액(수익)-YoY,증자
00122579,1,1,001460,BYC,362620000000.0,259450000000.0,66890000000.0,104609999999.0,76950000000.0,19270000000.0,103180000000.0,177310000000.0,39950000000.0,26460000000.0,80000000000.0,32589999999.0,2010-08-02,85884562500.0,135500.0,135500.0,0.18446307429264794,0.0742724995182116,0.3310254866062825,1.359454191020143,0.016650256546396215,4.456905163466528,0.48437517624499465,2.149801314142678,166280000000.0,0.0663338946355545,0
00122737,1,1,028670,팬오션,5269850000000.0,2436850000000.0,-37450000000.0,1992309999999.0,1096870000000.0,-91150000000.0,2833000000000.0,4618200000000.0,-145430000000.0,-146980000000.0,279600000000.0,4300000000.0,2010-08-02,2542344398100.0,12000.0,12000.0,-0.0071064641308576145,-0.03740484642058395,1.0432912974126434,1.8163592768504928,-0.33067510469049066,-27.891874910586946,0.5505054779134728,-17.481567751495565,8267280000000.0,-0.44138821958370833,0
00122898,1,1,007210,벽산,377760000000.0,189250000000.0,75670000000.0,198640000000.0,135690000000.0,13680000000.0,188510000000.0,379680000000.0,20750000000.0,21250000000.0,2500000000.0,32439999999.0,2010-08-02,93584400000.0,14250.0,14250.0,0.20031236764083016,0.07228533685601057,0.49450145310435933,1.4639251234431425,0.10824453648257616,6.840964912280702,0.24648230088495576,4.51009156626506,205230000000.0,0.8500219266189153,0
00123541,1,1,000890,보해양조,1173660000000.0,125070000000.0,106400000000.0,562080000000.0,985790000000.0,15580000000.0,1048590000000.0,227250000000.0,-239750000000.0,26400000000.0,2400000000.0,35510000000.0,2010-08-02,40747193500.0,18750.0,18750.0,0.09065657856619463,0.12457024066522747,0.3257951027424642,0.570182290345814,-11.939718007818133,2.615352599486521,0.17930558195819582,-0.16995701147028155,128790000000.0,0.7645003494060099,0
00124027,1,1,011390,부산산업,87670000000.0,41740000000.0,10690000000.0,31580000000.0,38800000000.0,2240000000.0,45930000000.0,70000000000.0,1520000000.0,2950000000.0,0.0,5570000000.0,2010-08-02,18796800000.0,17300.0,17300.0,0.12193452720428881,0.05366554863440345,0.45033061811212266,0.8139175257731959,-0.7634278175008512,8.391428571428571,0.2685257142857143,12.366315789473685,18770000000.0,2.7293553542887588,0
00124197,1,1,003030,세아제강지주,1090629999999.0,592560000000.0,135640000000.0,680450000000.0,385000000000.0,12280000000.0,498070000000.0,1627000000000.0,205369999999.0,41510000000.0,50000000000.0,55650000000.0,2010-08-02,245100000000.0,40200.0,40200.0,0.12436848427067325,0.02072363980018901,0.41362899959497773,1.7674025974025973,0.7441044471644227,19.95928338762215,0.15064535955746775,1.193455714082843,1790690000000.0,-0.09141169046568642,1
00124504,1,1,047050,포스코인터내셔널,4695430000000.0,1399380000000.0,811860000000.0,2356170000000.0,2031690000000.0,130909999999.0,3296050000000.0,11543860000000.0,614340000000.0,156890000000.0,4900000000.0,256360000000.0,2010-08-02,3330567215600.0,33050.0,33050.0,0.17290429204566993,0.09354857150952564,2.380030596121139,1.1597094044859206,-0.2821981780153568,25.441656218970603,0.28851417252114975,5.421374508578312,11045770000000.0,0.04509328005200186,0
00124540,1,1,047040,대우건설,9134000000000.0,3137770000000.0,602490000000.0,5020010000000.0,3510600000000.0,104009999999.0,5996220000000.0,7108210000000.0,139980000000.0,239669999999.0,5000000000.0,423200000000.0,2010-08-02,3257188360000.0,10050.0,10050.0,0.06596124370483906,0.03314774505429015,1.0380583535440775,1.4299578419643366,-0.2997094094981968,31.316107682254746,0.4582290562602962,23.268955279325617,6577700000000.0,0.08065281177311223,0
00124799,1,1,007160,사조산업,855129999999.0,221310000000.0,219230000000.0,391820000000.0,482610000000.0,61670000000.0,633820000000.0,1230820000000.0,102330000000.0,100860000000.0,20000000000.0,128520000000.0,2010-08-02,159500000000.0,31300.0,31300.0,0.2563703764342923,0.2786588947630021,0.7207085084270932,0.8118770850168874,-1.5172413793103448,2.586346683963029,0.12958840447831527,1.558682693247337,272769999999.0,3.5122997397239883,0
00125080,1,1,006840,AK홀딩스,571220000000.0,242990000000.0,97820000000.0,279820000000.0,315920000000.0,-9120000000.0,328230000000.0,979220000000.0,114440000000.0,34900000000.0,64500000000.0,14860000000.0,2010-08-02,168000000000.0,28400.0,28400.0,0.1712475053394489,-0.037532408741100455,0.6913864768097453,0.8857305646999241,-0.2881547619047619,-18.42105263157895,0.1715651232613713,1.4680181754631247,539370000000.0,0.8154884402172906,0
00125521,1,1,005850,에스엘,856950000000.0,321380000000.0,95520000000.0,526900000000.0,365030000000.0,-54329999999.0,535570000000.0,868990000000.0,44420000000.0,26300000000.0,5000000000.0,-22260000000.0,2010-08-02,425006879500.0,11800.0,11800.0,0.11146507964291966,-0.16905221233119672,1.3224434610118863,1.4434430046845466,-0.02039966978934514,-7.822692426059685,0.4890814387967641,9.567917143178748,327040000000.0,1.6571367416829745,0
00125938,1,1,023600,삼보판지,292010000000.0,121990000000.0,40570000000.0,106770000000.0,114680000000.0,8100000000.0,170020000000.0,216460000000.0,28250000000.0,14940000000.0,4300000000.0,35160000000.0,2010-08-02,49770000000.0,35200.0,35200.0,0.13893359816444642,0.06639888515452086,0.4079842610050004,0.9310254621555633,-1.2708458910990557,6.144444444444445,0.22992700729927007,1.7617699115044247,86530000000.0,1.5015601525482491,0
00125974,1,1,001470,삼부토건,1075010000000.0,299100000000.0,73810000000.0,542200000000.0,592900000000.0,-41900000000.0,775910000000.0,927570000000.0,-217560000000.0,13640000000.0,168400000000.0,6030000000.0,2010-08-02,112747447750.0,15000.0,15000.0,0.06865982642021935,-0.14008692744901372,0.37695569291206954,0.9144881092933042,-2.072862886601351,-2.690869874701671,0.12155141687419817,-0.5182361084298585,718320000000.0,0.2913047109923155,0
00126186,1,1,018260,삼성에스디에스,2107420000000.0,1445480000000.0,587770000000.0,1420870000000.0,563630000000.0,275810000000.0,661940000000.0,3002290000000.0,333010000000.0,295740000000.0,25000000000.0,461150000000.0,2010-08-02,,,,0.2789050118153951,0.19080858953427235,,2.5209268491741037,,,,,2519430000000.0,0.19165446152502752,0
00126201,1,1,006660,삼성공조,209100000000.0,141430000000.0,13590000000.0,170000000000.0,65379999999.0,6500000000.0,67660000000.0,128990000000.0,9490000000.0,2130000000.0,3000000000.0,4070000000.0,2010-08-02,57940618820.0,7060.0,7060.0,0.06499282639885222,0.04595913172594216,0.4096770050201513,2.600183542407467,1.7662911112139206,8.913941356923077,0.44918690456624544,6.105439285563751,122970000000.0,0.048955029682036244,0
00126229,1,1,000830,삼성물산,17877720000000.0,9049650000000.0,1952490000000.0,7119020000000.0,5436470000000.0,590120000000.0,8828070000000.0,18499160000000.0,1066479999999.0,793490000000.0,50000000000.0,1182980000000.0,2010-08-02,9513661827600.0,59900.0,59900.0,0.10921359099482485,0.06520915173514998,1.051274008121861,1.3094931085796482,-0.1796416596438072,16.121571591540704,0.5142753415614547,8.920619071720914,11811590000000.0,0.566187109440812,0
00126308,1,1,028050,삼성엔지니어링,2700010000000.0,774080000000.0,617470000000.0,2231850000000.0,1782290000000.0,264200000000.0,1925930000000.0,4039680000000.0,763770000000.0,336900000000.0,124600000000.0,339190000000.0,2010-08-02,4940000000000.0,124000.0,124000.0,0.22869174558612745,0.3413083918974783,6.381769326167838,1.2522372902277408,0.06192712550607288,18.69795609386828,1.2228691381495564,6.4679157337942055,2635600000000.0,0.5327363788131734,0
00126362,1,1,006400,삼성SDI,7385680000000.0,5270810000000.0,724020000000.0,3015000000000.0,1519700000000.0,214669999999.0,2114859999999.0,4950440000000.0,719820000000.0,107159999999.0,100000000000.0,687310000000.0,2010-08-02,7995488845500.0,171000.0,171000.0,0.09803024230673411,0.04072808543639403,1.5169374053513596,1.9839441995130618,0.11258098377657226,37.24548770455697,1.6151067067775793,11.107622524381096,3726200000000.0,0.32854919220653755,0
00126371,1,1,009150,삼성전기,5562940000000.0,2794510000000.0,1175740000000.0,2393340000000.0,1968270000000.0,318570000000.0,2768430000000.0,5550510000000.0,648430000000.0,465000000000.0,75000000000.0,858200000000.0,2010-08-02,10345076896000.0,137500.0,137500.0,0.21135227056196904,0.11399851852381993,3.701928744574183,1.2159612248319591,-0.036257826188322614,32.473481168973855,1.8638065503890633,15.95403805499437,3099820000000.0,0.7905910665780593,0
00126478,1,1,010140,삼성중공업,20616030000000.0,2840560000000.0,1245680000000.0,11882290000000.0,12952300000000.0,701740000000.0,17775470000000.0,13151540000000.0,-3063930000000.0,863310000000.0,38300000000.0,1192680000000.0,2010-08-02,5679534495600.0,24800.0,24800.0,0.06042288452238379,0.24704283662376433,1.9994418338637452,0.9173884175011388,-1.0376167280197899,8.093502573032747,0.43185318948199225,-1.853676322761943,10664470000000.0,0.23321083935723008,0
00126566,1,1,012450,한화에어로스페이스,2480010000000.0,1082900000000.0,403510000000.0,1241030000000.0,935610000000.0,171730000000.0,1397110000000.0,2660040000000.0,68510000000.0,204990000000.0,70000000000.0,347170000000.0,2010-08-02,6136515000000.0,112000.0,112000.0,0.1627049890927859,0.15858343337334935,5.666742081447964,1.3264394352347666,-0.02543463187167309,35.73350608513364,2.3069258357017186,89.57108451320975,2339640000000.0,0.13694414525311593,0
00126937,1,1,000070,삼양홀딩스,1745690000000.0,1061129999999.0,292140000000.0,879590000000.0,513900000000.0,97740000000.0,684560000000.0,1860190000000.0,152860000000.0,80320000000.0,150000000000.0,177580000000.0,2010-08-02,567023271400.0,58600.0,58600.0,0.16734930027668143,0.09210935512151396,0.5343579687696459,1.7115975870791982,0.34395413704708133,5.801343067321465,0.30482008364736934,3.709428702080335,1308490000000.0,0.4216310403594983,0
00126955,1,1,003230,삼양식품,216300000000.0,91380000000.0,79940000000.0,94060000000.0,98450000000.0,19710000000.0,124920000000.0,300490000000.0,20910000000.0,26710000000.0,25000000000.0,31770000000.0,2010-08-02,112403574250.0,16850.0,16850.0,0.36957928802588996,0.21569271175311885,1.2300675667542131,0.9554088369730828,-0.274546429736864,5.70287033231862,0.3740676037472129,5.375589395026303,279370000000.0,0.0755986684325447,0
00127200,1,1,005680,삼영전자공업,442060000000.0,402180000000.0,36670000000.0,221810000000.0,28470000000.0,14319999999.0,39880000000.0,272040000000.0,37290000000.0,11970000000.0,15000000000.0,28950000000.0,2010-08-02,264000000000.0,13100.0,13100.0,0.08295254037913405,0.03560594758317171,0.6564224973892288,7.791008078679312,0.6891287878787878,18.435754191231545,0.9704455227172475,7.079646017699115,166630000000.0,0.6325991718177999,0
00127255,1,1,003720,삼영화학공업,119870000000.0,71170000000.0,24120000000.0,58390000000.0,33060000000.0,7670000000.0,48700000000.0,202330000000.0,18110000000.0,10400000000.0,9500000000.0,20300000000.0,2010-08-02,67320000000.0,20550.0,20550.0,0.2012179861516643,0.10777012786286357,0.9459041731066461,1.7661826981246218,0.14393939393939395,8.777053455019557,0.3327237681016162,3.7172832689122033,158470000000.0,0.2767716286994384,0
00127370,1,1,026250,삼우이엠씨,192540000000.0,104840000000.0,17220000000.0,118330000000.0,82190000000.0,3720000000.0,87710000000.0,133459999999.0,-1970000000.0,2340000000.0,0.0,11340000000.0,2010-08-02,67556817250.0,2065.0,2065.0,0.08943596135867872,0.035482640213658906,0.6443801721671117,1.4397128604453096,0.45324811390518843,18.160434744623657,0.5061952438970942,-34.29280063451777,162420000000.0,-0.1783031646410541,0
00127857,1,1,002450,삼익악기,271980000000.0,137259999999.0,29570000000.0,105400000000.0,117559999999.0,7490000000.0,134709999999.0,114000000000.0,14190000000.0,7459999999.0,3000000000.0,17530000000.0,2010-08-02,74057462850.0,1055.0,1055.0,0.10872122950216928,0.0545679731899648,0.5395414749420046,0.8965634569657754,-0.3957737528541325,9.887511728971962,0.6496268671052632,5.218989630021142,100920000000.0,0.12960760998810938,0
00127954,1,1,051500,CJ프레시웨이,253040000000.0,81220000000.0,115159999999.0,157930000000.0,164870000000.0,7790000000.0,171820000000.0,779630000000.0,37330000000.0,9800000000.0,0.0,19760000000.0,2010-08-02,118540400000.0,11000.0,11000.0,0.45510591210480555,0.09591233686284166,1.4594976606747108,0.9579062291502396,-0.11717524152103417,15.216996148908857,0.15204699665225813,3.175472810072328,656960000000.0,0.18672369702873848,0
00128555,1,1,004690,삼천리,1530730000000.0,839929999999.0,218190000000.0,724370000000.0,545080000000.0,120870000000.0,690800000000.0,2339340000000.0,35490000000.0,25989999999.0,200000000000.0,195870000000.0,2010-08-02,401447475000.0,99600.0,99600.0,0.14253983393544256,0.1439048492137963,0.47795349017236904,1.3289241946136348,0.08362239667841977,3.3213160833953834,0.17160715201723564,11.311565934065934,2094520000000.0,0.11688596910031901,0
00128661,1,1,031330,에스에이엠티,232569999999.0,-176130000000.0,47580000000.0,201260000000.0,403570000000.0,-85730000000.0,408690000000.0,1127290000000.0,18620000000.0,-67670000000.0,0.0,-77360000000.0,2010-08-02,6300000000.0,600.0,600.0,0.2045835662390015,0.48674274683472435,-0.03576903423607562,0.49869911043932896,-32.925396825396824,-0.07348652746996384,0.0055886240452767254,0.3383458646616541,816920000000.0,0.37992704303971014,0
00129271,1,1,009470,삼화전기,136609999999.0,53820000000.0,13560000000.0,57150000000.0,73090000000.0,-14300000000.0,82790000000.0,167620000000.0,4840000000.0,-4470000000.0,3000000000.0,-2600000000.0,2010-08-02,38823123400.0,5140.0,5140.0,0.09926066905862865,-0.26570048309178745,0.7213512337421033,0.781912710357094,-0.6604311491331478,-2.714903734265734,0.23161390884142705,8.021306487603306,147140000000.0,0.13918716868288694,0
00129280,1,1,011230,삼화전자공업,90450000000.0,16710000000.0,5850000000.0,29589999999.0,63979999999.0,-4060000000.0,73740000000.0,41950000000.0,4279999999.0,-3710000000.0,0.0,2089999999.0,2010-08-02,14928873000.0,2385.0,2385.0,0.06467661691542288,-0.24296828246558946,0.8934095152603232,0.4624882775783446,-2.957356526577726,-3.677062315270936,0.35587301549463646,3.4880544400673026,43180000000.0,-0.02848540991199633,0
00129350,1,1,001820,삼화콘덴서공업,95440000000.0,44730000000.0,25900000000.0,47780000000.0,44710000000.0,12220000000.0,50710000000.0,154690000000.0,17740000000.0,11240000000.0,10000000000.0,16750000000.0,2010-08-02,129417750000.0,12050.0,12050.0,0.2713746856663873,0.2731947238989493,2.8933098591549298,1.0686647282487138,-0.022639861997291715,10.590650572831423,0.8366264787639796,7.295250845546787,94580000000.0,0.6355466271939099,0
00129387,1,1,000390,삼화페인트공업,359150000000.0,200620000000.0,59590000000.0,180810000000.0,117370000000.0,16150000000.0,158530000000.0,349410000000.0,22670000000.0,17900000000.0,25000000000.0,30820000000.0,2010-08-02,109760000000.0,4800.0,4800.0,0.16591953222887373,0.08050044860931113,0.5471039776692254,1.5405129078981,0.20298833819241982,6.796284829721362,0.31412953264073723,4.841640935156595,325750000000.0,0.07263238679969297,0
00129411,1,1,000360,삼환기업,2138370000000.0,698160000000.0,79000000000.0,1074010000000.0,677870000000.0,-9180000000.0,1440210000000.0,1140230000000.0,-231440000000.0,11630000000.0,26700000000.0,35490000000.0,2010-08-02,101815789950.0,8590.0,8590.0,0.03694402746016826,-0.013148848401512547,0.14583446480749399,1.5843893371885465,-3.596691634763474,-11.091044656862746,0.08929408097489103,-0.4399230467939855,800600000000.0,0.4242193354983763,0
00129642,1,1,041650,상신브레이크,145220000000.0,67590000000.0,34680000000.0,87870000000.0,68730000000.0,6100000000.0,77630000000.0,172300000000.0,5910000000.0,8130000000.0,10000000000.0,16800000000.0,2010-08-02,62267205000.0,2765.0,2765.0,0.23881008125602535,0.09025003698772008,0.9212487794052374,1.2784810126582278,0.16445253966353557,10.207738524590164,0.3613883052814858,10.535906091370558,149810000000.0,0.15012348975368806,0
00130408,1,1,079650,서산,39670000000.0,32350000000.0,10860000000.0,18540000000.0,6090000000.0,3470000000.0,7320000000.0,47040000000.0,8430000000.0,4870000000.0,0.0,5680000000.0,2010-08-02,12400000000.0,30800.0,30800.0,0.2737585076884295,0.10726429675425038,0.38330757341576505,3.044334975369458,0.9048387096774193,3.5734870317002883,0.26360544217687076,1.4709371293001186,37020000000.0,0.27066450567260936,0
00130587,1,1,027040,서울전자통신,87100000000.0,45110000000.0,28410000000.0,67529999999.0,32110000000.0,11620000000.0,41990000000.0,124359999999.0,13740000000.0,12640000000.0,0.0,14730000000.0,2010-08-02,52368516870.0,885.0,885.0,0.32617680826636053,0.25759255154067834,1.1609070465528708,2.103083151635005,0.48769760011345537,4.506757045611016,0.4211041884080179,3.811391329694323,13330000000.0,8.329332333008253,0
00130684,1,1,017390,서울도시가스,836329999999.0,382030000000.0,153230000000.0,464350000000.0,379140000000.0,24210000000.0,454300000000.0,1428210000000.0,67710000000.0,7400000000.0,125000000000.0,63229999999.0,2010-08-02,224750000000.0,44900.0,44900.0,0.18321715112477516,0.06337198649320734,0.5883045834096798,1.2247454766049481,0.04471635150166852,9.283353985956216,0.15736481329776433,3.319302909466844,1315860000000.0,0.08538142355569733,0
00130772,1,1,034120,SBS,688130000000.0,490870000000.0,148300000000.0,372700000000.0,105380000000.0,25939999999.0,197260000000.0,575410000000.0,-6440000000.0,19080000000.0,50000000000.0,50250000000.0,2010-08-02,584082624000.0,31900.0,31900.0,0.2155116039120515,0.05284494876240145,1.1898926884918615,3.5367242360979314,0.3003684629385585,22.516677872880365,1.0150720773014026,-90.69605962732919,607220000000.0,-0.05238628503672471,0
00131197,1,1,021050,서원,221130000000.0,91740000000.0,36410000000.0,124180000000.0,107990000000.0,37750000000.0,129390000000.0,359450000000.0,-29110000000.0,25620000000.0,8500000000.0,52310000000.0,2010-08-02,98050937950.0,3525.0,3525.0,0.16465427576538688,0.4114889906256813,1.0687915625681272,1.1499212890082415,-0.053135646725345785,2.5973758397350992,0.27278046445959103,-3.368290551356922,250330000000.0,0.43590460592018543,0
00131692,1,1,008490,서흥,255240000000.0,135690000000.0,41810000000.0,91600000000.0,81970000000.0,13210000000.0,119550000000.0,146150000000.0,23730000000.0,24470000000.0,25000000000.0,34390000000.0,2010-08-02,82256393430.0,7130.0,7130.0,0.1638066133834822,0.09735426339450218,0.6062082204289189,1.117482005611809,-0.3397912166400219,6.22682766313399,0.5628217135135135,3.4663461201011376,101610000000.0,0.43834268280681044,0
00131780,1,1,001740,SK네트웍스,7964130000000.0,3095400000000.0,1796070000000.0,3386900000000.0,3666250000000.0,48170000000.0,4868730000000.0,22049150000000.0,324300000000.0,348910000000.0,12500000000.0,418880000000.0,2010-08-02,2593560911150.0,10400.0,10400.0,0.22551992496355533,0.015561801382696906,0.8378758516346837,0.9238049778383908,-0.5713496041791237,53.84182917064563,0.11762634437835472,7.997412615325316,21897440000000.0,0.006928207132888664,0
00131832,1,1,006120,SK디스커버리,2402670000000.0,1022770000000.0,362690000000.0,805470000000.0,958579999999.0,144630000000.0,1379900000000.0,1862850000000.0,190410000000.0,104170000000.0,48500000000.0,284250000000.0,2010-08-02,1381894016100.0,66500.0,66500.0,0.15095289823404795,0.1414100922005925,1.3511288130273669,0.8402741555225858,-0.4156831083335639,9.554684478323999,0.7418171168371044,7.2574655538049475,1086410000000.0,0.7146841431871944,0
00131896,1,1,003100,선광,287550000000.0,170290000000.0,20330000000.0,60179999999.0,46700000000.0,12990000000.0,117259999999.0,105230000000.0,26170000000.0,14430000000.0,25000000000.0,33489999999.0,2010-08-02,108570000000.0,16700.0,16700.0,0.07070074769605286,0.07628163720711727,0.6375594573962065,1.288650963576017,-0.5257437597863129,8.35796766743649,1.0317399980994013,4.148643484906382,124100000000.0,-0.15205479452054793,0
00132105,1,1,003940,삼양제넥스,510180000000.0,356290000000.0,59260000000.0,343510000000.0,139710000000.0,20140000000.0,153890000000.0,452870000000.0,63970000000.0,22860000000.0,165000000000.0,43990000000.0,2010-08-02,193188829900.0,64000.0,64000.0,0.11615508251989494,0.05652698644362738,0.5422235535659155,2.4587359530455943,0.9815267274932649,9.592295427010924,0.42658782851590965,3.0199910880100047,258319999999.0,0.7531356457175331,0
00132211,1,1,002820,선창산업,376700000000.0,213800000000.0,36400000000.0,198140000000.0,117950000000.0,15650000000.0,162900000000.0,303380000000.0,13340000000.0,18880000000.0,18700000000.0,37480000000.0,2010-08-02,61000000000.0,30400.0,30400.0,0.09662861693655429,0.07319925163704397,0.2853133769878391,1.6798643493005512,0.5777049180327869,3.8977635782747604,0.2010679675654295,4.572713643178411,245790000000.0,0.2343057081248221,0
00132318,1,1,014620,성광벤드,362000000000.0,277740000000.0,87360000000.0,219250000000.0,46540000000.0,46130000000.0,84260000000.0,260860000000.0,16069999999.0,61100000000.0,15000000000.0,64560000000.0,2010-08-02,617760000000.0,21750.0,21750.0,0.24132596685082872,0.16609058832001153,2.224238496435515,4.71100128921358,0.218515281015281,13.391719054845003,2.3681668327838685,38.44181705279663,261900000000.0,-0.003970981290568942,0
00132628,1,1,014910,성문전자,43890000000.0,25710000000.0,7700000000.0,27289999999.0,17310000000.0,1320000000.0,18180000000.0,45790000000.0,2770000000.0,2430000000.0,1000000000.0,3200000000.0,2010-08-02,35689013820.0,2560.0,2560.0,0.17543859649122806,0.051341890315052506,1.3881374492415404,1.5765453494511843,0.2552606257193576,27.03713168181818,0.7794062856518891,12.884120512635379,39090000000.0,0.17139933486825276,0
00132637,1,1,014820,동원시스템즈,395550000000.0,121959999999.0,53790000000.0,220800000000.0,196730000000.0,-8309999999.0,273590000000.0,379240000000.0,-47920000000.0,13900000000.0,0.0,6950000000.0,2010-08-02,153760435500.0,1290.0,1290.0,0.13598786499810392,-0.06813709412158198,1.2607447974849193,1.122350429522696,-0.3433262908519793,-18.503060832551512,0.4054436122244489,-3.208690223288815,504400000000.0,-0.24813639968279144,0
00132804,1,1,004980,성신양회,1158230000000.0,389740000000.0,120350000000.0,294530000000.0,517710000000.0,15719999999.0,768500000000.0,625560000000.0,17420000000.0,13969999999.0,0.0,128270000000.0,2010-08-02,75518247375.0,3970.0,3970.0,0.10390855011526208,0.040334582026479195,0.1937657088700159,0.5689092348998475,-6.276231460277583,4.803959756984985,0.12072102975733742,4.335146232778416,567640000000.0,0.10203650200831516,0
00132868,1,1,011300,성안,293310000000.0,84070000000.0,33710000000.0,118020000000.0,127700000000.0,6270000000.0,209240000000.0,230630000000.0,26420000000.0,14560000000.0,0.0,29980000000.0,2010-08-02,23311722600.0,405.0,405.0,0.11492959667246258,0.07458070655406208,0.2772894326156774,0.9241973375097886,-3.9130527402552397,3.717978086124402,0.10107844859732039,0.8823513474640424,77590000000.0,1.9724191261760535,0
00132992,1,1,015750,성우하이텍,1457820000000.0,411739999999.0,278980000000.0,801140000000.0,651090000000.0,118909999999.0,1046079999999.0,1383500000000.0,163060000000.0,144180000000.0,9400000000.0,316920000000.0,2010-08-02,514500000000.0,16550.0,16550.0,0.19136793294096666,0.28879875649509107,1.2495749745015048,1.2304596906725644,-0.4760738581127308,4.326801782897374,0.37188290567401516,3.1552802649331535,284740000000.0,3.8588185713282295,0
00133335,1,1,000180,성창기업지주,247690000000.0,72180000000.0,31300000000.0,59040000000.0,107480000000.0,2630000000.0,175500000000.0,145360000000.0,4400000000.0,12460000000.0,0.0,16330000000.0,2010-08-02,94500000000.0,15650.0,15650.0,0.1263676369655618,0.036436686062621224,1.3092269326683292,0.5493114998139189,-1.2323809523809524,35.93155893536122,0.6501100715465052,21.477272727272727,184910000000.0,-0.21388783732626682,0
00133663,1,1,053060,세동,78730000000.0,23920000000.0,8170000000.0,27450000000.0,42200000000.0,2340000000.0,54810000000.0,85450000000.0,5410000000.0,2020000000.0,0.0,8330000000.0,2010-08-02,10897516000.0,1590.0,1590.0,0.10377238663787629,0.09782608695652174,0.45558177257525084,0.6504739336492891,-2.5106638980846645,4.65705811965812,0.12753090696313635,2.014328280961183,58990000000.0,0.44855060179691475,0
00133812,1,1,004360,세방,1009460000000.0,629800000000.0,229469999999.0,573770000000.0,280910000000.0,95420000000.0,379660000000.0,1173680000000.0,88830000000.0,144010000000.0,17500000000.0,163160000000.0,2010-08-02,263760000000.0,16000.0,16000.0,0.22731955698987577,0.1515084153699587,0.41879961892664336,2.04254031540351,0.7359341825902336,2.7642003772793964,0.22472905732397247,2.9692671394799053,502389999999.0,1.3361929974767337,0
00134316,1,1,021820,세원정공,458939999999.0,175780000000.0,33950000000.0,205230000000.0,202610000000.0,15669999999.0,283160000000.0,213460000000.0,66840000000.0,15719999999.0,5000000000.0,31680000000.0,2010-08-02,84400000000.0,83400.0,83400.0,0.07397481152236453,0.08914552280691773,0.4801456365911935,1.0129312472237304,-0.9233412322274882,5.386088066712578,0.39539023704675347,1.2627169359664872,58760000000.0,2.6327433628318584,0
00134477,1,1,003570,S&T중공업,910770000000.0,576370000000.0,72100000000.0,410170000000.0,247840000000.0,41830000000.0,334390000000.0,496630000000.0,58890000000.0,51150000000.0,19500000000.0,67440000000.0,2010-08-02,618619012950.0,19150.0,19150.0,0.07916378449004688,0.07257490847892846,1.0733018945295556,1.654979018721756,0.12249865977870443,14.78888388596701,1.245633596339327,10.504652962302599,435010000000.0,0.14165191604790683,1
00134510,1,1,033530,세종공업,379650000000.0,188210000000.0,107659999999.0,260540000000.0,167620000000.0,38490000000.0,191440000000.0,582790000000.0,53800000000.0,47080000000.0,22500000000.0,66629999999.0,2010-08-02,255693982500.0,12200.0,12200.0,0.2835769787936257,0.2045056054407311,1.3585568381063706,1.5543491230163464,0.27024492060543504,6.643127630553391,0.4387411975154001,4.75267625464684,392190000000.0,0.48598893393508247,0
00134723,1,1,001020,페이퍼코리아,364070000000.0,148360000000.0,42480000000.0,77870000000.0,143860000000.0,1110000000.0,215710000000.0,210350000000.0,5870000000.0,11900000000.0,0.0,17580000000.0,2010-08-02,74288876480.0,7250.0,7250.0,0.11668085807674348,0.0074818010245349155,0.5007338668104611,0.5412901431947726,-1.8554594783393876,66.92691574774774,0.35316794143094843,12.655685942078364,219130000000.0,-0.040067539816547204,0
00134963,1,1,004430,송원산업,568230000000.0,177460000000.0,74110000000.0,211530000000.0,311490000000.0,27800000000.0,390770000000.0,426430000000.0,28320000000.0,42650000000.0,6000000000.0,66390000000.0,2010-08-02,237840000000.0,9970.0,9970.0,0.1304225401685937,0.15665502084976896,1.3402456891693904,0.6790908215352017,-0.7536158762193071,8.555395683453238,0.5577468752198486,8.398305084745763,369880000000.0,0.15288742294798308,0
00135111,1,1,017550,수산중공업,85180000000.0,42450000000.0,27250000000.0,49600000000.0,36300000000.0,-250000000.0,42730000000.0,95980000000.0,21270000000.0,3210000000.0,0.0,3800000000.0,2010-08-02,39099207250.0,830.0,830.0,0.31991077717774125,-0.005889281507656066,0.921064952885748,1.3663911845730028,0.17570688725408876,-156.396829,0.4073682772452594,1.8382325928537846,101040000000.0,-0.05007917656373717,0
00135777,1,1,016590,신대양제지,372430000000.0,203880000000.0,36180000000.0,87020000000.0,93700000000.0,10560000000.0,168550000000.0,234650000000.0,28460000000.0,14130000000.0,50000000000.0,28689999999.0,2010-08-02,58172061600.0,16000.0,16000.0,0.09714577235990655,0.05179517363154797,0.2853250029429076,0.9287086446104589,-1.4015318996361648,5.508717954545455,0.2479099151928404,2.0439937315530567,184180000000.0,0.2740254099250734,0
00135795,1,1,029530,신도리코,834810000000.0,723440000000.0,144190000000.0,606810000000.0,89040000000.0,63990000000.0,111380000000.0,634800000000.0,78230000000.0,69790000000.0,225000000000.0,86480000000.0,2010-08-02,500977441300.0,49700.0,49700.0,0.17272193672811778,0.08845239411699657,0.6924934221220834,6.815026954177897,0.9889267642758428,7.828995800906392,0.7891894160365469,6.403904401124888,643900000000.0,-0.014132629290262488,0
