기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,ROE,PBR,유동비율,NCAV,PER,PSR,PCR,2004-당기순이익,2003-당기순이익,2002-당기순이익,2001-당기순이익,2000-당기순이익,2004-자본총계,2003-자본총계,2002-자본총계,2001-자본총계,2000-자본총계,증자
00105271,1,1,002380,케이씨씨,3774460000000.0,2314360000000.0,608940000000.0,1275980000000.0,863050000000.0,243860000000.0,1460110000000.0,2707940000000.0,393810000000.0,267719999999.0,500000000000.0,545710000000.0,2006-08-01,2430120000000.0,228500.0,228500.0,0.16133168718174254,0.1053682227484056,1.0500181475656336,1.4784543189849952,-0.07576992082695505,9.96522594931518,0.8974054078007637,6.170793022015692,130630000000.0,193910000000.0,154320000000.0,89550000000.0,67740000000.0,1778500000000.0,1735900000000.0,1220100000000.0,1095000000000.0,1041000000000.0,0
00116824,1,1,000640,동아쏘시오홀딩스,724290000000.0,344220000000.0,378460000000.0,339380000000.0,226140000000.0,25260000000.0,380070000000.0,743450000000.0,35860000000.0,48090000000.0,54500000000.0,85350000000.0,2006-08-01,540821200000.0,56900.0,56900.0,0.522525507738613,0.07338330137702632,1.5711498460287026,1.5007517467055806,-0.07523743521888565,21.410182106096595,0.7274479790167463,15.081461238148355,26570000000.0,23810000000.0,41900000000.0,32160000000.0,20900000000.0,262300000000.0,239200000000.0,253500000000.0,212000000000.0,193800000000.0,0
00120021,1,1,003550,LG,50359450000000.0,18223440000000.0,14006940000000.0,20831200000000.0,21252020000000.0,2035609999999.0,32136009999999.0,62046119999999.0,6604230000000.0,3267020000000.0,50000000000.0,8003210000000.0,2006-08-01,4728065389400.0,27450.0,27450.0,0.2781392568822733,0.11170283985893993,0.2594496642456089,0.9801985881812646,-2.3910011958260164,2.3226774231814162,0.07620243440524688,0.7159147076040658,644290000000.0,-14930000000.0,315810000000.0,120720000000.0,324820000000.0,3460300000000.0,4258500000000.0,3362700000000.0,1728900000000.0,2377900000000.0,0
00120571,1,1,005300,롯데칠성음료,1280860000000.0,972779999999.0,413360000000.0,556390000000.0,300040000000.0,81560000000.0,308090000000.0,1092379999999.0,0.0,95180000000.0,22500000000.0,101130000000.0,2006-08-01,1567536201000.0,1235000.0,1235000.0,0.32272067204846744,0.08384218425551906,1.6113984672810002,1.8543860818557525,0.158401445428564,19.219423749386955,1.4349733618351077,inf,117500000000.0,120250000000.0,121180000000.0,97260000000.0,72580000000.0,843900000000.0,727300000000.0,606800000000.0,485700000000.0,381400000000.0,0
00148276,1,1,030000,제일기획,1033950000000.0,388790000000.0,214100000000.0,903029999999.0,630400000000.0,56970000000.0,645160000000.0,735660000000.0,100370000000.0,70740000000.0,20000000000.0,78130000000.0,2006-08-01,867410836500.0,190000.0,190000.0,0.20706997437013394,0.14653154659327658,2.231052332878932,1.4324714466989212,0.2972870399446525,15.225747525013164,1.1790920214501264,8.64213247484308,42720000000.0,44190000000.0,40600000000.0,35190000000.0,41730000000.0,335900000000.0,279700000000.0,241400000000.0,200300000000.0,206600000000.0,0
00164609,1,1,010620,현대미포조선,2640580000000.0,730250000000.0,227319999999.0,1442590000000.0,1740450000000.0,136000000000.0,1910330000000.0,1975390000000.0,699070000000.0,166570000000.0,75100000000.0,210269999999.0,2006-08-01,1778000000000.0,88900.0,88900.0,0.08608714752024177,0.1862375898664841,2.4347826086956523,0.8288603522077623,-0.2630708661417323,13.073529411764708,0.9000754281433033,2.5433790607521423,106280000000.0,33130000000.0,-74460000000.0,-62560000000.0,8390000000.0,465200000000.0,256000000000.0,183100000000.0,259200000000.0,310700000000.0,0
00164724,1,1,017800,현대엘리베이터,568580000000.0,333340000000.0,88060000000.0,219710000000.0,141720000000.0,85200000000.0,235230000000.0,481589999999.0,43650000000.0,57810000000.0,19900000000.0,124980000000.0,2006-08-01,517820443800.0,72300.0,72300.0,0.1548770621548419,0.255594888102238,1.553430262794744,1.5503104713519615,-0.02997177918683017,6.07770473943662,1.0752308889326507,11.863011312714775,83940000000.0,28350000000.0,-35880000000.0,8059999999.0,10580000000.0,225800000000.0,282100000000.0,117500000000.0,97400000000.0,102200000000.0,0
00165413,1,1,011170,롯데케미칼,4114160000000.0,2346680000000.0,799350000000.0,1836720000000.0,1444140000000.0,551470000000.0,1767480000000.0,5324560000000.0,1355760000000.0,600190000000.0,100000000000.0,1102440000000.0,2006-08-01,1518129000000.0,46300.0,46300.0,0.19429239504540416,0.2350000852267885,0.6469262958733188,1.2718434500810172,0.045608772377050966,2.75287685640198,0.28511820695043344,1.1197623473181093,535260000000.0,210660000000.0,59550000000.0,7430000000.0,34870000000.0,1610500000000.0,1094100000000.0,895000000000.0,832800000000.0,830300000000.0,0
00166272,1,1,013520,화승알앤에이,907420000000.0,190650000000.0,199890000000.0,535730000000.0,558190000000.0,10240000000.0,716770000000.0,1020540000000.0,10240000000.0,27989999999.0,5000000000.0,75610000000.0,2006-08-01,80700000000.0,13400.0,13400.0,0.2202838817747019,0.05371098872279045,0.4232887490165224,0.9597628047797344,-2.243370508054523,7.880859375,0.07907578340878359,7.880859375,16519999999.0,2980000000.0,9920000000.0,1150000000.0,11480000000.0,127000000000.0,121700000000.0,120900000000.0,112200000000.0,113800000000.0,0
00173032,1,1,025900,동화기업,640820000000.0,303620000000.0,61340000000.0,179250000000.0,163370000000.0,11090000000.0,337200000000.0,357400000000.0,13010000000.0,10030000000.0,0.0,37570000000.0,2006-08-01,102589733400.0,4970.0,4970.0,0.09572110733123186,0.03652592055859298,0.33788858902575586,1.0972026687886394,-1.5396277460255101,9.250652245266004,0.2870445814213766,7.885452221368178,9300000000.0,5320000000.0,7259999999.0,10910000000.0,6680000000.0,227500000000.0,225200000000.0,224900000000.0,217700000000.0,207200000000.0,0
00174004,1,1,002920,유성기업,204280000000.0,139170000000.0,12540000000.0,85980000000.0,43890000000.0,10640000000.0,65110000000.0,167230000000.0,20900000000.0,5160000000.0,9700000000.0,24780000000.0,2006-08-01,91477379400.0,3630.0,3630.0,0.06138633248482475,0.07645325860458432,0.657306742832507,1.958988380041012,0.22814383333766555,8.597498063909775,0.5470153644680978,4.3769081052631575,11030000000.0,10650000000.0,16050000000.0,2640000000.0,5850000000.0,117300000000.0,106800000000.0,96900000000.0,81800000000.0,79600000000.0,0
00239514,1,1,054090,삼진엘앤디,97370000000.0,54950000000.0,13850000000.0,46370000000.0,31939999999.0,7320000000.0,42420000000.0,84760000000.0,9020000000.0,3920000000.0,9100000000.0,18880000000.0,2006-08-01,48784032000.0,6400.0,6400.0,0.14224093663346,0.1332120109190173,0.8877894813466788,1.4517845961631741,0.0809691171078274,6.6644852459016395,0.5755548843794243,5.408429268292683,6300000000.0,5880000000.0,3040000000.0,1450000000.0,610000000.0,47400000000.0,29400000000.0,23800000000.0,20800000000.0,13900000000.0,0
00247975,1,1,036830,솔브레인홀딩스,119200000000.0,95080000000.0,30820000000.0,58050000000.0,20530000000.0,16140000000.0,24120000000.0,100390000000.0,27820000000.0,19890000000.0,9500000000.0,24300000000.0,2006-08-01,191927438100.0,13900.0,13900.0,0.25855704697986576,0.16975178796802692,2.018588957719816,2.8275694106186067,0.17678556195973108,11.891415,1.9118182896702856,6.898901441409057,12240000000.0,8370000000.0,8860000000.0,7709999999.0,6459999999.0,77400000000.0,66800000000.0,58800000000.0,45800000000.0,37700000000.0,0
00104120,1,0,026910,광진실업,19800000000.0,16200000000.0,3290000000.0,13600000000.0,2900000000.0,1580000000.0,3600000000.0,25110000000.0,-2020000000.0,1610000000.0,5000000000.0,2380000000.0,2006-08-01,11940000000.0,1870.0,1870.0,0.16616161616161615,0.09753086419753086,0.737037037037037,4.689655172413794,0.8375209380234506,7.556962025316457,0.4755077658303465,-5.910891089108911,2480000000.0,890000000.0,1720000000.0,1280000000.0,1600000000.0,14600000000.0,12500000000.0,11600000000.0,10600000000.0,9500000000.0,0
00108649,1,0,048770,TPC,32200000000.0,16300000000.0,8650000000.0,23200000000.0,11500000000.0,1400000000.0,15900000000.0,33270000000.0,1670000000.0,2350000000.0,3700000000.0,3350000000.0,2006-08-01,9331000000.0,2260.0,2260.0,0.2686335403726708,0.08588957055214724,0.5724539877300614,2.017391304347826,0.7823384417532955,6.665,0.2804628794709949,5.587425149700599,-330000000.0,1230000000.0,860000000.0,1090000000.0,1750000000.0,15200000000.0,16200000000.0,15000000000.0,14700000000.0,9700000000.0,0
00111874,1,0,005710,대원산업,145300000000.0,62600000000.0,5030000000.0,92400000000.0,68800000000.0,2390000000.0,82700000000.0,342750000000.0,11920000000.0,-3960000000.0,3600000000.0,12690000000.0,2006-08-01,17340000000.0,1440.0,1440.0,0.034618031658637305,0.03817891373801917,0.2769968051118211,1.3430232558139534,0.5594002306805075,7.2552301255230125,0.05059080962800875,1.4546979865771812,8470000000.0,11640000000.0,12380000000.0,5660000000.0,3270000000.0,61000000000.0,53800000000.0,41900000000.0,30600000000.0,25800000000.0,0
