기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,1997-당기순이익,1996-당기순이익,1995-당기순이익,1994-당기순이익,1993-당기순이익,증자
00100939,1,1,000860,강남제비스코,217290000000.0,97480000000.0,31230000000.0,92450000000.0,59690000000.0,19120000000.0,119809999999.0,135859999999.0,14569999999.0,13760000000.0,11300000000.0,35310000000.0,1999-09-01,34620168000.0,36500.0,36500.0,0.14372497583874086,0.3551514977431268,1.5488356508627912,-0.7902907923208229,1.8106782426778243,0.2548223759771443,2.3761268361273937,,,,,,0
00101488,1,1,009450,경동나비엔,121870000000.0,68090000000.0,25590000000.0,81230000000.0,37260000000.0,-700000000.0,53779999999.0,117920000000.0,30389999999.0,3220000000.0,8000000000.0,3879999999.0,1999-09-01,59673600000.0,27000.0,27000.0,0.20997784524493313,0.87639300925246,2.1800858829844336,0.46000241314417095,-85.248,0.5060515603799186,1.963593287330161,,,,,,0
00101628,1,1,000050,경방,293170000000.0,22240000000.0,64650000000.0,127550000000.0,199370000000.0,-5330000000.0,270919999999.0,371880000000.0,18670000000.0,20300000000.0,6500000000.0,33270000000.0,1999-09-01,48149732400.0,30900.0,30900.0,0.2205205171061159,2.16500595323741,0.639765260570798,-2.977586641769166,-9.033720900562852,0.12947653113907712,2.578989416175683,,,,,,0
00102858,1,1,010130,고려아연,1412310000000.0,559270000000.0,133920000000.0,459939999999.0,449270000000.0,47820000000.0,853040000000.0,1029120000000.0,269240000000.0,85340000000.0,50000000000.0,185700000000.0,1999-09-01,664224000000.0,35900.0,35900.0,0.09482337447161034,1.1876624886012124,1.0237496382999087,-0.5918184227022811,13.8900878293601,0.6454291044776119,2.4670331302926756,,,,,,0
00103006,1,1,002240,고려제강,467580000000.0,302530000000.0,94680000000.0,171080000000.0,110820000000.0,43610000000.0,165050000000.0,367150000000.0,76350000000.0,35390000000.0,4500000000.0,62320000000.0,1999-09-01,167580000000.0,152000.0,152000.0,0.20248941357628641,0.5539285360129574,1.5437646634181557,0.0359828141783029,3.842696629213483,0.45643469971401335,2.194891944990177,,,,,,0
00104388,1,1,007690,국도화학,173770000000.0,100220000000.0,17400000000.0,100020000000.0,0.0,5960000000.0,73550000000.0,142160000000.0,10000000000.0,7970000000.0,50000000000.0,20260000000.0,1999-09-01,142650622800.0,25800.0,25800.0,0.1001323588651666,1.4233748034324487,inf,0.18555825050348115,23.934668255033557,1.00345120146314,14.26506228,,,,,,0
00104999,1,1,008600,윌비스,237790000000.0,121050000000.0,46790000000.0,121600000000.0,65800000000.0,21360000000.0,116750000000.0,159560000000.0,11200000000.0,16140000000.0,2900000000.0,29230000000.0,1999-09-01,113461531500.0,10450.0,10450.0,0.19677025947264393,0.9373112887236679,1.8480243161094225,0.04274576533457069,5.311869452247191,0.7110900695663074,10.13049388392857,,,,,,0
00105271,1,1,002380,케이씨씨,933920000000.0,297180000000.0,167760000000.0,421450000000.0,368520000000.0,16919999999.0,636740000000.0,737080000000.0,72130000000.0,72970000000.0,65000000000.0,157080000000.0,1999-09-01,384000000000.0,65500.0,65500.0,0.17962994689052594,1.292146174035938,1.1436285683273635,-0.5606510416666667,22.69503546233422,0.5209746567536767,5.323721059198669,,,,,,0
00105280,1,1,005440,현대그린푸드,1758959999999.0,554540000000.0,341530000000.0,357370000000.0,1031179999999.0,2260000000.0,1204420000000.0,1582440000000.0,64320000000.0,53170000000.0,3300000000.0,131930000000.0,1999-09-01,362977824000.0,16150.0,16150.0,0.19416587074191236,0.6545566126879937,0.3465641304140369,-2.333613636958714,160.60965663716814,0.22937856980359445,5.643311940298507,,,,,,0
00105952,1,1,006260,LS,1390740000000.0,303150000000.0,238169999999.0,537570000000.0,675700000000.0,8850000000.0,1087590000000.0,1755559999999.0,181030000000.0,112180000000.0,22700000000.0,161950000000.0,1999-09-01,803390000000.0,26800.0,26800.0,0.17125415246487483,2.650140194623124,0.7955749593014652,-0.6846239061974881,90.77853107344633,0.45762605664315525,4.4378832237750645,,,,,,0
