기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2015-당기순이익,2014-당기순이익,2013-당기순이익,2012-당기순이익,2011-당기순이익,증자
00100258,1,1,030270,에스마크,104609999999.0,47440000000.0,0.0,20550000000.0,55290000000.0,-20910000000.0,57170000000.0,21210000000.0,-5140000000.0,-7859999999.0,0.0,-10120000000.0,2017-09-01,112482225280.0,1290.0,1290.0,0.0,2.3710418482293423,0.3716766142159523,-0.3255625491835931,-5.379350802486848,5.303263803866101,-21.88370141634241,-16419999999.0,-3720000000.0,490000000.0,-1100000000.0,-3779999999.0,1
00100601,1,1,114190,강원,77190000000.0,55090000000.0,7020000000.0,53720000000.0,12090000000.0,-1130000000.0,22100000000.0,42290000000.0,-15780000000.0,-1310000000.0,0.0,850000000.0,2017-09-01,44538847600.0,2940.0,2940.0,0.09094442285270113,0.808474271192594,4.443341604631927,0.7099420327166256,-39.41490938053097,1.0531768172144715,-2.8224871736375157,890000000.0,1120000000.0,3920000000.0,8970000000.0,919999999.0,0
00100717,1,1,023430,아이이,34490000000.0,9310000000.0,2250000000.0,6570000000.0,8109999999.0,-142120000000.0,25180000000.0,12120000000.0,4910000000.0,-3750000000.0,0.0,-129130000000.0,2017-09-01,,,,0.06523630037692085,,0.8101109742059323,,,,,-12280000000.0,-1180000000.0,-3100000000.0,-21930000000.0,-2370000000.0,1
00100939,1,1,000860,강남제비스코,560934377186.0,464239067735.0,59286415657.0,282580000000.0,63579999999.0,37320000000.0,102980000000.0,332330000000.0,31189999999.0,36820000000.0,50000000000.0,53470000000.0,2017-09-01,245050000000.0,37900.0,37900.0,0.10569224862704615,0.5278530331270634,4.444479396106393,0.7329116506835339,6.566184351554126,0.7373694821412452,7.856684835134873,26070000000.0,26900000000.0,23050000000.0,21930000000.0,17040000000.0,0
00101044,1,1,003060,에이프로젠제약,128690598783.0,78120480559.0,18625154353.0,83070000000.0,45150000000.0,-4770000000.0,50570000000.0,44120000000.0,450000000.0,-250000000.0,0.0,1069999999.0,2017-09-01,322340461295.0,3975.0,3975.0,0.14472816607533245,4.126196600282744,1.8398671096345516,0.10082507132189218,-67.57661662368973,7.305994136332729,716.3121362111111,890000000.0,-3850000000.0,-14900000000.0,-25260000000.0,-4670000000.0,0
00101220,1,1,001390,KG케미칼,1263528833800.0,510212080643.0,210223303894.0,649070000000.0,540589999999.0,28350000000.0,753320000000.0,808470000000.0,75890000000.0,72660000000.0,35000000000.0,95730000000.0,2017-09-01,236998672800.0,20500.0,20500.0,0.16637792369309365,0.4645101160703996,1.2006696387302773,-0.43987588102645275,8.359741544973545,0.29314467178745035,3.1229236104888654,7590000000.0,5470000000.0,-8630000000.0,-12540000000.0,-6530000000.0,0
00101336,1,1,008020,경남에너지,574620000000.0,317030000000.0,108659999999.0,156230000000.0,156360000000.0,28580000000.0,257590000000.0,621330000000.0,52760000000.0,28180000000.0,0.0,68079999999.0,2017-09-01,,,,0.1890988827381574,,0.9991685853159376,,,,,23000000000.0,23250000000.0,17350000000.0,24210000000.0,26070000000.0,0
00101433,1,1,002100,경농,320915150778.0,183969131722.0,68613059895.0,156060000000.0,114390000000.0,6370000000.0,136950000000.0,203980000000.0,16000000000.0,9170000000.0,26500000000.0,14660000000.0,2017-09-01,128415160000.0,6010.0,6010.0,0.21380436457630686,0.6980255806938911,1.3642800944138473,0.14881420542558993,20.159365777080062,0.6295477988038043,8.0259475,6490000000.0,9270000000.0,13750000000.0,6590000000.0,3150000000.0,0
00101488,1,1,009450,경동나비엔,429754701568.0,238762190243.0,200919853506.0,175420000000.0,170090000000.0,37470000000.0,190990000000.0,583250000000.0,61329999999.0,45830000000.0,15000000000.0,66360000000.0,2017-09-01,456711433500.0,35550.0,35550.0,0.46752217665781254,1.9128298037272249,1.0313363513434064,-0.034091548531376976,12.188722538030424,0.7830457496785255,7.446786784729281,19320000000.0,9080000000.0,9250000000.0,9210000000.0,9450000000.0,0
00101549,1,1,011040,경동제약,238488083067.0,208571469647.0,94969255926.0,112480000000.0,27189999999.0,16950000000.0,29920000000.0,158600000000.0,25630000000.0,26280000000.0,35000000000.0,29460000000.0,2017-09-01,265500000000.0,20000.0,20000.0,0.3982138424053653,1.2729449547886371,4.136815005668879,0.31096045197740113,15.663716814159292,1.6740226986128626,10.35895435037066,13719999999.0,24960000000.0,18740000000.0,7959999999.0,20240000000.0,0
