기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2017-당기순이익,2016-당기순이익,2015-당기순이익,2014-당기순이익,2013-당기순이익,증자
00100258,1,1,030270,에스마크,61660000000.0,26780000000.0,0.0,29070000000.0,26060000000.0,-34500000000.0,34880000000.0,14219999999.0,-7130000000.0,-10390000000.0,0.0,-22460000000.0,2019-09-02,,,,0.0,,1.1155026861089792,,,,,-86910000000.0,-20070000000.0,-16419999999.0,-3720000000.0,490000000.0,1
00100601,1,1,114190,강원,93845576048.0,50203707277.0,5893131773.0,70560000000.0,43610000000.0,1710000000.0,43640000000.0,85910000000.0,-10170000000.0,340000000.0,0.0,4340000000.0,2019-09-02,32255884170.0,2045.0,2045.0,0.06279605306046382,0.6425000447084015,1.6179775280898876,0.8345764096287676,18.863090157894735,0.37546134524502384,-3.1716700265486724,-6290000000.0,-760000000.0,890000000.0,1120000000.0,3920000000.0,0
00100939,1,1,000860,강남제비스코,657866049667.0,549542540453.0,37865903734.0,187920000000.0,60379999999.0,38840000000.0,108320000000.0,307020000000.0,10280000000.0,1700000000.0,55000000000.0,44730000000.0,2019-09-02,148850000000.0,22800.0,22800.0,0.05755868349364896,0.270861651360602,3.1122888374149102,0.534766543500168,3.832389289392379,0.4848218357110286,14.479571984435797,16650000000.0,22370000000.0,26070000000.0,26900000000.0,23050000000.0,0
00101044,1,1,003060,에이프로젠제약,217062047762.0,150510885707.0,18780769178.0,87290000000.0,62040000000.0,-1220000000.0,66550000000.0,45400000000.0,1330000000.0,-830000000.0,0.0,5340000000.0,2019-09-02,193568320728.0,783.0,783.0,0.08652258361900453,1.2860752218601652,1.4069954867827208,0.10714563169220036,-158.6625579737705,4.2636193992951545,145.54009077293233,-7559999999.0,-5230000000.0,890000000.0,-3850000000.0,-14900000000.0,1
00101220,1,1,001390,KG케미칼,1508599076377.0,604158561945.0,398717624890.0,664200000000.0,723150000000.0,27770000000.0,904440000000.0,1282780000000.0,58470000000.0,72460000000.0,35000000000.0,94890000000.0,2019-09-02,147049521600.0,11250.0,11250.0,0.26429661209096494,0.2433955766952894,0.9184816428126945,-1.633735338857437,5.295265451926539,0.11463346918411575,2.5149567573114417,5790000000.0,10880000000.0,7590000000.0,5470000000.0,-8630000000.0,0
00101336,1,1,008020,경남에너지,565980000000.0,301600000000.0,104870000000.0,147750000000.0,158470000000.0,24370000000.0,264380000000.0,625240000000.0,62429999999.0,21940000000.0,0.0,57200000000.0,2019-09-02,,,,0.1852892328350825,,0.9323531267747839,,,,,28680000000.0,28070000000.0,23000000000.0,23250000000.0,17350000000.0,0
00101433,1,1,002100,경농,357260541135.0,201453891125.0,72743157752.0,169980000000.0,128300000000.0,4880000000.0,155810000000.0,212650000000.0,10610000000.0,14769999999.0,25000000000.0,19740000000.0,2019-09-02,292838625000.0,13550.0,13550.0,0.20361374788522235,1.453626054898571,1.3248636009353079,0.04838842553641959,60.0079149590164,1.3770920526687045,27.60024740810556,11540000000.0,5770000000.0,6490000000.0,9270000000.0,13750000000.0,0
00101488,1,1,009450,경동나비엔,583595818485.0,280103616186.0,238897236922.0,287000000000.0,275120000000.0,24750000000.0,303490000000.0,726740000000.0,-14460000000.0,40800000000.0,25000000000.0,56460000000.0,2019-09-02,526778738500.0,41400.0,41400.0,0.4093539215928092,1.8806566858108602,1.0431811573131724,-0.03130346537325177,21.283989434343436,0.7248517193219033,-36.43006490318119,16290000000.0,28639999999.0,19320000000.0,9080000000.0,9250000000.0,0
00101549,1,1,011040,경동제약,257792240616.0,217780254563.0,105213223474.0,126150000000.0,39420000000.0,5320000000.0,40010000000.0,179320000000.0,33270000000.0,20380000000.0,30000000000.0,25300000000.0,2019-09-02,202311000000.0,7620.0,7620.0,0.40813184765604577,0.9289685164798767,3.2001522070015223,0.4257801108194809,38.028383458646616,1.1282121347312069,6.080883678990081,20160000000.0,16850000000.0,13719999999.0,24960000000.0,18740000000.0,0
00101628,1,1,000050,경방,1301792841122.0,708769346768.0,107395818185.0,120709999999.0,163150000000.0,20190000000.0,593020000000.0,351440000000.0,12090000000.0,40980000000.0,12500000000.0,66470000000.0,2019-09-02,267298882500.0,9790.0,9790.0,0.08249839359420413,0.3771309858685161,0.7398712840882623,-1.7669733430367034,13.239171991084696,0.7605818418506716,22.10908870967742,25680000000.0,30980000000.0,21600000000.0,14240000000.0,15100000000.0,0
