기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2013-당기순이익,2012-당기순이익,2011-당기순이익,2010-당기순이익,2009-당기순이익,증자
00100601,1,1,114190,강원,67037638566.0,50445491366.0,10915272389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,44386317300.0,2945.0,2945.0,0.16282304422542687,0.8798867073761154,,0.0,inf,inf,inf,3920000000.0,8970000000.0,919999999.0,1720000000.0,2590000000.0,0
00100717,1,1,023430,아이이,78500000000.0,41570000000.0,2580000000.0,32900000000.0,36260000000.0,-3500000000.0,36930000000.0,40190000000.0,3460000000.0,-1200000000.0,0.0,-1100000000.0,2015-09-01,50913591000.0,387.0,387.0,0.03286624203821656,1.2247676449362521,0.9073359073359073,-0.07915371752112318,-14.546740285714286,1.2668223687484448,14.714910693641619,-3100000000.0,-21930000000.0,-2370000000.0,1510000000.0,-3790000000.0,0
00100939,1,1,000860,강남제비스코,490785440147.0,399739719387.0,55079919331.0,244190000000.0,59579999999.0,41690000000.0,96500000000.0,377500000000.0,41560000000.0,38100000000.0,50000000000.0,54620000000.0,2015-09-01,318175000000.0,49500.0,49500.0,0.11222810382170764,0.7959554294177238,4.0985229943621775,0.4641785181111024,7.6319261213720315,0.8428476821192052,7.655798845043311,23050000000.0,21930000000.0,17040000000.0,21830000000.0,24720000000.0,0
00101044,1,1,003060,에이프로젠제약,84828017989.0,62113229535.0,10856391183.0,48580000000.0,10400000000.0,-4400000000.0,22710000000.0,33089999999.0,-6920000000.0,-5350000000.0,0.0,-2400000000.0,2015-09-01,478320184650.0,6280.0,6280.0,0.12798119584036247,7.700777889523081,4.671153846153846,0.05408511041391613,-108.709132875,14.455127974144911,-69.121413966763,-14900000000.0,-25260000000.0,-4670000000.0,-700000000.0,-8100000000.0,0
00101220,1,1,001390,KG케미칼,928917993550.0,433166113228.0,211702768050.0,555360000000.0,440389999999.0,40660000000.0,495750000000.0,877570000000.0,-5550000000.0,70970000000.0,35000000000.0,80000000000.0,2015-09-01,211785151500.0,18850.0,18850.0,0.22790253770512722,0.4889236369894092,1.261064056861557,0.2814644916218312,5.208685477127398,0.24133134849641624,-38.159486756756756,-8630000000.0,-12540000000.0,-6530000000.0,5070000000.0,8490000000.0,0
00101257,1,1,000800,경남기업,2154500000000.0,-191940000000.0,-200370000000.0,715670000000.0,812820000000.0,-408450000000.0,2346440000000.0,0.0,0.0,-247150000000.0,0.0,0.0,2015-09-01,,,,-0.09300069621721978,,0.8804778425727713,,,,,-339560000000.0,-23160000000.0,19010000000.0,20410000000.0,22650000000.0,1
00101433,1,1,002100,경농,284623062641.0,168915899878.0,65703308374.0,139650000000.0,90430000000.0,7100000000.0,115709999999.0,188480000000.0,14710000000.0,14650000000.0,20000000000.0,18780000000.0,2015-09-01,116484697500.0,5370.0,5370.0,0.2308432344320345,0.6896017342602526,1.5442883998673007,0.20552055776253358,16.406295422535212,0.6180215274830221,7.918742182188987,13750000000.0,6590000000.0,3150000000.0,9300000000.0,16780000000.0,0
00101488,1,1,009450,경동나비엔,401658956830.0,190021879743.0,115144756388.0,159950000000.0,186320000000.0,9380000000.0,211640000000.0,428989999999.0,-13269999999.0,13460000000.0,10000000000.0,25450000000.0,2015-09-01,405116418000.0,31200.0,31200.0,0.2866729458661976,2.131946166135764,0.8584693001288106,-0.1275929527990643,43.189383582089555,0.9443493274923526,-30.528742880974285,9250000000.0,9210000000.0,9450000000.0,7680000000.0,3700000000.0,0
00101549,1,1,011040,경동제약,227679293781.0,190430469701.0,90668957392.0,102740000000.0,32000000000.0,24320000000.0,37250000000.0,153260000000.0,23130000000.0,35380000000.0,30000000000.0,36480000000.0,2015-09-01,305325000000.0,23400.0,23400.0,0.39823101998556176,1.6033411064909886,3.210625,0.2144927536231884,12.554481907894736,1.9922027926399581,13.200389105058365,18740000000.0,7959999999.0,20240000000.0,19980000000.0,13480000000.0,0
00101628,1,1,000050,경방,1301841378870.0,647668813634.0,90678216961.0,101230000000.0,409410000000.0,11490000000.0,654170000000.0,329040000000.0,23820000000.0,30620000000.0,5000000000.0,52390000000.0,2015-09-01,544193109500.0,208000.0,208000.0,0.06965381376931559,0.8402336163858053,0.24725824967636353,-1.0160731371774196,47.36232458659704,1.6538813199003162,22.846058333333332,15100000000.0,-7070000000.0,-1820000000.0,22220000000.0,6480000000.0,0
00101752,1,1,025880,케이씨피드,123114940149.0,46554487050.0,7809520364.0,67710000000.0,58320000000.0,-2980000000.0,76560000000.0,92880000000.0,4760000000.0,-1069999999.0,2300000000.0,-90000000.0,2015-09-01,20809551775.0,1645.0,1645.0,0.06343275929427021,0.4469934713844087,1.161008230452675,-0.42528546965783937,-6.983071065436242,0.22404771506244617,4.371754574579832,1870000000.0,4320000000.0,1989999999.0,3030000000.0,4590000000.0,0
