기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2011-당기순이익,2010-당기순이익,2009-당기순이익,2008-당기순이익,2007-당기순이익,증자
00100717,1,1,023430,아이이,74190000000.0,24730000000.0,950000000.0,40270000000.0,29320000000.0,-21830000000.0,49460000000.0,6900000000.0,-8530000000.0,-3030000000.0,0.0,-20910000000.0,2013-09-02,43117584888.0,654.0,654.0,0.012804960237228737,1.7435335579458149,1.3734652114597545,-0.2131380972257947,-1.975152766284929,6.248925346086956,-5.054816516764361,-2370000000.0,1510000000.0,-3790000000.0,-10310000000.0,-31620000000.0,1
00100939,1,1,000860,강남제비스코,428639999999.0,333250000000.0,55090000000.0,194480000000.0,59500000000.0,30580000000.0,95390000000.0,366070000000.0,16480000000.0,27830000000.0,45000000000.0,42150000000.0,2013-09-02,177450000000.0,27300.0,27300.0,0.12852276969048274,0.532483120780195,3.2685714285714287,0.5584108199492814,5.802812295618051,0.4847433550960199,10.767597087378642,17040000000.0,21830000000.0,24720000000.0,8790000000.0,12530000000.0,0
00101044,1,1,003060,에이프로젠제약,93080000000.0,68510000000.0,10350000000.0,64829999999.0,18830000000.0,-24870000000.0,24580000000.0,33770000000.0,-1650000000.0,-16390000000.0,0.0,-21920000000.0,2013-09-02,52802602412.0,443.0,443.0,0.11119467125053717,0.7707283960297767,3.442910249548593,0.7622730350474681,-2.1231444476075594,1.5635949781462837,-32.00157721939394,-4670000000.0,-700000000.0,-8100000000.0,-5490000000.0,-10500000000.0,1
00101220,1,1,001390,KG케미칼,1011500000000.0,337400000000.0,179080000000.0,644470000000.0,596680000000.0,31039999999.0,674100000000.0,849529999999.0,35930000000.0,43060000000.0,15000000000.0,75850000000.0,2013-09-02,202230000000.0,19100.0,19100.0,0.17704399406821553,0.5993775933609958,1.0800931822752564,-0.14651634277802503,6.515141752787215,0.2380492743048957,5.628444197049819,-6530000000.0,5070000000.0,8490000000.0,5900000000.0,-3700000000.0,0
00101257,1,1,000800,경남기업,2567630000000.0,424610000000.0,84430000000.0,1023290000000.0,882000000000.0,68810000000.0,2143020000000.0,0.0,0.0,28739999999.0,0.0,0.0,2013-09-02,87707360400.0,5420.0,5420.0,0.03288246359483259,0.20655980876569086,1.1601927437641724,-12.766659433066236,1.2746310187472751,inf,inf,19010000000.0,20410000000.0,22650000000.0,13160000000.0,36750000000.0,0
00101433,1,1,002100,경농,269410000000.0,151740000000.0,49360000000.0,142520000000.0,102880000000.0,10310000000.0,117670000000.0,136970000000.0,8800000000.0,12730000000.0,15000000000.0,19370000000.0,2013-09-02,77548006250.0,3610.0,3610.0,0.183215173898519,0.51105843053908,1.385303265940902,0.3204466652551754,7.52163009214355,0.5661678195955319,8.8122734375,3150000000.0,9300000000.0,16780000000.0,11570000000.0,15010000000.0,0
00101488,1,1,009450,경동나비엔,299730000000.0,175880000000.0,96430000000.0,145370000000.0,100190000000.0,9170000000.0,123850000000.0,379010000000.0,27650000000.0,13930000000.0,10000000000.0,21250000000.0,2013-09-02,238865812500.0,18700.0,18700.0,0.32172288392886933,1.358118106095065,1.4509432079049804,0.09009242375360853,26.04861641221374,0.630236174507269,8.638908227848102,9450000000.0,7680000000.0,3700000000.0,7740000000.0,7650000000.0,0
00101549,1,1,011040,경동제약,189230000000.0,153760000000.0,74790000000.0,99280000000.0,29430000000.0,8100000000.0,35480000000.0,124670000000.0,19960000000.0,25190000000.0,25000000000.0,27080000000.0,2013-09-02,180540000000.0,13450.0,13450.0,0.3952333139565608,1.1741675338189386,3.3734284743459058,0.3533842915697352,22.288888888888888,1.4481430977781342,9.045090180360722,20240000000.0,19980000000.0,13480000000.0,11430000000.0,16330000000.0,0
00101628,1,1,000050,경방,1335040000000.0,620700000000.0,72780000000.0,123690000000.0,164950000000.0,-7909999999.0,714340000000.0,333620000000.0,17790000000.0,7250000000.0,0.0,32620000000.0,2013-09-02,326491038000.0,133500.0,133500.0,0.054515220517737294,0.526004572257129,0.7498635950287966,-1.8090848790771403,-41.275731737203,0.9786314909178107,18.352503541315347,-1820000000.0,22220000000.0,6480000000.0,-14930000000.0,60490000000.0,1
00101752,1,1,025880,케이씨피드,110050000000.0,48990000000.0,11370000000.0,64529999999.0,44970000000.0,2080000000.0,61060000000.0,92390000000.0,-3160000000.0,2139999999.0,4200000000.0,4530000000.0,2013-09-02,30233372825.0,2500.0,2500.0,0.10331667423898228,0.6171335542967953,1.4349566377362686,0.11477383020033591,14.535275396634615,0.3272364197965148,-9.567523045886077,1989999999.0,3030000000.0,4590000000.0,1639999999.0,1970000000.0,0
00102113,1,1,012610,경인양행,287450000000.0,174990000000.0,28439999999.0,146240000000.0,94090000000.0,2089999999.0,112459999999.0,218600000000.0,20800000000.0,3640000000.0,5000000000.0,14980000000.0,2013-09-02,162797350950.0,4070.0,4070.0,0.09893894590015655,0.9303237382136123,1.5542565628653418,0.20749723385471341,77.8934693913366,0.7447271315187557,7.82679571875,2790000000.0,6320000000.0,11570000000.0,12869999999.0,4250000000.0,0
00102140,1,1,009140,경인전자,63740000000.0,56979999999.0,9180000000.0,38940000000.0,5720000000.0,1150000000.0,6759999999.0,44190000000.0,1880000000.0,2080000000.0,35000000000.0,1360000000.0,2013-09-02,23797574550.0,15200.0,15200.0,0.1440225917791026,0.4176478510076807,6.8076923076923075,1.3522386465640885,20.69354308695652,0.5385285030549898,12.658284335106384,1200000000.0,3260000000.0,6280000000.0,3120000000.0,9020000000.0,0
00102353,1,1,024910,경창산업,393500000000.0,86920000000.0,38400000000.0,135030000000.0,165590000000.0,12110000000.0,306580000000.0,423089999999.0,76000000000.0,12630000000.0,3400000000.0,70540000000.0,2013-09-02,158742400000.0,9010.0,9010.0,0.09758576874205845,1.8263046479521399,0.8154477927411076,-1.080681657830548,13.108373245251858,0.3751977120716046,2.0887157894736843,4310000000.0,10990000000.0,2800000000.0,-5940000000.0,310000000.0,0
00102432,1,1,013580,계룡건설산업,1619840000000.0,516220000000.0,128559999999.0,1168880000000.0,850650000000.0,4440000000.0,1103620000000.0,1546720000000.0,-66760000000.0,44130000000.0,0.0,40590000000.0,2013-09-02,72608273910.0,8100.0,8100.0,0.07936586329452291,0.1406537404788656,1.3741021571739258,0.898795639748875,16.353214844594593,0.04694338594574325,-1.0876014665967646,5510000000.0,14250000000.0,30760000000.0,36870000000.0,48890000000.0,0
00102618,1,1,012200,계양전기,174550000000.0,144340000000.0,45030000000.0,117500000000.0,24500000000.0,5000000000.0,30220000000.0,247419999999.0,13910000000.0,2720000000.0,5000000000.0,11550000000.0,2013-09-02,105950000000.0,3245.0,3245.0,0.25797765683185336,0.7340307607038936,4.795918367346939,0.8237848041529023,21.19,0.4282192223766398,7.616822429906542,8359999999.0,5540000000.0,4660000000.0,4660000000.0,8980000000.0,0
00102751,1,1,002140,고려산업,148320000000.0,62079999999.0,23910000000.0,81540000000.0,59270000000.0,7770000000.0,86240000000.0,191120000000.0,-8459999999.0,6670000000.0,3000000000.0,12490000000.0,2013-09-02,27682761750.0,1120.0,1120.0,0.16120550161812297,0.4459207756192964,1.3757381474607728,-0.16978074812206914,3.562775,0.14484492334658852,-3.272194060670472,4160000000.0,5660000000.0,8790000000.0,-6270000000.0,3410000000.0,0
00102760,1,1,011160,두산건설,4065740000000.0,607790000000.0,264750000000.0,2427890000000.0,2795130000000.0,-654080000000.0,3457960000000.0,2377210000000.0,31020000000.0,-449139999999.0,0.0,-648310000000.0,2013-09-02,1365809717250.0,2400.0,2400.0,0.06511729722018623,2.2471737232432254,0.8686143399412549,-0.754182655892947,-2.0881386332711593,0.5745431481652862,44.02997154255319,-293450000000.0,5950000000.0,50880000000.0,41300000000.0,74230000000.0,0
