기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2002-당기순이익,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익,증자
00100939,1,1,000860,강남제비스코,277880000000.0,190750000000.0,44140000000.0,95160000000.0,73110000000.0,18020000000.0,87130000000.0,255440000000.0,21200000000.0,16919999999.0,30000000000.0,35350000000.0,2004-09-01,29900000000.0,4270.0,4270.0,0.15884554483949906,0.15674967234600262,1.3016003282724662,0.268561872909699,1.6592674805771366,0.11705292828061384,1.4103773584905661,17520000000.0,1700000000.0,4780000000.0,8910000000.0,19240000000.0,1
00101220,1,1,001390,KG케미칼,133359999999.0,71880000000.0,30070000000.0,76010000000.0,26339999999.0,18800000000.0,61479999999.0,146630000000.0,-6210000000.0,5140000000.0,0.0,30020000000.0,2004-09-01,48685000000.0,465.0,465.0,0.2254799040208869,0.6773094045631608,2.885725132987309,0.298449214357605,2.589627659574468,0.33202618836527314,-7.839774557165861,-8660000000.0,-2890000000.0,16900000000.0,-14450000000.0,-40270000000.0,1
00101488,1,1,009450,경동나비엔,159390000000.0,107000000000.0,46010000000.0,114220000000.0,44060000000.0,9530000000.0,52390000000.0,199580000000.0,8940000000.0,10980000000.0,12000000000.0,17640000000.0,2004-09-01,29836800000.0,12700.0,12700.0,0.2886630277934626,0.2788485981308411,2.592374035406264,2.072273166023166,3.130828961175236,0.14949794568594046,3.3374496644295304,17010000000.0,10890000000.0,6140000000.0,6680000000.0,1830000000.0,0
00101628,1,1,000050,경방,549500000000.0,349920000000.0,38290000000.0,95580000000.0,171030000000.0,-7709999999.0,199580000000.0,225169999999.0,-23080000000.0,-250000000.0,1900000000.0,9050000000.0,2004-09-01,106080000000.0,46050.0,46050.0,0.06968152866242039,0.30315500685871055,0.5588493246798807,-0.9803921568627451,-13.758754865597764,0.47111071634974067,-4.596187175043328,3529999999.0,-310000000.0,2350000000.0,9240000000.0,4510000000.0,0
00102432,1,1,013580,계룡건설산업,505170000000.0,230760000000.0,112059999999.0,285350000000.0,188140000000.0,39260000000.0,274410000000.0,894250000000.0,41110000000.0,69640000000.0,67500000000.0,73240000000.0,2004-09-01,108063974700.0,11400.0,11400.0,0.22182631589168003,0.4682959555382215,1.5166896991602,0.10123632811370208,2.752521006113092,0.12084313637126083,2.62865421308684,31670000000.0,25550000000.0,15569999999.0,12890000000.0,5180000000.0,0
00102618,1,1,012200,계양전기,126280000000.0,108680000000.0,18760000000.0,77950000000.0,13380000000.0,1130000000.0,17600000000.0,118470000000.0,4480000000.0,2100000000.0,3000000000.0,4890000000.0,2004-09-01,39609000000.0,1180.0,1180.0,0.14855875831485588,0.36445528156054474,5.8258594917787745,1.5236436163498195,35.05221238938053,0.3343378070397569,8.841294642857143,11190000000.0,10550000000.0,8760000000.0,10700000000.0,4450000000.0,0
00102858,1,1,010130,고려아연,1813670000000.0,795390000000.0,102160000000.0,698880000000.0,493500000000.0,48480000000.0,1018279999999.0,1809850000000.0,-93650000000.0,27700000000.0,50000000000.0,212080000000.0,2004-09-01,367965000000.0,19000.0,19000.0,0.056327777379567394,0.46262210990834685,1.4161702127659574,-0.8680173386028562,7.590037128712871,0.20331242920684034,-3.929151094500801,78850000000.0,35980000000.0,8940000000.0,45520000000.0,59300000000.0,0
00103006,1,1,002240,고려제강,813860000000.0,534630000000.0,106130000000.0,256540000000.0,200840000000.0,38970000000.0,279230000000.0,473570000000.0,45560000000.0,27910000000.0,13100000000.0,65190000000.0,2004-09-01,114000000000.0,11100.0,11100.0,0.13040326346054604,0.213231580719376,1.2773351921927902,-0.19903508771929826,2.9253271747498077,0.24072470806850096,2.502194907813872,27310000000.0,40800000000.0,16190000000.0,30010000000.0,35890000000.0,0
00104388,1,1,007690,국도화학,185300000000.0,121900000000.0,26189999999.0,118490000000.0,0.0,6180000000.0,63400000000.0,208750000000.0,1839999999.0,8810000000.0,60000000000.0,13180000000.0,2004-09-01,56653506000.0,9500.0,9500.0,0.14133837020507287,0.46475394585726004,inf,0.9724023081642996,9.167233980582525,0.2713940407185629,30.789948929777147,9180000000.0,5950000000.0,7390000000.0,8740000000.0,6060000000.0,0
00104810,1,1,007720,대명소노시즌,140440000000.0,56360000000.0,19320000000.0,92170000000.0,64279999999.0,26700000000.0,84080000000.0,113040000000.0,0.0,14280000000.0,0.0,26620000000.0,2004-09-01,8063912480.0,2105.0,2105.0,0.13756764454571346,0.14307864584811925,1.43388301184558,1.0032350946348565,0.3020191940074906,0.07133680537862704,inf,10200000000.0,-67490000000.0,-6920000000.0,54110000000.0,,0
