기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2009-당기순이익,2008-당기순이익,2007-당기순이익,2006-당기순이익,2005-당기순이익,증자
00100939,1,1,000860,강남제비스코,394310000000.0,297710000000.0,55140000000.0,177080000000.0,73960000000.0,24820000000.0,96600000000.0,358250000000.0,9120000000.0,22580000000.0,40000000000.0,37420000000.0,2011-09-01,94250000000.0,14450.0,14450.0,0.13983921280211,0.3165832521581405,2.394267171444024,0.8538992042440319,3.797340854149879,0.2630844382414515,10.334429824561404,24720000000.0,8790000000.0,12530000000.0,12540000000.0,11710000000.0,0
00101044,1,1,003060,에이프로젠제약,78700000000.0,42810000000.0,9750000000.0,45600000000.0,28250000000.0,-700000000.0,35890000000.0,16690000000.0,250000000.0,1270000000.0,0.0,409999999.0,2011-09-01,49985807950.0,1515.0,1515.0,0.12388818297331639,1.16761990072413,1.6141592920353982,0.1942551375725037,-71.40829707142858,2.994955539245057,199.9432318,-8100000000.0,-5490000000.0,-10500000000.0,-2730000000.0,-5380000000.0,1
00101220,1,1,001390,KG케미칼,518780000000.0,215640000000.0,46440000000.0,180430000000.0,223960000000.0,6260000000.0,303150000000.0,388520000000.0,2760000000.0,13750000000.0,25000000000.0,29350000000.0,2011-09-01,75435000000.0,7200.0,7200.0,0.0895177146381896,0.34981914301613803,0.8056349348097874,-1.6268310465964075,12.050319488817891,0.19415988880881294,27.331521739130434,8490000000.0,5900000000.0,-3700000000.0,11300000000.0,9640000000.0,0
00101257,1,1,000800,경남기업,2376010000000.0,388560000000.0,84170000000.0,1846020000000.0,1162830000000.0,-42760000000.0,1987459999999.0,0.0,0.0,30430000000.0,0.0,0.0,2011-09-01,168257017650.0,10650.0,10650.0,0.03542493508023956,0.4330271197498456,1.5875235417042903,-0.8406187270786919,-3.934916221936389,inf,inf,22650000000.0,13160000000.0,36750000000.0,33110000000.0,25610000000.0,0
00101488,1,1,009450,경동나비엔,233930000000.0,153750000000.0,89100000000.0,121159999999.0,65670000000.0,7690000000.0,80180000000.0,307890000000.0,22320000000.0,12850000000.0,10000000000.0,18960000000.0,2011-09-01,64716710800.0,5010.0,5010.0,0.3808831701791134,0.4209216962601626,1.844982488183341,0.6332213039325231,8.41569711313394,0.2101942602877651,2.899494211469534,3700000000.0,7740000000.0,7650000000.0,5990000000.0,4970000000.0,0
00101628,1,1,000050,경방,1431700000000.0,731500000000.0,99250000000.0,112370000000.0,167880000000.0,18790000000.0,700200000000.0,333750000000.0,19980000000.0,38360000000.0,5700000000.0,64629999999.0,2011-09-01,239200000000.0,114000.0,114000.0,0.0693231822309143,0.3269993164730007,0.6693471527281392,-2.4574832775919733,12.730175625332624,0.7167041198501872,11.971971971971971,6480000000.0,-14930000000.0,60490000000.0,-21700000000.0,770000000.0,0
00102113,1,1,012610,경인양행,302440000000.0,172770000000.0,44290000000.0,158440000000.0,94680000000.0,9770000000.0,129680000000.0,281110000000.0,-4970000000.0,11670000000.0,5000000000.0,22380000000.0,2011-09-01,120000000000.0,3165.0,3165.0,0.14644226954106598,0.6945650286508074,1.6734262779890157,0.23966666666666667,12.282497441146367,0.42687915762512896,-24.14486921529175,11570000000.0,12869999999.0,4250000000.0,880000000.0,2530000000.0,0
00102432,1,1,013580,계룡건설산업,1438320000000.0,510160000000.0,136559999999.0,1071300000000.0,646730000000.0,16669999999.0,928160000000.0,1666920000000.0,-94110000000.0,45260000000.0,30000000000.0,51550000000.0,2011-09-01,160309780650.0,18600.0,18600.0,0.09494410145099838,0.314234319919241,1.656487251248589,0.8928962376444995,9.616663506875625,0.09617125035994528,-1.7034298230793752,30760000000.0,36870000000.0,48890000000.0,54340000000.0,49680000000.0,0
00102618,1,1,012200,계양전기,155320000000.0,131140000000.0,37470000000.0,107770000000.0,20690000000.0,5540000000.0,24180000000.0,193570000000.0,7409999999.0,4630000000.0,4500000000.0,10800000000.0,2011-09-01,113122000000.0,3520.0,3520.0,0.2412438835951584,0.8626048497788623,5.208796520057999,0.7389367231838192,20.41913357400722,0.5843984088443457,15.266126857660746,4660000000.0,4660000000.0,8980000000.0,5340000000.0,2260000000.0,0
00102751,1,1,002140,고려산업,127650000000.0,58540000000.0,27060000000.0,67600000000.0,53870000000.0,5900000000.0,69110000000.0,162060000000.0,-540000000.0,6000000000.0,2000000000.0,8520000000.0,2011-09-01,16509899350.0,3375.0,3375.0,0.21198589894242068,0.2820276622822002,1.2548728420271023,-0.09146027895076174,2.798288025423729,0.10187522738491916,-30.573887685185184,8790000000.0,-6270000000.0,3410000000.0,2860000000.0,1710000000.0,0
