기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,GP/A,PBR,유동비율,NCAV,2007-당기순이익,2006-당기순이익,2005-당기순이익,2004-당기순이익,2003-당기순이익
00105961,1,1,011070,LG이노텍,1083550000000.0,487380000000.0,220540000000.0,595550000000.0,482460000000.0,51740000000.0,596170000000.0,2009-10-01,2011612690000.0,0.20353467767984865,4.127400980754237,1.2344028520499108,-0.00030821042394597344,25180000000.0,3030000000.0,26370000000.0,20690000000.0,14590000000.0
00106119,1,1,001570,금양,86820000000.0,45470000000.0,11530000000.0,42260000000.0,31880000000.0,3250000000.0,41340000000.0,2009-10-01,31089113320.0,0.13280350149735085,0.6837280255113262,1.3255959849435384,0.029592352491061652,30000000.0,520000000.0,6100000000.0,229999999.0,-5220000000.0
00106313,1,1,002990,금호산업,18626540000000.0,2000490000000.0,879800000000.0,3180190000000.0,5219190000000.0,-106290000000.0,16626060000000.0,2009-10-01,590765039550.0,0.04723367839652453,0.295310168783648,0.6093263514070191,-22.760097669696304,39910000000.0,194250000000.0,90000000000.0,139650000000.0,20610000000.0
00106368,1,1,011780,금호석유화학,10207600000000.0,1763820000000.0,1261210000000.0,3479880000000.0,4712890000000.0,-166050000000.0,8443780000000.0,2009-10-01,711884516000.0,0.12355597789882049,0.40360383485843226,0.7383749673767052,-6.97290064390163,134180000000.0,87710000000.0,121409999999.0,134470000000.0,21010000000.0
00106395,1,1,001210,금호전기,311400000000.0,204260000000.0,39870000000.0,114790000000.0,84010000000.0,12540000000.0,107140000000.0,2009-10-01,374849964200.0,0.12803468208092486,1.83516089395868,1.3663849541721225,0.02040816521438526,20270000000.0,28220000000.0,20840000000.0,13680000000.0,9220000000.0
00106492,1,1,004790,렉스엘이앤지,69040000000.0,53600000000.0,4990000000.0,34790000000.0,14880000000.0,22640000000.0,15440000000.0,2009-10-01,78518070220.0,0.07227694090382387,1.4648893697761194,2.338037634408602,0.24644008628565603,-53110000000.0,-1090000000.0,6010000000.0,22040000000.0,8109999999.0
00106614,1,1,092440,기신정기,149920000000.0,138960000000.0,22030000000.0,92870000000.0,8190000000.0,12110000000.0,10960000000.0,2009-10-01,133882000000.0,0.14694503735325506,0.9634571099597007,11.33943833943834,0.6118074124975725,11080000000.0,14330000000.0,12670000000.0,11360000000.0,10420000000.0
00106641,1,1,000270,기아자동차,25583550000000.0,5819580000000.0,4657480000000.0,11709970000000.0,13692650000000.0,-105970000000.0,19763970000000.0,2009-10-01,6631179039350.0,0.18204979371510208,1.1394600708899956,0.8552011480611861,-1.2145653061404096,13560000000.0,39340000000.0,680900000000.0,662030000000.0,752860000000.0
00107613,1,1,007660,이수페타시스,252680000000.0,102490000000.0,45170000000.0,149550000000.0,131980000000.0,11190000000.0,150190000000.0,2009-10-01,62243431800.0,0.17876365363305366,0.6073122431456728,1.1331262312471586,-0.010282209407354689,-720000000.0,-4060000000.0,2380000000.0,6700000000.0,1050000000.0
00107677,1,1,002070,남영비비안,155340000000.0,122809999999.0,42120000000.0,83850000000.0,24070000000.0,140000000.0,32520000000.0,2009-10-01,53501291550.0,0.2711471610660487,0.4356427941571179,3.483589530535937,0.9594160909560323,8840000000.0,4810000000.0,-11210000000.0,1100000000.0,12190000000.0
00108001,1,1,091590,남화토건,225440000000.0,152490000000.0,43130000000.0,82760000000.0,65510000000.0,16210000000.0,72950000000.0,2009-10-01,,0.19131476224272534,,1.2633185773164401,,6300000000.0,6570000000.0,5360000000.0,6640000000.0,5220000000.0
00108135,1,1,005250,녹십자홀딩스,2783540000000.0,350470000000.0,202730000000.0,894370000000.0,455760000000.0,36320000000.0,2433070000000.0,2009-10-01,360954073800.0,0.07283171788442055,1.029914325905213,1.9623705459013516,-4.262869189426502,12930000000.0,4970000000.0,2170000000.0,5380000000.0,5230000000.0
00108241,1,1,004370,농심,1779950000000.0,1113190000000.0,503739999999.0,674440000000.0,559340000000.0,78650000000.0,666760000000.0,2009-10-01,1541949747000.0,0.28300794966094556,1.3851631320798785,1.2057782386383953,0.004980707065805563,103390000000.0,112859999999.0,118670000000.0,130640000000.0,101630000000.0
00108913,1,1,019680,대교,757210000000.0,528450000000.0,207260000000.0,219719999999.0,159220000000.0,14710000000.0,228769999999.0,2009-10-01,480265159500.0,0.27371534977086937,0.9088185438546693,1.3799773897688732,-0.018843757080821515,48110000000.0,51450000000.0,60650000000.0,65100000000.0,60979999999.0
00108940,1,1,016710,대성홀딩스,595930000000.0,212580000000.0,98010000000.0,193790000000.0,180070000000.0,15990000000.0,383350000000.0,2009-10-01,131129090850.0,0.16446562515731714,0.6168458502681343,1.0761925917698674,-1.4455983700584012,10270000000.0,8870000000.0,15630000000.0,2170000000.0,4730000000.0
00109170,1,1,004130,대덕GDS,352690000000.0,264219999999.0,35710000000.0,248800000000.0,81360000000.0,-10590000000.0,88470000000.0,2009-10-01,231475646250.0,0.10125038986078426,0.8760716306520175,3.0580137659783677,0.6926430602847923,15769999999.0,12460000000.0,18620000000.0,20160000000.0,17540000000.0
00109286,1,1,000490,대동공업,390170000000.0,138440000000.0,109390000000.0,220110000000.0,188100000000.0,-13510000000.0,251730000000.0,2009-10-01,99658482000.0,0.2803649691160264,0.71986768275065,1.1701754385964913,-0.31728358053858374,-4680000000.0,1870000000.0,5020000000.0,4240000000.0,2910000000.0
00109453,1,1,067250,STX조선해양,19596870000000.0,3514880000000.0,1056190000000.0,10974480000000.0,10675770000000.0,342090000000.0,16081990000000.0,2009-10-01,1058455815900.0,0.05389585173550674,0.3011356905214403,1.0279801831624322,-4.825435245643304,160800000000.0,41180000000.0,-6080000000.0,21020000000.0,41180000000.0
00109693,1,1,000210,대림산업,8958920000000.0,3448869999999.0,1025060000000.0,5830100000000.0,3295580000000.0,124559999999.0,5510050000000.0,2009-10-01,2502120000000.0,0.11441780928951258,0.7254897981079964,1.769066446573896,0.12791153102169361,459760000000.0,253560000000.0,342910000000.0,415500000000.0,218340000000.0
00109754,1,1,005750,대림비앤코,128340000000.0,60200000000.0,13819999999.0,81230000000.0,40560000000.0,-650000000.0,68140000000.0,2009-10-01,24150000000.0,0.10768271777310269,0.4011627906976744,2.0027120315581852,0.5420289855072464,3500000000.0,2210000000.0,4690000000.0,1830000000.0,3310000000.0
00109824,1,1,006570,대림통상,204520000000.0,122150000000.0,27810000000.0,110820000000.0,49910000000.0,5720000000.0,82380000000.0,2009-10-01,67522875000.0,0.13597692157246236,0.5527865329512894,2.2203967140853536,0.4211905965200682,5180000000.0,-5120000000.0,2220000000.0,20950000000.0,600000000.0
00110495,1,1,005620,대성합동지주,2063290000000.0,993400000000.0,236890000000.0,491070000000.0,410070000000.0,38870000000.0,1069900000000.0,2009-10-01,503459991000.0,0.11481178118441906,0.5068049033621904,1.1975272514448754,-1.1497040685403739,33020000000.0,36180000000.0,31810000000.0,21580000000.0,22870000000.0
00110583,1,1,025440,대성엘텍,132300000000.0,25950000000.0,7980000000.0,64500000000.0,94140000000.0,-11070000000.0,106359999999.0,2009-10-01,21584349220.0,0.06031746031746032,0.8317668292870906,0.6851497769279796,-1.9393681770221098,1510000000.0,1030000000.0,6850000000.0,4070000000.0,910000000.0
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,177840000000.0,0.0,2009-10-01,814913070000.0,,inf,,0.0,101970000000.0,157380000000.0,41230000000.0,73830000000.0,42050000000.0
00111227,1,1,006580,대양제지,126840000000.0,37780000000.0,12480000000.0,46920000000.0,63490000000.0,6970000000.0,89060000000.0,2009-10-01,24003900000.0,0.09839167455061495,0.635359978824775,0.7390140179555835,-1.7555480567741075,2910000000.0,4640000000.0,-3500000000.0,560000000.0,-1440000000.0
00111704,1,1,042660,대우조선해양,17311620000000.0,1579290000000.0,1187240000000.0,10220920000000.0,10674400000000.0,-83200000000.0,15732329999999.0,2009-10-01,3138808431200.0,0.06858052568159421,1.9874807231097518,0.9575170501386495,-1.7558924416078268,321170000000.0,58720000000.0,7590000000.0,241840000000.0,254230000000.0
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,337570000000.0,0.0,2009-10-01,3982613666450.0,,inf,,0.0,446110000000.0,410420000000.0,-148940000000.0,132520000000.0,-60400000000.0
00111810,1,1,003090,대웅,539930000000.0,363460000000.0,288990000000.0,310730000000.0,130500000000.0,67000000000.0,176480000000.0,2009-10-01,265793306850.0,0.5352360491174782,0.7312862676773235,2.3810727969348657,0.5050917255631413,24730000000.0,12140000000.0,9650000000.0,7509999999.0,11970000000.0
00111838,1,1,007680,대원,312170000000.0,167980000000.0,24500000000.0,228950000000.0,88940000000.0,4880000000.0,144190000000.0,2009-10-01,,0.07848287791908255,,2.5742073307847986,,17250000000.0,21610000000.0,22350000000.0,15960000000.0,10340000000.0
00111847,1,1,000430,대원강업,676550000000.0,295930000000.0,60500000000.0,181160000000.0,252469999999.0,9550000000.0,380620000000.0,2009-10-01,99300000000.0,0.08942428497524203,0.33555232656371436,0.7175506000741377,-2.0086606243705942,9360000000.0,8540000000.0,9570000000.0,20600000000.0,19530000000.0
00111874,1,1,005710,대원산업,118100000000.0,71940000000.0,5050000000.0,71650000000.0,33770000000.0,130000000.0,46160000000.0,2009-10-01,21600000000.0,0.04276037256562235,0.3002502085070892,2.1217056559076104,1.1800925925925927,3779999999.0,5810000000.0,2390000000.0,8470000000.0,11640000000.0
00112022,1,1,024890,대원화성,115420000000.0,48540000000.0,8710000000.0,55810000000.0,43020000000.0,-7820000000.0,66879999999.0,2009-10-01,22933217890.0,0.07546352451914747,0.47246019550885865,1.297303579730358,-0.4827059182055327,1330000000.0,2890000000.0,1820000000.0,210000000.0,6459999999.0
00112165,1,1,092200,디아이씨,250110000000.0,120059999999.0,22210000000.0,119050000000.0,108890000000.0,4580000000.0,130050000000.0,2009-10-01,63798000000.0,0.08880092759185958,0.531384307850503,1.0933051703554046,-0.17241919809398415,10370000000.0,9100000000.0,8870000000.0,8390000000.0,6970000000.0
00112332,1,1,085620,미래에셋생명,0.0,0.0,0.0,0.0,0.0,4400000000.0,0.0,2009-10-01,,,,,,34620000000.0,29070000000.0,43220000000.0,16640000000.0,82130000000.0
00112378,1,1,000040,KR모터스,137230000000.0,68540000000.0,17490000000.0,65320000000.0,50350000000.0,-9840000000.0,68690000000.0,2009-10-01,46448731560.0,0.12745026597682724,0.6776879422235191,1.2973187686196623,-0.07255311150201837,12400000000.0,-8740000000.0,910000000.0,-18550000000.0,4140000000.0
00112679,1,1,015230,대창단조,138920000000.0,51140000000.0,31400000000.0,93360000000.0,72830000000.0,4360000000.0,87780000000.0,2009-10-01,30200000000.0,0.22602936942124963,0.590535784122018,1.2818893313195112,0.1847682119205298,3529999999.0,3310000000.0,4770000000.0,4079999999.0,1510000000.0
00112970,1,1,001070,대한방직,269169999999.0,101500000000.0,14960000000.0,132409999999.0,122959999999.0,-13219999999.0,167670000000.0,2009-10-01,25016000000.0,0.055578259092973134,0.2464630541871921,1.0768542615490961,-1.409497921370323,-9930000000.0,-4390000000.0,39110000000.0,7240000000.0,14500000000.0
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,373830000000.0,0.0,2009-10-01,,,,,,235690000000.0,374860000000.0,536639999999.0,614970000000.0,979450000000.0
00113191,1,1,003690,코리안리,0.0,0.0,0.0,0.0,0.0,37650000000.0,0.0,2009-10-01,1379051350600.0,,inf,,0.0,57679999999.0,62550000000.0,53779999999.0,65010000000.0,57679999999.0
00113207,1,1,001440,대한전선,6826680000000.0,1445840000000.0,731010000000.0,3338900000000.0,3853019999999.0,229999999.0,5380850000000.0,2009-10-01,1103892637500.0,0.10708133382551988,0.7634957101062358,0.8665670045836426,-1.8497722791452171,77630000000.0,104400000000.0,145490000000.0,44840000000.0,43270000000.0
00113234,1,1,001790,대한제당,1486950000000.0,446660000000.0,168700000000.0,815920000000.0,701990000000.0,6040000000.0,1040300000000.0,2009-10-01,167052939500.0,0.11345371397827768,0.3740047004432902,1.162295759198849,-1.3431670264024298,12270000000.0,14240000000.0,14150000000.0,14069999999.0,6030000000.0
00113243,1,1,001130,대한제분,719820000000.0,428710000000.0,84660000000.0,349110000000.0,250800000000.0,-13280000000.0,291110000000.0,2009-10-01,234910000000.0,0.1176127365174627,0.5479461640736162,1.3919856459330144,0.24690306926056788,30250000000.0,37100000000.0,6609999999.0,31170000000.0,19890000000.0
00113410,1,1,000120,CJ대한통운,6342500000000.0,4845430000000.0,228910000000.0,3815769999999.0,930879999999.0,143580000000.0,1497070000000.0,2009-10-01,1599145314400.0,0.03609144659046117,0.3300316616688302,4.099099776558846,1.4499620385461824,76000000000.0,-344270000000.0,47780000000.0,18860000000.0,39130000000.0
00113492,1,1,004540,깨끗한나라,446010000000.0,34390000000.0,68160000000.0,102160000000.0,0.0,0.0,411620000000.0,2009-10-01,121884545800.0,0.1528216856124302,3.5441856876999127,inf,-2.5389601115451668,-19760000000.0,-14800000000.0,830000000.0,1470000000.0,-10180000000.0
00113508,1,1,000320,노루홀딩스,620050000000.0,266550000000.0,67679999999.0,208740000000.0,243940000000.0,2520000000.0,353500000000.0,2009-10-01,77871804900.0,0.10915248770099185,0.2921470827236916,0.8557022218578338,-1.858952674666977,4420000000.0,8590000000.0,10670000000.0,18390000000.0,13750000000.0
00113526,1,1,003490,대한항공,17781600000000.0,3317390000000.0,1462430000000.0,2223310000000.0,4497340000000.0,-1917370000000.0,14464210000000.0,2009-10-01,3368272330800.0,0.08224400503891663,1.0153380611866558,0.49436111123464094,-3.6341776429617427,10740000000.0,383010000000.0,200380000000.0,486680000000.0,-238280000000.0
00114765,1,1,001620,케이비아이동국실업,144430000000.0,78010000000.0,3610000000.0,58270000000.0,57179999999.0,12450000000.0,66420000000.0,2009-10-01,30284698000.0,0.024994807173024994,0.38821558774516085,1.0190626093217745,-0.2691128040966431,1900000000.0,3300000000.0,640000000.0,550000000.0,1019999999.0
00114792,1,1,001230,동국제강,7790030000000.0,2764860000000.0,1393010000000.0,4165650000000.0,4013980000000.0,181980000000.0,5025160000000.0,2009-10-01,1659982186500.0,0.1788195937627968,0.6003856204292441,1.0377854398875928,-0.5177826647719873,226710000000.0,212600000000.0,320030000000.0,456239999999.0,131880000000.0
00115287,1,1,004140,동방,637360000000.0,153200000000.0,67370000000.0,225180000000.0,390820000000.0,-12120000000.0,484160000000.0,2009-10-01,51657528000.0,0.105701644282666,0.3371901305483029,0.5761731743513638,-5.013402886797061,4950000000.0,8680000000.0,5810000000.0,7480000000.0,5660000000.0
00115612,1,1,005960,동부건설,2085359999999.0,551950000000.0,240900000000.0,1128340000000.0,1167640000000.0,30989999999.0,1533410000000.0,2009-10-01,181513573850.0,0.11551962251127648,0.32885872606214334,0.9663423657976774,-2.231623737047586,-32580000000.0,15850000000.0,38750000000.0,57070000000.0,52040000000.0
00115676,1,1,016380,KG동부제철,4020000000000.0,1401100000000.0,231790000000.0,993660000000.0,1986450000000.0,-91020000000.0,2618900000000.0,2009-10-01,241226804000.0,0.0576592039800995,0.17216958389836556,0.5002189836139848,-6.737393909177689,31410000000.0,-23760000000.0,15010000000.0,121730000000.0,41190000000.0
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,28010000000.0,0.0,2009-10-01,299668760000.0,,inf,,0.0,10000000000.0,25200000000.0,2410000000.0,2730000000.0,-12310000000.0
00115977,1,1,010780,아이에스동서,475270000000.0,280520000000.0,23520000000.0,222490000000.0,149990000000.0,-7020000000.0,194750000000.0,2009-10-01,134136149520.0,0.0494876596460959,0.4781696475117639,1.483365557703847,0.20680480317398633,7359999999.0,6500000000.0,14010000000.0,1980000000.0,29030000000.0
00116824,1,1,000640,동아쏘시오홀딩스,769940000000.0,350940000000.0,435689999999.0,305730000000.0,275690000000.0,43380000000.0,419000000000.0,2009-10-01,1092652000000.0,0.5658752630062083,3.113500883341882,1.108962965649824,-0.10366521088141513,-3080000000.0,27080000000.0,25410000000.0,26570000000.0,23810000000.0
00116949,1,1,007340,디티알오토모티브,452080000000.0,350300000000.0,78740000000.0,256290000000.0,99210000000.0,41770000000.0,101780000000.0,2009-10-01,183409864600.0,0.17417271279419572,0.5235794022266629,2.583308134260659,0.842430151382381,23740000000.0,10080000000.0,15710000000.0,21650000000.0,21130000000.0
00117027,1,1,001780,알루코,339860000000.0,122520000000.0,28539999999.0,157510000000.0,164960000000.0,5250000000.0,217340000000.0,2009-10-01,148526848800.0,0.08397575471959041,1.2122661508325172,0.9548375363724539,-0.40282279253473263,2010000000.0,4540000000.0,-3540000000.0,7320000000.0,310000000.0
00117179,1,1,013570,디와이,349200000000.0,163260000000.0,76740000000.0,241800000000.0,145230000000.0,-10660000000.0,185950000000.0,2009-10-01,129561262800.0,0.2197594501718213,0.793588526277104,1.6649452592439578,0.4310702041104218,16990000000.0,12190000000.0,10190000000.0,22020000000.0,12300000000.0
00117188,1,1,004800,효성,10078440000000.0,2708330000000.0,1368780000000.0,3730640000000.0,4692780000000.0,141550000000.0,7370110000000.0,2009-10-01,2423104395000.0,0.13581268529653398,0.8946858008440626,0.7949744074940653,-1.5019864631131585,166710000000.0,83550000000.0,-60270000000.0,63660000000.0,50260000000.0
00117212,1,1,000150,두산,32792450000000.0,6061070000000.0,4009250000000.0,13945629999999.0,15849350000000.0,-200760000000.0,26731380000000.0,2009-10-01,2168217021600.0,0.1222613741882659,0.3577284244531081,0.8798865568618902,-5.8968958700296366,34800000000.0,23230000000.0,7959999999.0,-41840000000.0,10440000000.0
00117230,1,1,002900,동양물산기업,304450000000.0,131259999999.0,77170000000.0,193180000000.0,138590000000.0,4129999999.0,173190000000.0,2009-10-01,45118341000.0,0.25347347676137294,0.3437325994236152,1.3938956634677826,0.4430570707375965,10570000000.0,4430000000.0,5110000000.0,2970000000.0,2070000000.0
00117300,1,1,002710,TCC스틸,300020000000.0,139440000000.0,82890000000.0,141980000000.0,136790000000.0,620000000.0,160580000000.0,2009-10-01,75110000000.0,0.2762815812279181,0.5386546184738956,1.0379413699831859,-0.2476367993609373,1030000000.0,6770000000.0,7240000000.0,15219999999.0,8950000000.0
00117337,1,1,001520,동양,25294700000000.0,1327280000000.0,1262470000000.0,10535570000000.0,14823729999999.0,-202270000000.0,23967420000000.0,2009-10-01,396431726250.0,0.049910455549976876,0.29867980098396724,0.7107232794985278,-33.8818745085239,-23390000000.0,23230000000.0,-66970000000.0,-23520000000.0,1970000000.0
00117498,1,1,026890,디피씨,142670000000.0,99690000000.0,30800000000.0,79090000000.0,38370000000.0,4110000000.0,42980000000.0,2009-10-01,71894851875.0,0.2158828064764842,0.7211841897381884,2.061245764920511,0.5022612754357246,3090000000.0,580000000.0,2230000000.0,-4350000000.0,-9140000000.0
00117577,1,1,001800,오리온홀딩스,2042259999999.0,834370000000.0,658280000000.0,759860000000.0,749580000000.0,-6890000000.0,1207900000000.0,2009-10-01,1289156827500.0,0.3223291843351592,1.5450661307333677,1.0137143467008192,-0.3475449925428099,65970000000.0,109450000000.0,37310000000.0,20370000000.0,6260000000.0
00117601,1,1,003470,유안타증권,0.0,0.0,0.0,0.0,0.0,217440000000.0,0.0,2009-10-01,1538864729000.0,,inf,,0.0,124180000000.0,160050000000.0,107230000000.0,74040000000.0,-18920000000.0
