기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익,1997-당기순이익,증자
00104388,1,1,007690,국도화학,177980000000.0,123330000000.0,27589999999.0,117909999999.0,0.0,9270000000.0,54640000000.0,186430000000.0,21310000000.0,2003-10-01,63916776000.0,11000.0,11000.0,0.155017417681762,0.5182581367063974,inf,0.9898809664461173,6.89501359223301,0.3428459797242933,2.9993794462693573,5950000000.0,7390000000.0,8740000000.0,6060000000.0,,0
00104704,1,1,025610,한국저축은행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81310000000.0,2003-10-01,39550000000.0,5650.0,5650.0,,inf,,0.0,inf,inf,0.48641003566596974,-9470000000.0,4040000000.0,-11880000000.0,3150000000.0,,0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,61590000000.0,0.0,0.0,1141820000000.0,2003-10-01,1537208795000.0,23000.0,23000.0,,inf,,0.0,24.958739974021757,inf,1.3462794442206303,194340000000.0,123609999999.0,124909999999.0,12280000000.0,,0
00104999,1,1,008600,윌비스,325580000000.0,170860000000.0,34410000000.0,97230000000.0,113350000000.0,-8480000000.0,154720000000.0,181080000000.0,4340000000.0,2003-10-01,34768607700.0,2775.0,2775.0,0.10568831009275755,0.20349179269577433,0.8577856197617998,-1.6535030823221604,-4.100071662735849,0.19200689032471835,8.011199930875575,68010000000.0,6470000000.0,11680000000.0,7690000000.0,,0
00105271,1,1,002380,케이씨씨,2396220000000.0,1262920000000.0,547339999999.0,852360000000.0,685290000000.0,167720000000.0,1133300000000.0,2079309999999.0,305800000000.0,2003-10-01,988880000000.0,94000.0,94000.0,0.22841809182754505,0.7830108003674026,1.2437945979074552,-0.2840991829140037,5.89601717147627,0.47558084172176135,3.233747547416612,89550000000.0,67740000000.0,75440000000.0,13030000000.0,,0
00105280,1,1,005440,현대그린푸드,392120000000.0,205840000000.0,911379999999.0,208410000000.0,166420000000.0,103190000000.0,186280000000.0,3388819999999.0,240669999999.0,2003-10-01,78620627100.0,14100.0,14100.0,2.3242374783204123,0.38195018995336183,1.2523134238673237,0.2814782941358655,0.7619016096520981,0.02320000091477954,0.3266739813866567,95000000000.0,80130000000.0,46260000000.0,26389999999.0,,0
00105299,1,1,014280,금강공업,149350000000.0,87910000000.0,35990000000.0,90570000000.0,44830000000.0,19800000000.0,61440000000.0,187780000000.0,18020000000.0,2003-10-01,33991748000.0,7000.0,7000.0,0.24097756946769333,0.38666531680127403,2.0202989069819317,0.8569726981972213,1.7167549494949494,0.18101900095856854,1.8863345172031076,28800000000.0,969999999.0,-1580000000.0,-63850000000.0,,0
00105855,1,1,010120,엘에스일렉트릭,962360000000.0,161330000000.0,254119999999.0,264419999999.0,413280000000.0,4170000000.0,801030000000.0,873450000000.0,144330000000.0,2003-10-01,234000000000.0,7800.0,7800.0,0.264059187828879,1.4504431909750202,0.6398083623669183,-2.2932051282094017,56.115107913669064,0.2679031427099433,1.621284556225317,-16330000000.0,81780000000.0,-174380000000.0,-68429999999.0,,0
00105873,1,1,034220,LG디스플레이,4637330000000.0,1865890000000.0,411660000000.0,1034500000000.0,1334650000000.0,288790000000.0,2771430000000.0,3566750000000.0,851200000000.0,2003-10-01,,,,0.0887709091222751,,0.7751095792904507,,,,,-381600000000.0,494770000000.0,617180000000.0,450000000.0,,0
00105952,1,1,006260,LS,2532970000000.0,1074810000000.0,306250000000.0,858210000000.0,939540000000.0,78490000000.0,1458170000000.0,2383400000000.0,90280000000.0,2003-10-01,474950000000.0,14750.0,14750.0,0.12090549828857033,0.4418920553400136,0.9134363624752538,-1.2632066533319297,6.051089310740221,0.1992741461777293,5.260855117412494,102290000000.0,82360000000.0,96950000000.0,20680000000.0,,0
00106119,1,1,001570,금양,61729999999.0,6420000000.0,7920000000.0,24110000000.0,45720000000.0,-31589999999.0,55310000000.0,50900000000.0,-3429999999.0,2003-10-01,11566540495.0,395.0,395.0,0.12830066418480968,1.8016418216510903,0.5273403324584427,-2.6974357642621993,-0.36614563138227746,0.22724048123772103,-3.372169241507921,-2620000000.0,-5690000000.0,3560000000.0,3960000000.0,,1
00106313,1,1,002990,금호산업,11263540000000.0,1226180000000.0,1402850000000.0,3747860000000.0,6341810000000.0,11070000000.0,10037360000000.0,6429910000000.0,644130000000.0,2003-10-01,83073957290.0,2045.0,2045.0,0.12454787748789457,0.06775021390823534,0.5909763931748192,-75.7096472248722,7.504422519421861,0.012919925362874441,0.12897079361309052,-289130000000.0,-103420000000.0,49380000000.0,5590000000.0,,0
00106368,1,1,011780,금호석유화학,12794180000000.0,1419400000000.0,1653990000000.0,2775810000000.0,4728070000000.0,9150000000.0,11374780000000.0,7717989999999.0,694410000000.0,2003-10-01,68576024245.0,2335.0,2335.0,0.12927674927193458,0.04831338892842046,0.5870915616731562,-125.39324194821583,7.494647458469945,0.008885218074266602,0.09875437312970724,-102060000000.0,-24260000000.0,61990000000.0,2200000000.0,,0
00106395,1,1,001210,금호전기,186240000000.0,96380000000.0,26650000000.0,61670000000.0,65940000000.0,3700000000.0,89860000000.0,120140000000.0,12710000000.0,2003-10-01,226851753600.0,43200.0,43200.0,0.14309493127147765,2.353722282631251,0.935244161358811,-0.12426617626992856,61.311284756756756,1.8882283469285832,17.848289032258066,-869999999.0,-11860000000.0,-1130000000.0,-14590000000.0,,0
00106641,1,1,000270,기아자동차,10815200000000.0,3950080000000.0,3750750000000.0,4498150000000.0,4541070000000.0,722270000000.0,6865120000000.0,16061279999999.0,2576660000000.0,2003-10-01,2877843640000.0,8000.0,8000.0,0.3468035727494637,0.728553254617628,0.9905484830667662,-0.8224804041125737,3.9844429922328217,0.17917897203710906,1.1168891665955152,552240000000.0,330700000000.0,135740000000.0,-3631000000000.0,,1
00106881,1,1,014990,인디에프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41910000000.0,2003-10-01,16155882120.0,5880.0,5880.0,,inf,,0.0,inf,inf,0.3854899098067287,53200000000.0,52660000000.0,72080000000.0,-466300000000.0,,0
00107613,1,1,007660,이수페타시스,142220000000.0,89460000000.0,16169999999.0,49540000000.0,32010000000.0,1620000000.0,52760000000.0,134690000000.0,0.0,2003-10-01,42935000000.0,1385.0,1385.0,0.11369708900998453,0.4799351665548849,1.5476413620743517,-0.07499708862233609,26.503086419753085,0.3187690251689064,inf,130000000.0,15160000000.0,8200000000.0,9810000000.0,,0
00107677,1,1,002070,남영비비안,158320000000.0,102630000000.0,63020000000.0,97490000000.0,46060000000.0,13040000000.0,55690000000.0,231769999999.0,0.0,2003-10-01,37498979700.0,27300.0,27300.0,0.3980545730166751,0.3653802952353113,2.1165870603560575,1.1146969953425159,2.8756886273006135,0.16179393234742112,inf,4810000000.0,4310000000.0,470000000.0,-690000000.0,,0
00107987,1,1,025860,남해화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15300000000.0,2003-10-01,61850159535.0,1245.0,1245.0,,inf,,0.0,inf,inf,-4.042494087254902,13100000000.0,9020000000.0,50500000000.0,70990000000.0,,0
00108001,1,1,091590,남화토건,76950000000.0,43360000000.0,15340000000.0,15230000000.0,20140000000.0,7759999999.0,33580000000.0,75750000000.0,10530000000.0,2003-10-01,,,,0.19935022742040287,,0.7562065541211519,,,,,2550000000.0,2089999999.0,2010000000.0,,,0
00108038,1,1,004250,엔피씨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920000000.0,2003-10-01,22325760000.0,6080.0,6080.0,,inf,,0.0,inf,inf,3.226265895953757,3379999999.0,4120000000.0,1240000000.0,140000000.0,,0
00108135,1,1,005250,녹십자홀딩스,406360000000.0,218850000000.0,117920000000.0,181390000000.0,167910000000.0,16469999999.0,187510000000.0,327900000000.0,-27800000000.0,2003-10-01,122927094200.0,26300.0,26300.0,0.29018604193326114,0.5616956554717843,1.0802811029718302,-0.04978560698785313,7.463697280356023,0.37489202256785603,-4.421837920863309,6060000000.0,50010000000.0,13000000000.0,8509999999.0,,0
00108241,1,1,004370,농심,1328740000000.0,720690000000.0,426550000000.0,415020000000.0,467580000000.0,82390000000.0,608050000000.0,1376880000000.0,209300000000.0,2003-10-01,732962466000.0,127000.0,127000.0,0.3210184084169965,1.0170287724264246,0.8875914282047992,-0.26335591378017437,8.896255200873892,0.5323357634652257,3.5019706927854752,35090000000.0,75040000000.0,53320000000.0,48330000000.0,,0
00108746,1,1,015590,큐로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24670000000.0,2003-10-01,16373923085.0,4615.0,4615.0,,inf,,0.0,inf,inf,0.6637180010133765,4390000000.0,2460000000.0,1290000000.0,2660000000.0,,0
00108940,1,1,016710,대성홀딩스,518030000000.0,159930000000.0,61829999999.0,175610000000.0,189550000000.0,6380000000.0,358100000000.0,345710000000.0,45660000000.0,2003-10-01,46618000000.0,16300.0,16300.0,0.1193560218500859,0.29149002688676295,0.9264573991031391,-3.914582350165172,7.3068965517241375,0.13484712620404385,1.020981165133596,10670000000.0,15030000000.0,12250000000.0,11430000000.0,,0
00109189,1,1,008060,대덕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84890000000.0,2003-10-01,536759300000.0,11000.0,11000.0,,inf,,0.0,inf,inf,6.322997997408411,38060000000.0,57570000000.0,29289999999.0,18490000000.0,,0
00109286,1,1,000490,대동공업,258219999999.0,158760000000.0,52200000000.0,120109999999.0,71370000000.0,-2860000000.0,99460000000.0,231310000000.0,26850000000.0,2003-10-01,17701244660.0,3730.0,3730.0,0.2021532026961589,0.11149687994457042,1.6829199943813928,1.166584632642437,-6.189246384615385,0.076526067441961,0.6592642331471136,3629999999.0,5730000000.0,7450000000.0,1520000000.0,,0
00109648,1,1,016160,오라바이오틱스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690000000.0,2003-10-01,3808302425.0,1025.0,1025.0,,inf,,0.0,inf,inf,0.6692974384885765,,,,,,0
00109693,1,1,000210,대림산업,3597880000000.0,1655090000000.0,479150000000.0,1681190000000.0,1248800000000.0,120420000000.0,1942790000000.0,3875310000000.0,374860000000.0,2003-10-01,959850000000.0,24300.0,24300.0,0.13317564788153025,0.5799382510920856,1.346244394618834,-0.2725425847788717,7.9708520179372195,0.24768341113356093,2.560555940884597,31630000000.0,39570000000.0,187270000000.0,76390000000.0,,0
00109718,1,1,003960,사조대림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830000000.0,2003-10-01,37155603960.0,3240.0,3240.0,,inf,,0.0,inf,inf,2.347163863550221,-12940000000.0,3429999999.0,9510000000.0,-17810000000.0,,0
00109754,1,1,005750,대림비앤코,122220000000.0,45950000000.0,21080000000.0,62450000000.0,65700000000.0,8359999999.0,76260000000.0,91910000000.0,10770000000.0,2003-10-01,20000000000.0,2000.0,2000.0,0.17247586319751268,0.4352557127312296,0.9505327245053272,-0.6905,2.3923444978938213,0.2176041780002176,1.8570102135561746,3529999999.0,1390000000.0,710000000.0,15490000000.0,,0
00109824,1,1,006570,대림통상,337750000000.0,142740000000.0,52370000000.0,167820000000.0,147260000000.0,10940000000.0,195010000000.0,284000000000.0,21960000000.0,2003-10-01,42560000000.0,2660.0,2660.0,0.1550555144337528,0.2981644948858064,1.139617003938612,-0.6388627819548872,3.890310786106033,0.14985915492957746,1.9380692167577414,7809999999.0,6459999999.0,5950000000.0,9080000000.0,,0
00110495,1,1,005620,대성합동지주,1187850000000.0,526720000000.0,174470000000.0,358450000000.0,393170000000.0,31989999999.0,661140000000.0,1050929999999.0,110959999999.0,2003-10-01,90581741500.0,17650.0,17650.0,0.14687881466515132,0.17197323340674361,0.9116921433476614,-3.341622660235562,2.8315642858028,0.08619198376684098,0.816345903936701,8559999999.0,13719999999.0,25560000000.0,9240000000.0,,0
00110583,1,1,025440,대성엘텍,97690000000.0,25880000000.0,15860000000.0,47560000000.0,61950000000.0,1730000000.0,71800000000.0,201200000000.0,12540000000.0,2003-10-01,17066624600.0,950.0,950.0,0.16235029173917495,0.6594522642967543,0.7677158999192898,-1.4203160008570177,9.865100924855492,0.08482417793240557,1.3609748484848485,4000000000.0,4690000000.0,3340000000.0,1100000000.0,,0
00110875,1,1,020180,대신정보통신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94870000000.0,2003-10-01,12105108225.0,315.0,315.0,,inf,,0.0,inf,inf,-0.12759679798671866,819999999.0,2020000000.0,140000000.0,-310000000.0,,0
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,15290000000.0,0.0,0.0,21800000000.0,2003-10-01,787099680000.0,16200.0,16200.0,,inf,,0.0,51.478069326357094,inf,36.10548990825688,87290000000.0,337120000000.0,63529999999.0,-57040000000.0,,0
00111111,1,1,009190,대양금속,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540000000.0,2003-10-01,29464560000.0,1080.0,1080.0,,inf,,0.0,inf,inf,11.600220472440945,380000000.0,2870000000.0,6990000000.0,6930000000.0,,0
00111689,1,1,009320,대우부품,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34460000000.0,2003-10-01,15032687940.0,1620.0,1620.0,,inf,,0.0,inf,inf,0.4362358659315148,720000000.0,1050000000.0,-54860000000.0,-7340000000.0,,0
00111704,1,1,042660,대우조선해양,3593950000000.0,1269730000000.0,495780000000.0,1332580000000.0,2004209999999.0,260560000000.0,2324220000000.0,3490210000000.0,292230000000.0,2003-10-01,2414504012900.0,12550.0,12550.0,0.13794849677930968,1.901588536854292,0.6648904056963416,-0.4107013261116788,9.266595075606386,0.6917933341833299,8.262341350648462,160750000000.0,56110000000.0,,,,0
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,83440000000.0,0.0,0.0,86090000000.0,2003-10-01,806027777840.0,4240.0,4240.0,,inf,,0.0,9.659968574304889,inf,9.36261793286096,60479999999.0,-1232280000000.0,134630000000.0,-97660000000.0,,0
00111810,1,1,003090,대웅,343380000000.0,228750000000.0,126080000000.0,199160000000.0,76320000000.0,31320000000.0,114630000000.0,274630000000.0,63260000000.0,2003-10-01,19238448860.0,7790.0,7790.0,0.3671733939076242,0.08410250867759562,2.609538784067086,4.393805374598168,0.6142544335887612,0.070052247969996,0.30411711760986404,18530000000.0,9550000000.0,5790000000.0,3460000000.0,,0
00111847,1,1,000430,대원강업,305060000000.0,129400000000.0,55070000000.0,110090000000.0,130409999999.0,16810000000.0,175670000000.0,436930000000.0,40420000000.0,2003-10-01,59280000000.0,9880.0,9880.0,0.1805218645512358,0.45811437403400307,0.8441837282481726,-1.1062753036437247,3.5264723378941105,0.13567390657542397,1.466600692726373,3600000000.0,6409999999.0,1200000000.0,-18650000000.0,,0
00111865,1,1,028040,미래SCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550000000.0,2003-10-01,15064906785.0,465.0,465.0,,inf,,0.0,inf,inf,9.7192947,1130000000.0,-2240000000.0,640000000.0,360000000.0,,0
00112679,1,1,015230,대창단조,130070000000.0,27789999999.0,20710000000.0,81960000000.0,73390000000.0,-720000000.0,102280000000.0,105520000000.0,-4760000000.0,2003-10-01,5880000000.0,2940.0,2940.0,0.15922195740754977,0.21158690177083797,1.1167734023708953,-3.45578231292517,-8.166666666666666,0.055724033358605006,-1.2352941176470589,-1770000000.0,880000000.0,1150000000.0,-2770000000.0,,0
00112907,1,1,026870,코원에너지서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31510000000.0,2003-10-01,144530000000.0,14900.0,14900.0,,inf,,0.0,inf,inf,4.586797841954935,23260000000.0,21550000000.0,20500000000.0,17300000000.0,,0
00112970,1,1,001070,대한방직,244169999999.0,64579999999.0,34680000000.0,108430000000.0,73700000000.0,20660000000.0,179590000000.0,251390000000.0,3500000000.0,2003-10-01,19610000000.0,18500.0,18500.0,0.14203219068739825,0.3036543821663619,1.47123473541384,-3.628760836308006,0.9491771539206195,0.07800628505509367,5.602857142857143,7170000000.0,1530000000.0,-36410000000.0,-56100000000.0,,0
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,871529999999.0,0.0,0.0,1837690000000.0,2003-10-01,,,,,,,,,,,-298870000000.0,-740120000000.0,,,,0
00113207,1,1,001440,대한전선,2048609999999.0,716710000000.0,155550000000.0,674790000000.0,635160000000.0,63290000000.0,1331900000000.0,1352670000000.0,64710000000.0,2003-10-01,191680000000.0,5990.0,5990.0,0.07592953270758022,0.2674442940659402,1.0623937275647082,-3.4281615191986643,3.028598514773266,0.14170492433483406,2.9621387729871738,50530000000.0,26180000000.0,27450000000.0,20680000000.0,,0
00113234,1,1,001790,대한제당,823979999999.0,211419999999.0,151280000000.0,426350000000.0,421930000000.0,9370000000.0,612560000000.0,902740000000.0,61490000000.0,2003-10-01,28528965000.0,9000.0,9000.0,0.1835966892402529,0.1349397644505484,1.0104756713198872,-6.527050665875891,3.044713447171825,0.03160263752575492,0.46396105057732967,3190000000.0,3040000000.0,12020000000.0,7109999999.0,,0
00113243,1,1,001130,대한제분,593090000000.0,312650000000.0,92620000000.0,303110000000.0,227790000000.0,21990000000.0,280450000000.0,466930000000.0,48000000000.0,2003-10-01,64896000000.0,38400.0,38400.0,0.15616516886138698,0.20756756756756756,1.3306554282453136,0.34917406311637084,2.9511596180081856,0.13898443021437903,1.352,3850000000.0,23970000000.0,22780000000.0,2230000000.0,,0
00113359,1,1,030610,교보증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7540000000.0,2003-10-01,109080000000.0,3030.0,3030.0,,inf,,0.0,inf,inf,-14.46684350132626,11850000000.0,69140000000.0,17890000000.0,-67120000000.0,,0
00113410,1,1,000120,CJ대한통운,1300860000000.0,756670000000.0,145680000000.0,348810000000.0,175730000000.0,44130000000.0,544189999999.0,1118240000000.0,114520000000.0,2003-10-01,135279429400.0,13100.0,13100.0,0.11198745445320787,0.1787825992837036,1.9849200478006033,-1.4442698410657253,3.0654753999546793,0.12097530887823724,1.1812733967865876,47080000000.0,18850000000.0,14069999999.0,-89420000000.0,,1
00113492,1,1,004540,깨끗한나라,491070000000.0,34670000000.0,112190000000.0,86290000000.0,0.0,0.0,456400000000.0,430630000000.0,46400000000.0,2003-10-01,11063082240.0,2520.0,2520.0,0.22846030097542103,0.31909668993366025,inf,-33.45451041318481,inf,0.025690458723265912,0.23842849655172413,-81120000000.0,-3720000000.0,2420000000.0,2400000000.0,,0
00113508,1,1,000320,노루홀딩스,355240000000.0,207430000000.0,56810000000.0,136600000000.0,109650000000.0,28280000000.0,147810000000.0,239710000000.0,5700000000.0,2003-10-01,58347318750.0,2625.0,2625.0,0.15992005404796758,0.28128678951935593,1.24578203374373,-0.19212536651480663,2.0632008044554455,0.24340794605982227,10.236371710526315,11340000000.0,9660000000.0,9480000000.0,2370000000.0,,0
00113526,1,1,003490,대한항공,14595479999999.0,3517469999999.0,1598410000000.0,1976880000000.0,3004090000000.0,95110000000.0,11078010000000.0,6456290000000.0,1244340000000.0,2003-10-01,998052104000.0,14000.0,14000.0,0.1095140413333518,0.2837414687261821,0.6580628409934456,-9.118892654526181,10.49366106613395,0.1545860089927807,0.8020734718806757,-589380000000.0,-462730000000.0,259290000000.0,296070000000.0,,0
00113535,1,1,005880,대한해운,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250910000000.0,2003-10-01,81500000000.0,8150.0,8150.0,,inf,,0.0,inf,inf,0.324817663704117,-34820000000.0,-73490000000.0,13880000000.0,6320000000.0,,0
00113997,1,1,020150,일진머티리얼즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18460000000.0,2003-10-01,,,,,,,,,,,8359999999.0,13300000000.0,8920000000.0,,,1
00114765,1,1,001620,케이비아이동국실업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220000000.0,2003-10-01,12192882760.0,4630.0,4630.0,,inf,,0.0,inf,inf,2.889308710900474,1830000000.0,-1190000000.0,1310000000.0,720000000.0,,0
00114792,1,1,001230,동국제강,4223019999999.0,1410510000000.0,435739999999.0,1563800000000.0,1982470000000.0,74440000000.0,2812520000000.0,2917420000000.0,107780000000.0,2003-10-01,357279077800.0,4820.0,4820.0,0.10318208296411174,0.253297798526774,0.788813954309523,-3.495082913024693,4.799557735088662,0.12246405310171316,3.3148921673779923,14869999999.0,-160750000000.0,50780000000.0,50810000000.0,,0
00115287,1,1,004140,동방,358260000000.0,88900000000.0,41680000000.0,99780000000.0,170910000000.0,4140000000.0,269360000000.0,396320000000.0,12819999999.0,2003-10-01,15326400000.0,4120.0,4120.0,0.11634008820409758,0.17240044994375703,0.5838160435316834,-11.064568326547656,3.7020289855072464,0.03867178037949132,1.1955070203740645,-2510000000.0,-1750000000.0,2010000000.0,-23790000000.0,,0
00115612,1,1,005960,동부건설,1182670000000.0,377030000000.0,131890000000.0,493989999999.0,414070000000.0,48350000000.0,805650000000.0,1184230000000.0,124050000000.0,2003-10-01,85853959300.0,3940.0,3940.0,0.11151885141248193,0.22771121475744635,1.193010843574758,-3.6301179647634494,1.7756765108583248,0.07249770677993295,0.6920915703345425,22320000000.0,103920000000.0,4710000000.0,6670000000.0,,0
00115676,1,1,016380,KG동부제철,3030940000000.0,932720000000.0,373580000000.0,731170000000.0,1435560000000.0,44410000000.0,2098209999999.0,2397550000000.0,273240000000.0,2003-10-01,88213695780.0,3885.0,3885.0,0.12325549169564558,0.09457682453469422,0.5093273705034969,-15.49691335241549,1.9863475744201757,0.03679326636775041,0.3228432725076856,-4160000000.0,3620000000.0,30339999999.0,7970000000.0,,0
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,11290000000.0,0.0,0.0,7590000000.0,2003-10-01,36750000000.0,2500.0,2500.0,,inf,,0.0,3.255093002657219,inf,4.841897233201581,6170000000.0,45640000000.0,15960000000.0,7050000000.0,,0
00116356,1,1,005190,동성화학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18730000000.0,2003-10-01,28868618920.0,7570.0,7570.0,,inf,,0.0,inf,inf,1.5413037330485853,5940000000.0,5790000000.0,4820000000.0,18750000000.0,,0
00116824,1,1,000640,동아쏘시오홀딩스,590720000000.0,219519999999.0,276460000000.0,282700000000.0,234740000000.0,43500000000.0,371200000000.0,618320000000.0,48240000000.0,2003-10-01,165548100000.0,17700.0,17700.0,0.46800514626218853,0.7541367529188873,1.204311152764761,-0.5345878327809259,3.805703448275862,0.2677385496183206,3.431759950248756,32160000000.0,20900000000.0,14110000000.0,14710000000.0,,0
00116860,1,1,016420,NH농협증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42850000000.0,2003-10-01,86202752250.0,2670.0,2670.0,,inf,,0.0,inf,inf,2.0117328413068845,-20650000000.0,41730000000.0,4150000000.0,-46820000000.0,,0
00117072,1,1,005900,동양건설산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82960000000.0,2003-10-01,43824437500.0,12500.0,12500.0,,inf,,0.0,inf,inf,0.5282598541465766,12850000000.0,7220000000.0,9530000000.0,2690000000.0,,0
00117188,1,1,004800,효성,5660150000000.0,1835609999999.0,761680000000.0,2525940000000.0,2546830000000.0,62390000000.0,3824550000000.0,4597310000000.0,329090000000.0,2003-10-01,343159481700.0,10850.0,10850.0,0.13456887184968597,0.18694574648219772,0.9917976464860238,-3.784275444078455,5.500232115723674,0.07464353756870866,1.0427526868030021,54740000000.0,51150000000.0,92370000000.0,-86460000000.0,,0
