기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2010-당기순이익,2009-당기순이익,2008-당기순이익,2007-당기순이익,2006-당기순이익,증자
00100717,1,1,023430,아이이,20610000000.0,17169999999.0,1560000000.0,14990000000.0,2340000000.0,-2780000000.0,3429999999.0,6140000000.0,1689999999.0,2012-10-01,26160833524.0,739.0,739.0,0.07569141193595343,1.5236361983415048,6.405982905982906,0.4418819450226933,-9.410371771223021,4.260722072312704,15.479783159455494,1510000000.0,-3790000000.0,-10310000000.0,-31620000000.0,-1980000000.0,0
00100939,1,1,000860,강남제비스코,395150000000.0,307260000000.0,46180000000.0,167940000000.0,58160000000.0,24880000000.0,87890000000.0,339430000000.0,17100000000.0,2012-10-01,120900000000.0,18600.0,18600.0,0.11686701252688853,0.39347783636008593,2.887551581843191,0.6621174524400331,4.859324758842444,0.3561853695901953,7.0701754385964914,21830000000.0,24720000000.0,8790000000.0,12530000000.0,12540000000.0,0
00101044,1,1,003060,에이프로젠제약,116330000000.0,73490000000.0,24770000000.0,64970000000.0,34070000000.0,-4560000000.0,42850000000.0,50120000000.0,-3900000000.0,2012-10-01,100224855751.0,887.0,887.0,0.21292873721310066,1.3637890291332153,1.9069562665101263,0.22070373495927229,-21.979135033114034,1.9996978402035115,-25.69868096179487,-700000000.0,-8100000000.0,-5490000000.0,-10500000000.0,-2730000000.0,0
00101220,1,1,001390,KG케미칼,854040000000.0,279880000000.0,110059999999.0,448150000000.0,398380000000.0,12320000000.0,574160000000.0,561280000000.0,12310000000.0,2012-10-01,86670000000.0,8100.0,8100.0,0.12886984216078873,0.30966842932685434,1.1249309704302424,-1.4539056190146533,7.034902597402597,0.15441490877993158,7.040617384240455,5070000000.0,8490000000.0,5900000000.0,-3700000000.0,11300000000.0,0
00101257,1,1,000800,경남기업,2451310000000.0,413310000000.0,31480000000.0,1001160000000.0,1251400000000.0,78900000000.0,2038000000000.0,0.0,0.0,2012-10-01,96241049520.0,6090.0,6090.0,0.012842112992644749,0.23285439384481382,0.8000319642000959,-10.773365473165716,1.2197851650190115,inf,inf,20410000000.0,22650000000.0,13160000000.0,36750000000.0,33110000000.0,0
00101336,1,1,008020,경남에너지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62670000000.0,2012-10-01,119040053700.0,3995.0,3995.0,,inf,,0.0,inf,inf,1.8994742891335568,17160000000.0,13319999999.0,12730000000.0,11550000000.0,10800000000.0,0
00101433,1,1,002100,경농,173770000000.0,142990000000.0,42030000000.0,94360000000.0,24870000000.0,509999999.0,30789999999.0,121250000000.0,14160000000.0,2012-10-01,69955893750.0,3225.0,3225.0,0.24187143925879034,0.4892362665221344,3.794129473260957,0.9087154290127271,137.16841938660474,0.576955824742268,4.9403879766949155,9300000000.0,16780000000.0,11570000000.0,15010000000.0,13290000000.0,0
00101488,1,1,009450,경동나비엔,263210000000.0,168110000000.0,89710000000.0,129509999999.0,81660000000.0,9470000000.0,95100000000.0,341250000000.0,15490000000.0,2012-10-01,122426691100.0,9610.0,9610.0,0.34083051555791954,0.728253471536494,1.585966201310311,0.2810661604085451,12.927844889123548,0.35875953435897434,7.9035952937378955,7680000000.0,3700000000.0,7740000000.0,7650000000.0,5990000000.0,0
00101549,1,1,011040,경동제약,185720000000.0,150620000000.0,78120000000.0,99010000000.0,29960000000.0,20290000000.0,35100000000.0,127309999999.0,26080000000.0,2012-10-01,147352500000.0,11100.0,11100.0,0.4206332112858066,0.9783063338202098,3.304739652870494,0.433721857450671,7.262321340561853,1.157430681023937,5.6500191717791415,19980000000.0,13480000000.0,11430000000.0,16330000000.0,18250000000.0,0
00101628,1,1,000050,경방,1352320000000.0,629700000000.0,89320000000.0,137250000000.0,406690000000.0,-1130000000.0,722620000000.0,348140000000.0,-14650000000.0,2012-10-01,213200000000.0,102500.0,102500.0,0.06604945575011832,0.3385739240908369,0.3374806363569303,-2.745637898686679,-188.67256637168143,0.6123973114264376,-14.552901023890785,22220000000.0,6480000000.0,-14930000000.0,60490000000.0,-21700000000.0,0
