기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,GP/A,PBR,유동비율,NCAV,2004-당기순이익,2003-당기순이익,2002-당기순이익,2001-당기순이익,2000-당기순이익
00104810,1,1,007720,대명소노시즌,53260000000.0,41480000000.0,1900000000.0,45960000000.0,7480000000.0,2170000000.0,11780000000.0,2006-10-02,114397127495.0,0.03567405182125422,2.7578863909112825,6.144385026737968,0.29878372602925646,-1630000000.0,26700000000.0,10200000000.0,-67490000000.0,-6920000000.0
00104856,1,1,016360,삼성증권,0.0,0.0,0.0,0.0,0.0,39610000000.0,0.0,2006-10-02,3642516492500.0,,inf,,0.0,96700000000.0,57540000000.0,57379999999.0,194340000000.0,123609999999.0
00104999,1,1,008600,윌비스,212850000000.0,105500000000.0,22390000000.0,118990000000.0,90690000000.0,-34180000000.0,107350000000.0,2006-10-02,33014515780.0,0.10519144937749589,0.31293379886255923,1.312052045429485,0.35257218605191365,-33120000000.0,10330000000.0,-10260000000.0,68010000000.0,6470000000.0
00105271,1,1,002380,케이씨씨,3774460000000.0,2314360000000.0,608940000000.0,1275980000000.0,863050000000.0,243860000000.0,1460110000000.0,2006-10-02,2845660000000.0,0.16133168718174257,1.2295667052662507,1.478454318984995,-0.06470555161192834,130630000000.0,193910000000.0,154320000000.0,89550000000.0,67740000000.0
00105280,1,1,005440,현대그린푸드,498010000000.0,313950000000.0,89220000000.0,198160000000.0,151240000000.0,39640000000.0,184060000000.0,2006-10-02,369332294300.0,0.17915302905564146,1.176404823379519,1.3102353874636339,0.038177002708966734,24080000000.0,24250000000.0,84710000000.0,95000000000.0,80130000000.0
00105299,1,1,014280,금강공업,273980000000.0,139720000000.0,32370000000.0,151230000000.0,88850000000.0,8440000000.0,134270000000.0,2006-10-02,38799152360.0,0.11814731002262939,0.2776921869453192,1.7020821609454135,0.4371229516211008,17090000000.0,14910000000.0,19540000000.0,28800000000.0,969999999.0
00105855,1,1,010120,엘에스일렉트릭,901670000000.0,284540000000.0,261369999999.0,368900000000.0,403850000000.0,81970000000.0,617130000000.0,2006-10-02,1018500000000.0,0.2898732352179844,3.5794615871230757,0.9134579670669803,-0.24372115856651938,84430000000.0,-55020000000.0,4110000000.0,-16330000000.0,81780000000.0
00105873,1,1,034220,LG디스플레이,13674079999999.0,7675600000000.0,980870000000.0,3846069999999.0,3138840000000.0,517010000000.0,5998490000000.0,2006-10-02,11414320830000.0,0.07173206533822178,1.4870916710094324,1.2253157217312765,-0.18857188544620573,1655450000000.0,1019100000000.0,288790000000.0,-381600000000.0,494770000000.0
00105952,1,1,006260,LS,4363290000000.0,1632930000000.0,787980000000.0,2172080000000.0,2007220000000.0,243660000000.0,2730360000000.0,2006-10-02,1149540000000.0,0.18059308457608822,0.703973838437655,1.0821334980719601,-0.48565513161786455,117830000000.0,58329999999.0,73010000000.0,102290000000.0,82360000000.0
00106119,1,1,001570,금양,43730000000.0,15369999999.0,12360000000.0,25150000000.0,25350000000.0,6110000000.0,28360000000.0,2006-10-02,17862252410.0,0.2826434941687629,1.1621504496527097,0.9921104536489151,-0.1797085790929096,229999999.0,-5220000000.0,-33620000000.0,-2620000000.0,-5690000000.0
00106313,1,1,002990,금호산업,14676610000000.0,2654060000000.0,1616970000000.0,3647469999999.0,3418090000000.0,227500000000.0,12022560000000.0,2006-10-02,775898574200.0,0.11017326208163875,0.29234402168752777,1.0671076536893411,-10.794052571415332,139650000000.0,20610000000.0,-104909999999.0,-289130000000.0,-103420000000.0
00106368,1,1,011780,금호석유화학,16408810000000.0,2857510000000.0,2018900000000.0,4319980000000.0,4260790000000.0,309810000000.0,13551300000000.0,2006-10-02,718240627750.0,0.12303756335773283,0.2513519209906527,1.0138917900201605,-12.852684244441225,134470000000.0,21010000000.0,10980000000.0,-102060000000.0,-24260000000.0
00106395,1,1,001210,금호전기,281400000000.0,166460000000.0,58300000000.0,106690000000.0,69090000000.0,22890000000.0,114940000000.0,2006-10-02,265333090500.0,0.20717839374555794,1.5939750720893908,1.5442176870748299,-0.0310929932804593,13680000000.0,9220000000.0,2470000000.0,-869999999.0,-11860000000.0
00106641,1,1,000270,기아자동차,16034490000000.0,4960290000000.0,3652700000000.0,7080939999999.0,8302810000000.0,577980000000.0,11074210000000.0,2006-10-02,5434156620750.0,0.22780269282028925,1.0955320396085713,0.8528365697876984,-0.7348463209089224,662030000000.0,752860000000.0,680410000000.0,552240000000.0,330700000000.0
00107613,1,1,007660,이수페타시스,168980000000.0,98720000000.0,12620000000.0,70760000000.0,41200000000.0,2900000000.0,70260000000.0,2006-10-02,58125000000.0,0.07468339448455438,0.5887864667747164,1.7174757281553399,0.008602150537634409,6700000000.0,1050000000.0,4520000000.0,130000000.0,15160000000.0
00107677,1,1,002070,남영비비안,129270000000.0,90890000000.0,54440000000.0,69520000000.0,32700000000.0,-10930000000.0,38380000000.0,2006-10-02,39215965950.0,0.42113406049354063,0.4314662333590054,2.125993883792049,0.7940643369515166,1100000000.0,12190000000.0,10600000000.0,4810000000.0,4310000000.0
00108001,1,1,091590,남화토건,110240000000.0,70700000000.0,20720000000.0,33500000000.0,33680000000.0,9730000000.0,39550000000.0,2006-10-02,,0.18795355587808418,,0.9946555819477435,,6640000000.0,5220000000.0,4910000000.0,2550000000.0,2089999999.0
00108135,1,1,005250,녹십자홀딩스,1765759999999.0,236960000000.0,156380000000.0,558980000000.0,232940000000.0,16200000000.0,1528800000000.0,2006-10-02,259179687400.0,0.08856243204064457,1.0937697813977043,2.399673735725938,-3.74188274447313,5380000000.0,5230000000.0,9360000000.0,6060000000.0,50010000000.0
00108241,1,1,004370,농심,1533520000000.0,867440000000.0,568580000000.0,646990000000.0,464600000000.0,119759999999.0,666090000000.0,2006-10-02,1564038018000.0,0.3707679065157285,1.8030503758185004,1.3925742574257425,-0.01221197936379063,130640000000.0,101630000000.0,80060000000.0,35090000000.0,75040000000.0
00108913,1,1,019680,대교,788540000000.0,558540000000.0,196230000000.0,254940000000.0,121770000000.0,61210000000.0,230000000000.0,2006-10-02,652211945000.0,0.248852309331169,1.1677085705589574,2.0936191180093617,0.038239103394526144,65100000000.0,60979999999.0,27539999999.0,30100000000.0,62590000000.0
00108940,1,1,016710,대성홀딩스,493270000000.0,188270000000.0,77190000000.0,139470000000.0,141590000000.0,16380000000.0,305000000000.0,2006-10-02,125053500000.0,0.15648630567437713,0.6642242524034632,0.9850271911858182,-1.3236734677558004,2170000000.0,4730000000.0,6459999999.0,10670000000.0,15030000000.0
00109170,1,1,004130,대덕GDS,302580000000.0,267200000000.0,25789999999.0,163380000000.0,27810000000.0,17890000000.0,35380000000.0,2006-10-02,187521600900.0,0.08523365721131601,0.7018023985778443,5.874865156418554,0.6825880292492746,20160000000.0,17540000000.0,25010000000.0,25500000000.0,22200000000.0
00109286,1,1,000490,대동공업,321550000000.0,156720000000.0,88120000000.0,168400000000.0,139010000000.0,5220000000.0,164830000000.0,2006-10-02,58371396600.0,0.27404758202456847,0.37245658882082694,1.211423638587152,0.06116009223599766,4240000000.0,2910000000.0,-2380000000.0,3629999999.0,5730000000.0
00109453,1,1,067250,STX조선해양,2796410000000.0,858150000000.0,187660000000.0,1149030000000.0,905679999999.0,133150000000.0,1938259999999.0,2006-10-02,776728446000.0,0.06710746993466624,0.9051196713861213,1.2686931366501069,-1.016095141182714,21020000000.0,41180000000.0,43680000000.0,8480000000.0,-2230000000.0
00109693,1,1,000210,대림산업,4805910000000.0,2450460000000.0,834050000000.0,2715930000000.0,1691259999999.0,352790000000.0,2355450000000.0,2006-10-02,2258520000000.0,0.173546737246432,0.9216718493670576,1.6058619017783227,0.1596089474523139,415500000000.0,218340000000.0,121700000000.0,31630000000.0,39570000000.0
00109754,1,1,005750,대림비앤코,128209999999.0,58190000000.0,15610000000.0,70180000000.0,55460000000.0,3810000000.0,70020000000.0,2006-10-02,38250000000.0,0.12175337337276151,0.6573294380477746,1.265416516408222,0.004183006535947713,1830000000.0,3310000000.0,8409999999.0,3529999999.0,1390000000.0
00109824,1,1,006570,대림통상,320020000000.0,183900000000.0,40630000000.0,183080000000.0,96700000000.0,2039999999.0,136109999999.0,2006-10-02,139750000000.0,0.1269608149490657,0.7599238716693856,1.8932781799379523,0.3361001788980322,20950000000.0,600000000.0,6770000000.0,7809999999.0,6459999999.0
00110495,1,1,005620,대성합동지주,1118940000000.0,515530000000.0,185270000000.0,404390000000.0,264540000000.0,46910000000.0,603410000000.0,2006-10-02,379776140000.0,0.16557634904463153,0.7366712703431421,1.528653511756256,-0.5240455601028543,21580000000.0,22870000000.0,29150000000.0,8559999999.0,13719999999.0
00110583,1,1,025440,대성엘텍,132730000000.0,38300000000.0,28350000000.0,65370000000.0,79630000000.0,7209999999.0,94430000000.0,2006-10-02,34851843920.0,0.2135915015444888,0.9099698151436031,0.82092176315459,-0.8338152800955159,4070000000.0,910000000.0,2030000000.0,4000000000.0,4690000000.0
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,41580000000.0,0.0,2006-10-02,1030700020000.0,,inf,,0.0,73830000000.0,42050000000.0,13430000000.0,87290000000.0,337120000000.0
00111227,1,1,006580,대양제지,73920000000.0,24920000000.0,7190000000.0,27760000000.0,45130000000.0,-4960000000.0,49010000000.0,2006-10-02,14337900000.0,0.09726731601731602,0.5753571428571429,0.6151118989585641,-1.4820859400609574,560000000.0,-1440000000.0,4029999999.0,2230000000.0,4570000000.0
00111704,1,1,042660,대우조선해양,5663570000000.0,1453600000000.0,105470000000.0,3221140000000.0,3659140000000.0,-6490000000.0,4209980000000.0,2006-10-02,5990530725400.0,0.018622529605884626,4.121168633324161,0.88029974256246,-0.16506717773890944,241840000000.0,254230000000.0,259219999999.0,160750000000.0,56110000000.0
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,-148430000000.0,0.0,2006-10-02,3146169746050.0,,inf,,0.0,132520000000.0,-60400000000.0,51429999999.0,60479999999.0,-1232280000000.0
00111810,1,1,003090,대웅,339210000000.0,222669999999.0,164000000000.0,170770000000.0,77600000000.0,27560000000.0,116540000000.0,2006-10-02,114307356900.0,0.4834763126087085,0.5133487084048742,2.200644329896907,0.4744226572174376,7509999999.0,11970000000.0,28989999999.0,18530000000.0,9550000000.0
00111838,1,1,007680,대원,207940000000.0,109200000000.0,42750000000.0,156030000000.0,84980000000.0,22350000000.0,98740000000.0,2006-10-02,,0.20558815042800807,,1.8360790774299836,,15960000000.0,10340000000.0,9550000000.0,4500000000.0,819999999.0
00111847,1,1,000430,대원강업,412460000000.0,177800000000.0,53529999999.0,150860000000.0,169480000000.0,11840000000.0,234660000000.0,2006-10-02,103800000000.0,0.12978228191582214,0.5838020247469067,0.8901345291479821,-0.8073217726396917,20600000000.0,19530000000.0,14760000000.0,3600000000.0,6409999999.0
00112679,1,1,015230,대창단조,126909999999.0,38360000000.0,23600000000.0,79470000000.0,83180000000.0,5620000000.0,88540000000.0,2006-10-02,24300000000.0,0.18595855330695735,0.6334723670490093,0.9553979321952393,-0.37325102880658434,4079999999.0,1510000000.0,-930000000.0,-1770000000.0,880000000.0
00112970,1,1,001070,대한방직,223410000000.0,124190000000.0,18800000000.0,132800000000.0,58579999999.0,39100000000.0,99220000000.0,2006-10-02,64660000000.0,0.0841502170896558,0.5206538368628714,2.2669853192602765,0.5193318898855552,7240000000.0,14500000000.0,20640000000.0,7170000000.0,1530000000.0
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,537570000000.0,0.0,2006-10-02,,,,,,614970000000.0,979450000000.0,868440000000.0,-298870000000.0,-740120000000.0
00113207,1,1,001440,대한전선,2571960000000.0,1119260000000.0,146060000000.0,942600000000.0,594680000000.0,157370000000.0,1452700000000.0,2006-10-02,1041132729000.0,0.05678937464035211,0.9301973884530851,1.5850541467680097,-0.48994713718196825,44840000000.0,43270000000.0,63270000000.0,50530000000.0,26180000000.0
00113234,1,1,001790,대한제당,863179999999.0,234630000000.0,144630000000.0,520389999999.0,448650000000.0,18520000000.0,628550000000.0,2006-10-02,97949446500.0,0.16755485530268027,0.41746343817926096,1.159901928004012,-1.1042430954523057,14069999999.0,6030000000.0,8440000000.0,3190000000.0,3040000000.0
00113243,1,1,001130,대한제분,649850000000.0,411360000000.0,54690000000.0,297420000000.0,159970000000.0,6570000000.0,238500000000.0,2006-10-02,267020000000.0,0.0841578825882896,0.6491151302994944,1.85922360442583,0.2206576286420493,31170000000.0,19890000000.0,21760000000.0,3850000000.0,23970000000.0
00113410,1,1,000120,CJ대한통운,1344090000000.0,833070000000.0,139330000000.0,405580000000.0,196690000000.0,47960000000.0,511020000000.0,2006-10-02,1118581800000.0,0.10366121316280903,1.342722460297454,2.06202653922416,-0.09426221667472151,18860000000.0,39130000000.0,44040000000.0,47080000000.0,18850000000.0
00113492,1,1,004540,깨끗한나라,460489999999.0,66090000000.0,86260000000.0,107640000000.0,0.0,0.0,394400000000.0,2006-10-02,78244023060.0,0.18732220026534196,1.1839010903313663,inf,-3.6649444748016515,1470000000.0,-10180000000.0,3860000000.0,-81120000000.0,-3720000000.0
00113508,1,1,000320,노루홀딩스,458010000000.0,252760000000.0,64260000000.0,184910000000.0,111470000000.0,15230000000.0,205250000000.0,2006-10-02,93302996000.0,0.14030261348005502,0.3691367146700427,1.6588319727280882,-0.21799943058634472,18390000000.0,13750000000.0,24530000000.0,11340000000.0,9660000000.0
00113526,1,1,003490,대한항공,14311800000000.0,4257740000000.0,1818970000000.0,1894420000000.0,2961500000000.0,208110000000.0,10054060000000.0,2006-10-02,2381067162400.0,0.12709582302715242,0.5592326357175403,0.6396825932804322,-3.426883596082808,486680000000.0,-238280000000.0,111900000000.0,-589380000000.0,-462730000000.0
00114792,1,1,001230,동국제강,5448600000000.0,2217010000000.0,577650000000.0,2624420000000.0,2199300000000.0,302620000000.0,3231590000000.0,2006-10-02,1292837220000.0,0.10601805968505672,0.5831445144586628,1.1932978675032966,-0.4696414912930802,456239999999.0,131880000000.0,86490000000.0,14869999999.0,-160750000000.0
00115287,1,1,004140,동방,473460000000.0,105440000000.0,61490000000.0,159860000000.0,243460000000.0,7459999999.0,368020000000.0,2006-10-02,69522423100.0,0.12987369577155408,0.6593553025417299,0.6566171034256141,-2.994141900097265,7480000000.0,5660000000.0,3529999999.0,-2510000000.0,-1750000000.0
00115612,1,1,005960,동부건설,1481450000000.0,540789999999.0,127320000000.0,674890000000.0,775900000000.0,44170000000.0,940660000000.0,2006-10-02,351914071750.0,0.08594282628505856,0.6507407158983168,0.8698156978992139,-0.7552127673621508,57070000000.0,52040000000.0,52600000000.0,22320000000.0,103920000000.0
00115676,1,1,016380,KG동부제철,3576110000000.0,1108990000000.0,342490000000.0,1129780000000.0,1898640000000.0,16269999999.0,2467130000000.0,2006-10-02,256451796400.0,0.09577166250478872,0.23124806932434017,0.5950469809969241,-5.214820168052447,121730000000.0,41190000000.0,40190000000.0,-4160000000.0,3620000000.0
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,2290000000.0,0.0,2006-10-02,141660833490.0,,inf,,0.0,2730000000.0,-12310000000.0,10960000000.0,6170000000.0,45640000000.0
00116824,1,1,000640,동아쏘시오홀딩스,724290000000.0,344220000000.0,378460000000.0,339380000000.0,226140000000.0,25260000000.0,380070000000.0,2006-10-02,735240500000.0,0.522525507738613,2.1359610133054443,1.5007517467055806,-0.05534243557040179,26570000000.0,23810000000.0,41900000000.0,32160000000.0,20900000000.0
00116949,1,1,007340,디티알오토모티브,336340000000.0,275110000000.0,40910000000.0,184310000000.0,57190000000.0,16200000000.0,61240000000.0,2006-10-02,128125908000.0,0.12163287149907831,0.4657261022863582,3.222766217870257,0.9605395342837297,21650000000.0,21130000000.0,23570000000.0,20120000000.0,14060000000.0
00117179,1,1,013570,디와이,189470000000.0,113080000000.0,38630000000.0,122380000000.0,67200000000.0,10190000000.0,76390000000.0,2006-10-02,110343944700.0,0.20388451997677734,0.9758042509727627,1.8211309523809525,0.41678770978358903,22020000000.0,12300000000.0,11970000000.0,3520000000.0,-6950000000.0
00117188,1,1,004800,효성,5367270000000.0,1393620000000.0,644930000000.0,2156800000000.0,2148250000000.0,-58079999999.0,3973650000000.0,2006-10-02,737883405200.0,0.12015978327902267,0.529472456767268,1.003979983707669,-2.4622453726379048,63660000000.0,50260000000.0,50780000000.0,54740000000.0,51150000000.0
00117212,1,1,000150,두산,12082520000000.0,2560470000000.0,2152880000000.0,6064760000000.0,5518090000000.0,208350000000.0,9522040000000.0,2006-10-02,973699987250.0,0.17818137275998716,0.3802817401687971,1.0990686994956589,-3.5506624681841905,-41840000000.0,10440000000.0,-254819999999.0,-22240000000.0,11830000000.0
00117230,1,1,002900,동양물산기업,230419999999.0,116300000000.0,64200000000.0,138770000000.0,99500000000.0,5590000000.0,114120000000.0,2006-10-02,36813950700.0,0.2786216474276479,0.3165429982803095,1.3946733668341709,0.6695831208357651,2970000000.0,2070000000.0,-880000000.0,-9490000000.0,6260000000.0
00117300,1,1,002710,TCC스틸,319580000000.0,141620000000.0,32080000000.0,138710000000.0,130280000000.0,3360000000.0,177950000000.0,2006-10-02,40250000000.0,0.10038175104825083,0.28421126959469,1.0647067853853238,-0.9749068322981367,15219999999.0,8950000000.0,4460000000.0,4920000000.0,3979999999.0
00117337,1,1,001520,동양,2356130000000.0,-87820000000.0,232750000000.0,483989999999.0,1528620000000.0,-6020000000.0,2443960000000.0,2006-10-02,270272652900.0,0.09878487180248968,-3.0775751867456163,0.31661891117413093,-7.2518250698718765,-23520000000.0,1970000000.0,-34470000000.0,-124530000000.0,-89540000000.0
00117498,1,1,026890,디피씨,158720000000.0,99690000000.0,18700000000.0,75220000000.0,54540000000.0,1230000000.0,59029999999.0,2006-10-02,44286514955.0,0.11781754032258064,0.44424230068211457,1.379171250458379,0.36557403574092096,-4350000000.0,-9140000000.0,2070000000.0,5740000000.0,8080000000.0
00117577,1,1,001800,오리온홀딩스,1533670000000.0,524420000000.0,595440000000.0,485130000000.0,575030000000.0,69080000000.0,1009250000000.0,2006-10-02,1361325610000.0,0.3882451896431436,2.5958689790625833,0.8436603307653514,-0.38500708144321183,20370000000.0,6260000000.0,34890000000.0,15400000000.0,26400000000.0
00117601,1,1,003470,유안타증권,0.0,0.0,0.0,0.0,0.0,-71660000000.0,0.0,2006-10-02,1187545072000.0,,inf,,0.0,74040000000.0,-18920000000.0,-16269999999.0,-143920000000.0,125670000000.0
00117726,1,1,092780,동양피스톤,103120000000.0,18890000000.0,4830000000.0,39080000000.0,65040000000.0,-3640000000.0,84230000000.0,2006-10-02,,0.04683863460046548,,0.6008610086100861,,160000000.0,310000000.0,1190000000.0,2160000000.0,2150000000.0
00118008,1,1,018500,동원금속,127409999999.0,18020000000.0,19550000000.0,47740000000.0,89500000000.0,1660000000.0,109390000000.0,2006-10-02,27738000000.0,0.15344164508400787,1.539289678135405,0.5334078212290503,-2.2225827384815053,1190000000.0,-7259999999.0,-5470000000.0,-4750000000.0,6270000000.0
00118266,1,1,004840,DRB동일,164490000000.0,90390000000.0,30070000000.0,78760000000.0,54390000000.0,2990000000.0,74100000000.0,2006-10-02,49590000000.0,0.18280746549942245,0.5486226352472618,1.4480603052031624,0.09397055858035894,3620000000.0,4360000000.0,4210000000.0,8209999999.0,9100000000.0
00118275,1,1,003160,디아이,127209999999.0,94040000000.0,44530000000.0,35280000000.0,25030000000.0,10140000000.0,33160000000.0,2006-10-02,79874675400.0,0.35005109661465333,0.8493691556784347,1.4095085896923691,0.02654157890950252,16210000000.0,5320000000.0,1710000000.0,1560000000.0,9600000000.0
00118345,1,1,001530,디아이동일,542139999999.0,280640000000.0,110880000000.0,283230000000.0,209460000000.0,8530000000.0,261490000000.0,2006-10-02,148600233600.0,0.20452281698492,0.5295048232611175,1.352191349183615,0.14629855871235992,4500000000.0,11350000000.0,19490000000.0,18480000000.0,4320000000.0
00118804,1,1,005290,동진쎄미켐,264610000000.0,98870000000.0,34270000000.0,78210000000.0,135940000000.0,8240000000.0,165740000000.0,2006-10-02,72568000000.0,0.1295113563357394,0.7339739051279458,0.5753273503016036,-1.2061790320802557,7920000000.0,1220000000.0,550000000.0,2400000000.0,1480000000.0
00118965,1,1,019180,티에이치엔,91770000000.0,37470000000.0,17350000000.0,51229999999.0,44900000000.0,4140000000.0,54300000000.0,2006-10-02,30780000000.0,0.18905960553557807,0.8214571657325861,1.1409799554342985,-0.09974009100064977,8960000000.0,1510000000.0,-2960000000.0,-3870000000.0,960000000.0
00120021,1,1,003550,LG,50359450000000.0,18223440000000.0,14006940000000.0,20831200000000.0,21252020000000.0,2035609999999.0,32136009999999.0,2006-10-02,4719437532850.0,0.2781392568822733,0.25897621595319,0.9801985881812646,-2.3953723131858444,644290000000.0,-14930000000.0,315810000000.0,120720000000.0,324820000000.0
00120030,1,1,006360,GS건설,4530670000000.0,1569410000000.0,737110000000.0,2606310000000.0,2197530000000.0,266700000000.0,2961260000000.0,2006-10-02,3320100000000.0,0.1626933764763269,2.115508375759043,1.1860179383216611,-0.1069094304388422,156120000000.0,161540000000.0,160710000000.0,150080000000.0,123590000000.0
00120076,1,1,001120,LG상사,2664260000000.0,773860000000.0,749160000000.0,2068380000000.0,1730800000000.0,114959999999.0,1890390000000.0,2006-10-02,1550400000000.0,0.2811887728675129,2.0034631587108778,1.1950427547954703,0.11480263157894736,80700000000.0,109130000000.0,93370000000.0,35020000000.0,34750000000.0
00120182,1,1,005940,NH투자증권,0.0,0.0,0.0,0.0,0.0,42650000000.0,0.0,2006-10-02,2663528646300.0,,inf,,0.0,4240000000.0,52140000000.0,136630000000.0,-254390000000.0,310590000000.0
00120216,1,1,002550,KB손해보험,0.0,0.0,0.0,0.0,0.0,63240000000.0,0.0,2006-10-02,801000000000.0,,inf,,0.0,41430000000.0,64579999999.0,109700000000.0,-141100000000.0,18290000000.0
00120377,1,1,000420,로케트전기,79020000000.0,1870000000.0,12250000000.0,28710000000.0,65040000000.0,-4950000000.0,77150000000.0,2006-10-02,29832616800.0,0.15502404454568464,15.95327101604278,0.44142066420664205,-1.6237261492930783,-5250000000.0,630000000.0,-4760000000.0,23960000000.0,-44200000000.0
00120526,1,1,023530,롯데쇼핑,10663390000000.0,3325590000000.0,2752370000000.0,1549450000000.0,4933800000000.0,564710000000.0,7337800000000.0,2006-10-02,9976398969000.0,0.25811397688727505,2.999888431526436,0.31404799545988893,-0.5802043420663442,302480000000.0,91260000000.0,251000000000.0,222000000000.0,149780000000.0
00120562,1,1,004990,롯데지주,1649959999999.0,1267260000000.0,429200000000.0,496810000000.0,240380000000.0,99180000000.0,382700000000.0,2006-10-02,1695730200000.0,0.26012751824302416,1.3381075706642678,2.0667692819702137,0.06729254453332258,55860000000.0,97140000000.0,103380000000.0,65879999999.0,47400000000.0
