기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2003-당기순이익,2002-당기순이익,2001-당기순이익,2000-당기순이익,1999-당기순이익,증자
00100717,1,1,023430,아이이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5150000000.0,2005-10-03,33011765515.0,1055.0,1055.0,,inf,,0.0,inf,inf,-6.4100515563106795,-7359999999.0,-75100000000.0,-4460000000.0,-8600000000.0,-1470000000.0,0
00100939,1,1,000860,강남제비스코,289870000000.0,208800000000.0,42360000000.0,97360000000.0,67770000000.0,20320000000.0,81080000000.0,278890000000.0,8930000000.0,2005-10-03,110500000000.0,17000.0,17000.0,0.14613447407458516,0.5292145593869731,1.4366238748708868,0.14733031674208144,5.437992125984252,0.3962135609021478,12.374020156774916,17520000000.0,17520000000.0,1700000000.0,4780000000.0,8910000000.0,0
00101220,1,1,001390,KG케미칼,153710000000.0,74740000000.0,39820000000.0,94290000000.0,50300000000.0,6480000000.0,78970000000.0,203280000000.0,7640000000.0,2005-10-03,87205000000.0,8150.0,8150.0,0.2590592674516948,1.1667781643029167,1.8745526838966202,0.17567800011467233,13.457561728395062,0.4289895710350256,11.414267015706807,18790000000.0,-8660000000.0,-2890000000.0,16900000000.0,-14450000000.0,0
00101257,1,1,000800,경남기업,689530000000.0,264350000000.0,90390000000.0,543120000000.0,311070000000.0,26770000000.0,425180000000.0,0.0,0.0,2005-10-03,131493287680.0,9560.0,9560.0,0.13108929270662625,0.4974211752600719,1.7459735750795642,0.8969279122978272,4.911964425849832,inf,inf,13160000000.0,19180000000.0,20040000000.0,7240000000.0,-138010000000.0,0
00101433,1,1,002100,경농,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21400000000.0,2005-10-03,54012457500.0,4980.0,4980.0,,inf,,0.0,inf,inf,2.523946612149533,500000000.0,6060000000.0,5940000000.0,4480000000.0,3040000000.0,0
00101488,1,1,009450,경동나비엔,158830000000.0,109850000000.0,36760000000.0,111309999999.0,39900000000.0,5480000000.0,48980000000.0,183630000000.0,-3460000000.0,2005-10-03,37670400000.0,16350.0,16350.0,0.23144242271611157,0.34292580791989075,2.78972431075188,1.6546147638198692,6.874160583941606,0.2051429504982846,-10.887398843930637,9320000000.0,17010000000.0,10890000000.0,6140000000.0,6680000000.0,0
00101628,1,1,000050,경방,529689999999.0,340230000000.0,31689999999.0,87830000000.0,159410000000.0,-9290000000.0,189460000000.0,210960000000.0,9260000000.0,2005-10-03,160160000000.0,77000.0,77000.0,0.059827446240366684,0.4707403815066279,0.5509691989210213,-0.6345529470529471,-17.240043057050592,0.7591960561243838,17.295896328293736,190000000.0,3529999999.0,-310000000.0,2350000000.0,9240000000.0,0
00102113,1,1,012610,경인양행,112250000000.0,61140000000.0,16500000000.0,74340000000.0,39640000000.0,4300000000.0,51110000000.0,95830000000.0,0.0,2005-10-03,46350000000.0,15450.0,15450.0,0.14699331848552338,0.7580961727183513,1.8753784056508578,0.5011866235167206,10.779069767441861,0.4836689971825107,inf,3010000000.0,4600000000.0,5760000000.0,2480000000.0,720000000.0,0
00102140,1,1,009140,경인전자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1970000000.0,2005-10-03,14294252700.0,9100.0,9100.0,,inf,,0.0,inf,inf,-7.255965837563452,850000000.0,530000000.0,160000000.0,1540000000.0,1340000000.0,0
00102432,1,1,013580,계룡건설산업,482080000000.0,256230000000.0,110609999999.0,287280000000.0,130970000000.0,42760000000.0,225850000000.0,876029999999.0,7209999999.0,2005-10-03,246046487850.0,27550.0,27550.0,0.2294432459322104,0.9602563628380751,2.193479422768573,0.24966826609388645,5.754127405285313,0.28086536745349,34.125726474913414,35430000000.0,31670000000.0,25550000000.0,15569999999.0,12890000000.0,0
