기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,GP/A,PBR,유동비율,NCAV,2000-당기순이익,1999-당기순이익,1998-당기순이익,1997-당기순이익,1996-당기순이익
00109286,1,1,000490,대동공업,276000000000.0,155000000000.0,70960000000.0,132700000000.0,75770000000.0,3500000000.0,121000000000.0,2002-10-01,20880824800.0,0.2571014492753623,0.13471499870967743,1.7513527781443843,0.560322693766388,5730000000.0,7450000000.0,1520000000.0,,
00109693,1,1,000210,대림산업,4013050000000.0,1771050000000.0,457410000000.0,1930690000000.0,1288320000000.0,16850000000.0,2241990000000.0,2002-10-01,566825000000.0,0.11398063816797697,0.32005025267496684,1.4986105936413314,-0.5491994883782473,39570000000.0,187270000000.0,76390000000.0,,
00109754,1,1,005750,대림비앤코,102290000000.0,38680000000.0,15100000000.0,51840000000.0,56640000000.0,3540000000.0,63610000000.0,2002-10-01,20250000000.0,0.1476195131488904,0.5235263702171665,0.9152542372881356,-0.5812345679012346,1390000000.0,710000000.0,15490000000.0,,
00109824,1,1,006570,대림통상,309620000000.0,138560000000.0,45200000000.0,144590000000.0,130220000000.0,9500000000.0,171050000000.0,2002-10-01,45280000000.0,0.145985401459854,0.32678983833718245,1.1103517124865612,-0.5843639575971732,6459999999.0,5950000000.0,9080000000.0,,
00110495,1,1,005620,대성합동지주,1053029999999.0,448830000000.0,153390000000.0,309730000000.0,253869999999.0,11310000000.0,604190000000.0,2002-10-01,102898805500.0,0.14566536565923635,0.22926008845219795,1.2200338756104308,-2.8616464357304907,13719999999.0,25560000000.0,9240000000.0,,
00110583,1,1,025440,대성엘텍,90820000000.0,25050000000.0,15790000000.0,41260000000.0,58490000000.0,3329999999.0,65770000000.0,2002-10-01,23836720800.0,0.173860383175512,0.9515657005988024,0.7054197298683536,-1.0282454623540331,4690000000.0,3340000000.0,1100000000.0,,
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,56060000000.0,0.0,2002-10-01,789529000000.0,,inf,,0.0,337120000000.0,63529999999.0,-57040000000.0,,
00111704,1,1,042660,대우조선해양,3345750000000.0,791360000000.0,522270000000.0,1303020000000.0,1986070000000.0,161440000000.0,2554390000000.0,2002-10-01,1388735306000.0,0.1560995292535306,1.7548717473716133,0.6560795943748207,-0.9010860418061554,56110000000.0,,,,
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,58000000000.0,0.0,2002-10-01,996128668840.0,,inf,,0.0,-1232280000000.0,134630000000.0,-97660000000.0,,
00111810,1,1,003090,대웅,340150000000.0,196600000000.0,98590000000.0,212040000000.0,111670000000.0,16669999999.0,143550000000.0,2002-10-01,216093010000.0,0.2898427164486256,1.0991506103763988,1.8988089907763948,0.3169468554304464,9550000000.0,5790000000.0,3460000000.0,,
00111847,1,1,000430,대원강업,308250000000.0,111590000000.0,40990000000.0,108740000000.0,127430000000.0,4840000000.0,196650000000.0,2002-10-01,37200000000.0,0.1329764801297648,0.33336320458822477,0.8533312406811583,-2.363172043010753,6409999999.0,1200000000.0,-18650000000.0,,
00112679,1,1,015230,대창단조,134809999999.0,32660000000.0,9810000000.0,81550000000.0,62670000000.0,-1770000000.0,102150000000.0,2002-10-01,8740000000.0,0.07276908241282375,0.2676056338028169,1.3012605712462104,-2.356979405034325,880000000.0,1150000000.0,-2770000000.0,,
00112970,1,1,001070,대한방직,294400000000.0,44550000000.0,34100000000.0,98120000000.0,196020000000.0,7170000000.0,249850000000.0,2002-10-01,12455000000.0,0.11582880434782608,0.27957351290684623,0.500561167227834,-12.182256122039341,1530000000.0,-36410000000.0,-56100000000.0,,
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,-312010000000.0,0.0,2002-10-01,,,,,,-740120000000.0,,,,
00113207,1,1,001440,대한전선,1408920000000.0,566190000000.0,168490000000.0,646800000000.0,664370000000.0,47310000000.0,842720000000.0,2002-10-01,184640000000.0,0.11958805326065355,0.32610960984828413,0.9735538931619429,-1.0610918544194108,26180000000.0,27450000000.0,20680000000.0,,
00113234,1,1,001790,대한제당,839770000000.0,203850000000.0,137100000000.0,441489999999.0,419939999999.0,4010000000.0,635920000000.0,2002-10-01,34234758000.0,0.1632589875799326,0.16794092715231787,1.0513168547889016,-5.679315741066433,3040000000.0,12020000000.0,7109999999.0,,
00113243,1,1,001130,대한제분,568970000000.0,276940000000.0,75100000000.0,291870000000.0,234610000000.0,3040000000.0,292030000000.0,2002-10-01,62192000000.0,0.13199289944988313,0.22456849859175274,1.2440646178764758,-0.002572678157962439,23970000000.0,22780000000.0,2230000000.0,,
00113410,1,1,000120,CJ대한통운,1257450000000.0,697610000000.0,129800000000.0,330010000000.0,150510000000.0,48260000000.0,559840000000.0,2002-10-01,89428996840.0,0.10322478030935624,0.12819339866114304,2.192611786592253,-2.5699718002114627,18850000000.0,14069999999.0,-89420000000.0,,
00113492,1,1,004540,깨끗한나라,448110000000.0,18100000000.0,39320000000.0,104559999999.0,0.0,0.0,430010000000.0,2002-10-01,11017864000.0,0.08774631228939322,0.6087217679558011,inf,-29.538393285758474,-3720000000.0,2420000000.0,2400000000.0,,
00113508,1,1,000320,노루홀딩스,341840000000.0,183140000000.0,55890000000.0,96800000000.0,81970000000.0,14450000000.0,158690000000.0,2002-10-01,66421762250.0,0.16349754271003977,0.3626829870590805,1.1809198487251433,-0.9317729295867937,9660000000.0,9480000000.0,2370000000.0,,
00113526,1,1,003490,대한항공,14875860000000.0,3389730000000.0,1189430000000.0,1980600000000.0,3239810000000.0,-621310000000.0,11486130000000.0,2002-10-01,762796965200.0,0.07995705794488521,0.22503177692618587,0.6113321460209087,-12.46141559767181,-462730000000.0,259290000000.0,296070000000.0,,
00114792,1,1,001230,동국제강,4212960000000.0,1426400000000.0,430630000000.0,1476220000000.0,1988100000000.0,23840000000.0,2786560000000.0,2002-10-01,337507590000.0,0.10221554441532794,0.23661496775098148,0.7425280418490016,-3.8824015779911796,-160750000000.0,50780000000.0,50810000000.0,,
00115287,1,1,004140,동방,333640000000.0,78010000000.0,44960000000.0,86650000000.0,157990000000.0,-1320000000.0,255630000000.0,2002-10-01,19939200000.0,0.1347560244574991,0.2555980002563774,0.5484524336983353,-8.474763280372333,-1750000000.0,2010000000.0,-23790000000.0,,
00115612,1,1,005960,동부건설,1227580000000.0,387130000000.0,160470000000.0,569320000000.0,617550000000.0,18010000000.0,840450000000.0,2002-10-01,74414028175.0,0.13072060476710276,0.19221974059101593,0.9219010606428629,-3.6435334391840963,103920000000.0,4710000000.0,6670000000.0,,
00115676,1,1,016380,KG동부제철,3032950000000.0,910190000000.0,394180000000.0,765730000000.0,1343620000000.0,-11790000000.0,2122759999999.0,2002-10-01,66869841460.0,0.1299658748083549,0.07346800279062614,0.5699007159762433,-20.29360277174792,3620000000.0,30339999999.0,7970000000.0,,
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,6809999999.0,0.0,2002-10-01,40719000000.0,,inf,,0.0,45640000000.0,15960000000.0,7050000000.0,,
00116824,1,1,000640,동아쏘시오홀딩스,593630000000.0,190870000000.0,235769999999.0,284180000000.0,248960000000.0,120000000.0,402760000000.0,2002-10-01,175823000000.0,0.39716658524501797,0.9211662388012783,1.1414685089974292,-0.6744282602389904,20900000000.0,14110000000.0,14710000000.0,,
00117188,1,1,004800,효성,5753270000000.0,1848630000000.0,745400000000.0,2441850000000.0,2758760000000.0,58800000000.0,3904630000000.0,2002-10-01,381028325000.0,0.12956110177342625,0.20611389245008466,0.8851259261407299,-3.839032176938552,51150000000.0,92370000000.0,-86460000000.0,,
00117212,1,1,000150,두산,7243789999999.0,2153750000000.0,1108750000000.0,2672170000000.0,3112940000000.0,5100000000.0,5090040000000.0,2002-10-01,223793697800.0,0.15306214012280217,0.10390885562391178,0.8584071649309013,-10.804012909071293,11830000000.0,127320000000.0,-19630000000.0,,
00117230,1,1,002900,동양물산기업,215090000000.0,105940000000.0,39250000000.0,115240000000.0,85010000000.0,-9490000000.0,109150000000.0,2002-10-01,16674169500.0,0.18248175182481752,0.1573925759864074,1.3556052229149511,0.3652355818980969,6260000000.0,11530000000.0,3180000000.0,,
00117300,1,1,002710,TCC스틸,248340000000.0,116340000000.0,36160000000.0,89840000000.0,87220000000.0,2170000000.0,132000000000.0,2002-10-01,22272000000.0,0.14560682934686317,0.19143888602372358,1.0300389818848887,-1.8929597701149425,3979999999.0,5780000000.0,3540000000.0,,
00117337,1,1,001520,동양,6376930000000.0,-70780000000.0,408060000000.0,2287590000000.0,2768480000000.0,-219400000000.0,6447710000000.0,2002-10-01,62537178360.0,0.06399003909404682,-0.8835430680983328,0.8262981852857886,-66.5223489306146,-89540000000.0,57979999999.0,-70670000000.0,,
00117498,1,1,026890,디피씨,99220000000.0,59890000000.0,13519999999.0,55710000000.0,24480000000.0,6040000000.0,39340000000.0,2002-10-01,42673400000.0,0.1362628502217295,0.71252963766906,2.275735294117647,0.3836113363359845,8080000000.0,9750000000.0,13960000000.0,,
00117577,1,1,001800,오리온홀딩스,801010000000.0,352220000000.0,297330000000.0,181170000000.0,323410000000.0,17270000000.0,448789999999.0,2002-10-01,302086770600.0,0.37119386774197577,0.857665012208279,0.5601867598404502,-0.8859044024584637,26400000000.0,21890000000.0,11420000000.0,,
00117601,1,1,003470,유안타증권,0.0,0.0,0.0,0.0,0.0,-158890000000.0,0.0,2002-10-01,198695603340.0,,inf,,0.0,125670000000.0,6520000000.0,28150000000.0,,
00117726,1,1,092780,동양피스톤,65710000000.0,24570000000.0,5550000000.0,23740000000.0,28100000000.0,2160000000.0,41140000000.0,2002-10-01,,0.08446203013239995,,0.8448398576512456,,2150000000.0,1270000000.0,,,
00118008,1,1,018500,동원금속,130020000000.0,28230000000.0,16540000000.0,47020000000.0,76100000000.0,-4210000000.0,101800000000.0,2002-10-01,7961858450.0,0.12721119827718813,0.2820353684024088,0.6178712220762155,-6.880303178462059,6270000000.0,-480000000.0,1610000000.0,,
00118275,1,1,003160,디아이,114100000000.0,63779999999.0,19160000000.0,48320000000.0,27639999999.0,1920000000.0,50320000000.0,2002-10-01,82946778300.0,0.16792287467134093,1.3005139275838902,1.7481910275596306,-0.024111846668311166,9600000000.0,3520000000.0,-7330000000.0,,
00118345,1,1,001530,디아이동일,539670000000.0,256830000000.0,126270000000.0,287050000000.0,242590000000.0,25420000000.0,282840000000.0,2002-10-01,69000000000.0,0.23397631886152648,0.2686602032472842,1.1832721876417,0.06101449275362319,4320000000.0,10260000000.0,6010000000.0,,
00118804,1,1,005290,동진쎄미켐,206030000000.0,84130000000.0,23120000000.0,45690000000.0,74370000000.0,5140000000.0,121900000000.0,2002-10-01,57904000000.0,0.11221666747561035,0.6882681564245811,0.6143606292860024,-1.3161439624205582,1480000000.0,3240000000.0,3440000000.0,,
00118965,1,1,019180,티에이치엔,79520000000.0,22020000000.0,4160000000.0,31630000000.0,47010000000.0,-3910000000.0,57500000000.0,2002-10-01,15300000000.0,0.052313883299798795,0.6948228882833788,0.6728355669006595,-1.6908496732026144,960000000.0,3120000000.0,-3850000000.0,,
00120021,1,1,003550,LG,4045890000000.0,1958000000000.0,516980000000.0,757850000000.0,680680000000.0,133200000000.0,2087890000000.0,2002-10-01,655902462520.0,0.12777905479387724,0.3349859359141982,1.1133719221954517,-2.027801504037567,324820000000.0,367730000000.0,53600000000.0,,
00120030,1,1,006360,GS건설,3357440000000.0,1009770000000.0,473830000000.0,1513760000000.0,1592730000000.0,141650000000.0,2347670000000.0,2002-10-01,645150000000.0,0.14112835970263057,0.6389078701090347,0.9504184638953244,-1.2925831202046036,123590000000.0,99840000000.0,41500000000.0,,
00120076,1,1,001120,LG상사,3267390000000.0,498320000000.0,665740000000.0,1906309999999.0,2060780000000.0,31350000000.0,2769080000000.0,2002-10-01,405960000000.0,0.20375284248283798,0.8146572483544711,0.9250429449038714,-2.1252586461744998,34750000000.0,30580000000.0,12750000000.0,,
00120182,1,1,005940,NH투자증권,0.0,0.0,0.0,0.0,0.0,-273600000000.0,0.0,2002-10-01,1863863648000.0,,inf,,0.0,310590000000.0,157940000000.0,-194030000000.0,,
00120216,1,1,002550,KB손해보험,0.0,0.0,0.0,0.0,0.0,-167660000000.0,0.0,2002-10-01,240000000000.0,,inf,,0.0,18290000000.0,26100000000.0,8359999999.0,,
00120377,1,1,000420,로케트전기,128950000000.0,38800000000.0,7430000000.0,32770000000.0,77660000000.0,31600000000.0,90150000000.0,2002-10-01,10822174000.0,0.05761923226056611,0.2789220103092783,0.421967550862735,-5.30207701336164,-44200000000.0,1350000000.0,-30450000000.0,,
00120526,1,1,023530,롯데쇼핑,5849170000000.0,2029520000000.0,1505310000000.0,1358560000000.0,2513850000000.0,219900000000.0,3819650000000.0,2002-10-01,,0.2573544622570382,,0.5404300177019313,,149780000000.0,59240000000.0,33230000000.0,,
00120562,1,1,004990,롯데지주,928479999999.0,570670000000.0,404380000000.0,314380000000.0,336020000000.0,65950000000.0,357820000000.0,2002-10-01,834361800000.0,0.4355290367056216,1.4620740533057635,0.9355990714838402,-0.05206374500846036,47400000000.0,33620000000.0,17670000000.0,,
00120924,1,1,005990,매일홀딩스,319400000000.0,112850000000.0,203340000000.0,155560000000.0,169450000000.0,17750000000.0,206550000000.0,2002-10-01,65794000000.0,0.6366311834690044,0.583021710234825,0.9180289170846857,-0.7749946803659908,15910000000.0,10070000000.0,4380000000.0,,
00121288,1,1,005360,모나미,114330000000.0,41840000000.0,28560000000.0,70820000000.0,37440000000.0,3590000000.0,72490000000.0,2002-10-01,17295685200.0,0.24980320125951194,0.41337679732313576,1.891559829059829,-0.09655587394710445,1610000000.0,1350000000.0,1200000000.0,,
00121941,1,1,001680,대상,2155740000000.0,627210000000.0,387890000000.0,976400000000.0,1250360000000.0,-20880000000.0,1528530000000.0,2002-10-01,80634298100.0,0.17993357269429522,0.12856028778240142,0.7808951022105634,-6.847334360314845,7140000000.0,36350000000.0,186020000000.0,,
00122551,1,1,035150,백산,110520000000.0,65740000000.0,9680000000.0,68440000000.0,37110000000.0,1610000000.0,44780000000.0,2002-10-01,28840000000.0,0.08758595729279768,0.4386979008214177,1.844246833737537,0.8203883495145631,-3260000000.0,8620000000.0,17840000000.0,,
00122579,1,1,001460,BYC,243519999999.0,183540000000.0,54179999999.0,119009999999.0,48970000000.0,14300000000.0,59979999999.0,2002-10-01,36227670000.0,0.2224868593923394,0.19738296829029095,2.430263426567286,1.6294175142922522,16160000000.0,18520000000.0,6840000000.0,,
00122898,1,1,007210,벽산,193140000000.0,76730000000.0,48880000000.0,101830000000.0,98380000000.0,5670000000.0,116409999999.0,2002-10-01,45210000000.0,0.25308066687377034,0.5892089143750815,1.035068103273023,-0.32249502320283124,3130000000.0,2120000000.0,-29350000000.0,,
00123541,1,1,000890,보해양조,347910000000.0,74320000000.0,57779999999.0,166920000000.0,232000000000.0,-2050000000.0,273590000000.0,2002-10-01,11783647850.0,0.16607743381621684,0.15855285051130247,0.7194827586206897,-9.052375067369312,790000000.0,8330000000.0,3670000000.0,,
00124027,1,1,011390,부산산업,51050000000.0,19670000000.0,6430000000.0,17860000000.0,25270000000.0,550000000.0,31380000000.0,2002-10-01,6652800000.0,0.1259549461312439,0.338220640569395,0.706766917293233,-2.0322270322270324,-480000000.0,-1650000000.0,3850000000.0,,
00124197,1,1,003030,세아제강지주,561930000000.0,256619999999.0,101410000000.0,307090000000.0,261469999999.0,39030000000.0,305310000000.0,2002-10-01,66240000000.0,0.18046731799334437,0.25812485387054057,1.174475083188031,0.026871980676328504,9300000000.0,32130000000.0,22040000000.0,,
00124504,1,1,047050,포스코인터내셔널,2229500000000.0,-671640000000.0,336700000000.0,867050000000.0,1898609999999.0,-896250000000.0,2901140000000.0,2002-10-01,93060678825.0,0.1510204081632653,-0.13855738018134714,0.45667619995705105,-21.85767421517624,2580000000.0,,,,
00124540,1,1,047040,대우건설,5391050000000.0,1589730000000.0,418580000000.0,3212960000000.0,1567620000000.0,158900000000.0,3801319999999.0,2002-10-01,401831486980.0,0.0776435017297187,0.25276712836771026,2.0495783416899505,-1.4641958608591663,1989999999.0,,,,
00124799,1,1,007160,사조산업,241600000000.0,69090000000.0,32839999999.0,114430000000.0,133900000000.0,5240000000.0,172510000000.0,2002-10-01,18750000000.0,0.13592715231374172,0.2713851498046027,0.8545929798356983,-3.0976,-4450000000.0,5170000000.0,19600000000.0,,
00125080,1,1,006840,AK홀딩스,346930000000.0,176290000000.0,38940000000.0,179010000000.0,152190000000.0,7690000000.0,170650000000.0,2002-10-01,99600000000.0,0.11224166258323004,0.5649781609847411,1.176227084565346,0.08393574297188755,5920000000.0,10280000000.0,8040000000.0,,
00125521,1,1,005850,에스엘,295740000000.0,67550000000.0,49840000000.0,191360000000.0,203020000000.0,1050000000.0,228180000000.0,2002-10-01,32502384000.0,0.16852640833164265,0.481160384900074,0.9425672347551965,-1.1328399787535586,6900000000.0,6809999999.0,360000000.0,,
00125974,1,1,001470,삼부토건,704970000000.0,254030000000.0,58340000000.0,311480000000.0,279030000000.0,1050000000.0,450939999999.0,2002-10-01,42278861450.0,0.0827552945515412,0.16643255304491594,1.116295738809447,-3.2985751086019373,720000000.0,1210000000.0,750000000.0,,
00126186,1,1,018260,삼성에스디에스,636220000000.0,233760000000.0,275130000000.0,276100000000.0,320800000000.0,40880000000.0,402470000000.0,2002-10-01,,0.43244475181540976,,0.8606608478802993,,43190000000.0,40380000000.0,,,
00126201,1,1,006660,삼성공조,161630000000.0,87490000000.0,20440000000.0,128030000000.0,60579999999.0,10430000000.0,74140000000.0,2002-10-01,37520000000.0,0.12646167171935904,0.4288490113155789,2.113403763653242,1.4363006396588487,10140000000.0,10560000000.0,6530000000.0,,
00126229,1,1,000830,삼성물산,12451790000000.0,3696000000000.0,1440470000000.0,6373740000000.0,5741900000000.0,-86350000000.0,8755789999999.0,2002-10-01,1024320129520.0,0.11568376916089976,0.2771428921861472,1.1100402305856947,-2.3254936922065927,75050000000.0,70290000000.0,63800000000.0,,
00126256,1,1,032830,삼성생명,0.0,0.0,0.0,0.0,0.0,246800000000.0,0.0,2002-10-01,,,,,,,,,,
00126308,1,1,028050,삼성엔지니어링,1171490000000.0,328480000000.0,86050000000.0,873629999999.0,650520000000.0,13560000000.0,843010000000.0,2002-10-01,142800000000.0,0.0734534652451152,0.4347296639064783,1.3429717764234765,0.21442577030112045,19630000000.0,15280000000.0,-35580000000.0,,
00126362,1,1,006400,삼성SDI,5630800000000.0,3125740000000.0,1363300000000.0,1844870000000.0,1644270000000.0,585770000000.0,2505060000000.0,2002-10-01,3904870788000.0,0.24211479718690063,1.249262826722632,1.1219994283177337,-0.1690683343553441,543900000000.0,188640000000.0,149280000000.0,,
00126371,1,1,009150,삼성전기,3738850000000.0,1763000000000.0,454389999999.0,1228830000000.0,1321570000000.0,119790000000.0,1975850000000.0,2002-10-01,3323869472000.0,0.1215320218781176,1.8853485377197958,0.9298258889048632,-0.2247440840540925,343240000000.0,-141540000000.0,45950000000.0,,
00126380,1,1,005930,삼성전자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-01,45433443755000.0,,inf,,0.0,6014530000000.0,3170400000000.0,321610000000.0,,
00126478,1,1,010140,삼성중공업,5011940000000.0,1715100000000.0,421650000000.0,2295370000000.0,2757250000000.0,54650000000.0,3296840000000.0,2002-10-01,885367393885.0,0.08412909970989278,0.5162191090227976,0.8324852661166017,-1.1311349468219523,-225190000000.0,8540000000.0,70810000000.0,,
00126566,1,1,012450,한화에어로스페이스,1986880000000.0,527680000000.0,257800000000.0,701410000000.0,681430000000.0,-81170000000.0,1459190000000.0,2002-10-01,415102500000.0,0.1297511676598486,0.7866557383262583,1.0293206932480226,-1.8255250209285658,21480000000.0,-172560000000.0,17610000000.0,,
00126937,1,1,000070,삼양홀딩스,995010000000.0,566050000000.0,168670000000.0,232200000000.0,319990000000.0,63810000000.0,428960000000.0,2002-10-01,271414310800.0,0.16951588426246972,0.47948822683508524,0.7256476764898903,-0.7249433510710814,31160000000.0,15950000000.0,3850000000.0,,
00126955,1,1,003230,삼양식품,287710000000.0,42450000000.0,59420000000.0,66970000000.0,80620000000.0,-810000000.0,245260000000.0,2002-10-01,7137900000.0,0.20652740606861075,0.16814840989399293,0.8306871743984123,-24.97793468667255,-6150000000.0,-65200000000.0,-18500000000.0,,
