기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2009-당기순이익,2008-당기순이익,2007-당기순이익,2006-당기순이익,2005-당기순이익,증자
00100939,1,1,000860,강남제비스코,394310000000.0,297710000000.0,55140000000.0,177080000000.0,73960000000.0,24820000000.0,96600000000.0,358250000000.0,9120000000.0,2011-10-03,85150000000.0,13100.0,13100.0,0.13983921280211,0.28601659332907864,2.394267171444024,0.9451556077510276,3.4307010475423048,0.2376831821353803,9.336622807017545,24720000000.0,8790000000.0,12530000000.0,12540000000.0,11710000000.0,0
00101044,1,1,003060,에이프로젠제약,78700000000.0,42810000000.0,9750000000.0,45600000000.0,28250000000.0,-700000000.0,35890000000.0,16690000000.0,250000000.0,2011-10-03,49469393575.0,1435.0,1435.0,0.12388818297331639,1.1555569627423499,1.6141592920353982,0.1962829802083338,-70.67056225,2.96401399490713,197.8775743,-8100000000.0,-5490000000.0,-10500000000.0,-2730000000.0,-5380000000.0,0
00101220,1,1,001390,KG케미칼,518780000000.0,215640000000.0,46440000000.0,180430000000.0,223960000000.0,6260000000.0,303150000000.0,388520000000.0,2760000000.0,2011-10-03,67838000000.0,6340.0,6340.0,0.0895177146381896,0.31458913003153405,0.8056349348097874,-1.8090155959786551,10.836741214057508,0.17460619787913106,24.578985507246376,8490000000.0,5900000000.0,-3700000000.0,11300000000.0,9640000000.0,0
00101257,1,1,000800,경남기업,2376010000000.0,388560000000.0,84170000000.0,1846020000000.0,1162830000000.0,-42760000000.0,1987459999999.0,0.0,0.0,2011-10-03,157513846570.0,9970.0,9970.0,0.03542493508023956,0.40537843980337657,1.5875235417042903,-0.897952802747048,-3.683672744855005,inf,inf,22650000000.0,13160000000.0,36750000000.0,33110000000.0,25610000000.0,0
00101336,1,1,008020,경남에너지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45090000000.0,2011-10-03,95351232000.0,3200.0,3200.0,,inf,,0.0,inf,inf,2.114686892880905,13319999999.0,12730000000.0,11550000000.0,10800000000.0,9020000000.0,0
00101433,1,1,002100,경농,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-03,62038405000.0,2860.0,2860.0,,inf,,0.0,inf,inf,inf,16780000000.0,11570000000.0,15010000000.0,13290000000.0,8980000000.0,0
00101488,1,1,009450,경동나비엔,233930000000.0,153750000000.0,89100000000.0,121159999999.0,65670000000.0,7690000000.0,80180000000.0,307890000000.0,22320000000.0,2011-10-03,67264612800.0,5280.0,5280.0,0.3808831701791134,0.43749341658536584,1.844982488183341,0.6092356484805336,8.747023771131339,0.2184696248660236,3.01364752688172,3700000000.0,7740000000.0,7650000000.0,5990000000.0,4970000000.0,0
00101549,1,1,011040,경동제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-03,138060000000.0,10400.0,10400.0,,inf,,0.0,inf,inf,inf,13480000000.0,11430000000.0,16330000000.0,18250000000.0,19350000000.0,0
00101628,1,1,000050,경방,1431700000000.0,731500000000.0,99250000000.0,112370000000.0,167880000000.0,18790000000.0,700200000000.0,333750000000.0,19980000000.0,2011-10-03,202384000000.0,97300.0,97300.0,0.0693231822309143,0.2766698564593301,0.6693471527281392,-2.9045280259309036,10.770835550824907,0.6063940074906367,10.129329329329329,6480000000.0,-14930000000.0,60490000000.0,-21700000000.0,770000000.0,0
00101752,1,1,025880,케이씨피드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-03,15429000000.0,1390.0,1390.0,,inf,,0.0,inf,inf,inf,4590000000.0,1639999999.0,1970000000.0,3190000000.0,3310000000.0,0
