기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,날짜,시가총액,GP/A,PBR,유동비율,NCAV,2002-당기순이익,2001-당기순이익,2000-당기순이익,1999-당기순이익,1998-당기순이익
00106313,1,1,002990,금호산업,2537830000000.0,802110000000.0,335840000000.0,434250000000.0,935920000000.0,18850000000.0,1735730000000.0,2004-10-01,426541101000.0,0.13233352903858808,0.531773822792385,0.46398196427045046,-3.0512417137498784,-104909999999.0,-289130000000.0,-103420000000.0,49380000000.0,5590000000.0
00106368,1,1,011780,금호석유화학,11394570000000.0,1378230000000.0,1108930000000.0,1890520000000.0,3088410000000.0,-27280000000.0,10016340000000.0,2004-10-01,269499138200.0,0.0973209168928709,0.19554003192500527,0.6121337516715721,-30.151562095050885,10980000000.0,-102060000000.0,-24260000000.0,61990000000.0,2200000000.0
00106395,1,1,001210,금호전기,201810000000.0,107680000000.0,32150000000.0,70870000000.0,48420000000.0,10710000000.0,94130000000.0,2004-10-01,186027974250.0,0.1593082602447847,1.7276000580423476,1.4636513837257332,-0.12503495828396896,2470000000.0,-869999999.0,-11860000000.0,-1130000000.0,-14590000000.0
00106641,1,1,000270,기아자동차,12784220000000.0,4515840000000.0,3953930000000.0,5261140000000.0,6038030000000.0,791550000000.0,8268380000000.0,2004-10-01,3784811959500.0,0.3092820680495173,0.8381191449431336,0.8713338622034008,-0.794554665378218,680410000000.0,552240000000.0,330700000000.0,135740000000.0,-3631000000000.0
00107613,1,1,007660,이수페타시스,146930000000.0,88040000000.0,17140000000.0,59929999999.0,40970000000.0,-580000000.0,58879999999.0,2004-10-01,57660000000.0,0.11665418906962499,0.6549295774647887,1.4627776421527947,0.018210197710718003,4520000000.0,130000000.0,15160000000.0,8200000000.0,9810000000.0
00107677,1,1,002070,남영비비안,187780000000.0,116670000000.0,86190000000.0,117320000000.0,58510000000.0,15719999999.0,71100000000.0,2004-10-01,31729905900.0,0.45899456811162,0.2719628516328105,2.005127328661767,1.4566699361059245,10600000000.0,4810000000.0,4310000000.0,470000000.0,-690000000.0
00108001,1,1,091590,남화토건,88700000000.0,54029999999.0,20600000000.0,20630000000.0,26339999999.0,8050000000.0,34670000000.0,2004-10-01,,0.2322435174746336,,0.7832194381466674,,4910000000.0,2550000000.0,2089999999.0,2010000000.0,
00108135,1,1,005250,녹십자홀딩스,1603660000000.0,210219999999.0,112330000000.0,608580000000.0,251410000000.0,10230000000.0,1393450000000.0,2004-10-01,113812727900.0,0.07004601972986793,0.5413981918967815,2.4206674356628612,-6.896153132271949,9360000000.0,6060000000.0,50010000000.0,13000000000.0,8509999999.0
00108241,1,1,004370,농심,1253880000000.0,669840000000.0,502560000000.0,431220000000.0,465810000000.0,103270000000.0,584040000000.0,2004-10-01,1434182463000.0,0.40080390467987365,2.1410821434969547,0.9257422554260321,-0.1065554794752779,80060000000.0,35090000000.0,75040000000.0,53320000000.0,48330000000.0
00108940,1,1,016710,대성홀딩스,490650000000.0,165070000000.0,61450000000.0,137800000000.0,208060000000.0,5520000000.0,325580000000.0,2004-10-01,78807300000.0,0.12524202588403138,0.477417459259708,0.6623089493415361,-2.3827741846250285,6459999999.0,10670000000.0,15030000000.0,12250000000.0,11430000000.0
00109286,1,1,000490,대동공업,278920000000.0,157500000000.0,64450000000.0,139310000000.0,98580000000.0,2930000000.0,121420000000.0,2004-10-01,23585840740.0,0.2310698408145705,0.14975136977777778,1.4131669709880301,0.7585059272303049,-2380000000.0,3629999999.0,5730000000.0,7450000000.0,1520000000.0
00109693,1,1,000210,대림산업,3711780000000.0,1844990000000.0,597980000000.0,1841090000000.0,1505850000000.0,243730000000.0,1866790000000.0,2004-10-01,1832960000000.0,0.16110329814805835,0.9934796394560405,1.2226250954610354,-0.014021037011173184,121700000000.0,31630000000.0,39570000000.0,187270000000.0,76390000000.0
00109754,1,1,005750,대림비앤코,123650000000.0,49460000000.0,20080000000.0,66570000000.0,63129999999.0,3310000000.0,74190000000.0,2004-10-01,21900000000.0,0.16239385361908612,0.4427820460978569,1.0544907334239584,-0.34794520547945207,8409999999.0,3529999999.0,1390000000.0,710000000.0,15490000000.0
00109824,1,1,006570,대림통상,347310000000.0,141660000000.0,53750000000.0,180540000000.0,178730000000.0,-1140000000.0,205650000000.0,2004-10-01,91800000000.0,0.15476087645043332,0.6480304955527318,1.0101270072175907,-0.2735294117647059,6770000000.0,7809999999.0,6459999999.0,5950000000.0,9080000000.0
00110495,1,1,005620,대성합동지주,1260140000000.0,563440000000.0,197290000000.0,346340000000.0,410620000000.0,36670000000.0,696700000000.0,2004-10-01,102642200000.0,0.15656196930499786,0.1821705949169388,0.8434562369100385,-3.413410858301946,29150000000.0,8559999999.0,13719999999.0,25560000000.0,9240000000.0
00110583,1,1,025440,대성엘텍,118480000000.0,26939999999.0,15819999999.0,63670000000.0,85690000000.0,-40000000.0,91540000000.0,2004-10-01,15090489120.0,0.13352464550135043,0.5601517862123293,0.7430271910374606,-1.8468586258786555,2030000000.0,4000000000.0,4690000000.0,3340000000.0,1100000000.0
00110893,1,1,003540,대신증권,0.0,0.0,0.0,0.0,0.0,42760000000.0,0.0,2004-10-01,694785520000.0,,inf,,0.0,13430000000.0,87290000000.0,337120000000.0,63529999999.0,-57040000000.0
00111704,1,1,042660,대우조선해양,4047069999999.0,1424310000000.0,631930000000.0,1806270000000.0,2286690000000.0,257669999999.0,2622760000000.0,2004-10-01,3280262423900.0,0.15614506297152164,2.3030537059348033,0.7899059339044645,-0.24890996343800176,259219999999.0,160750000000.0,56110000000.0,,
00111722,1,1,006800,미래에셋대우,0.0,0.0,0.0,0.0,0.0,-58000000000.0,0.0,2004-10-01,667254127410.0,,inf,,0.0,51429999999.0,60479999999.0,-1232280000000.0,134630000000.0,-97660000000.0
00111810,1,1,003090,대웅,318260000000.0,205550000000.0,134720000000.0,161830000000.0,75220000000.0,22950000000.0,112709999999.0,2004-10-01,37094784140.0,0.4233017030101175,0.1804659894916079,2.1514224940175484,1.324175383137841,28989999999.0,18530000000.0,9550000000.0,5790000000.0,3460000000.0
00111847,1,1,000430,대원강업,324100000000.0,150030000000.0,57790000000.0,117790000000.0,124520000000.0,22060000000.0,174070000000.0,2004-10-01,78000000000.0,0.17830916383832152,0.5198960207958409,0.9459524574365564,-0.7215384615384616,14760000000.0,3600000000.0,6409999999.0,1200000000.0,-18650000000.0
00112679,1,1,015230,대창단조,126870000000.0,29810000000.0,20570000000.0,80670000000.0,81600000000.0,1880000000.0,97060000000.0,2004-10-01,8280000000.0,0.16213446835343265,0.2777591412277759,0.9886029411764706,-1.9794685990338163,-930000000.0,-1770000000.0,880000000.0,1150000000.0,-2770000000.0
00112970,1,1,001070,대한방직,218600000000.0,78680000000.0,35710000000.0,92090000000.0,58090000000.0,14480000000.0,139920000000.0,2004-10-01,20405000000.0,0.1633577310155535,0.25934163701067614,1.585298674470649,-2.3440333251654004,20640000000.0,7170000000.0,1530000000.0,-36410000000.0,-56100000000.0
00113058,1,1,088350,한화생명,0.0,0.0,0.0,0.0,0.0,955810000000.0,0.0,2004-10-01,,,,,,868440000000.0,-298870000000.0,-740120000000.0,,
00113207,1,1,001440,대한전선,2235210000000.0,774490000000.0,149330000000.0,626170000000.0,692440000000.0,44470000000.0,1460730000000.0,2004-10-01,315600000000.0,0.0668080404078364,0.40749396376970654,0.9042949569637803,-2.644359949302915,63270000000.0,50530000000.0,26180000000.0,27450000000.0,20680000000.0
00113234,1,1,001790,대한제당,828210000000.0,214719999999.0,141390000000.0,281600000000.0,445920000000.0,4300000000.0,613490000000.0,2004-10-01,32015838500.0,0.1707175716303836,0.14910506007893584,0.6315034086831719,-10.36643160228335,8440000000.0,3190000000.0,3040000000.0,12020000000.0,7109999999.0
00113243,1,1,001130,대한제분,603590000000.0,326690000000.0,97290000000.0,318650000000.0,217069999999.0,19930000000.0,276890000000.0,2004-10-01,85683000000.0,0.16118557298828676,0.26227616394747316,1.4679596443611183,0.48737789293091976,21760000000.0,3850000000.0,23970000000.0,22780000000.0,2230000000.0
00113410,1,1,000120,CJ대한통운,1318520000000.0,795230000000.0,143650000000.0,356760000000.0,192710000000.0,39370000000.0,523289999999.0,2004-10-01,139561299000.0,0.1089479112944817,0.17549803075839693,1.8512791240724404,-1.1932391084938239,44040000000.0,47080000000.0,18850000000.0,14069999999.0,-89420000000.0
00113492,1,1,004540,깨끗한나라,467289999999.0,61970000000.0,97320000000.0,80210000000.0,0.0,0.0,405320000000.0,2004-10-01,25977843635.0,0.20826467504164067,0.4192003168468614,inf,-12.514895561307432,3860000000.0,-81120000000.0,-3720000000.0,2420000000.0,2400000000.0
00113508,1,1,000320,노루홀딩스,382720000000.0,222069999999.0,50660000000.0,141190000000.0,85000000000.0,17130000000.0,160650000000.0,2004-10-01,60498517500.0,0.1323683110367893,0.27242994326236064,1.6610588235294117,-0.3216607745801374,24530000000.0,11340000000.0,9660000000.0,9480000000.0,2370000000.0
00113526,1,1,003490,대한항공,14994220000000.0,3488040000000.0,1506220000000.0,2213320000000.0,3147550000000.0,-223290000000.0,11506180000000.0,2004-10-01,1133502032400.0,0.10045337470038455,0.3249681862593319,0.7031881939921526,-8.198362009394842,111900000000.0,-589380000000.0,-462730000000.0,259290000000.0,296070000000.0
00114792,1,1,001230,동국제강,4405150000000.0,1442650000000.0,545589999999.0,1646630000000.0,2198740000000.0,148530000000.0,2962500000000.0,2004-10-01,908577268500.0,0.12385276324279536,0.6297974342356081,0.7488970956093035,-1.448275282268962,86490000000.0,14869999999.0,-160750000000.0,50780000000.0,50810000000.0
00115287,1,1,004140,동방,374290000000.0,95420000000.0,42620000000.0,113900000000.0,197380000000.0,5560000000.0,278870000000.0,2004-10-01,21278400000.0,0.11386892516497903,0.22299727520435966,0.5770594791772216,-7.752932551319648,3529999999.0,-2510000000.0,-1750000000.0,2010000000.0,-23790000000.0
00115612,1,1,005960,동부건설,1177230000000.0,436250000000.0,124150000000.0,476380000000.0,402770000000.0,52770000000.0,740990000000.0,2004-10-01,157762097800.0,0.10545942594055537,0.3616323158739255,1.1827593912158303,-1.6772723213623495,52600000000.0,22320000000.0,103920000000.0,4710000000.0,6670000000.0
00115676,1,1,016380,KG동부제철,3062320000000.0,946320000000.0,383710000000.0,728660000000.0,1539770000000.0,36970000000.0,2116000000000.0,2004-10-01,245850420200.0,0.12530042582094622,0.25979628476625244,0.47322652084402217,-5.643024725649829,40190000000.0,-4160000000.0,3620000000.0,30339999999.0,7970000000.0
00115694,1,1,016610,DB금융투자,0.0,0.0,0.0,0.0,0.0,-13519999999.0,0.0,2004-10-01,32262430400.0,,inf,,0.0,10960000000.0,6170000000.0,45640000000.0,15960000000.0,7050000000.0
00116824,1,1,000640,동아쏘시오홀딩스,691410000000.0,266719999999.0,301070000000.0,306940000000.0,307550000000.0,22090000000.0,424689999999.0,2004-10-01,173154800000.0,0.43544351397868125,0.6492006598704604,0.9980165826694847,-0.6800273512429341,41900000000.0,32160000000.0,20900000000.0,14110000000.0,14710000000.0
00117188,1,1,004800,효성,5652170000000.0,1858740000000.0,746590000000.0,2577590000000.0,2641000000000.0,50100000000.0,3793430000000.0,2004-10-01,388902211200.0,0.13208909144629408,0.20922894606023434,0.9759901552442257,-3.126338614142598,50780000000.0,54740000000.0,51150000000.0,92370000000.0,-86460000000.0
00117212,1,1,000150,두산,6287230000000.0,1729140000000.0,1157970000000.0,2430300000000.0,2757590000000.0,39930000000.0,4558090000000.0,2004-10-01,220994638650.0,0.18417808796560647,0.1278060993615323,0.8813130305810508,-9.628242626147529,-254819999999.0,-22240000000.0,11830000000.0,127320000000.0,-19630000000.0
00117230,1,1,002900,동양물산기업,197180000000.0,104800000000.0,43790000000.0,110700000000.0,58970000000.0,2070000000.0,92390000000.0,2004-10-01,16281836100.0,0.2220813469925956,0.15536103148854963,1.8772257079871122,1.1245660432609317,-880000000.0,-9490000000.0,6260000000.0,11530000000.0,3180000000.0
00117300,1,1,002710,TCC스틸,282270000000.0,125530000000.0,31460000000.0,97190000000.0,101340000000.0,5540000000.0,156740000000.0,2004-10-01,22560000000.0,0.11145357282034932,0.17971799569823946,0.9590487467929741,-2.639627659574468,4460000000.0,4920000000.0,3979999999.0,5780000000.0,3540000000.0
00117337,1,1,001520,동양,7050189999999.0,-525350000000.0,472900000000.0,1611970000000.0,2335710000000.0,-67870000000.0,7575539999999.0,2004-10-01,74605756640.0,0.06707620645685677,-0.14201152877129533,0.6901413274764419,-79.9344483398969,-34470000000.0,-124530000000.0,-89540000000.0,57979999999.0,-70670000000.0
00117498,1,1,026890,디피씨,155890000000.0,86240000000.0,12230000000.0,62960000000.0,66160000000.0,-4990000000.0,69650000000.0,2004-10-01,15061200000.0,0.07845275514786067,0.17464285714285716,0.9516324062877872,-0.44418771412636443,2070000000.0,5740000000.0,8080000000.0,9750000000.0,13960000000.0
00117577,1,1,001800,오리온홀딩스,1161750000000.0,338140000000.0,403050000000.0,277900000000.0,465189999999.0,-100000000.0,823610000000.0,2004-10-01,500248095600.0,0.34693350548741125,1.4794111776187377,0.597390313636573,-1.0908787155810613,34890000000.0,15400000000.0,26400000000.0,21890000000.0,11420000000.0
00117601,1,1,003470,유안타증권,0.0,0.0,0.0,0.0,0.0,-25810000000.0,0.0,2004-10-01,151993645290.0,,inf,,0.0,-16269999999.0,-143920000000.0,125670000000.0,6520000000.0,28150000000.0
00117726,1,1,092780,동양피스톤,77890000000.0,23390000000.0,6659999999.0,32339999999.0,43490000000.0,330000000.0,54500000000.0,2004-10-01,,0.08550519962768006,,0.7436192227868476,,1190000000.0,2160000000.0,2150000000.0,1270000000.0,
00118008,1,1,018500,동원금속,92720000000.0,13700000000.0,7509999999.0,31530000000.0,60120000000.0,-7280000000.0,79020000000.0,2004-10-01,7349407800.0,0.08099654873813632,0.5364531240875913,0.5244510978043913,-6.461745121831449,-5470000000.0,-4750000000.0,6270000000.0,-480000000.0,1610000000.0
00118266,1,1,004840,DRB동일,161060000000.0,86090000000.0,34170000000.0,78240000000.0,69270000000.0,4840000000.0,74980000000.0,2004-10-01,34400000000.0,0.21215696013907862,0.3995818329655012,1.129493287137289,0.09476744186046511,4210000000.0,8209999999.0,9100000000.0,8800000000.0,2780000000.0
00118275,1,1,003160,디아이,117070000000.0,71910000000.0,33439999999.0,48420000000.0,36150000000.0,5880000000.0,45160000000.0,2004-10-01,64514160900.0,0.28564106943708895,0.8971514518147684,1.3394190871369294,0.05053154151773212,1710000000.0,1560000000.0,9600000000.0,3520000000.0,-7330000000.0
00118345,1,1,001530,디아이동일,574640000000.0,286170000000.0,171490000000.0,282290000000.0,243380000000.0,14269999999.0,288470000000.0,2004-10-01,53800000000.0,0.2984303215926493,0.1880001397770556,1.159873448927603,-0.11486988847583643,19490000000.0,18480000000.0,4320000000.0,10260000000.0,6010000000.0
00118804,1,1,005290,동진쎄미켐,238669999999.0,84230000000.0,22700000000.0,60200000000.0,111990000000.0,1060000000.0,154440000000.0,2004-10-01,64860000000.0,0.09511040348638333,0.7700344295381693,0.5375479953567283,-1.4529756398396547,550000000.0,2400000000.0,1480000000.0,3240000000.0,3440000000.0
00118965,1,1,019180,티에이치엔,61479999999.0,8150000000.0,9870000000.0,19470000000.0,46800000000.0,2380000000.0,53329999999.0,2004-10-01,9000000000.0,0.160540013014973,1.1042944785276074,0.41602564102564105,-3.7622222221111112,-2960000000.0,-3870000000.0,960000000.0,3120000000.0,-3850000000.0
00120021,1,1,003550,LG,50205860000000.0,13932420000000.0,14988190000000.0,19892860000000.0,24169280000000.0,1395230000000.0,36273440000000.0,2004-10-01,2622868391200.0,0.29853467304414266,0.1882564831665999,0.8230638231672602,-6.245292388653039,315810000000.0,120720000000.0,324820000000.0,367730000000.0,53600000000.0
00120030,1,1,006360,GS건설,3257420000000.0,1268440000000.0,568910000000.0,1320170000000.0,1434310000000.0,154990000000.0,1988990000000.0,2004-10-01,1111800000000.0,0.174650490265302,0.8765097284853837,0.9204216661670072,-0.6015650296815974,160710000000.0,150080000000.0,123590000000.0,99840000000.0,41500000000.0
00120076,1,1,001120,LG상사,3125010000000.0,659980000000.0,663420000000.0,2179650000000.0,2108220000000.0,109890000000.0,2465040000000.0,2004-10-01,606560000000.0,0.2122937206600939,0.9190581532773721,1.03388166320403,-0.4705058032181482,93370000000.0,35020000000.0,34750000000.0,30580000000.0,12750000000.0
00120182,1,1,005940,NH투자증권,0.0,0.0,0.0,0.0,0.0,35160000000.0,0.0,2004-10-01,935411386540.0,,inf,,0.0,136630000000.0,-254390000000.0,310590000000.0,157940000000.0,-194030000000.0
00120216,1,1,002550,KB손해보험,0.0,0.0,0.0,0.0,0.0,32160000000.0,0.0,2004-10-01,301800000000.0,,inf,,0.0,109700000000.0,-141100000000.0,18290000000.0,26100000000.0,8359999999.0
00120377,1,1,000420,로케트전기,97530000000.0,14540000000.0,18520000000.0,32820000000.0,73580000000.0,-1320000000.0,82990000000.0,2004-10-01,7649309350.0,0.18989029016712805,0.5260873005502064,0.4460451209567817,-6.558762066538726,-4760000000.0,23960000000.0,-44200000000.0,1350000000.0,-30450000000.0
00120526,1,1,023530,롯데쇼핑,7340050000000.0,2441520000000.0,2086909999999.0,710990000000.0,3136340000000.0,88090000000.0,4898530000000.0,2004-10-01,,0.2843182267149406,,0.2266941721879643,,251000000000.0,222000000000.0,149780000000.0,59240000000.0,33230000000.0
00120562,1,1,004990,롯데지주,1103670000000.0,780940000000.0,465380000000.0,475220000000.0,310200000000.0,101390000000.0,322730000000.0,2004-10-01,1172655000000.0,0.4216658965089202,1.5015942325914924,1.531979368149581,0.13003824654310092,103380000000.0,65879999999.0,47400000000.0,33620000000.0,17670000000.0
00120924,1,1,005990,매일홀딩스,383340000000.0,137880000000.0,221530000000.0,165490000000.0,206750000000.0,14119999999.0,245460000000.0,2004-10-01,58558000000.0,0.5778942974904784,0.4247026399767914,0.8004353083434099,-1.3656545647050786,15619999999.0,17280000000.0,15910000000.0,10070000000.0,4380000000.0
00121288,1,1,005360,모나미,130609999999.0,43700000000.0,27800000000.0,74970000000.0,52670000000.0,1560000000.0,86910000000.0,2004-10-01,12613128800.0,0.21284740831646004,0.2886299496567506,1.4233909246250238,-0.946632686411638,1190000000.0,2560000000.0,1610000000.0,1350000000.0,1200000000.0
00121932,1,1,002840,미원상사,92330000000.0,60490000000.0,23790000000.0,36650000000.0,20100000000.0,8020000000.0,31830000000.0,2004-10-01,37680000000.0,0.25766273150655256,0.6229128781616796,1.8233830845771144,0.12791932059447983,6659999999.0,2860000000.0,6310000000.0,5740000000.0,3679999999.0
00121941,1,1,001680,대상,1677280000000.0,497810000000.0,356300000000.0,668490000000.0,898750000000.0,40400000000.0,1179470000000.0,2004-10-01,134249773800.0,0.2124272631880187,0.26968074928185454,0.7437997218358832,-3.806188908453863,-156530000000.0,-15810000000.0,7140000000.0,36350000000.0,186020000000.0
00122348,1,1,003610,방림,284840000000.0,117020000000.0,22910000000.0,106709999999.0,99110000000.0,-7320000000.0,167820000000.0,2004-10-01,26742504880.0,0.08043111922482797,0.2285293529311229,1.0766824740086773,-2.2851262540743713,5910000000.0,-29820000000.0,20940000000.0,12680000000.0,-60390000000.0
00122551,1,1,035150,백산,134000000000.0,79500000000.0,15840000000.0,67720000000.0,51820000000.0,810000000.0,54500000000.0,2004-10-01,23674000000.0,0.1182089552238806,0.2977861635220126,1.3068313392512543,0.5584185182056264,-260000000.0,1610000000.0,-3260000000.0,8620000000.0,17840000000.0
00122579,1,1,001460,BYC,279850000000.0,199430000000.0,41470000000.0,127959999999.0,46190000000.0,10600000000.0,80420000000.0,2004-10-01,27982752000.0,0.14818652849740932,0.1403136539136539,2.7702966009742367,1.6989036674805966,7850000000.0,14290000000.0,16160000000.0,18520000000.0,6840000000.0
00122898,1,1,007210,벽산,175920000000.0,99520000000.0,60920000000.0,87380000000.0,53379999999.0,13880000000.0,76400000000.0,2004-10-01,75900000000.0,0.346293769895407,0.7626607717041801,1.6369426751899014,0.14466403162055336,7830000000.0,5060000000.0,3130000000.0,2120000000.0,-29350000000.0
00123541,1,1,000890,보해양조,380450000000.0,72290000000.0,55020000000.0,163050000000.0,267390000000.0,4029999999.0,308160000000.0,2004-10-01,11078831530.0,0.14461821527138916,0.15325538151888227,0.609783462358353,-13.097951675414636,-3810000000.0,-1880000000.0,790000000.0,8330000000.0,3670000000.0
00124027,1,1,011390,부산산업,52360000000.0,26560000000.0,12140000000.0,20770000000.0,21340000000.0,4370000000.0,25800000000.0,2004-10-01,6959040000.0,0.23185637891520244,0.2620120481927711,0.9732895970009372,-0.7228008460937141,2290000000.0,420000000.0,-480000000.0,-1650000000.0,3850000000.0
00124197,1,1,003030,세아제강지주,571300000000.0,283600000000.0,99510000000.0,323650000000.0,235230000000.0,14280000000.0,287700000000.0,2004-10-01,77040000000.0,0.1741816908804481,0.27165021156558533,1.375887429324491,0.46664070612668745,15610000000.0,38700000000.0,9300000000.0,32130000000.0,22040000000.0
00124504,1,1,047050,포스코인터내셔널,2202330000000.0,577310000000.0,456280000000.0,955650000000.0,950210000000.0,56190000000.0,1625020000000.0,2004-10-01,754210881440.0,0.20718057693442854,1.3064226870139093,1.0057250502520496,-0.8875103985797513,78410000000.0,-98970000000.0,2580000000.0,,
00124540,1,1,047040,대우건설,5515000000000.0,1889540000000.0,503960000000.0,3356690000000.0,1993740000000.0,160300000000.0,3625460000000.0,2004-10-01,1687242080160.0,0.09137987307343608,0.8929380061602294,1.6836147140549922,-0.15929545804980916,121640000000.0,146490000000.0,1989999999.0,,
00124799,1,1,007160,사조산업,341640000000.0,70870000000.0,35570000000.0,113470000000.0,162000000000.0,-1430000000.0,270780000000.0,2004-10-01,28500000000.0,0.10411544315653905,0.40214477211796246,0.7004320987654321,-5.519649122807017,6990000000.0,4560000000.0,-4450000000.0,5170000000.0,19600000000.0
