기업코드,IFRS,CFS,종목코드,회사명,자산총계,자본총계,매출총이익,유동자산,유동부채,당기순이익,부채총계,매출액(수익),영업활동으로인한현금흐름,영업이익,주당배당금,EBITDA,날짜,시가총액,주가,주식수,GP/A,PBR,유동비율,NCAV,PER,PSR,PCR,2017-당기순이익,2016-당기순이익,2015-당기순이익,2014-당기순이익,2013-당기순이익,증자
00100258,1,1,030270,에스마크,61660000000.0,26780000000.0,0.0,29070000000.0,26060000000.0,-34500000000.0,34880000000.0,14219999999.0,-7130000000.0,-10390000000.0,0.0,-22460000000.0,2019-10-01,,,,0.0,,1.1155026861089792,,,,,-86910000000.0,-20070000000.0,-16419999999.0,-3720000000.0,490000000.0,1
00100601,1,1,114190,강원,93845576048.0,50203707277.0,5893131773.0,70560000000.0,43610000000.0,1710000000.0,43640000000.0,85910000000.0,-10170000000.0,340000000.0,0.0,4340000000.0,2019-10-01,29979921540.0,1885.0,1885.0,0.06279605306046382,0.5971654916754485,1.6179775280898876,0.897934304600585,17.532117859649123,0.34896893888953556,-2.9478782241887904,-6290000000.0,-760000000.0,890000000.0,1120000000.0,3920000000.0,0
00100939,1,1,000860,강남제비스코,657866049667.0,549542540453.0,37865903734.0,187920000000.0,60379999999.0,38840000000.0,108320000000.0,307020000000.0,10280000000.0,1700000000.0,55000000000.0,44730000000.0,2019-10-01,146250000000.0,22550.0,22550.0,0.05755868349364896,0.266130443476574,3.1122888374149102,0.5442735042735043,3.765447991761071,0.47635333203048663,14.226653696498055,16650000000.0,22370000000.0,26070000000.0,26900000000.0,23050000000.0,0
00101044,1,1,003060,에이프로젠제약,217062047762.0,150510885707.0,18780769178.0,87290000000.0,62040000000.0,-1220000000.0,66550000000.0,45400000000.0,1330000000.0,-830000000.0,0.0,5340000000.0,2019-10-01,174960629472.0,707.0,707.0,0.08652258361900453,1.1624450195090632,1.4069954867827208,0.11854095439979626,-143.4103520262295,3.853758358414097,131.54934546766918,-7559999999.0,-5230000000.0,890000000.0,-3850000000.0,-14900000000.0,1
00101220,1,1,001390,KG케미칼,1508599076377.0,604158561945.0,398717624890.0,664200000000.0,723150000000.0,27770000000.0,904440000000.0,1282780000000.0,58470000000.0,72460000000.0,35000000000.0,94890000000.0,2019-10-01,149652168000.0,11400.0,11400.0,0.26429661209096494,0.24770346300848037,0.9184816428126945,-1.6053225503555686,5.388986964350018,0.11666238014312665,2.5594692662904053,5790000000.0,10880000000.0,7590000000.0,5470000000.0,-8630000000.0,0
00101336,1,1,008020,경남에너지,565980000000.0,301600000000.0,104870000000.0,147750000000.0,158470000000.0,24370000000.0,264380000000.0,625240000000.0,62429999999.0,21940000000.0,0.0,57200000000.0,2019-10-01,,,,0.1852892328350825,,0.9323531267747839,,,,,28680000000.0,28070000000.0,23000000000.0,23250000000.0,17350000000.0,0
00101433,1,1,002100,경농,357260541135.0,201453891125.0,72743157752.0,169980000000.0,128300000000.0,4880000000.0,155810000000.0,212650000000.0,10610000000.0,14769999999.0,25000000000.0,19740000000.0,2019-10-01,335137537500.0,15300.0,15300.0,0.20361374788522235,1.6635942628283646,1.3248636009353079,0.04228114852696857,68.67572489754099,1.576005349165295,31.586949811498584,11540000000.0,5770000000.0,6490000000.0,9270000000.0,13750000000.0,0
00101488,1,1,009450,경동나비엔,583595818485.0,280103616186.0,238897236922.0,287000000000.0,275120000000.0,24750000000.0,303490000000.0,726740000000.0,-14460000000.0,40800000000.0,25000000000.0,56460000000.0,2019-10-01,519135032500.0,40150.0,40150.0,0.4093539215928092,1.8533678342634234,1.0431811573131724,-0.03176437529285793,20.975152828282827,0.7143339192833751,-35.90145452973721,16290000000.0,28639999999.0,19320000000.0,9080000000.0,9250000000.0,0
00101549,1,1,011040,경동제약,257792240616.0,217780254563.0,105213223474.0,126150000000.0,39420000000.0,5320000000.0,40010000000.0,179320000000.0,33270000000.0,20380000000.0,30000000000.0,25300000000.0,2019-10-01,208683000000.0,7830.0,7830.0,0.40813184765604577,0.9582273673926287,3.2001522070015223,0.41277919140514563,39.22612781954887,1.1637463751951818,6.272407574391344,20160000000.0,16850000000.0,13719999999.0,24960000000.0,18740000000.0,0
00101628,1,1,000050,경방,1301792841122.0,708769346768.0,107395818185.0,120709999999.0,163150000000.0,20190000000.0,593020000000.0,351440000000.0,12090000000.0,40980000000.0,12500000000.0,66470000000.0,2019-10-01,270862867600.0,9890.0,9890.0,0.08249839359420413,0.38215939901342966,0.7398712840882623,-1.7437236937862206,13.415694284299159,0.7707229330753471,22.403876559139785,25680000000.0,30980000000.0,21600000000.0,14240000000.0,15100000000.0,0
00101752,1,1,025880,케이씨피드,105192755694.0,59351784567.0,8914598608.0,51190000000.0,33220000000.0,1010000000.0,45840000000.0,63729999999.0,-2920000000.0,360000000.0,2500000000.0,2430000000.0,2019-10-01,47890933170.0,2960.0,2960.0,0.08474536624871852,0.8068996327471455,1.540939193257074,0.11171216858541744,47.416765514851484,0.7514660783108656,-16.40100451027397,1000000000.0,1090000000.0,960000000.0,-3440000000.0,1870000000.0,0
00102113,1,1,012610,경인양행,412996589313.0,223759382513.0,75736436603.0,234819999999.0,156920000000.0,13800000000.0,189240000000.0,331100000000.0,1870000000.0,19690000000.0,5000000000.0,33370000000.0,2019-10-01,330292083800.0,8400.0,8400.0,0.18338271686210272,1.476103840163264,1.4964313025681877,0.1379990688078368,23.934208971014492,0.9975599027484143,176.62678278074867,530000000.0,3720000000.0,110000000.0,9090000000.0,12330000000.0,0
00102140,1,1,009140,경인전자,57418577876.0,54644143845.0,2749491208.0,43780000000.0,2190000000.0,-680000000.0,2770000000.0,18470000000.0,-180000000.0,-1739999999.0,25000000000.0,-730000000.0,2019-10-01,32201338500.0,20450.0,20450.0,0.04788504539310858,0.5892916648367702,19.990867579908677,1.273549545153224,-47.35490955882353,1.743440092041148,-178.896325,-480000000.0,-70000000.0,1250000000.0,290000000.0,890000000.0,0
00102353,1,1,024910,경창산업,637854195921.0,163273425475.0,72509790196.0,176040000000.0,294960000000.0,-26620000000.0,474710000000.0,596490000000.0,78130000000.0,16510000000.0,1000000000.0,15969999999.0,2019-10-01,47818371675.0,1325.0,1325.0,0.1136776878786583,0.29287296163405246,0.596826688364524,-6.245925771582644,-1.7963325197220135,0.08016625873862093,0.6120359871368233,-29130000000.0,13640000000.0,5470000000.0,21150000000.0,23050000000.0,1
00102432,1,1,013580,계룡건설산업,1726211682257.0,439825103107.0,257604668685.0,1078440000000.0,1005440000000.0,94530000000.0,1286390000000.0,2292660000000.0,104070000000.0,153690000000.0,50000000000.0,150950000000.0,2019-10-01,201838498200.0,22250.0,22250.0,0.14923121615547472,0.45890627154789077,1.0726050286441757,-1.0302791680204841,2.135179289114567,0.08803682107246605,1.939449391755549,44410000000.0,17540000000.0,10280000000.0,-119630000000.0,-92180000000.0,0
00102618,1,1,012200,계양전기,272561799847.0,187406118254.0,69500183280.0,135070000000.0,54440000000.0,9540000000.0,85160000000.0,365070000000.0,-2970000000.0,8720000000.0,6000000000.0,21940000000.0,2019-10-01,93399000000.0,2835.0,2835.0,0.2549887156564613,0.49837753895212805,2.481080088170463,0.5343740297005322,9.790251572327044,0.2558386062946832,-31.447474747474747,8680000000.0,17200000000.0,9580000000.0,6500000000.0,7820000000.0,0
00102751,1,1,002140,고려산업,213622766568.0,92389590075.0,30131129955.0,116100000000.0,103540000000.0,3710000000.0,121230000000.0,158430000000.0,-5720000000.0,5810000000.0,3000000000.0,7459999999.0,2019-10-01,91527689750.0,3735.0,3735.0,0.14104830884403285,0.990671023388021,1.1213057755456828,-0.05604861232717829,24.670536320754717,0.5777169080982137,-16.001344361888112,5120000000.0,4880000000.0,4800000000.0,8209999999.0,3760000000.0,0
00102760,1,1,011160,두산건설,2399080000000.0,367680000000.0,95070000000.0,901820000000.0,1911409999999.0,-551780000000.0,2031409999999.0,1547800000000.0,94500000000.0,-52150000000.0,0.0,-441330000000.0,2019-10-01,428866243000.0,1290.0,1290.0,0.03962769061473565,1.1664116704743255,0.47180876944270034,-2.63389814058879,-0.777241369748813,0.2770811752164362,4.538267121693122,-185630000000.0,-371530000000.0,-497980000000.0,-48940000000.0,-33680000000.0,0
00102858,1,1,010130,고려아연,7225894143698.0,6374527774875.0,903999501810.0,3965910000000.0,538439999999.0,534810000000.0,851370000000.0,6883320000000.0,888329999999.0,764720000000.0,1100000000000.0,975940000000.0,2019-10-01,8425455000000.0,445000.0,445000.0,0.1251055556354109,1.3217379071134752,7.3655560508271405,0.36965837453288874,15.754108935883771,1.2240394170255051,9.484600317460274,530650000000.0,537489999999.0,490110000000.0,462450000000.0,467670000000.0,0
00103006,1,1,002240,고려제강,2387466225171.0,1457078456235.0,200085087814.0,949370000000.0,690070000000.0,1880000000.0,930390000000.0,1577240000000.0,124050000000.0,38020000000.0,35000000000.0,124790000000.0,2019-10-01,480000000000.0,23650.0,23650.0,0.08380645795299957,0.32942632426279234,1.3757589809729447,0.03954166666666667,255.31914893617022,0.3043290811797824,3.8694074969770256,18870000000.0,31260000000.0,18550000000.0,10170000000.0,24060000000.0,0
00103042,1,1,009070,케이씨티시,376041365813.0,189643067450.0,55468931585.0,86090000000.0,102150000000.0,7270000000.0,186400000000.0,400440000000.0,7930000000.0,14960000000.0,4500000000.0,25500000000.0,2019-10-01,94050000000.0,3170.0,3170.0,0.1475075261070717,0.49593165341937206,0.8427802251590798,-1.0665603402445507,12.936726272352132,0.2348666466886425,11.860025220680958,7940000000.0,13919999999.0,11130000000.0,6420000000.0,-21840000000.0,0
00103130,1,1,009810,엔케이물산,45213640495.0,42646312473.0,353449247.0,22600000000.0,1989999999.0,-14119999999.0,2570000000.0,6530000000.0,1889999999.0,-1180000000.0,0.0,-13560000000.0,2019-10-01,62182350432.0,761.0,761.0,0.007817314490282785,1.4580944242569285,11.356783925304917,0.3221171258539666,-4.4038491810484315,9.522565150382848,32.9007145316935,-8380000000.0,-120000000.0,3779999999.0,-9480000000.0,-40000000.0,0
00103510,1,1,023800,인지컨트롤스,455405552863.0,197829855309.0,56967839304.0,175860000000.0,217340000000.0,980000000.0,257580000000.0,504150000000.0,7859999999.0,11090000000.0,10000000000.0,27339999999.0,2019-10-01,76710247680.0,5100.0,5100.0,0.12509254431760888,0.38775870082997616,0.8091469586822491,-1.0653074715766582,78.27576293877551,0.15215758738470694,9.759573497424881,-1650000000.0,2170000000.0,11630000000.0,5540000000.0,13510000000.0,0
00103547,1,1,018620,우진비앤지,60048956790.0,26512628069.0,1692964165.0,16500000000.0,21390000000.0,-6630000000.0,33539999999.0,30620000000.0,-3720000000.0,-4800000000.0,0.0,-2790000000.0,2019-10-01,106205083170.0,3300.0,3300.0,0.028193065383642614,4.005830085708506,0.7713884992987378,-0.16044429786589848,-16.018866239819005,3.468487366753756,-28.54975354032258,-4190000000.0,180000000.0,350000000.0,819999999.0,610000000.0,1
00103592,1,1,009290,광동제약,732056804258.0,430838604311.0,241593889407.0,459080000000.0,271350000000.0,21970000000.0,301220000000.0,1180220000000.0,53100000000.0,33939999999.0,8000000000.0,49850000000.0,2019-10-01,363276497430.0,6720.0,6720.0,0.3300206869217961,0.8431846491819233,1.6918371107425834,0.43454503970606617,16.535115950386892,0.3078040513039942,6.8413653,23850000000.0,29170000000.0,33360000000.0,34480000000.0,21440000000.0,0
00103635,1,1,014200,광림,187812629277.0,90075229329.0,14059036510.0,75330000000.0,89330000000.0,-28450000000.0,97740000000.0,136600000000.0,-13290000000.0,-1040000000.0,0.0,-23660000000.0,2019-10-01,128774770455.0,2630.0,2630.0,0.07485671524924285,1.4296357768310513,0.843277734243815,-0.17402477147362586,-4.52635397029877,0.9427142785871157,-9.689598980812642,86200000000.0,440000000.0,3290000000.0,1140000000.0,1630000000.0,1
00103644,1,1,042370,비츠로테크,337733687054.0,216712656976.0,33988118214.0,134280000000.0,82100000000.0,15460000000.0,121020000000.0,144930000000.0,14069999999.0,20490000000.0,5000000000.0,25090000000.0,2019-10-01,121157991660.0,5350.0,5350.0,0.10063585457072176,0.5590720604446178,1.635566382460414,0.10944387422012505,7.836868800776196,0.8359759308631753,8.611086827904128,590000000.0,-7290000000.0,2230000000.0,400000000.0,3070000000.0,0
00103662,1,1,017040,광명전기,151823119344.0,98748349035.0,10806650299.0,69980000000.0,36260000000.0,2720000000.0,53070000000.0,112559999999.0,-3820000000.0,2850000000.0,0.0,7150000000.0,2019-10-01,105093716375.0,2425.0,2425.0,0.07117921398067412,1.0642579587609204,1.9299503585217872,0.16090400628388662,38.637395726102945,0.9336684113000504,-27.511444077225132,-1350000000.0,15610000000.0,3440000000.0,6980000000.0,5300000000.0,0
00104388,1,1,007690,국도화학,854418440592.0,499645831346.0,141921806289.0,451230000000.0,0.0,46630000000.0,354770000000.0,1280620000000.0,-12150000000.0,68610000000.0,150000000000.0,85950000000.0,2019-10-01,280071691200.0,45450.0,45450.0,0.1661033979915822,0.5605404341021171,inf,0.3444118167984269,6.00625544070341,0.2187000759007356,-23.051168,33839999999.0,20620000000.0,51429999999.0,15219999999.0,28110000000.0,0
00104519,1,1,001140,국보,48188112711.0,13412206093.0,3613843069.0,11760000000.0,28130000000.0,-4000000000.0,34780000000.0,71550000000.0,-6080000000.0,-5290000000.0,0.0,980000000.0,2019-10-01,125824151250.0,5250.0,5250.0,0.07499449274291792,9.381316569215949,0.41805901173124776,-0.1829537475222985,-31.4560378125,1.7585485849056604,-20.69476171875,-2760000000.0,-5030000000.0,-3679999999.0,-6630000000.0,-3770000000.0,0
00104698,1,1,000680,LS네트웍스,1273639854605.0,638148486787.0,132601573212.0,259700000000.0,210480000000.0,16300000000.0,635490000000.0,445889999999.0,8950000000.0,3840000000.0,0.0,47560000000.0,2019-10-01,193855419360.0,2510.0,2510.0,0.10411229888304992,0.30377791904833695,1.233846446218168,-1.9385065490593154,11.892970512883435,0.43476063459695163,21.659823392178772,8330000000.0,-71850000000.0,-97380000000.0,-18220000000.0,-12620000000.0,0
00104722,1,1,002720,국제약품,126234895634.0,68698152622.0,48809196206.0,54560000000.0,48200000000.0,2180000000.0,57540000000.0,107680000000.0,13250000000.0,3290000000.0,2900000000.0,6310000000.0,2019-10-01,79582249000.0,4180.0,4180.0,0.38665375339252683,1.1584336108408606,1.1319502074688796,-0.03744553637834488,36.50561880733945,0.7390624907132244,6.006207471698113,710000000.0,819999999.0,-6170000000.0,-7490000000.0,2690000000.0,0
00104768,1,1,000500,가온전선,526494275213.0,260405860114.0,35493546900.0,277830000000.0,147500000000.0,100000000.0,266090000000.0,840650000000.0,27639999999.0,5170000000.0,60000000000.0,10600000000.0,2019-10-01,69685812250.0,16800.0,16800.0,0.06741487718103037,0.267604623872493,1.8835932203389831,0.16847044787082896,696.8581225,0.08289515523701897,2.5211943651418665,840000000.0,1190000000.0,1520000000.0,520000000.0,10840000000.0,0
00104786,1,1,007120,미래아이앤지,57570342895.0,55133481668.0,1529000548.0,23220000000.0,1450000000.0,-10840000000.0,2440000000.0,6450000000.0,-3030000000.0,-1420000000.0,0.0,-10950000000.0,2019-10-01,37550402920.0,287.0,287.0,0.026558823017411526,0.6810816546308305,16.013793103448275,0.5533895347080873,-3.4640593099631,5.821767894573643,-12.392872250825082,-2990000000.0,-2540000000.0,1500000000.0,-18650000000.0,-11790000000.0,0
00104810,1,1,007720,대명소노시즌,412281944022.0,130379074517.0,54873451492.0,135220000000.0,135440000000.0,-7950000000.0,281900000000.0,215150000000.0,33150000000.0,4880000000.0,0.0,10890000000.0,2019-10-01,190008848250.0,1870.0,1870.0,0.13309690683197095,1.4573569336483128,0.998375664500886,-0.7719640498373475,-23.900484056603773,0.8831459365558912,5.731790294117647,-4640000000.0,-4190000000.0,-580000000.0,5580000000.0,1930000000.0,0
